,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612031532782274,402.9,0.0,0.0,0.0,0.0
1612031532786274,402.7,0.0,0.0,0.0,0.0
1612031532790274,402.8,0.0,0.0,0.0,0.0
1612031532794274,402.1,0.0,0.0,0.0,0.0
1612031532798274,404.4,0.0,0.0,0.0,0.0
1612031532802274,403.5,0.0,0.0,0.0,0.0
1612031532806274,402.5,0.0,0.0,0.0,0.0
1612031532810274,402.9,0.0,0.0,0.0,0.0
1612031532814274,402.8,0.0,0.0,0.0,0.0
1612031532818274,402.8,0.0,0.0,0.0,0.0
1612031532822274,402.5,0.0,0.0,0.0,0.0
1612031532826274,402.8,0.0,0.0,0.0,0.0
1612031532830274,402.3,0.0,0.0,0.0,0.0
1612031532834274,402.8,0.0,0.0,0.0,0.0
1612031532838274,402.8,0.0,0.0,0.0,0.0
1612031532842274,402.6,0.0,0.0,0.0,0.0
1612031532846274,403.1,0.0,0.0,0.0,0.0
1612031532850274,403.0,0.0,0.0,0.0,0.0
1612031532854274,402.7,0.0,0.0,0.0,0.0
1612031532858274,402.6,0.0,0.0,0.0,0.0
1612031532862274,402.9,0.0,0.0,0.0,0.0
1612031532866274,402.3,0.0,0.0,0.0,0.0
1612031532870274,402.7,0.0,0.0,0.0,0.0
1612031532874274,402.9,0.0,0.0,0.0,0.0
1612031532878274,402.4,0.0,0.0,0.0,0.0
1612031532882274,402.8,0.0,0.0,0.0,0.0
1612031532886274,405.0,0.0,0.0,0.0,0.0
1612031532890274,402.5,0.0,0.0,0.0,0.0
1612031532894274,402.9,0.0,0.0,0.0,0.0
1612031532898274,403.0,0.0,0.0,0.0,0.0
1612031532902274,402.8,0.0,0.0,0.0,0.0
1612031532906274,403.1,0.0,0.0,0.0,0.0
1612031532910274,402.5,0.0,0.0,0.0,0.0
1612031532914274,402.6,0.0,0.0,0.0,0.0
1612031532918274,402.6,0.0,0.0,0.0,0.0
1612031532922274,403.0,0.0,0.0,0.0,0.0
1612031532926274,402.9,0.0,0.0,0.0,0.0
1612031532930274,405.1,0.0,0.0,0.0,0.0
1612031532934274,403.8,0.0,0.0,0.0,0.0
1612031532938274,403.0,0.0,0.0,0.0,0.0
1612031532942274,403.2,0.0,0.0,0.0,0.0
1612031532946274,402.8,0.0,0.0,0.0,0.0
1612031532950274,402.8,0.0,0.0,0.0,0.0
1612031532954274,402.3,0.0,0.0,0.0,0.0
1612031532958274,402.6,0.0,0.0,0.0,0.0
1612031532962274,402.3,0.0,0.0,0.0,0.0
1612031532966274,402.1,0.0,0.0,0.0,0.0
1612031532970274,402.5,0.0,0.0,0.0,0.0
1612031532974121,403.1,0.0,0.0,0.0,0.0
1612031532978121,403.0,0.0,0.0,0.0,0.0
1612031532982121,402.7,0.0,0.0,0.0,0.0
1612031532986121,403.1,0.0,0.0,0.0,0.0
1612031532990121,403.2,0.0,0.0,0.0,0.0
1612031532994121,402.9,0.0,0.0,0.0,0.0
1612031532998121,402.9,0.0,0.0,0.0,0.0
1612031533002121,402.9,0.0,0.0,0.0,0.0
1612031533006121,403.1,0.0,0.0,0.0,0.0
1612031533010121,402.5,0.0,0.0,0.0,0.0
1612031533014121,402.8,0.0,0.0,0.0,0.0
1612031533018121,401.9,0.0,0.0,0.0,0.0
1612031533022121,404.5,0.0,0.0,0.0,0.0
1612031533026121,403.1,0.0,0.0,0.0,0.0
1612031533030121,403.1,0.0,0.0,0.0,0.0
1612031533034121,402.5,0.0,0.0,0.0,0.0
1612031533038121,402.6,0.0,0.0,0.0,0.0
1612031533042121,402.8,0.0,0.0,0.0,0.0
1612031533046121,402.9,0.0,0.0,0.0,0.0
1612031533050121,402.7,0.0,0.0,0.0,0.0
1612031533054121,402.9,0.0,0.0,0.0,0.0
1612031533058121,402.3,0.0,0.0,0.0,0.0
1612031533062121,402.7,0.0,0.0,0.0,0.0
1612031533066121,400.1,0.0,0.0,0.0,0.0
1612031533070121,402.7,0.0,0.0,0.0,0.0
1612031533074121,402.7,0.0,0.0,0.0,0.0
1612031533078121,402.9,0.0,0.0,0.0,0.0
1612031533082121,402.6,0.0,0.0,0.0,0.0
1612031533086121,403.0,0.0,0.0,0.0,0.0
1612031533090121,402.7,0.0,0.0,0.0,0.0
1612031533094121,402.7,0.0,0.0,0.0,0.0
1612031533098121,402.7,0.0,0.0,0.0,0.0
1612031533102121,402.6,0.0,0.0,0.0,0.0
1612031533106121,402.9,0.0,0.0,0.0,0.0
1612031533110121,402.1,0.0,0.0,0.0,0.0
1612031533114121,402.7,0.0,0.0,0.0,0.0
1612031533118121,402.6,0.0,0.0,0.0,0.0
1612031533122121,402.4,0.0,0.0,0.0,0.0
1612031533126121,402.4,0.0,0.0,0.0,0.0
