,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611619608833979,408.1,0.0,0.0,0.0,0.0
1611619608837979,408.8,0.0,0.0,0.0,0.0
1611619608841979,409.1,0.0,0.0,0.0,0.0
1611619608845979,409.0,0.0,0.0,0.0,0.0
1611619608849979,408.8,0.0,0.0,0.0,0.0
1611619608853979,408.4,0.0,0.0,0.0,0.0
1611619608857979,408.7,0.0,0.0,0.0,0.0
1611619608861979,408.8,0.0,0.0,0.0,0.0
1611619608865979,408.7,0.0,0.0,0.0,0.0
1611619608869979,408.9,0.0,0.0,0.0,0.0
1611619608873979,409.2,0.0,0.0,0.0,0.0
1611619608877979,408.5,0.0,0.0,0.0,0.0
1611619608881979,408.6,0.0,0.0,0.0,0.0
1611619608885979,408.6,0.0,0.0,0.0,0.0
1611619608889979,408.6,0.0,0.0,0.0,0.0
1611619608893979,408.7,0.0,0.0,0.0,0.0
1611619608897979,409.0,0.0,0.0,0.0,0.0
1611619608901979,408.7,0.0,0.0,0.0,0.0
1611619608905979,408.7,0.0,0.0,0.0,0.0
1611619608909979,408.2,0.0,0.0,0.0,0.0
1611619608913979,408.8,0.0,0.0,0.0,0.0
1611619608917979,408.9,0.0,0.0,0.0,0.0
1611619608921979,408.7,0.0,0.0,0.0,0.0
1611619608925979,409.2,0.0,0.0,0.0,0.0
1611619608929979,408.7,0.0,0.0,0.0,0.0
1611619608933979,408.7,0.0,0.0,0.0,0.0
1611619608937979,409.0,0.0,0.0,0.0,0.0
1611619608941979,408.7,0.0,0.0,0.0,0.0
1611619608945979,408.7,0.0,0.0,0.0,0.0
1611619608949979,408.6,0.0,0.0,0.0,0.0
1611619608953979,408.9,0.0,0.0,0.0,0.0
1611619608957979,408.6,0.0,0.0,0.0,0.0
1611619608961979,409.1,0.0,0.0,0.0,0.0
1611619608965979,400.6,0.0,0.0,0.0,0.0
1611619608969979,409.2,0.0,0.0,0.0,0.0
1611619608973979,408.8,0.0,0.0,0.0,0.0
1611619608977979,409.0,0.0,0.0,0.0,0.0
1611619608981979,408.6,0.0,0.0,0.0,0.0
1611619608985979,408.9,0.0,0.0,0.0,0.0
1611619608989979,408.7,0.0,0.0,0.0,0.0
1611619608993979,409.3,0.0,0.0,0.0,0.0
1611619608997979,408.5,0.0,0.0,0.0,0.0
1611619609001979,409.0,0.0,0.0,0.0,0.0
1611619609005979,408.7,0.0,0.0,0.0,0.0
1611619609009979,408.9,0.0,0.0,0.0,0.0
1611619609013979,409.0,0.0,0.0,0.0,0.0
1611619609017979,409.3,0.0,0.0,0.0,0.0
1611619609021979,408.9,0.0,0.0,0.0,0.0
1611619609025824,409.2,0.0,0.0,0.0,0.0
1611619609029824,408.7,0.0,0.0,0.0,0.0
1611619609033824,408.6,0.0,0.0,0.0,0.0
1611619609037824,408.7,0.0,0.0,0.0,0.0
1611619609041824,408.8,0.0,0.0,0.0,0.0
1611619609045824,408.4,0.0,0.0,0.0,0.0
1611619609049824,408.9,0.0,0.0,0.0,0.0
1611619609053824,405.6,0.0,0.0,0.0,0.0
1611619609057824,409.3,0.0,0.0,0.0,0.0
1611619609061824,409.2,0.0,0.0,0.0,0.0
1611619609065824,409.4,0.0,0.0,0.0,0.0
1611619609069824,409.4,0.0,0.0,0.0,0.0
1611619609073824,408.8,0.0,0.0,0.0,0.0
1611619609077824,408.5,0.0,0.0,0.0,0.0
1611619609081824,408.6,0.0,0.0,0.0,0.0
1611619609085824,408.9,0.0,0.0,0.0,0.0
1611619609089824,409.1,0.0,0.0,0.0,0.0
1611619609093824,409.1,0.0,0.0,0.0,0.0
1611619609097824,409.7,0.0,0.0,0.0,0.0
1611619609101824,409.0,0.0,0.0,0.0,0.0
1611619609105824,409.1,0.0,0.0,0.0,0.0
1611619609109824,409.0,0.0,0.0,0.0,0.0
1611619609113824,408.8,0.0,0.0,0.0,0.0
1611619609117824,408.9,0.0,0.0,0.0,0.0
1611619609121824,408.8,0.0,0.0,0.0,0.0
1611619609125824,408.8,0.0,0.0,0.0,0.0
1611619609129824,408.9,0.0,0.0,0.0,0.0
1611619609133824,409.4,0.0,0.0,0.0,0.0
1611619609137824,409.2,0.0,0.0,0.0,0.0
1611619609141824,409.4,0.0,0.0,0.0,0.0
1611619609145824,412.2,0.0,0.0,0.0,0.0
1611619609149824,409.7,0.0,0.0,0.0,0.0
1611619609153824,409.1,0.0,0.0,0.0,0.0
