,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611431972590174,404.0,0.0,0.0,0.0,0.0
1611431972594174,404.4,0.0,0.0,0.0,0.0
1611431972598174,404.3,0.0,0.0,0.0,0.0
1611431972602174,404.0,0.0,0.0,0.0,0.0
1611431972606174,404.8,0.0,0.0,0.0,0.0
1611431972610174,404.4,0.0,0.0,0.0,0.0
1611431972614174,403.9,0.0,0.0,0.0,0.0
1611431972618174,404.0,0.0,0.0,0.0,0.0
1611431972622174,404.1,0.0,0.0,0.0,0.0
1611431972626174,403.9,0.0,0.0,0.0,0.0
1611431972630174,403.6,0.0,0.0,0.0,0.0
1611431972634174,404.5,0.0,0.0,0.0,0.0
1611431972638174,404.3,0.0,0.0,0.0,0.0
1611431972642174,404.4,0.0,0.0,0.0,0.0
1611431972646174,404.1,0.0,0.0,0.0,0.0
1611431972650174,404.3,0.0,0.0,0.0,0.0
1611431972654174,404.2,0.0,0.0,0.0,0.0
1611431972658174,404.5,0.0,0.0,0.0,0.0
1611431972662174,404.3,0.0,0.0,0.0,0.0
1611431972666174,403.9,0.0,0.0,0.0,0.0
1611431972670174,403.9,0.0,0.0,0.0,0.0
1611431972674174,405.3,0.0,0.0,0.0,0.0
1611431972678174,403.8,0.0,0.0,0.0,0.0
1611431972682174,404.0,0.0,0.0,0.0,0.0
1611431972686174,404.0,0.0,0.0,0.0,0.0
1611431972690174,404.4,0.0,0.0,0.0,0.0
1611431972694174,404.1,0.0,0.0,0.0,0.0
1611431972698174,404.3,0.0,0.0,0.0,0.0
1611431972702174,403.8,0.0,0.0,0.0,0.0
1611431972706174,404.1,0.0,0.0,0.0,0.0
1611431972710174,404.5,0.0,0.0,0.0,0.0
1611431972714174,403.5,0.0,0.0,0.0,0.0
1611431972718174,404.7,0.0,0.0,0.0,0.0
1611431972722174,404.4,0.0,0.0,0.0,0.0
1611431972726174,403.8,0.0,0.0,0.0,0.0
1611431972730174,404.3,0.0,0.0,0.0,0.0
1611431972734174,404.1,0.0,0.0,0.0,0.0
1611431972738174,404.0,0.0,0.0,0.0,0.0
1611431972742174,404.1,0.0,0.0,0.0,0.0
1611431972746174,404.3,0.0,0.0,0.0,0.0
1611431972750174,404.0,0.0,0.0,0.0,0.0
1611431972754174,404.0,0.0,0.0,0.0,0.0
1611431972758174,403.9,0.0,0.0,0.0,0.0
1611431972762174,403.9,0.0,0.0,0.0,0.0
1611431972766174,404.7,0.0,0.0,0.0,0.0
1611431972770174,403.9,0.0,0.0,0.0,0.0
1611431972774174,404.0,0.0,0.0,0.0,0.0
1611431972778174,404.3,0.0,0.0,0.0,0.0
1611431972782016,404.0,0.0,0.0,0.0,0.0
1611431972786016,403.8,0.0,0.0,0.0,0.0
1611431972790016,404.0,0.0,0.0,0.0,0.0
1611431972794016,403.9,0.0,0.0,0.0,0.0
1611431972798016,403.7,0.0,0.0,0.0,0.0
1611431972802016,403.7,0.0,0.0,0.0,0.0
1611431972806016,404.1,0.0,0.0,0.0,0.0
1611431972810016,404.2,0.0,0.0,0.0,0.0
1611431972814016,404.5,0.0,0.0,0.0,0.0
1611431972818016,404.0,0.0,0.0,0.0,0.0
1611431972822016,404.1,0.0,0.0,0.0,0.0
1611431972826016,403.9,0.0,0.0,0.0,0.0
1611431972830016,404.2,0.0,0.0,0.0,0.0
1611431972834016,403.9,0.0,0.0,0.0,0.0
1611431972838016,404.3,0.0,0.0,0.0,0.0
1611431972842016,404.2,0.0,0.0,0.0,0.0
1611431972846016,403.9,0.0,0.0,0.0,0.0
1611431972850016,404.2,0.0,0.0,0.0,0.0
1611431972854016,401.5,0.0,0.0,0.0,0.0
1611431972858016,404.1,0.0,0.0,0.0,0.0
