,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612036597337319,402.3,0.0,0.0,0.0,0.0
1612036597341319,402.9,0.0,0.0,0.0,0.0
1612036597345319,402.5,0.0,0.0,0.0,0.0
1612036597349319,402.5,0.0,0.0,0.0,0.0
1612036597353319,402.1,0.0,0.0,0.0,0.0
1612036597357319,403.4,0.0,0.0,0.0,0.0
1612036597361319,402.9,0.0,0.0,0.0,0.0
1612036597365319,402.8,0.0,0.0,0.0,0.0
1612036597369319,402.8,0.0,0.0,0.0,0.0
1612036597373319,402.6,0.0,0.0,0.0,0.0
1612036597377319,402.5,0.0,0.0,0.0,0.0
1612036597381319,402.4,0.0,0.0,0.0,0.0
1612036597385319,403.1,0.0,0.0,0.0,0.0
1612036597389319,402.5,0.0,0.0,0.0,0.0
1612036597393319,402.1,0.0,0.0,0.0,0.0
1612036597397319,402.5,0.0,0.0,0.0,0.0
1612036597401319,402.0,0.0,0.0,0.0,0.0
1612036597405319,399.5,0.0,0.0,0.0,0.0
1612036597409319,402.7,0.0,0.0,0.0,0.0
1612036597413319,402.9,0.0,0.0,0.0,0.0
1612036597417319,402.9,0.0,0.0,0.0,0.0
1612036597421319,402.9,0.0,0.0,0.0,0.0
1612036597425319,402.7,0.0,0.0,0.0,0.0
1612036597429319,402.5,0.0,0.0,0.0,0.0
1612036597433319,402.7,0.0,0.0,0.0,0.0
1612036597437319,402.3,0.0,0.0,0.0,0.0
1612036597441319,402.6,0.0,0.0,0.0,0.0
1612036597445319,402.9,0.0,0.0,0.0,0.0
1612036597449319,403.2,0.0,0.0,0.0,0.0
1612036597453319,402.7,0.0,0.0,0.0,0.0
1612036597457319,402.5,0.0,0.0,0.0,0.0
1612036597461319,402.5,0.0,0.0,0.0,0.0
1612036597465319,402.7,0.0,0.0,0.0,0.0
1612036597469319,403.0,0.0,0.0,0.0,0.0
1612036597473319,402.9,0.0,0.0,0.0,0.0
1612036597477319,402.6,0.0,0.0,0.0,0.0
1612036597481319,402.8,0.0,0.0,0.0,0.0
1612036597485319,402.9,0.0,0.0,0.0,0.0
1612036597489319,402.8,0.0,0.0,0.0,0.0
1612036597493319,402.5,0.0,0.0,0.0,0.0
1612036597497319,402.6,0.0,0.0,0.0,0.0
1612036597501319,402.2,0.0,0.0,0.0,0.0
1612036597505319,402.3,0.0,0.0,0.0,0.0
1612036597509319,403.0,0.0,0.0,0.0,0.0
1612036597513319,403.2,0.0,0.0,0.0,0.0
1612036597517319,402.9,0.0,0.0,0.0,0.0
1612036597521319,402.9,0.0,0.0,0.0,0.0
1612036597525319,402.9,0.0,0.0,0.0,0.0
1612036597529167,402.5,0.0,0.0,0.0,0.0
1612036597533167,402.4,0.0,0.0,0.0,0.0
1612036597537167,403.4,0.0,0.0,0.0,0.0
1612036597541167,403.8,0.0,0.0,0.0,0.0
1612036597545167,403.0,0.0,0.0,0.0,0.0
1612036597549167,402.9,0.0,0.0,0.0,0.0
1612036597553167,402.9,0.0,0.0,0.0,0.0
1612036597557167,402.8,0.0,0.0,0.0,0.0
1612036597561167,402.5,0.0,0.0,0.0,0.0
1612036597565167,402.8,0.0,0.0,0.0,0.0
1612036597569167,402.5,0.0,0.0,0.0,0.0
1612036597573167,402.6,0.0,0.0,0.0,0.0
1612036597577167,403.2,0.0,0.0,0.0,0.0
1612036597581167,402.6,0.0,0.0,0.0,0.0
1612036597585167,402.6,0.0,0.0,0.0,0.0
1612036597589167,402.5,0.0,0.0,0.0,0.0
1612036597593167,402.7,0.0,0.0,0.0,0.0
1612036597597167,402.2,0.0,0.0,0.0,0.0
1612036597601167,402.7,0.0,0.0,0.0,0.0
1612036597605167,402.6,0.0,0.0,0.0,0.0
1612036597609167,402.9,0.0,0.0,0.0,0.0
1612036597613167,402.8,0.0,0.0,0.0,0.0
1612036597617167,402.8,0.0,0.0,0.0,0.0
1612036597621167,402.6,0.0,0.0,0.0,0.0
1612036597625167,402.5,0.0,0.0,0.0,0.0
1612036597629167,402.2,0.0,0.0,0.0,0.0
1612036597633167,402.3,0.0,0.0,0.0,0.0
1612036597637167,402.7,0.0,0.0,0.0,0.0
1612036597641167,402.6,0.0,0.0,0.0,0.0
1612036597645167,402.6,0.0,0.0,0.0,0.0
1612036597649167,402.5,0.0,0.0,0.0,0.0
1612036597653167,402.5,0.0,0.0,0.0,0.0
1612036597657167,402.5,0.0,0.0,0.0,0.0
1612036597661167,402.7,0.0,0.0,0.0,0.0
1612036597665167,403.2,0.0,0.0,0.0,0.0
1612036597669167,402.9,0.0,0.0,0.0,0.0
1612036597673167,402.7,0.0,0.0,0.0,0.0
1612036597677167,402.4,0.0,0.0,0.0,0.0
1612036597681167,402.4,0.0,0.0,0.0,0.0
1612036597685167,402.2,0.0,0.0,0.0,0.0
1612036597689167,402.5,0.0,0.0,0.0,0.0
1612036597693167,402.6,0.0,0.0,0.0,0.0
1612036597697167,402.8,0.0,0.0,0.0,0.0
1612036597701167,402.9,0.0,0.0,0.0,0.0
1612036597705167,402.9,0.0,0.0,0.0,0.0
1612036597709167,402.9,0.0,0.0,0.0,0.0
1612036597713167,403.0,0.0,0.0,0.0,0.0
1612036597717167,403.2,0.0,0.0,0.0,0.0
1612036597721009,402.3,0.0,0.0,0.0,0.0
1612036597725009,401.5,0.0,0.0,0.0,0.0
1612036597729009,402.8,0.0,0.0,0.0,0.0
1612036597733009,402.6,0.0,0.0,0.0,0.0
1612036597737009,402.5,0.0,0.0,0.0,0.0
1612036597741009,403.3,0.0,0.0,0.0,0.0
1612036597745009,402.9,0.0,0.0,0.0,0.0
1612036597749009,402.3,0.0,0.0,0.0,0.0
1612036597753009,402.4,0.0,0.0,0.0,0.0
1612036597757009,403.1,0.0,0.0,0.0,0.0
1612036597761009,402.9,0.0,0.0,0.0,0.0
1612036597765009,402.7,0.0,0.0,0.0,0.0
1612036597769009,403.1,0.0,0.0,0.0,0.0
1612036597773009,403.1,0.0,0.0,0.0,0.0
1612036597777009,403.2,0.0,0.0,0.0,0.0
1612036597781009,402.3,0.0,0.0,0.0,0.0
1612036597785009,402.5,0.0,0.0,0.0,0.0
1612036597789009,402.6,0.0,0.0,0.0,0.0
1612036597793009,402.4,0.0,0.0,0.0,0.0
1612036597797009,402.9,0.0,0.0,0.0,0.0
1612036597801009,402.7,0.0,0.0,0.0,0.0
1612036597805009,402.7,0.0,0.0,0.0,0.0
1612036597809009,403.1,0.0,0.0,0.0,0.0
1612036597813009,402.5,0.0,0.0,0.0,0.0
1612036597817009,402.9,0.0,0.0,0.0,0.0
1612036597821009,403.2,0.0,0.0,0.0,0.0
1612036597825009,402.6,0.0,0.0,0.0,0.0
1612036597829009,402.8,0.0,0.0,0.0,0.0
1612036597833009,402.8,0.0,0.0,0.0,0.0
1612036597837009,403.0,0.0,0.0,0.0,0.0
1612036597841009,402.7,0.0,0.0,0.0,0.0
1612036597845009,402.8,0.0,0.0,0.0,0.0
1612036597849009,402.6,0.0,0.0,0.0,0.0
1612036597853009,403.1,0.0,0.0,0.0,0.0
1612036597857009,403.0,0.0,0.0,0.0,0.0
1612036597861009,402.8,0.0,0.0,0.0,0.0
1612036597865009,402.8,0.0,0.0,0.0,0.0
1612036597869009,402.8,0.0,0.0,0.0,0.0
1612036597873009,402.8,0.0,0.0,0.0,0.0
1612036597877009,402.6,0.0,0.0,0.0,0.0
1612036597881009,402.8,0.0,0.0,0.0,0.0
1612036597885009,402.5,0.0,0.0,0.0,0.0
1612036597889009,402.5,0.0,0.0,0.0,0.0
1612036597893009,402.3,0.0,0.0,0.0,0.0
1612036597897009,402.1,0.0,0.0,0.0,0.0
1612036597901009,403.3,0.0,0.0,0.0,0.0
1612036597905009,404.8,0.0,0.0,0.0,0.0
1612036597909009,402.5,0.0,0.0,0.0,0.0
1612036597912855,402.7,0.0,0.0,0.0,0.0
1612036597916855,402.8,0.0,0.0,0.0,0.0
1612036597920855,402.4,0.0,0.0,0.0,0.0
1612036597924855,402.8,0.0,0.0,0.0,0.0
1612036597928855,402.3,0.0,0.0,0.0,0.0
1612036597932855,402.4,0.0,0.0,0.0,0.0
1612036597936855,402.6,0.0,0.0,0.0,0.0
1612036597940855,402.7,0.0,0.0,0.0,0.0
1612036597944855,402.1,0.0,0.0,0.0,0.0
1612036597948855,402.3,0.0,0.0,0.0,0.0
1612036597952855,402.5,0.0,0.0,0.0,0.0
1612036597956855,402.3,0.0,0.0,0.0,0.0
1612036597960855,402.2,0.0,0.0,0.0,0.0
1612036597964855,402.1,0.0,0.0,0.0,0.0
1612036597968855,402.1,0.0,0.0,0.0,0.0
1612036597972855,402.3,0.0,0.0,0.0,0.0
1612036597976855,402.3,0.0,0.0,0.0,0.0
1612036597980855,402.2,0.0,0.0,0.0,0.0
1612036597984855,402.1,0.0,0.0,0.0,0.0
1612036597988855,402.2,0.0,0.0,0.0,0.0
1612036597992855,402.2,0.0,0.0,0.0,0.0
1612036597996855,402.3,0.0,0.0,0.0,0.0
1612036598000855,402.5,0.0,0.0,0.0,0.0
1612036598004855,401.8,0.0,0.0,0.0,0.0
1612036598008855,402.0,0.0,0.0,0.0,0.0
1612036598012855,401.7,0.0,0.0,0.0,0.0
1612036598016855,401.9,0.0,0.0,0.0,0.0
1612036598020855,401.9,0.0,0.0,0.0,0.0
1612036598024855,402.0,0.0,0.0,0.0,0.0
1612036598028855,402.2,0.0,0.0,0.0,0.0
1612036598032855,402.3,0.0,0.0,0.0,0.0
1612036598036855,401.9,0.0,0.0,0.0,0.0
