,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612023339166589,406.1,0.0,0.0,0.0,0.0
1612023339170589,406.1,0.0,0.0,0.0,0.0
1612023339174589,406.5,0.0,0.0,0.0,0.0
1612023339178589,406.3,0.0,0.0,0.0,0.0
1612023339182589,406.0,0.0,0.0,0.0,0.0
1612023339186589,406.2,0.0,0.0,0.0,0.0
1612023339190589,406.2,0.0,0.0,0.0,0.0
1612023339194589,406.0,0.0,0.0,0.0,0.0
1612023339198589,406.4,0.0,0.0,0.0,0.0
1612023339202589,406.2,0.0,0.0,0.0,0.0
1612023339206589,406.3,0.0,0.0,0.0,0.0
1612023339210589,406.1,0.0,0.0,0.0,0.0
1612023339214589,405.6,0.0,0.0,0.0,0.0
1612023339218589,405.7,0.0,0.0,0.0,0.0
1612023339222589,405.2,0.0,0.0,0.0,0.0
1612023339226589,406.4,0.0,0.0,0.0,0.0
1612023339230589,406.8,0.0,0.0,0.0,0.0
1612023339234589,406.4,0.0,0.0,0.0,0.0
1612023339238589,405.8,0.0,0.0,0.0,0.0
1612023339242589,406.1,0.0,0.0,0.0,0.0
1612023339246589,406.2,0.0,0.0,0.0,0.0
1612023339250589,406.1,0.0,0.0,0.0,0.0
1612023339254589,406.0,0.0,0.0,0.0,0.0
1612023339258589,405.5,0.0,0.0,0.0,0.0
1612023339262589,405.8,0.0,0.0,0.0,0.0
1612023339266589,405.6,0.0,0.0,0.0,0.0
1612023339270589,406.3,0.0,0.0,0.0,0.0
1612023339274589,406.0,0.0,0.0,0.0,0.0
1612023339278589,406.9,0.0,0.0,0.0,0.0
1612023339282589,406.0,0.0,0.0,0.0,0.0
1612023339286589,406.3,0.0,0.0,0.0,0.0
1612023339290589,406.3,0.0,0.0,0.0,0.0
1612023339294589,406.1,0.0,0.0,0.0,0.0
1612023339298589,406.2,0.0,0.0,0.0,0.0
1612023339302589,406.2,0.0,0.0,0.0,0.0
1612023339306589,406.6,0.0,0.0,0.0,0.0
1612023339310589,407.1,0.0,0.0,0.0,0.0
1612023339314589,406.1,0.0,0.0,0.0,0.0
1612023339318589,405.9,0.0,0.0,0.0,0.0
1612023339322589,406.0,0.0,0.0,0.0,0.0
1612023339326589,406.1,0.0,0.0,0.0,0.0
1612023339330589,406.3,0.0,0.0,0.0,0.0
1612023339334589,406.6,0.0,0.0,0.0,0.0
1612023339338589,406.1,0.0,0.0,0.0,0.0
1612023339342589,406.1,0.0,0.0,0.0,0.0
1612023339346589,406.1,0.0,0.0,0.0,0.0
1612023339350589,406.0,0.0,0.0,0.0,0.0
1612023339354589,405.8,0.0,0.0,0.0,0.0
1612023339358434,404.9,0.0,0.0,0.0,0.0
1612023339362434,405.7,0.0,0.0,0.0,0.0
1612023339366434,405.9,0.0,0.0,0.0,0.0
1612023339370434,406.1,0.0,0.0,0.0,0.0
1612023339374434,406.2,0.0,0.0,0.0,0.0
1612023339378434,406.3,0.0,0.0,0.0,0.0
1612023339382434,405.9,0.0,0.0,0.0,0.0
1612023339386434,405.4,0.0,0.0,0.0,0.0
1612023339390434,406.4,0.0,0.0,0.0,0.0
1612023339394434,406.0,0.0,0.0,0.0,0.0
1612023339398434,406.1,0.0,0.0,0.0,0.0
1612023339402434,410.1,0.0,0.0,0.0,0.0
1612023339406434,405.9,0.0,0.0,0.0,0.0
1612023339410434,405.8,0.0,0.0,0.0,0.0
1612023339414434,406.4,0.0,0.0,0.0,0.0
1612023339418434,406.1,0.0,0.0,0.0,0.0
1612023339422434,406.4,0.0,0.0,0.0,0.0
1612023339426434,406.0,0.0,0.0,0.0,0.0
1612023339430434,405.9,0.0,0.0,0.0,0.0
1612023339434434,406.3,0.0,0.0,0.0,0.0
1612023339438434,406.2,0.0,0.0,0.0,0.0
1612023339442434,406.2,0.0,0.0,0.0,0.0
1612023339446434,406.6,0.0,0.0,0.0,0.0
1612023339450434,405.6,0.0,0.0,0.0,0.0
1612023339454434,406.2,0.0,0.0,0.0,0.0
1612023339458434,405.9,0.0,0.0,0.0,0.0
1612023339462434,406.3,0.0,0.0,0.0,0.0
1612023339466434,405.7,0.0,0.0,0.0,0.0
1612023339470434,406.4,0.0,0.0,0.0,0.0
1612023339474434,406.7,0.0,0.0,0.0,0.0
1612023339478434,406.4,0.0,0.0,0.0,0.0
1612023339482434,406.0,0.0,0.0,0.0,0.0
1612023339486434,405.9,0.0,0.0,0.0,0.0
1612023339490434,405.2,0.0,0.0,0.0,0.0
1612023339494434,406.6,0.0,0.0,0.0,0.0
1612023339498434,406.4,0.0,0.0,0.0,0.0
1612023339502434,405.9,0.0,0.0,0.0,0.0
1612023339506434,405.8,0.0,0.0,0.0,0.0
1612023339510434,406.1,0.0,0.0,0.0,0.0
1612023339514434,405.9,0.0,0.0,0.0,0.0
1612023339518434,405.9,0.0,0.0,0.0,0.0
1612023339522434,406.1,0.0,0.0,0.0,0.0
1612023339526434,406.3,0.0,0.0,0.0,0.0
1612023339530434,406.4,0.0,0.0,0.0,0.0
1612023339534434,406.4,0.0,0.0,0.0,0.0
1612023339538434,406.2,0.0,0.0,0.0,0.0
1612023339542434,405.9,0.0,0.0,0.0,0.0
1612023339546434,406.1,0.0,0.0,0.0,0.0
1612023339550280,406.2,0.0,0.0,0.0,0.0
1612023339554280,406.3,0.0,0.0,0.0,0.0
1612023339558280,405.8,0.0,0.0,0.0,0.0
1612023339562280,406.0,0.0,0.0,0.0,0.0
1612023339566280,406.5,0.0,0.0,0.0,0.0
1612023339570280,406.3,0.0,0.0,0.0,0.0
1612023339574280,406.1,0.0,0.0,0.0,0.0
1612023339578280,407.0,0.0,0.0,0.0,0.0
1612023339582280,407.6,0.0,0.0,0.0,0.0
1612023339586280,406.0,0.0,0.0,0.0,0.0
1612023339590280,406.3,0.0,0.0,0.0,0.0
1612023339594280,406.5,0.0,0.0,0.0,0.0
1612023339598280,406.0,0.0,0.0,0.0,0.0
1612023339602280,406.2,0.0,0.0,0.0,0.0
1612023339606280,406.2,0.0,0.0,0.0,0.0
1612023339610280,406.0,0.0,0.0,0.0,0.0
1612023339614280,405.8,0.0,0.0,0.0,0.0
1612023339618280,405.8,0.0,0.0,0.0,0.0
1612023339622280,406.4,0.0,0.0,0.0,0.0
1612023339626280,406.4,0.0,0.0,0.0,0.0
1612023339630280,406.0,0.0,0.0,0.0,0.0
1612023339634280,406.2,0.0,0.0,0.0,0.0
1612023339638280,406.1,0.0,0.0,0.0,0.0
1612023339642280,406.0,0.0,0.0,0.0,0.0
1612023339646280,406.1,0.0,0.0,0.0,0.0
1612023339650280,406.3,0.0,0.0,0.0,0.0
1612023339654280,406.3,0.0,0.0,0.0,0.0
1612023339658280,405.9,0.0,0.0,0.0,0.0
1612023339662280,406.0,0.0,0.0,0.0,0.0
1612023339666280,406.6,0.0,0.0,0.0,0.0
1612023339670280,406.8,0.0,0.0,0.0,0.0
1612023339674280,407.1,0.0,0.0,0.0,0.0
1612023339678280,407.2,0.0,0.0,0.0,0.0
1612023339682280,408.0,0.0,0.0,0.0,0.0
1612023339686280,408.3,0.0,0.0,0.0,0.0
1612023339690280,408.1,0.0,0.0,0.0,0.0
1612023339694280,409.1,0.0,0.0,0.0,0.0
1612023339698280,409.0,0.0,0.0,0.0,0.0
1612023339702280,410.3,0.0,0.0,0.0,0.0
1612023339706280,411.0,0.0,0.0,0.0,0.0
1612023339710280,411.3,0.0,0.0,0.0,0.0
1612023339714280,411.4,0.0,0.0,0.0,0.0
1612023339718280,414.0,0.0,0.0,0.0,0.0
1612023339722280,413.5,0.0,0.0,0.0,0.0
1612023339726280,416.7,0.0,0.0,0.0,0.0
1612023339730280,417.6,0.0,0.0,0.0,0.0
1612023339734280,419.0,0.0,0.0,0.0,0.0
1612023339738280,420.6,0.0,0.0,0.0,0.0
1612023339742120,421.7,0.0,0.0,0.0,0.0
1612023339746120,423.3,0.0,0.0,0.0,0.0
1612023339750120,424.5,0.0,0.0,0.0,0.0
1612023339754120,426.3,0.0,0.0,0.0,0.0
1612023339758120,428.3,0.0,0.0,0.0,0.0
1612023339762120,430.8,0.0,0.0,0.0,0.0
1612023339766120,431.0,0.0,0.0,0.0,0.0
1612023339770120,432.8,0.0,0.0,0.0,0.0
1612023339774120,434.7,0.0,0.0,0.0,0.0
1612023339778120,436.4,0.0,0.0,0.0,0.0
1612023339782120,438.1,0.0,0.0,0.0,0.0
1612023339786120,439.5,0.0,0.0,0.0,0.0
1612023339790120,441.1,0.0,0.0,0.0,0.0
1612023339794120,443.1,0.0,0.0,0.0,0.0
1612023339798120,444.4,0.0,0.0,0.0,0.0
1612023339802120,446.5,0.0,0.0,0.0,0.0
1612023339806120,449.2,0.0,0.0,0.0,0.0
1612023339810120,449.6,0.0,0.0,0.0,0.0
1612023339814120,451.3,0.0,0.0,0.0,0.0
1612023339818120,452.9,0.0,0.0,0.0,0.0
1612023339822120,454.5,0.0,0.0,0.0,0.0
1612023339826120,455.8,0.0,0.0,0.0,0.0
1612023339830120,457.9,0.0,0.0,0.0,0.0
1612023339834120,459.2,0.0,0.0,0.0,0.0
1612023339838120,460.6,0.0,0.0,0.0,0.0
1612023339842120,462.1,0.0,0.0,0.0,0.0
1612023339846120,463.4,0.0,0.0,0.0,0.0
1612023339850120,464.3,0.0,0.0,0.0,0.0
1612023339854120,466.4,0.0,0.0,0.0,0.0
1612023339858120,467.6,0.0,0.0,0.0,0.0
1612023339862120,468.9,0.0,0.0,0.0,0.0
1612023339866120,471.1,0.0,0.0,0.0,0.0
1612023339870120,472.3,0.0,0.0,0.0,0.0
1612023339874120,473.0,0.0,0.0,0.0,0.0
1612023339878120,474.7,0.0,0.0,0.0,0.0
1612023339882120,475.6,0.0,0.0,0.0,0.0
1612023339886120,477.4,0.0,0.0,0.0,0.0
1612023339890120,478.1,0.0,0.0,0.0,0.0
1612023339894120,479.3,0.0,0.0,0.0,0.0
1612023339898120,479.9,0.0,0.0,0.0,0.0
1612023339902120,481.5,0.0,0.0,0.0,0.0
1612023339906120,482.3,0.0,0.0,0.0,0.0
1612023339910120,482.7,0.0,0.0,0.0,0.0
1612023339914120,483.6,0.0,0.0,0.0,0.0
1612023339918120,484.6,0.0,0.0,0.0,0.0
1612023339922120,485.6,0.0,0.0,0.0,0.0
1612023339926120,485.6,0.0,0.0,0.0,0.0
1612023339930120,486.6,0.0,0.0,0.0,0.0
1612023339933963,486.8,0.0,0.0,0.0,0.0
1612023339937963,487.2,0.0,0.0,0.0,0.0
1612023339941963,487.6,0.0,0.0,0.0,0.0
1612023339945963,488.8,0.0,0.0,0.0,0.0
1612023339949963,487.4,0.0,0.0,0.0,0.0
1612023339953963,487.5,0.0,0.0,0.0,0.0
1612023339957963,486.8,0.0,0.0,0.0,0.0
1612023339961963,486.4,0.0,0.0,0.0,0.0
1612023339965963,486.7,0.0,0.0,0.0,0.0
1612023339969963,486.1,0.0,0.0,0.0,0.0
1612023339973963,485.8,0.0,0.0,0.0,0.0
1612023339977963,485.2,0.0,0.0,0.0,0.0
1612023339981963,484.1,0.0,0.0,0.0,0.0
1612023339985963,484.3,0.0,0.0,0.0,0.0
1612023339989963,483.1,0.0,0.0,0.0,0.0
1612023339993963,482.5,0.0,0.0,0.0,0.0
1612023339997963,481.6,0.0,0.0,0.0,0.0
1612023340001963,480.0,0.0,0.0,0.0,0.0
1612023340005963,479.2,0.0,0.0,0.0,0.0
1612023340009963,478.1,0.0,0.0,0.0,0.0
1612023340013963,476.6,0.0,0.0,0.0,0.0
1612023340017963,474.7,0.0,0.0,0.0,0.0
1612023340021963,474.3,0.0,0.0,0.0,0.0
1612023340025963,473.0,0.0,0.0,0.0,0.0
1612023340029963,471.6,0.0,0.0,0.0,0.0
1612023340033963,469.9,0.0,0.0,0.0,0.0
1612023340037963,468.9,0.0,0.0,0.0,0.0
1612023340041963,466.7,0.0,0.0,0.0,0.0
1612023340045963,465.4,0.0,0.0,0.0,0.0
1612023340049963,463.5,0.0,0.0,0.0,0.0
1612023340053963,461.9,0.0,0.0,0.0,0.0
1612023340057963,460.3,0.0,0.0,0.0,0.0
1612023340061963,458.3,0.0,0.0,0.0,0.0
1612023340065963,456.3,0.0,0.0,0.0,0.0
1612023340069963,454.7,0.0,0.0,0.0,0.0
1612023340073963,453.2,0.0,0.0,0.0,0.0
1612023340077963,456.4,0.0,0.0,0.0,0.0
1612023340081963,449.5,0.0,0.0,0.0,0.0
1612023340085963,447.0,0.0,0.0,0.0,0.0
1612023340089963,445.0,0.0,0.0,0.0,0.0
1612023340093963,442.5,0.0,0.0,0.0,0.0
1612023340097963,440.5,0.0,0.0,0.0,0.0
1612023340101963,438.4,0.0,0.0,0.0,0.0
1612023340105963,435.9,0.0,0.0,0.0,0.0
1612023340109963,434.0,0.0,0.0,0.0,0.0
1612023340113963,431.6,0.0,0.0,0.0,0.0
1612023340117963,429.9,0.0,0.0,0.0,0.0
1612023340121963,426.0,0.0,0.0,0.0,0.0
1612023340125812,427.9,0.0,0.0,0.0,0.0
1612023340129812,423.9,0.0,0.0,0.0,0.0
1612023340133812,422.3,0.0,0.0,0.0,0.0
1612023340137812,419.9,0.0,0.0,0.0,0.0
1612023340141812,418.1,0.0,0.0,0.0,0.0
1612023340145812,416.2,0.0,0.0,0.0,0.0
1612023340149812,414.1,0.0,0.0,0.0,0.0
1612023340153812,412.3,0.0,0.0,0.0,0.0
1612023340157812,410.9,0.0,0.0,0.0,0.0
1612023340161812,410.1,0.0,0.0,0.0,0.0
1612023340165812,409.1,0.0,0.0,0.0,0.0
1612023340169812,409.5,0.0,0.0,0.0,0.0
1612023340173812,409.5,0.0,0.0,0.0,0.0
1612023340177812,409.0,0.0,0.0,0.0,0.0
1612023340181812,408.5,0.0,0.0,0.0,0.0
1612023340185812,408.7,0.0,0.0,0.0,0.0
1612023340189812,408.2,0.0,0.0,0.0,0.0
1612023340193812,408.4,0.0,0.0,0.0,0.0
1612023340197812,408.0,0.0,0.0,0.0,0.0
1612023340201812,408.3,0.0,0.0,0.0,0.0
1612023340205812,408.4,0.0,0.0,0.0,0.0
1612023340209812,407.8,0.0,0.0,0.0,0.0
1612023340213812,407.9,0.0,0.0,0.0,0.0
1612023340217812,408.1,0.0,0.0,0.0,0.0
1612023340221812,407.9,0.0,0.0,0.0,0.0
1612023340225812,408.2,0.0,0.0,0.0,0.0
1612023340229812,407.8,0.0,0.0,0.0,0.0
1612023340233812,407.7,0.0,0.0,0.0,0.0
1612023340237812,407.7,0.0,0.0,0.0,0.0
1612023340241812,407.1,0.0,0.0,0.0,0.0
1612023340245812,407.5,0.0,0.0,0.0,0.0
1612023340249812,407.3,0.0,0.0,0.0,0.0
1612023340253812,407.3,0.0,0.0,0.0,0.0
1612023340257812,409.5,0.0,0.0,0.0,0.0
1612023340261812,407.9,0.0,0.0,0.0,0.0
1612023340265812,407.8,0.0,0.0,0.0,0.0
1612023340269812,408.0,0.0,0.0,0.0,0.0
1612023340273812,408.1,0.0,0.0,0.0,0.0
1612023340277812,408.0,0.0,0.0,0.0,0.0
1612023340281812,407.9,0.0,0.0,0.0,0.0
1612023340285812,408.2,0.0,0.0,0.0,0.0
1612023340289812,408.0,0.0,0.0,0.0,0.0
1612023340293812,407.6,0.0,0.0,0.0,0.0
1612023340297812,407.7,0.0,0.0,0.0,0.0
1612023340301812,408.7,0.0,0.0,0.0,0.0
1612023340305812,407.6,0.0,0.0,0.0,0.0
1612023340309812,408.2,0.0,0.0,0.0,0.0
1612023340313812,408.4,0.0,0.0,0.0,0.0
1612023340317657,408.4,0.0,0.0,0.0,0.0
1612023340321657,408.3,0.0,0.0,0.0,0.0
1612023340325657,409.1,0.0,0.0,0.0,0.0
1612023340329657,408.5,0.0,0.0,0.0,0.0
1612023340333657,409.3,0.0,0.0,0.0,0.0
1612023340337657,409.4,0.0,0.0,0.0,0.0
1612023340341657,409.7,0.0,0.0,0.0,0.0
1612023340345657,409.9,0.0,0.0,0.0,0.0
1612023340349657,407.8,0.0,0.0,0.0,0.0
1612023340353657,411.1,0.0,0.0,0.0,0.0
1612023340357657,411.5,0.0,0.0,0.0,0.0
1612023340361657,411.6,0.0,0.0,0.0,0.0
1612023340365657,412.2,0.0,0.0,0.0,0.0
1612023340369657,412.2,0.0,0.0,0.0,0.0
1612023340373657,412.6,0.0,0.0,0.0,0.0
1612023340377657,413.6,0.0,0.0,0.0,0.0
1612023340381657,413.2,0.0,0.0,0.0,0.0
1612023340385657,413.3,0.0,0.0,0.0,0.0
1612023340389657,413.6,0.0,0.0,0.0,0.0
1612023340393657,414.5,0.0,0.0,0.0,0.0
