,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611524724816945,404.7,0.0,0.0,0.0,0.0
1611524724820945,404.6,0.0,0.0,0.0,0.0
1611524724824945,404.7,0.0,0.0,0.0,0.0
1611524724828945,404.6,0.0,0.0,0.0,0.0
1611524724832945,404.5,0.0,0.0,0.0,0.0
1611524724836945,404.9,0.0,0.0,0.0,0.0
1611524724840945,404.4,0.0,0.0,0.0,0.0
1611524724844945,405.1,0.0,0.0,0.0,0.0
1611524724848945,404.3,0.0,0.0,0.0,0.0
1611524724852945,404.6,0.0,0.0,0.0,0.0
1611524724856945,405.0,0.0,0.0,0.0,0.0
1611524724860945,402.4,0.0,0.0,0.0,0.0
1611524724864945,404.7,0.0,0.0,0.0,0.0
1611524724868945,404.7,0.0,0.0,0.0,0.0
1611524724872945,404.2,0.0,0.0,0.0,0.0
1611524724876945,404.6,0.0,0.0,0.0,0.0
1611524724880945,404.5,0.0,0.0,0.0,0.0
1611524724884945,404.7,0.0,0.0,0.0,0.0
1611524724888945,404.6,0.0,0.0,0.0,0.0
1611524724892945,404.7,0.0,0.0,0.0,0.0
1611524724896945,404.7,0.0,0.0,0.0,0.0
1611524724900945,405.2,0.0,0.0,0.0,0.0
1611524724904945,404.7,0.0,0.0,0.0,0.0
1611524724908945,404.7,0.0,0.0,0.0,0.0
1611524724912945,404.6,0.0,0.0,0.0,0.0
1611524724916945,404.6,0.0,0.0,0.0,0.0
1611524724920945,404.7,0.0,0.0,0.0,0.0
1611524724924945,404.6,0.0,0.0,0.0,0.0
1611524724928945,404.8,0.0,0.0,0.0,0.0
1611524724932945,404.9,0.0,0.0,0.0,0.0
1611524724936945,404.5,0.0,0.0,0.0,0.0
1611524724940945,404.7,0.0,0.0,0.0,0.0
1611524724944945,405.8,0.0,0.0,0.0,0.0
1611524724948945,404.6,0.0,0.0,0.0,0.0
1611524724952945,404.6,0.0,0.0,0.0,0.0
1611524724956945,404.8,0.0,0.0,0.0,0.0
1611524724960945,404.8,0.0,0.0,0.0,0.0
1611524724964945,405.0,0.0,0.0,0.0,0.0
1611524724968945,404.8,0.0,0.0,0.0,0.0
1611524724972945,404.7,0.0,0.0,0.0,0.0
1611524724976945,404.4,0.0,0.0,0.0,0.0
1611524724980945,404.6,0.0,0.0,0.0,0.0
1611524724984945,404.8,0.0,0.0,0.0,0.0
1611524724988945,404.1,0.0,0.0,0.0,0.0
1611524724992945,404.5,0.0,0.0,0.0,0.0
1611524724996945,404.4,0.0,0.0,0.0,0.0
