,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611435093718925,462.4,0.0,0.0,0.0,0.0
1611435093722925,461.5,0.0,0.0,0.0,0.0
1611435093726925,463.0,0.0,0.0,0.0,0.0
1611435093730925,464.5,0.0,0.0,0.0,0.0
1611435093734925,465.7,0.0,0.0,0.0,0.0
1611435093738925,466.8,0.0,0.0,0.0,0.0
1611435093742925,468.7,0.0,0.0,0.0,0.0
1611435093746925,469.8,0.0,0.0,0.0,0.0
1611435093750925,471.0,0.0,0.0,0.0,0.0
1611435093754925,472.1,0.0,0.0,0.0,0.0
1611435093758925,473.3,0.0,0.0,0.0,0.0
1611435093762925,475.1,0.0,0.0,0.0,0.0
1611435093766925,476.1,0.0,0.0,0.0,0.0
1611435093770925,476.9,0.0,0.0,0.0,0.0
1611435093774925,479.0,0.0,0.0,0.0,0.0
1611435093778925,479.4,0.0,0.0,0.0,0.0
1611435093782925,480.7,0.0,0.0,0.0,0.0
1611435093786925,481.4,0.0,0.0,0.0,0.0
1611435093790925,482.2,0.0,0.0,0.0,0.0
1611435093794925,483.0,0.0,0.0,0.0,0.0
1611435093798925,484.7,0.0,0.0,0.0,0.0
1611435093802925,485.7,0.0,0.0,0.0,0.0
1611435093806925,486.1,0.0,0.0,0.0,0.0
1611435093810925,487.9,0.0,0.0,0.0,0.0
1611435093814925,489.0,0.0,0.0,0.0,0.0
1611435093818925,490.4,0.0,0.0,0.0,0.0
1611435093822925,491.6,0.0,0.0,0.0,0.0
1611435093826925,492.7,0.0,0.0,0.0,0.0
1611435093830925,493.9,0.0,0.0,0.0,0.0
1611435093834925,495.4,0.0,0.0,0.0,0.0
1611435093838925,496.4,0.0,0.0,0.0,0.0
1611435093842925,498.1,0.0,0.0,0.0,0.0
1611435093846925,499.3,0.0,0.0,0.0,0.0
1611435093850925,501.0,0.0,0.0,0.0,0.0
1611435093854925,501.6,0.0,0.0,0.0,0.0
1611435093858925,502.7,0.0,0.0,0.0,0.0
1611435093862925,504.5,0.0,0.0,0.0,0.0
1611435093866925,505.4,0.0,0.0,0.0,0.0
1611435093870925,506.6,0.0,0.0,0.0,0.0
1611435093874925,507.5,0.0,0.0,0.0,0.0
1611435093878925,508.8,0.0,0.0,0.0,0.0
1611435093882925,510.7,0.0,0.0,0.0,0.0
1611435093886925,511.3,0.0,0.0,0.0,0.0
1611435093890925,512.6,0.0,0.0,0.0,0.0
1611435093894925,514.3,0.0,0.0,0.0,0.0
1611435093898925,512.4,0.0,0.0,0.0,0.0
1611435093902925,516.2,0.0,0.0,0.0,0.0
1611435093906925,517.0,0.0,0.0,0.0,0.0
1611435093910768,518.1,0.0,0.0,0.0,0.0
1611435093914768,519.6,0.0,0.0,0.0,0.0
1611435093918768,520.6,0.0,0.0,0.0,0.0
