,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612031393311255,400.3,0.0,0.0,0.0,0.0
1612031393315255,400.6,0.0,0.0,0.0,0.0
1612031393319255,400.8,0.0,0.0,0.0,0.0
1612031393323255,400.3,0.0,0.0,0.0,0.0
1612031393327255,400.5,0.0,0.0,0.0,0.0
1612031393331255,400.9,0.0,0.0,0.0,0.0
1612031393335255,400.9,0.0,0.0,0.0,0.0
1612031393339255,401.0,0.0,0.0,0.0,0.0
1612031393343255,400.8,0.0,0.0,0.0,0.0
1612031393347255,400.6,0.0,0.0,0.0,0.0
1612031393351255,400.7,0.0,0.0,0.0,0.0
1612031393355255,400.7,0.0,0.0,0.0,0.0
1612031393359255,400.5,0.0,0.0,0.0,0.0
1612031393363255,400.7,0.0,0.0,0.0,0.0
1612031393367255,400.4,0.0,0.0,0.0,0.0
1612031393371255,400.6,0.0,0.0,0.0,0.0
1612031393375255,400.6,0.0,0.0,0.0,0.0
1612031393379255,400.4,0.0,0.0,0.0,0.0
1612031393383255,400.0,0.0,0.0,0.0,0.0
1612031393387255,400.8,0.0,0.0,0.0,0.0
1612031393391255,400.5,0.0,0.0,0.0,0.0
1612031393395255,400.8,0.0,0.0,0.0,0.0
1612031393399255,400.6,0.0,0.0,0.0,0.0
1612031393403255,401.0,0.0,0.0,0.0,0.0
1612031393407255,400.3,0.0,0.0,0.0,0.0
1612031393411255,400.2,0.0,0.0,0.0,0.0
1612031393415255,400.9,0.0,0.0,0.0,0.0
1612031393419255,400.5,0.0,0.0,0.0,0.0
1612031393423255,400.8,0.0,0.0,0.0,0.0
1612031393427255,400.4,0.0,0.0,0.0,0.0
1612031393431255,397.8,0.0,0.0,0.0,0.0
1612031393435255,401.0,0.0,0.0,0.0,0.0
1612031393439255,400.9,0.0,0.0,0.0,0.0
1612031393443255,400.1,0.0,0.0,0.0,0.0
1612031393447255,401.2,0.0,0.0,0.0,0.0
1612031393451255,401.4,0.0,0.0,0.0,0.0
1612031393455255,400.3,0.0,0.0,0.0,0.0
1612031393459255,400.9,0.0,0.0,0.0,0.0
1612031393463255,400.5,0.0,0.0,0.0,0.0
1612031393467255,400.8,0.0,0.0,0.0,0.0
1612031393471255,400.6,0.0,0.0,0.0,0.0
1612031393475255,400.1,0.0,0.0,0.0,0.0
1612031393479255,399.1,0.0,0.0,0.0,0.0
1612031393483255,400.7,0.0,0.0,0.0,0.0
1612031393487255,401.0,0.0,0.0,0.0,0.0
1612031393491255,401.0,0.0,0.0,0.0,0.0
1612031393495255,400.9,0.0,0.0,0.0,0.0
1612031393499255,400.8,0.0,0.0,0.0,0.0
1612031393503105,400.4,0.0,0.0,0.0,0.0
1612031393507105,400.7,0.0,0.0,0.0,0.0
1612031393511105,400.3,0.0,0.0,0.0,0.0
1612031393515105,400.4,0.0,0.0,0.0,0.0
1612031393519105,398.9,0.0,0.0,0.0,0.0
1612031393523105,401.1,0.0,0.0,0.0,0.0
1612031393527105,400.7,0.0,0.0,0.0,0.0
1612031393531105,400.5,0.0,0.0,0.0,0.0
1612031393535105,400.4,0.0,0.0,0.0,0.0
1612031393539105,400.9,0.0,0.0,0.0,0.0
1612031393543105,400.8,0.0,0.0,0.0,0.0
1612031393547105,400.6,0.0,0.0,0.0,0.0
1612031393551105,400.7,0.0,0.0,0.0,0.0
1612031393555105,400.9,0.0,0.0,0.0,0.0
1612031393559105,400.5,0.0,0.0,0.0,0.0
1612031393563105,400.3,0.0,0.0,0.0,0.0
1612031393567105,400.8,0.0,0.0,0.0,0.0
1612031393571105,400.4,0.0,0.0,0.0,0.0
1612031393575105,401.1,0.0,0.0,0.0,0.0
1612031393579105,400.4,0.0,0.0,0.0,0.0
1612031393583105,400.8,0.0,0.0,0.0,0.0
