,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611782456219844,824.4,0.0,0.0,0.0,0.0
1611782456223844,825.0,0.0,0.0,0.0,0.0
1611782456227844,825.7,0.0,0.0,0.0,0.0
1611782456231844,825.8,0.0,0.0,0.0,0.0
1611782456235844,826.7,0.0,0.0,0.0,0.0
1611782456239844,825.5,0.0,0.0,0.0,0.0
1611782456243844,826.8,0.0,0.0,0.0,0.0
1611782456247844,827.6,0.0,0.0,0.0,0.0
1611782456251844,826.4,0.0,0.0,0.0,0.0
1611782456255844,827.4,0.0,0.0,0.0,0.0
1611782456259844,828.9,0.0,0.0,0.0,0.0
1611782456263844,828.5,0.0,0.0,0.0,0.0
1611782456267844,828.2,0.0,0.0,0.0,0.0
1611782456271844,829.0,0.0,0.0,0.0,0.0
1611782456275844,828.0,0.0,0.0,0.0,0.0
1611782456279844,827.2,0.0,0.0,0.0,0.0
1611782456283844,826.4,0.0,0.0,0.0,0.0
1611782456287844,825.9,0.0,0.0,0.0,0.0
1611782456291844,828.8,0.0,0.0,0.0,0.0
1611782456295844,825.1,0.0,0.0,0.0,0.0
1611782456299844,826.9,0.0,0.0,0.0,0.0
1611782456303844,826.8,0.0,0.0,0.0,0.0
1611782456307844,826.8,0.0,0.0,0.0,0.0
1611782456311844,826.9,0.0,0.0,0.0,0.0
1611782456315844,825.8,0.0,0.0,0.0,0.0
1611782456319844,826.1,0.0,0.0,0.0,0.0
1611782456323844,826.3,0.0,0.0,0.0,0.0
1611782456327844,827.0,0.0,0.0,0.0,0.0
1611782456331844,825.3,0.0,0.0,0.0,0.0
1611782456335844,826.9,0.0,0.0,0.0,0.0
1611782456339844,825.4,0.0,0.0,0.0,0.0
1611782456343844,824.0,0.0,0.0,0.0,0.0
1611782456347844,824.2,0.0,0.0,0.0,0.0
1611782456351844,824.2,0.0,0.0,0.0,0.0
1611782456355844,823.3,0.0,0.0,0.0,0.0
1611782456359844,823.7,0.0,0.0,0.0,0.0
1611782456363844,822.9,0.0,0.0,0.0,0.0
1611782456367844,823.9,0.0,0.0,0.0,0.0
1611782456371844,824.7,0.0,0.0,0.0,0.0
1611782456375844,825.1,0.0,0.0,0.0,0.0
1611782456379844,825.4,0.0,0.0,0.0,0.0
1611782456383844,824.7,0.0,0.0,0.0,0.0
1611782456387844,825.9,0.0,0.0,0.0,0.0
1611782456391844,825.6,0.0,0.0,0.0,0.0
1611782456395844,826.0,0.0,0.0,0.0,0.0
1611782456399844,826.4,0.0,0.0,0.0,0.0
1611782456403844,824.3,0.0,0.0,0.0,0.0
1611782456407844,825.9,0.0,0.0,0.0,0.0
1611782456411685,826.7,0.0,0.0,0.0,0.0
1611782456415685,826.1,0.0,0.0,0.0,0.0
1611782456419685,826.2,0.0,0.0,0.0,0.0
1611782456423685,827.1,0.0,0.0,0.0,0.0
1611782456427685,826.4,0.0,0.0,0.0,0.0
1611782456431685,825.6,0.0,0.0,0.0,0.0
1611782456435685,826.2,0.0,0.0,0.0,0.0
1611782456439685,826.8,0.0,0.0,0.0,0.0
1611782456443685,825.9,0.0,0.0,0.0,0.0
1611782456447685,825.8,0.0,0.0,0.0,0.0
