Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
4.72,10.096322,-11.13347,462.2,552.9,576.7,658.9
4.725,9.840916,-11.055689,462.2,552.9,576.7,658.9
4.73,9.542805,-11.009127,462.2,552.9,576.7,658.9
4.735,9.219864,-11.007614,461.89897675709426,552.0721860820092,576.7250852702422,659.5020464858114
4.74,8.889822,-11.061104,461.3169599666967,550.471639908416,576.7735866694419,660.6660800666066
4.745,8.56928,-11.173766,461.2096659188001,549.2142147094078,574.9130067307987,660.9561478931678
4.75,8.273467,-11.342946,461.6700543117945,548.3671000662981,570.7695111938497,660.201110928657
4.755,8.016111,-11.559446,462.13044270478883,547.5199854231886,566.6260156569006,659.4460739641463
4.76,7.808905,-11.809268,462.59083109778317,546.672870780079,562.4825201199516,658.6910369996357
4.765,7.660459,-12.076518,463.05121949077756,545.8257561369693,558.3390245830018,657.9360000351248
4.77,7.575188,-12.346688,463.5,545,554.3,657.2
4.775,7.552769,-12.609184,463.5,545,554.3,657.2
4.78,7.588497,-12.858026,463.5,545,554.3,657.2
4.785,7.674372,-13.090314,463.5,545,554.3,657.2
4.79,7.800379,-13.30324,463.5,545,554.3,657.2
4.795,7.95547,-13.491339,463.1655808547968,547.5233444592601,553.6311617095937,655.3758955716193
4.8,8.128127,-13.645632,462.51799373991156,552.4096835988488,552.3359874798232,651.8436022176998
4.805,8.306652,-13.755353,462.4,553.3,552.1,651.2
4.81,8.479479,-13.811599,462.4,553.3,552.1,651.2
4.815,8.635699,-13.811291,462.4,553.3,552.1,651.2
4.82,8.765747,-13.759699,462.4,553.3,552.1,651.2
4.825,8.86206,-13.670419,462.4,553.3,552.1,651.2
4.83,8.919565,-13.562717,462.4,553.3,552.1,651.2
4.835,8.935933,-13.457202,462.4,553.3,552.1,651.2
4.84,8.911575,-13.371345,462.4,553.3,552.1,651.2
4.845,8.849343,-13.316167,462.4,553.3,552.1,651.2
4.85,8.75391,-13.294808,462.4,553.3,552.1,651.2
4.855,8.631015,-13.30296,462.17086820718544,554.7075238701466,553.6057232099243,650.1852734889641
4.86,8.486833,-13.330687,461.73624460793746,557.3773545512414,556.4618211478397,648.2605118351515
4.865,8.32772,-13.364952,461.83973609030147,557.4602639096986,556.4050015871413,647.2460572259354
4.87,8.160406,-13.392291,461.9921854007229,557.3078145992771,556.0831641540294,646.3144225511379
4.875,7.992458,-13.401168,462.1446347111443,557.1553652888557,555.7613267209175,645.3827878763403
4.88,7.83268,-13.383731,462.29708402156575,557.0029159784343,555.4394892878057,644.4511532015428
4.885,7.691073,-13.3368,462.44953333198714,556.8504666680129,555.1176518546938,643.5195185267452
4.89,7.578178,-13.262001,462.6,556.7,554.8,642.6
4.895,7.503858,-13.165135,462.6,556.7,554.8,642.6
4.9,7.475781,-13.054959,462.6,556.7,554.8,642.6
4.905,7.49796,-12.941683,462.6,556.7,554.8,642.6
4.91,7.569696,-12.835446,462.6,556.7,554.8,642.6
4.915,7.68524,-12.744981,462.3881312684366,556.9724026548673,555.5869410029499,642.0551946902655
4.92,7.834311,-12.676526,461.987168086966,557.4879267453294,557.0762328198405,641.0241465093412
4.925,8.003368,-12.632976,461.9,557.6,557.4,640.8
4.93,8.177399,-12.613340000000001,461.9,557.6,557.4,640.8
4.935,8.341794,-12.612623,461.9,557.6,557.4,640.8
4.94,8.483855,-12.622287,461.9,557.6,557.4,640.8
4.945,8.593655,-12.631375,461.9,557.6,557.4,640.8
4.95,8.664343,-12.628304,461.9,557.6,557.4,640.8
4.955,8.692177,-12.603029,461.9,557.6,557.4,640.8
