Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
1.31,-2.472311,-4.217048,533.6714201284966,626.0094872234853,578.6238067094989,567.2714201284966
1.315,-2.466407,-4.150029,533.7709192843729,626.4406502322823,578.6569730947909,567.3709192843728
1.32,-2.443554,-4.065606,533.8704184402491,626.8718132410794,578.6901394800831,567.4704184402491
1.325,-2.402195,-3.96171,533.9699175961254,627.3029762498765,578.7233058653751,567.5699175961254
1.33,-2.343115,-3.838249,534.0694167520016,627.7341392586735,578.7564722506671,567.6694167520016
1.335,-2.268152,-3.696417,534.1689159078778,628.1653022674706,578.7896386359592,567.7689159078778
1.34,-2.178696,-3.538076,534.2,628.3,578.8,567.8
1.345,-2.074531,-3.36533,534.2,628.3,578.8,567.8
1.35,-1.953498,-3.180367,534.1923684333863,628.1931580674063,578.7033334895582,567.9221050658211
1.355,-1.812171,-2.985695,534.1056435591702,626.9790098283823,577.6048184161555,569.3097030532773
1.36,-1.64734,-2.784848,534.0189186849542,625.7648615893582,576.5063033427527,570.6973010407334
1.365,-1.457772,-2.583482,533.9321938107381,624.5507133503343,575.40778826935,572.0848990281894
1.37,-1.245604,-2.39057,533.9,624.1,575,572.6
1.375,-1.016862,-2.21922,533.9,624.1,575,572.6
1.38,-0.780862,-2.086497,533.9,624.1,575,572.6
1.385,-0.548505,-2.011707,533.9,624.1,575,572.6
1.39,-0.329829,-2.01306,533.9,624.1,575,572.6
1.395,-0.131442,-2.103212,533.9,624.1,575,572.6
1.4,0.045422,-2.284872,533.9,624.1,575,572.6
1.405,0.205946,-2.548017,533.8888467053024,624.2338395363704,574.8438538742346,572.5702578808066
1.41,0.36216,-2.870253,533.8223720976919,625.0315348276973,573.9132093676865,572.3929922605117
1.415,0.532512,-3.221523,533.7558974900813,625.8292301190244,572.9825648611383,572.2157266402168
1.42,0.738399,-3.572814,533.6894228824707,626.6269254103514,572.05192035459,572.0384610199219
1.425,0.997187,-3.905311,533.6229482748602,627.4246207016785,571.1212758480418,571.861195399627
1.43,1.316338,-4.214971,533.6,628.2452876192292,569.9711628187716,571.5055446856162
1.435,1.692418,-4.511272,533.6,629.0780658073431,568.7053399728384,571.0558444640346
1.44,2.113268,-4.812704,533.6,629.9108439954573,567.439517126905,570.6061442424531
1.445,2.560503,-5.140894,533.6,630.7436221835712,566.1736942809717,570.1564440208715
1.45,3.011843,-5.514012,533.6,631.5764003716853,564.9078714350385,569.70674379929
1.455,3.443457,-5.940756,533.6,632.4091785597992,563.6420485891052,569.2570435777085
1.46,3.832224,-6.416572,533.5892100958592,633.2287053028956,562.1425893942089,568.6144543136674
1.465,4.157768,-6.923028,533.5726301808479,634.0411211384525,560.5177577230952,567.8683581381559
1.47,4.404286,-7.430262,533.5560502658366,634.8535369740093,558.8929260519815,567.1222619626445
1.475,4.562445,-7.901975,533.5394703508252,635.6659528095662,557.2680943808678,566.3761657871331
1.48,4.63205,-8.302391,533.5228904358138,636.478368645123,555.6432627097538,565.6300696116217
1.485,4.626758,-8.604722,533.5063105208025,637.2907844806799,554.0184310386401,564.8839734361103
1.49,4.579325,-8.800338,533.5,637.6,553.4,564.6
1.495,4.539266,-8.905723,533.5,637.6,553.4,564.6
1.5,4.55858,-8.962421,533.5,637.6,553.4,564.6
1.505,4.676186,-9.028508,533.5,637.6,553.4,564.6
1.51,4.912457,-9.166462,533.5,637.6,553.4,564.6
1.515,5.271587,-9.43202,533.5,637.6,553.4,564.6
1.52,5.74566,-9.863572,533.5,637.6,553.4,564.6
1.525,6.318315,-10.473547,533.4932485458114,637.7316533566764,552.9071438442372,564.448092280758
1.53,6.966734,-11.247939,533.4497984388515,638.5789304423945,549.7352860361643,563.4704648741603
1.535,7.661097,-12.154688,533.4063483318916,639.4262075281126,546.5634282280913,562.4928374675625
1.54,8.362826,-13.153414,533.3628982249318,640.2734846138308,543.3915704200182,561.5152100609645
1.545,9.023963,-14.201028,533.3194481179718,641.1207616995489,540.2197126119452,560.5375826543667
1.55,9.589788,-15.253661,533.3465581557974,641.0995998601416,537.3660088014371,559.690288228982
1.555,10.00629,-16.267914,533.4308410396145,640.3747670593153,534.7700959798732,558.9485988513924
1.56,10.232062,-17.205541,533.5151239234315,639.649934258489,532.1741831583093,558.2069094738027
1.565,10.249427,-18.043661,533.5994068072484,638.9251014576627,529.5782703367453,557.465220096213
1.57,10.068152,-18.78525,533.6836896910655,638.2002686568364,526.9823575151814,556.7235307186234
1.575,9.720403,-19.460578,533.7679725748825,637.4754358560101,524.3864446936176,555.9818413410336
1.58,9.249798,-20.118605,533.8,637.2,523.4,555.7
1.585,8.697544,-20.816003,533.8,637.2,523.4,555.7
1.59,8.090541,-21.608514,534.0822878516744,636.307360036597,522.2784779946987,555.448229753912
1.595,7.437854,-22.542551,535.126306849831,633.0060026640475,518.130618731752,554.517077674475
1.6,6.738149,-23.644013,536.1703258479878,629.704645291498,513.9827594688052,553.5859255950379
1.605,5.993548,-24.906767,537.2143448461446,626.4032879189482,509.83490020585805,552.6547735156007
1.61,5.220534,-26.288725,537.5,625.5,508.7,552.4
1.615,4.450733,-27.720964,537.5,625.5,508.7,552.4
1.62,3.721332,-29.126919,537.5,625.5,508.7,552.4
1.625,3.060974,-30.442717,537.5,625.5,508.7,552.4
1.63,2.479696,-31.629137,537.5,625.5,508.7,552.4
1.635,1.968794,-32.670995,537.5,625.5,508.7,552.4
1.64,1.508646,-33.568517,537.5,625.5,508.7,552.4
1.645,1.077869,-34.328675,537.7949156973385,624.9440113902635,508.15851544095227,552.3081410123044
1.65,0.659642,-34.960263,539.1391167712176,622.4098618247538,505.6904741249776,551.8894554319158
1.655,0.244815,-35.471992,540.4833178450966,619.8757122592441,503.2224328090029,551.4707698515273
1.66,-0.167395,-35.871813,541.8275189189757,617.3415626937343,500.7543914930282,551.0520842711387
1.665,-0.570359,-36.166408,543.171719992855,614.8074131282244,498.2863501770533,550.6333986907501
1.67,-0.95219,-36.360574,543.1608464102503,613.4369825772441,498.0517570743009,550.8941121959292
1.675,-1.298982,-36.456769,542.5163468475923,612.6107010866567,498.8615129350764,551.4725092393403
1.68,-1.598987,-36.455101,541.8718472849342,611.7844195960695,499.6712687958519,552.0509062827514
1.685,-1.847111,-36.353796,541.2273477222761,610.9581381054821,500.4810246566275,552.6293033261625
1.69,-2.048483,-36.14978,540.582848159618,610.1318566148948,501.29078051740305,553.2077003695737
1.695,-2.219749,-35.838893,539.9383485969599,609.3055751243076,502.1005363781786,553.7860974129848
1.7,-2.387267,-35.415607,539.7,609,502.4,554
1.705,-2.582374,-34.872722,539.7,609,502.4,554
