Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
0.645,20.087752,-7.746052,558.4,729,538.5,548
0.65,20.169771,-7.529011,558.4,729,538.5,548
0.655,20.213723,-7.308084,558.4,729,538.5,548
0.66,20.21127,-7.090598,558.4,729,538.5,548
0.665,20.16398,-6.881561,558.4,729,538.5,548
0.67,20.081678,-6.683012,558.4,729,538.5,548
0.675,19.979061,-6.494218,558.3158443117491,727.9901317409888,539.3836347266349,548.9257125707603
0.68,19.871794,-6.31247,558.2290317813494,726.9483813761915,540.2951662958325,549.8806504051579
0.685,19.773103,-6.134239,558.2,726.6,540.6,550.2
0.69,19.691454,-5.956392,558.2,726.6,540.6,550.2
0.695,19.629516,-5.777227,558.2,726.6,540.6,550.2
0.7,19.584369,-5.597116,558.2,726.6,540.6,550.2
0.705,19.548784,-5.418633,558.0709075949233,725.0508911390795,541.5897084389214,551.5339548524594
0.71,19.513303,-5.246106,557.9374910775821,723.4498929309851,542.6125684052039,552.9125921983183
0.715,19.468682,-5.084576,557.8586595991628,722.9035390647133,543.2031629394723,553.5618225386352
0.72,19.40805,-4.938373,557.8011618976248,722.7693777611245,543.6248127507516,553.9259746483764
0.725,19.328167,-4.80975,557.7436641960867,722.6352164575355,544.046462562031,554.2901267581177
0.73,19.229439,-4.69811,557.6861664945486,722.5010551539466,544.4681123733104,554.654278867859
0.735,19.114817,-4.600194,557.6286687930105,722.3668938503578,544.8897621845898,555.0184309776004
0.74,18.988208,-4.511173,557.6,722.3,545.1,555.2
0.745,18.853121,-4.42618,557.6,722.3,545.1,555.2
0.75,18.712036,-4.341689,557.6,722.3,545.1,555.2
0.755,18.566552,-4.256256,557.6,722.3,545.1,555.2
0.76,18.417985,-4.170452,557.6,722.3,545.1,555.2
0.765,18.267947,-4.086091,557.6,722.3,545.1,555.2
0.77,18.118531,-4.005123,557.6,722.3,545.1,555.2
0.775,17.971933,-3.92862,557.6,722.3,545.1,555.2
0.78,17.829608,-3.856202,557.6,722.3,545.1,555.2
0.785,17.691223,-3.786013,557.6,722.3,545.1,555.2
0.79,17.55384,-3.715076,557.5094164079823,722.2427893103045,545.1524431322208,555.3096538219163
0.795,17.411775,-3.639744,556.5794155210643,721.6554203290932,545.6908646983312,556.435444369238
0.8,17.257454,-3.556003,555.7,721.1,546.2,557.5
0.805,17.083395,-3.459749,555.7,721.1,546.2,557.5
0.81,16.885158,-3.347384,555.7,721.1,546.2,557.5
0.815,16.664386,-3.216807,555.7,721.1,546.2,557.5
0.82,16.430555,-3.068279,555.6892016714418,720.9704200573001,546.1640055714723,557.5539916427916
0.825,16.200582,-2.904671,555.5467111327528,719.2605335930334,545.689037109176,558.2664443362361
0.83,15.996768,-2.731101,555.4042205940639,717.5506471287666,545.2140686468797,558.9788970296805
0.835,15.844055000000001,-2.554222,555.3746376337162,717.3055551918244,545.0224634360136,559.2536236628378
0.84,15.76723,-2.381204,555.3485010988098,717.10517509087515,544.8395076916686,559.514989011902
0.845,15.78808,-2.218377,555.3223645639033,716.9047949899259,544.6565519473237,559.7763543609663
0.85,15.922326,-2.06971,555.2962280289969,716.7044148889767,544.4735962029787,560.0377197100305
0.855,16.176322,-1.93561,555.2700914940905,716.5040347880274,544.2906404586337,560.2990850590948
0.86,16.544072,-1.812801,555.2439549591841,716.303654687078,544.1076847142887,560.560450408159
0.865,17.005724,-1.69587,555.2178184242777,716.1032745861288,543.9247289699438,560.8218157572232
0.87,17.52838,-1.580252,555.1916818893712,715.9028944851796,543.7417732255988,561.0831811062875
0.875,18.069006,-1.46544,555.1655453544648,715.7025143842303,543.5588174812538,561.3445464553517
0.88,18.578807,-1.356869,555.1394088195584,715.5021342832811,543.3758617369089,561.605911804416
0.885,19.009155,-1.265333,555.113272284652,715.3017541823318,543.1929059925639,561.8672771534802
0.89,19.318782,-1.203833,555.1,715.2,543.1,562
0.895,19.480291,-1.183155,555.1,715.2,543.1,562
0.9,19.483643,-1.208198,555.1,715.2,543.1,562
0.905,19.335905,-1.276508,555.1,715.2,543.1,562
0.91,19.058128,-1.379156,555.1,715.2,543.1,562
0.915,18.680693,-1.503159,555.1,715.2,543.1,562
0.92,18.238398,-1.634178,555.1,715.2,543.1,562
0.925,17.766261,-1.758476,556.3,717.4,541.3,561.2
0.93,17.296473,-1.863774,556.3,717.4,541.3,561.2
0.935,16.856435,-1.93942,556.3,717.4,541.3,561.2
0.94,16.467578,-1.976672,556.3,717.4,541.3,561.2
0.945,16.144673,-1.969671,557.694740229984,718.2548407861192,539.1853938448629,559.8952430106601
0.95,15.895492,-1.917168,559.0933980185665,719.1120826565407,537.0648481653992,558.5868212084378
0.955,15.720883,-1.824404,560.3202256536516,719.4898878332932,535.7820216411985,558.037078384671
0.96,15.615476,-1.703959,561.4988108223833,719.733087947476,534.7343903801037,557.7003397650333
0.965,15.569338,-1.574252,562.6773959911152,719.9762880616587,533.6867591190088,557.3636011453956
0.97,15.570545,-1.455604,563.8559811598469,720.2194881758414,532.6391278579139,557.026862525758
0.975,15.608009,-1.365808,565.0345663285788,720.4626882900242,531.591496596819,556.6901239061203
0.98,15.673642,-1.317507,565.7,720.6,531,556.5
0.985,15.763262,-1.317989,565.7,720.6,531,556.5
0.99,15.876109,-1.370512,565.7,720.6,531,556.5
0.995,16.013142,-1.47619,565.7,720.6,531,556.5
1,16.174553,-1.635783,565.7,720.6,531,556.5
