,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612022982143883,406.8,0.0,0.0,0.0,0.0
1612022982147883,405.8,0.0,0.0,0.0,0.0
1612022982151883,407.0,0.0,0.0,0.0,0.0
1612022982155883,407.0,0.0,0.0,0.0,0.0
1612022982159883,406.9,0.0,0.0,0.0,0.0
1612022982163883,407.2,0.0,0.0,0.0,0.0
1612022982167883,407.0,0.0,0.0,0.0,0.0
1612022982171883,406.7,0.0,0.0,0.0,0.0
1612022982175883,406.4,0.0,0.0,0.0,0.0
1612022982179883,407.0,0.0,0.0,0.0,0.0
1612022982183883,406.4,0.0,0.0,0.0,0.0
1612022982187883,407.1,0.0,0.0,0.0,0.0
1612022982191883,407.6,0.0,0.0,0.0,0.0
1612022982195883,407.1,0.0,0.0,0.0,0.0
1612022982199883,406.9,0.0,0.0,0.0,0.0
1612022982203883,406.4,0.0,0.0,0.0,0.0
1612022982207883,406.4,0.0,0.0,0.0,0.0
1612022982211883,406.6,0.0,0.0,0.0,0.0
1612022982215883,406.7,0.0,0.0,0.0,0.0
1612022982219883,407.0,0.0,0.0,0.0,0.0
1612022982223883,406.9,0.0,0.0,0.0,0.0
1612022982227883,407.2,0.0,0.0,0.0,0.0
1612022982231883,407.1,0.0,0.0,0.0,0.0
1612022982235883,407.8,0.0,0.0,0.0,0.0
1612022982239883,406.9,0.0,0.0,0.0,0.0
1612022982243883,406.7,0.0,0.0,0.0,0.0
1612022982247883,406.9,0.0,0.0,0.0,0.0
1612022982251883,406.4,0.0,0.0,0.0,0.0
1612022982255883,406.8,0.0,0.0,0.0,0.0
1612022982259883,406.6,0.0,0.0,0.0,0.0
1612022982263883,406.7,0.0,0.0,0.0,0.0
1612022982267883,406.8,0.0,0.0,0.0,0.0
1612022982271883,406.9,0.0,0.0,0.0,0.0
1612022982275883,406.8,0.0,0.0,0.0,0.0
1612022982279883,406.6,0.0,0.0,0.0,0.0
1612022982283883,407.2,0.0,0.0,0.0,0.0
1612022982287883,405.9,0.0,0.0,0.0,0.0
1612022982291883,406.7,0.0,0.0,0.0,0.0
1612022982295883,407.0,0.0,0.0,0.0,0.0
1612022982299883,406.4,0.0,0.0,0.0,0.0
1612022982303883,406.8,0.0,0.0,0.0,0.0
1612022982307883,406.7,0.0,0.0,0.0,0.0
1612022982311883,406.8,0.0,0.0,0.0,0.0
1612022982315883,406.4,0.0,0.0,0.0,0.0
1612022982319883,407.0,0.0,0.0,0.0,0.0
1612022982323883,407.0,0.0,0.0,0.0,0.0
1612022982327883,406.4,0.0,0.0,0.0,0.0
1612022982331883,406.4,0.0,0.0,0.0,0.0
1612022982335727,406.9,0.0,0.0,0.0,0.0
1612022982339727,407.0,0.0,0.0,0.0,0.0
1612022982343727,406.7,0.0,0.0,0.0,0.0
1612022982347727,407.0,0.0,0.0,0.0,0.0
1612022982351727,407.1,0.0,0.0,0.0,0.0
1612022982355727,407.0,0.0,0.0,0.0,0.0
1612022982359727,406.5,0.0,0.0,0.0,0.0
1612022982363727,407.2,0.0,0.0,0.0,0.0
1612022982367727,407.4,0.0,0.0,0.0,0.0
1612022982371727,406.9,0.0,0.0,0.0,0.0
1612022982375727,406.7,0.0,0.0,0.0,0.0
1612022982379727,407.0,0.0,0.0,0.0,0.0
1612022982383727,406.9,0.0,0.0,0.0,0.0
1612022982387727,406.1,0.0,0.0,0.0,0.0
1612022982391727,406.4,0.0,0.0,0.0,0.0
1612022982395727,406.5,0.0,0.0,0.0,0.0
1612022982399727,406.7,0.0,0.0,0.0,0.0
1612022982403727,407.3,0.0,0.0,0.0,0.0
1612022982407727,406.6,0.0,0.0,0.0,0.0
1612022982411727,407.0,0.0,0.0,0.0,0.0
1612022982415727,406.0,0.0,0.0,0.0,0.0
1612022982419727,406.7,0.0,0.0,0.0,0.0
1612022982423727,406.7,0.0,0.0,0.0,0.0
1612022982427727,406.8,0.0,0.0,0.0,0.0
1612022982431727,407.1,0.0,0.0,0.0,0.0
1612022982435727,406.6,0.0,0.0,0.0,0.0
1612022982439727,406.5,0.0,0.0,0.0,0.0
1612022982443727,406.8,0.0,0.0,0.0,0.0
1612022982447727,407.1,0.0,0.0,0.0,0.0
1612022982451727,406.7,0.0,0.0,0.0,0.0
1612022982455727,406.8,0.0,0.0,0.0,0.0
1612022982459727,406.9,0.0,0.0,0.0,0.0
1612022982463727,406.6,0.0,0.0,0.0,0.0
1612022982467727,406.5,0.0,0.0,0.0,0.0
1612022982471727,407.0,0.0,0.0,0.0,0.0
1612022982475727,406.9,0.0,0.0,0.0,0.0
1612022982479727,406.7,0.0,0.0,0.0,0.0
1612022982483727,406.6,0.0,0.0,0.0,0.0
1612022982487727,406.6,0.0,0.0,0.0,0.0
1612022982491727,406.8,0.0,0.0,0.0,0.0
1612022982495727,407.3,0.0,0.0,0.0,0.0
1612022982499727,406.6,0.0,0.0,0.0,0.0
1612022982503727,406.5,0.0,0.0,0.0,0.0
1612022982507727,407.2,0.0,0.0,0.0,0.0
1612022982511727,406.4,0.0,0.0,0.0,0.0
1612022982515727,406.9,0.0,0.0,0.0,0.0
1612022982519727,406.9,0.0,0.0,0.0,0.0
