,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612029193700507,404.6,0.0,0.0,0.0,0.0
1612029193704507,405.2,0.0,0.0,0.0,0.0
1612029193708507,405.2,0.0,0.0,0.0,0.0
1612029193712507,405.1,0.0,0.0,0.0,0.0
1612029193716507,405.9,0.0,0.0,0.0,0.0
1612029193720507,404.2,0.0,0.0,0.0,0.0
1612029193724507,404.5,0.0,0.0,0.0,0.0
1612029193728507,404.7,0.0,0.0,0.0,0.0
1612029193732507,403.3,0.0,0.0,0.0,0.0
1612029193736507,405.5,0.0,0.0,0.0,0.0
1612029193740507,404.8,0.0,0.0,0.0,0.0
1612029193744507,404.0,0.0,0.0,0.0,0.0
1612029193748507,404.8,0.0,0.0,0.0,0.0
1612029193752507,404.3,0.0,0.0,0.0,0.0
1612029193756507,404.4,0.0,0.0,0.0,0.0
1612029193760507,404.3,0.0,0.0,0.0,0.0
1612029193764507,404.3,0.0,0.0,0.0,0.0
1612029193768507,404.4,0.0,0.0,0.0,0.0
1612029193772507,404.3,0.0,0.0,0.0,0.0
1612029193776507,404.9,0.0,0.0,0.0,0.0
1612029193780507,404.5,0.0,0.0,0.0,0.0
1612029193784507,405.0,0.0,0.0,0.0,0.0
1612029193788507,404.2,0.0,0.0,0.0,0.0
1612029193792507,404.4,0.0,0.0,0.0,0.0
1612029193796507,404.5,0.0,0.0,0.0,0.0
1612029193800507,404.7,0.0,0.0,0.0,0.0
1612029193804507,404.5,0.0,0.0,0.0,0.0
1612029193808507,404.3,0.0,0.0,0.0,0.0
1612029193812507,404.2,0.0,0.0,0.0,0.0
1612029193816507,404.5,0.0,0.0,0.0,0.0
1612029193820507,405.4,0.0,0.0,0.0,0.0
1612029193824507,402.9,0.0,0.0,0.0,0.0
1612029193828507,402.9,0.0,0.0,0.0,0.0
1612029193832507,404.5,0.0,0.0,0.0,0.0
1612029193836507,404.3,0.0,0.0,0.0,0.0
1612029193840507,404.5,0.0,0.0,0.0,0.0
1612029193844507,404.4,0.0,0.0,0.0,0.0
1612029193848507,404.4,0.0,0.0,0.0,0.0
1612029193852507,404.5,0.0,0.0,0.0,0.0
1612029193856507,404.7,0.0,0.0,0.0,0.0
1612029193860507,404.2,0.0,0.0,0.0,0.0
1612029193864507,404.5,0.0,0.0,0.0,0.0
1612029193868507,407.1,0.0,0.0,0.0,0.0
1612029193872507,404.2,0.0,0.0,0.0,0.0
1612029193876507,404.6,0.0,0.0,0.0,0.0
1612029193880507,404.7,0.0,0.0,0.0,0.0
1612029193884507,404.5,0.0,0.0,0.0,0.0
1612029193888507,404.3,0.0,0.0,0.0,0.0
1612029193892355,404.9,0.0,0.0,0.0,0.0
1612029193896355,404.4,0.0,0.0,0.0,0.0
