,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611519221878939,403.3,0.0,0.0,0.0,0.0
1611519221882939,403.3,0.0,0.0,0.0,0.0
1611519221886939,402.6,0.0,0.0,0.0,0.0
1611519221890939,403.1,0.0,0.0,0.0,0.0
1611519221894939,402.9,0.0,0.0,0.0,0.0
1611519221898939,403.6,0.0,0.0,0.0,0.0
1611519221902939,403.0,0.0,0.0,0.0,0.0
1611519221906939,403.0,0.0,0.0,0.0,0.0
1611519221910939,403.7,0.0,0.0,0.0,0.0
1611519221914939,402.9,0.0,0.0,0.0,0.0
1611519221918939,403.2,0.0,0.0,0.0,0.0
1611519221922939,402.7,0.0,0.0,0.0,0.0
1611519221926939,403.2,0.0,0.0,0.0,0.0
1611519221930939,403.1,0.0,0.0,0.0,0.0
1611519221934939,402.9,0.0,0.0,0.0,0.0
1611519221938939,403.0,0.0,0.0,0.0,0.0
1611519221942939,402.8,0.0,0.0,0.0,0.0
1611519221946939,402.9,0.0,0.0,0.0,0.0
1611519221950939,402.5,0.0,0.0,0.0,0.0
1611519221954939,402.3,0.0,0.0,0.0,0.0
1611519221958939,402.8,0.0,0.0,0.0,0.0
1611519221962939,403.3,0.0,0.0,0.0,0.0
1611519221966939,403.7,0.0,0.0,0.0,0.0
1611519221970939,403.3,0.0,0.0,0.0,0.0
1611519221974939,403.0,0.0,0.0,0.0,0.0
1611519221978939,402.8,0.0,0.0,0.0,0.0
1611519221982939,402.6,0.0,0.0,0.0,0.0
1611519221986939,403.1,0.0,0.0,0.0,0.0
1611519221990939,403.0,0.0,0.0,0.0,0.0
1611519221994939,403.1,0.0,0.0,0.0,0.0
1611519221998939,403.9,0.0,0.0,0.0,0.0
1611519222002939,403.4,0.0,0.0,0.0,0.0
1611519222006939,402.9,0.0,0.0,0.0,0.0
1611519222010939,403.0,0.0,0.0,0.0,0.0
1611519222014939,403.0,0.0,0.0,0.0,0.0
1611519222018939,402.9,0.0,0.0,0.0,0.0
1611519222022939,402.9,0.0,0.0,0.0,0.0
1611519222026939,402.8,0.0,0.0,0.0,0.0
1611519222030939,402.9,0.0,0.0,0.0,0.0
1611519222034939,403.3,0.0,0.0,0.0,0.0
1611519222038939,402.7,0.0,0.0,0.0,0.0
1611519222042939,403.5,0.0,0.0,0.0,0.0
1611519222046939,403.1,0.0,0.0,0.0,0.0
1611519222050939,403.0,0.0,0.0,0.0,0.0
1611519222054939,403.0,0.0,0.0,0.0,0.0
1611519222058939,402.8,0.0,0.0,0.0,0.0
1611519222062939,402.8,0.0,0.0,0.0,0.0
1611519222066939,402.6,0.0,0.0,0.0,0.0
1611519222070782,402.7,0.0,0.0,0.0,0.0
1611519222074782,402.8,0.0,0.0,0.0,0.0
1611519222078782,402.6,0.0,0.0,0.0,0.0
