,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612038711933629,410.4,0.0,0.0,0.0,0.0
1612038711937629,408.9,0.0,0.0,0.0,0.0
1612038711941629,406.8,0.0,0.0,0.0,0.0
1612038711945629,408.4,0.0,0.0,0.0,0.0
1612038711949629,409.8,0.0,0.0,0.0,0.0
1612038711953629,410.5,0.0,0.0,0.0,0.0
1612038711957629,409.5,0.0,0.0,0.0,0.0
1612038711961629,409.7,0.0,0.0,0.0,0.0
1612038711965629,409.7,0.0,0.0,0.0,0.0
1612038711969629,409.0,0.0,0.0,0.0,0.0
1612038711973629,409.0,0.0,0.0,0.0,0.0
1612038711977629,408.6,0.0,0.0,0.0,0.0
1612038711981629,409.1,0.0,0.0,0.0,0.0
1612038711985629,411.2,0.0,0.0,0.0,0.0
1612038711989629,411.8,0.0,0.0,0.0,0.0
1612038711993629,409.0,0.0,0.0,0.0,0.0
1612038711997629,407.3,0.0,0.0,0.0,0.0
1612038712001629,411.5,0.0,0.0,0.0,0.0
1612038712005629,410.1,0.0,0.0,0.0,0.0
1612038712009629,409.4,0.0,0.0,0.0,0.0
1612038712013629,409.8,0.0,0.0,0.0,0.0
1612038712017629,410.1,0.0,0.0,0.0,0.0
1612038712021629,410.3,0.0,0.0,0.0,0.0
1612038712025629,408.6,0.0,0.0,0.0,0.0
1612038712029629,410.7,0.0,0.0,0.0,0.0
1612038712033629,410.5,0.0,0.0,0.0,0.0
1612038712037629,409.3,0.0,0.0,0.0,0.0
1612038712041629,410.1,0.0,0.0,0.0,0.0
1612038712045629,407.8,0.0,0.0,0.0,0.0
1612038712049629,408.6,0.0,0.0,0.0,0.0
1612038712053629,408.3,0.0,0.0,0.0,0.0
1612038712057629,409.0,0.0,0.0,0.0,0.0
1612038712061629,408.7,0.0,0.0,0.0,0.0
1612038712065629,409.1,0.0,0.0,0.0,0.0
1612038712069629,410.1,0.0,0.0,0.0,0.0
1612038712073629,413.0,0.0,0.0,0.0,0.0
1612038712077629,408.9,0.0,0.0,0.0,0.0
1612038712081629,408.9,0.0,0.0,0.0,0.0
1612038712085629,410.2,0.0,0.0,0.0,0.0
1612038712089629,410.2,0.0,0.0,0.0,0.0
1612038712093629,409.8,0.0,0.0,0.0,0.0
1612038712097629,409.8,0.0,0.0,0.0,0.0
1612038712101629,409.9,0.0,0.0,0.0,0.0
1612038712105629,410.1,0.0,0.0,0.0,0.0
1612038712109629,409.5,0.0,0.0,0.0,0.0
