,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611424997919997,404.6,0.0,0.0,0.0,0.0
1611424997923997,405.2,0.0,0.0,0.0,0.0
1611424997927997,404.6,0.0,0.0,0.0,0.0
1611424997931997,404.6,0.0,0.0,0.0,0.0
1611424997935997,410.6,0.0,0.0,0.0,0.0
1611424997939997,396.3,0.0,0.0,0.0,0.0
1611424997943997,404.1,0.0,0.0,0.0,0.0
1611424997947997,404.6,0.0,0.0,0.0,0.0
1611424997951997,404.2,0.0,0.0,0.0,0.0
1611424997955997,404.7,0.0,0.0,0.0,0.0
1611424997959997,404.4,0.0,0.0,0.0,0.0
1611424997963997,404.5,0.0,0.0,0.0,0.0
1611424997967997,404.8,0.0,0.0,0.0,0.0
1611424997971997,404.5,0.0,0.0,0.0,0.0
1611424997975997,404.1,0.0,0.0,0.0,0.0
1611424997979997,405.6,0.0,0.0,0.0,0.0
1611424997983997,408.6,0.0,0.0,0.0,0.0
1611424997987997,404.4,0.0,0.0,0.0,0.0
1611424997991997,404.5,0.0,0.0,0.0,0.0
1611424997995997,404.8,0.0,0.0,0.0,0.0
1611424997999997,404.6,0.0,0.0,0.0,0.0
1611424998003997,404.7,0.0,0.0,0.0,0.0
1611424998007997,404.9,0.0,0.0,0.0,0.0
1611424998011997,404.3,0.0,0.0,0.0,0.0
1611424998015997,404.6,0.0,0.0,0.0,0.0
1611424998019997,404.3,0.0,0.0,0.0,0.0
1611424998023997,403.7,0.0,0.0,0.0,0.0
1611424998027997,402.3,0.0,0.0,0.0,0.0
1611424998031997,419.6,0.0,0.0,0.0,0.0
1611424998035997,410.2,0.0,0.0,0.0,0.0
1611424998039997,404.6,0.0,0.0,0.0,0.0
1611424998043997,404.0,0.0,0.0,0.0,0.0
1611424998047997,404.3,0.0,0.0,0.0,0.0
1611424998051997,404.5,0.0,0.0,0.0,0.0
1611424998055997,403.8,0.0,0.0,0.0,0.0
1611424998059997,404.3,0.0,0.0,0.0,0.0
1611424998063997,404.2,0.0,0.0,0.0,0.0
1611424998067997,404.1,0.0,0.0,0.0,0.0
1611424998071997,404.2,0.0,0.0,0.0,0.0
1611424998075997,387.3,0.0,0.0,0.0,0.0
1611424998079997,400.0,0.0,0.0,0.0,0.0
1611424998083997,404.3,0.0,0.0,0.0,0.0
1611424998087997,404.2,0.0,0.0,0.0,0.0
1611424998091997,404.4,0.0,0.0,0.0,0.0
1611424998095997,404.3,0.0,0.0,0.0,0.0
