,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611519153774118,402.5,0.0,0.0,0.0,0.0
1611519153778118,402.5,0.0,0.0,0.0,0.0
1611519153782118,402.2,0.0,0.0,0.0,0.0
1611519153786118,402.8,0.0,0.0,0.0,0.0
1611519153790118,403.1,0.0,0.0,0.0,0.0
1611519153794118,403.1,0.0,0.0,0.0,0.0
1611519153798118,403.1,0.0,0.0,0.0,0.0
1611519153802118,402.9,0.0,0.0,0.0,0.0
1611519153806118,402.5,0.0,0.0,0.0,0.0
1611519153810118,402.9,0.0,0.0,0.0,0.0
1611519153814118,402.8,0.0,0.0,0.0,0.0
1611519153818118,402.8,0.0,0.0,0.0,0.0
1611519153822118,403.1,0.0,0.0,0.0,0.0
1611519153826118,402.9,0.0,0.0,0.0,0.0
1611519153830118,402.8,0.0,0.0,0.0,0.0
1611519153834118,402.5,0.0,0.0,0.0,0.0
1611519153838118,402.7,0.0,0.0,0.0,0.0
1611519153842118,402.7,0.0,0.0,0.0,0.0
1611519153846118,402.6,0.0,0.0,0.0,0.0
1611519153850118,402.8,0.0,0.0,0.0,0.0
1611519153854118,402.7,0.0,0.0,0.0,0.0
1611519153858118,402.7,0.0,0.0,0.0,0.0
1611519153862118,402.7,0.0,0.0,0.0,0.0
1611519153866118,403.1,0.0,0.0,0.0,0.0
1611519153870118,403.8,0.0,0.0,0.0,0.0
1611519153874118,402.8,0.0,0.0,0.0,0.0
1611519153878118,402.6,0.0,0.0,0.0,0.0
1611519153882118,402.8,0.0,0.0,0.0,0.0
1611519153886118,402.9,0.0,0.0,0.0,0.0
1611519153890118,402.7,0.0,0.0,0.0,0.0
1611519153894118,402.5,0.0,0.0,0.0,0.0
1611519153898118,402.6,0.0,0.0,0.0,0.0
1611519153902118,402.6,0.0,0.0,0.0,0.0
1611519153906118,402.9,0.0,0.0,0.0,0.0
1611519153910118,403.1,0.0,0.0,0.0,0.0
1611519153914118,403.5,0.0,0.0,0.0,0.0
1611519153918118,402.9,0.0,0.0,0.0,0.0
1611519153922118,402.9,0.0,0.0,0.0,0.0
1611519153926118,402.4,0.0,0.0,0.0,0.0
1611519153930118,402.8,0.0,0.0,0.0,0.0
1611519153934118,402.8,0.0,0.0,0.0,0.0
1611519153938118,402.8,0.0,0.0,0.0,0.0
1611519153942118,402.4,0.0,0.0,0.0,0.0
1611519153946118,402.6,0.0,0.0,0.0,0.0
1611519153950118,402.2,0.0,0.0,0.0,0.0
1611519153954118,402.5,0.0,0.0,0.0,0.0
1611519153958118,402.4,0.0,0.0,0.0,0.0
1611519153962118,399.5,0.0,0.0,0.0,0.0
1611519153965963,402.6,0.0,0.0,0.0,0.0
