,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612037996651627,416.1,0.0,0.0,0.0,0.0
1612037996655627,416.8,0.0,0.0,0.0,0.0
1612037996659627,417.8,0.0,0.0,0.0,0.0
1612037996663627,418.8,0.0,0.0,0.0,0.0
1612037996667627,419.4,0.0,0.0,0.0,0.0
1612037996671627,419.7,0.0,0.0,0.0,0.0
1612037996675627,422.0,0.0,0.0,0.0,0.0
1612037996679627,424.1,0.0,0.0,0.0,0.0
1612037996683627,423.0,0.0,0.0,0.0,0.0
1612037996687627,424.2,0.0,0.0,0.0,0.0
1612037996691627,425.2,0.0,0.0,0.0,0.0
1612037996695627,426.4,0.0,0.0,0.0,0.0
1612037996699627,428.0,0.0,0.0,0.0,0.0
1612037996703627,428.8,0.0,0.0,0.0,0.0
1612037996707627,429.7,0.0,0.0,0.0,0.0
1612037996711627,431.1,0.0,0.0,0.0,0.0
1612037996715627,431.5,0.0,0.0,0.0,0.0
1612037996719627,432.1,0.0,0.0,0.0,0.0
1612037996723627,436.0,0.0,0.0,0.0,0.0
1612037996727627,433.4,0.0,0.0,0.0,0.0
1612037996731627,434.1,0.0,0.0,0.0,0.0
1612037996735627,435.3,0.0,0.0,0.0,0.0
1612037996739627,436.1,0.0,0.0,0.0,0.0
1612037996743627,436.1,0.0,0.0,0.0,0.0
1612037996747627,436.8,0.0,0.0,0.0,0.0
1612037996751627,437.5,0.0,0.0,0.0,0.0
1612037996755627,436.2,0.0,0.0,0.0,0.0
1612037996759627,436.8,0.0,0.0,0.0,0.0
1612037996763627,436.8,0.0,0.0,0.0,0.0
1612037996767627,437.8,0.0,0.0,0.0,0.0
1612037996771627,437.0,0.0,0.0,0.0,0.0
1612037996775627,436.6,0.0,0.0,0.0,0.0
1612037996779627,436.0,0.0,0.0,0.0,0.0
1612037996783627,436.2,0.0,0.0,0.0,0.0
1612037996787627,435.7,0.0,0.0,0.0,0.0
1612037996791627,435.2,0.0,0.0,0.0,0.0
1612037996795627,434.2,0.0,0.0,0.0,0.0
1612037996799627,434.2,0.0,0.0,0.0,0.0
1612037996803627,432.9,0.0,0.0,0.0,0.0
1612037996807627,431.2,0.0,0.0,0.0,0.0
1612037996811627,430.1,0.0,0.0,0.0,0.0
1612037996815627,432.4,0.0,0.0,0.0,0.0
1612037996819627,430.3,0.0,0.0,0.0,0.0
1612037996823627,428.5,0.0,0.0,0.0,0.0
1612037996827627,427.6,0.0,0.0,0.0,0.0
1612037996831627,426.5,0.0,0.0,0.0,0.0
1612037996835627,425.7,0.0,0.0,0.0,0.0
1612037996839627,424.9,0.0,0.0,0.0,0.0
1612037996843466,423.9,0.0,0.0,0.0,0.0
1612037996847466,423.0,0.0,0.0,0.0,0.0
1612037996851466,422.0,0.0,0.0,0.0,0.0
1612037996855466,420.3,0.0,0.0,0.0,0.0
