,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611524822935298,403.2,0.0,0.0,0.0,0.0
1611524822939298,403.3,0.0,0.0,0.0,0.0
1611524822943298,403.4,0.0,0.0,0.0,0.0
1611524822947298,403.4,0.0,0.0,0.0,0.0
1611524822951298,403.0,0.0,0.0,0.0,0.0
1611524822955298,403.5,0.0,0.0,0.0,0.0
1611524822959298,403.5,0.0,0.0,0.0,0.0
1611524822963298,402.4,0.0,0.0,0.0,0.0
1611524822967298,403.2,0.0,0.0,0.0,0.0
1611524822971298,403.1,0.0,0.0,0.0,0.0
1611524822975298,403.2,0.0,0.0,0.0,0.0
1611524822979298,403.1,0.0,0.0,0.0,0.0
1611524822983298,403.3,0.0,0.0,0.0,0.0
1611524822987298,403.6,0.0,0.0,0.0,0.0
1611524822991298,403.3,0.0,0.0,0.0,0.0
1611524822995298,403.4,0.0,0.0,0.0,0.0
1611524822999298,403.4,0.0,0.0,0.0,0.0
1611524823003298,403.1,0.0,0.0,0.0,0.0
1611524823007298,403.2,0.0,0.0,0.0,0.0
1611524823011298,402.9,0.0,0.0,0.0,0.0
1611524823015298,403.3,0.0,0.0,0.0,0.0
1611524823019298,402.9,0.0,0.0,0.0,0.0
1611524823023298,402.9,0.0,0.0,0.0,0.0
1611524823027298,402.8,0.0,0.0,0.0,0.0
1611524823031298,403.7,0.0,0.0,0.0,0.0
1611524823035298,403.2,0.0,0.0,0.0,0.0
1611524823039298,403.5,0.0,0.0,0.0,0.0
1611524823043298,403.4,0.0,0.0,0.0,0.0
1611524823047298,403.2,0.0,0.0,0.0,0.0
1611524823051298,401.4,0.0,0.0,0.0,0.0
1611524823055298,402.9,0.0,0.0,0.0,0.0
1611524823059298,403.5,0.0,0.0,0.0,0.0
1611524823063298,403.4,0.0,0.0,0.0,0.0
1611524823067298,403.1,0.0,0.0,0.0,0.0
1611524823071298,403.4,0.0,0.0,0.0,0.0
1611524823075298,403.2,0.0,0.0,0.0,0.0
1611524823079298,403.5,0.0,0.0,0.0,0.0
1611524823083298,403.2,0.0,0.0,0.0,0.0
1611524823087298,403.6,0.0,0.0,0.0,0.0
1611524823091298,402.9,0.0,0.0,0.0,0.0
1611524823095298,401.4,0.0,0.0,0.0,0.0
1611524823099298,403.2,0.0,0.0,0.0,0.0
1611524823103298,403.5,0.0,0.0,0.0,0.0
1611524823107298,403.4,0.0,0.0,0.0,0.0
1611524823111298,402.7,0.0,0.0,0.0,0.0
1611524823115298,402.8,0.0,0.0,0.0,0.0
1611524823119298,402.9,0.0,0.0,0.0,0.0
1611524823123298,402.9,0.0,0.0,0.0,0.0
1611524823127140,403.1,0.0,0.0,0.0,0.0
1611524823131140,403.6,0.0,0.0,0.0,0.0
1611524823135140,403.4,0.0,0.0,0.0,0.0
1611524823139140,403.8,0.0,0.0,0.0,0.0
1611524823143140,401.2,0.0,0.0,0.0,0.0
1611524823147140,403.2,0.0,0.0,0.0,0.0
1611524823151140,403.1,0.0,0.0,0.0,0.0
1611524823155140,403.1,0.0,0.0,0.0,0.0
1611524823159140,403.2,0.0,0.0,0.0,0.0
1611524823163140,402.7,0.0,0.0,0.0,0.0
1611524823167140,403.7,0.0,0.0,0.0,0.0
1611524823171140,403.3,0.0,0.0,0.0,0.0
1611524823175140,403.5,0.0,0.0,0.0,0.0
1611524823179140,403.5,0.0,0.0,0.0,0.0
1611524823183140,403.9,0.0,0.0,0.0,0.0
1611524823187140,402.9,0.0,0.0,0.0,0.0
1611524823191140,403.4,0.0,0.0,0.0,0.0
1611524823195140,403.3,0.0,0.0,0.0,0.0
1611524823199140,403.3,0.0,0.0,0.0,0.0
1611524823203140,403.2,0.0,0.0,0.0,0.0
1611524823207140,403.4,0.0,0.0,0.0,0.0
1611524823211140,403.0,0.0,0.0,0.0,0.0
1611524823215140,403.4,0.0,0.0,0.0,0.0
1611524823219140,402.6,0.0,0.0,0.0,0.0
1611524823223140,402.6,0.0,0.0,0.0,0.0
1611524823227140,403.9,0.0,0.0,0.0,0.0
1611524823231140,403.3,0.0,0.0,0.0,0.0
1611524823235140,403.2,0.0,0.0,0.0,0.0
1611524823239140,403.3,0.0,0.0,0.0,0.0
1611524823243140,403.1,0.0,0.0,0.0,0.0
1611524823247140,403.4,0.0,0.0,0.0,0.0
1611524823251140,403.4,0.0,0.0,0.0,0.0
1611524823255140,403.1,0.0,0.0,0.0,0.0
1611524823259140,403.2,0.0,0.0,0.0,0.0
1611524823263140,403.2,0.0,0.0,0.0,0.0
1611524823267140,403.4,0.0,0.0,0.0,0.0
1611524823271140,403.2,0.0,0.0,0.0,0.0
1611524823275140,402.5,0.0,0.0,0.0,0.0
1611524823279140,403.9,0.0,0.0,0.0,0.0
1611524823283140,403.3,0.0,0.0,0.0,0.0
1611524823287140,403.4,0.0,0.0,0.0,0.0
1611524823291140,403.2,0.0,0.0,0.0,0.0
1611524823295140,403.3,0.0,0.0,0.0,0.0
1611524823299140,403.3,0.0,0.0,0.0,0.0
1611524823303140,402.7,0.0,0.0,0.0,0.0
1611524823307140,403.4,0.0,0.0,0.0,0.0
1611524823311140,403.0,0.0,0.0,0.0,0.0
1611524823315140,403.1,0.0,0.0,0.0,0.0
1611524823318986,403.5,0.0,0.0,0.0,0.0
1611524823322986,402.8,0.0,0.0,0.0,0.0
1611524823326986,404.2,0.0,0.0,0.0,0.0
1611524823330986,403.1,0.0,0.0,0.0,0.0
1611524823334986,403.6,0.0,0.0,0.0,0.0
1611524823338986,403.6,0.0,0.0,0.0,0.0
1611524823342986,403.2,0.0,0.0,0.0,0.0
1611524823346986,403.3,0.0,0.0,0.0,0.0
1611524823350986,403.4,0.0,0.0,0.0,0.0
1611524823354986,403.2,0.0,0.0,0.0,0.0
1611524823358986,403.4,0.0,0.0,0.0,0.0
1611524823362986,402.2,0.0,0.0,0.0,0.0
1611524823366986,402.4,0.0,0.0,0.0,0.0
1611524823370986,402.5,0.0,0.0,0.0,0.0
1611524823374986,403.5,0.0,0.0,0.0,0.0
1611524823378986,403.3,0.0,0.0,0.0,0.0
1611524823382986,403.3,0.0,0.0,0.0,0.0
1611524823386986,403.6,0.0,0.0,0.0,0.0
1611524823390986,403.3,0.0,0.0,0.0,0.0
1611524823394986,403.9,0.0,0.0,0.0,0.0
1611524823398986,403.2,0.0,0.0,0.0,0.0
1611524823402986,403.0,0.0,0.0,0.0,0.0
1611524823406986,403.6,0.0,0.0,0.0,0.0
1611524823410986,403.2,0.0,0.0,0.0,0.0
1611524823414986,403.3,0.0,0.0,0.0,0.0
1611524823418986,403.3,0.0,0.0,0.0,0.0
1611524823422986,403.6,0.0,0.0,0.0,0.0
1611524823426986,403.2,0.0,0.0,0.0,0.0
1611524823430986,403.6,0.0,0.0,0.0,0.0
1611524823434986,402.9,0.0,0.0,0.0,0.0
1611524823438986,403.4,0.0,0.0,0.0,0.0
1611524823442986,403.3,0.0,0.0,0.0,0.0
1611524823446986,403.6,0.0,0.0,0.0,0.0
