,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612036513117541,400.6,0.0,0.0,0.0,0.0
1612036513121541,401.0,0.0,0.0,0.0,0.0
1612036513125541,401.5,0.0,0.0,0.0,0.0
1612036513129541,400.7,0.0,0.0,0.0,0.0
1612036513133541,401.0,0.0,0.0,0.0,0.0
1612036513137541,401.1,0.0,0.0,0.0,0.0
1612036513141541,401.2,0.0,0.0,0.0,0.0
1612036513145541,401.2,0.0,0.0,0.0,0.0
1612036513149541,400.5,0.0,0.0,0.0,0.0
1612036513153541,400.9,0.0,0.0,0.0,0.0
1612036513157541,400.6,0.0,0.0,0.0,0.0
1612036513161541,400.9,0.0,0.0,0.0,0.0
1612036513165541,402.4,0.0,0.0,0.0,0.0
1612036513169541,401.8,0.0,0.0,0.0,0.0
1612036513173541,400.6,0.0,0.0,0.0,0.0
1612036513177541,401.1,0.0,0.0,0.0,0.0
1612036513181541,401.4,0.0,0.0,0.0,0.0
1612036513185541,401.0,0.0,0.0,0.0,0.0
1612036513189541,401.1,0.0,0.0,0.0,0.0
1612036513193541,401.3,0.0,0.0,0.0,0.0
1612036513197541,400.7,0.0,0.0,0.0,0.0
1612036513201541,400.8,0.0,0.0,0.0,0.0
1612036513205541,401.0,0.0,0.0,0.0,0.0
1612036513209541,399.7,0.0,0.0,0.0,0.0
1612036513213541,400.7,0.0,0.0,0.0,0.0
1612036513217541,400.8,0.0,0.0,0.0,0.0
1612036513221541,401.1,0.0,0.0,0.0,0.0
1612036513225541,400.7,0.0,0.0,0.0,0.0
1612036513229541,401.0,0.0,0.0,0.0,0.0
1612036513233541,401.0,0.0,0.0,0.0,0.0
1612036513237541,400.7,0.0,0.0,0.0,0.0
1612036513241541,400.8,0.0,0.0,0.0,0.0
1612036513245541,401.1,0.0,0.0,0.0,0.0
1612036513249541,401.4,0.0,0.0,0.0,0.0
1612036513253541,400.5,0.0,0.0,0.0,0.0
1612036513257541,400.9,0.0,0.0,0.0,0.0
1612036513261541,401.0,0.0,0.0,0.0,0.0
1612036513265541,401.1,0.0,0.0,0.0,0.0
1612036513269541,400.7,0.0,0.0,0.0,0.0
1612036513273541,400.7,0.0,0.0,0.0,0.0
1612036513277541,401.1,0.0,0.0,0.0,0.0
1612036513281541,400.8,0.0,0.0,0.0,0.0
1612036513285541,400.8,0.0,0.0,0.0,0.0
1612036513289541,400.9,0.0,0.0,0.0,0.0
1612036513293541,400.7,0.0,0.0,0.0,0.0
1612036513297541,400.3,0.0,0.0,0.0,0.0
1612036513301541,400.1,0.0,0.0,0.0,0.0
1612036513305541,400.7,0.0,0.0,0.0,0.0
1612036513309384,400.7,0.0,0.0,0.0,0.0
1612036513313384,401.0,0.0,0.0,0.0,0.0
1612036513317384,401.0,0.0,0.0,0.0,0.0
1612036513321384,400.5,0.0,0.0,0.0,0.0
1612036513325384,400.9,0.0,0.0,0.0,0.0
1612036513329384,400.9,0.0,0.0,0.0,0.0
1612036513333384,400.9,0.0,0.0,0.0,0.0
1612036513337384,400.5,0.0,0.0,0.0,0.0
1612036513341384,400.0,0.0,0.0,0.0,0.0
1612036513345384,398.5,0.0,0.0,0.0,0.0
1612036513349384,400.9,0.0,0.0,0.0,0.0
1612036513353384,400.5,0.0,0.0,0.0,0.0
1612036513357384,400.9,0.0,0.0,0.0,0.0
1612036513361384,400.3,0.0,0.0,0.0,0.0
1612036513365384,400.6,0.0,0.0,0.0,0.0
1612036513369384,400.3,0.0,0.0,0.0,0.0
1612036513373384,400.7,0.0,0.0,0.0,0.0
1612036513377384,401.0,0.0,0.0,0.0,0.0
1612036513381384,400.5,0.0,0.0,0.0,0.0
1612036513385384,400.7,0.0,0.0,0.0,0.0
1612036513389384,402.4,0.0,0.0,0.0,0.0
1612036513393384,400.3,0.0,0.0,0.0,0.0
1612036513397384,399.9,0.0,0.0,0.0,0.0
1612036513401384,400.7,0.0,0.0,0.0,0.0
1612036513405384,400.4,0.0,0.0,0.0,0.0
1612036513409384,401.0,0.0,0.0,0.0,0.0
1612036513413384,400.6,0.0,0.0,0.0,0.0
1612036513417384,400.4,0.0,0.0,0.0,0.0
1612036513421384,400.6,0.0,0.0,0.0,0.0
1612036513425384,400.1,0.0,0.0,0.0,0.0
1612036513429384,400.7,0.0,0.0,0.0,0.0
1612036513433384,400.6,0.0,0.0,0.0,0.0
1612036513437384,400.2,0.0,0.0,0.0,0.0
1612036513441384,400.5,0.0,0.0,0.0,0.0
1612036513445384,400.3,0.0,0.0,0.0,0.0
1612036513449384,400.8,0.0,0.0,0.0,0.0
1612036513453384,400.3,0.0,0.0,0.0,0.0
1612036513457384,400.8,0.0,0.0,0.0,0.0
1612036513461384,400.5,0.0,0.0,0.0,0.0
1612036513465384,400.4,0.0,0.0,0.0,0.0
1612036513469384,400.8,0.0,0.0,0.0,0.0
1612036513473384,400.6,0.0,0.0,0.0,0.0
1612036513477384,402.3,0.0,0.0,0.0,0.0
1612036513481384,401.0,0.0,0.0,0.0,0.0
1612036513485384,400.1,0.0,0.0,0.0,0.0
1612036513489384,400.4,0.0,0.0,0.0,0.0
1612036513493384,400.8,0.0,0.0,0.0,0.0
1612036513497384,400.4,0.0,0.0,0.0,0.0
1612036513501231,400.6,0.0,0.0,0.0,0.0
1612036513505231,400.4,0.0,0.0,0.0,0.0
1612036513509231,400.6,0.0,0.0,0.0,0.0
1612036513513231,400.7,0.0,0.0,0.0,0.0
1612036513517231,400.5,0.0,0.0,0.0,0.0
1612036513521231,401.1,0.0,0.0,0.0,0.0
1612036513525231,401.6,0.0,0.0,0.0,0.0
1612036513529231,400.7,0.0,0.0,0.0,0.0
1612036513533231,400.5,0.0,0.0,0.0,0.0
1612036513537231,400.7,0.0,0.0,0.0,0.0
1612036513541231,400.5,0.0,0.0,0.0,0.0
1612036513545231,401.1,0.0,0.0,0.0,0.0
1612036513549231,400.5,0.0,0.0,0.0,0.0
1612036513553231,400.8,0.0,0.0,0.0,0.0
1612036513557231,399.9,0.0,0.0,0.0,0.0
1612036513561231,400.3,0.0,0.0,0.0,0.0
1612036513565231,400.7,0.0,0.0,0.0,0.0
1612036513569231,399.5,0.0,0.0,0.0,0.0
1612036513573231,400.8,0.0,0.0,0.0,0.0
1612036513577231,401.2,0.0,0.0,0.0,0.0
1612036513581231,401.0,0.0,0.0,0.0,0.0
1612036513585231,401.1,0.0,0.0,0.0,0.0
1612036513589231,401.2,0.0,0.0,0.0,0.0
1612036513593231,402.0,0.0,0.0,0.0,0.0
1612036513597231,402.0,0.0,0.0,0.0,0.0
1612036513601231,402.6,0.0,0.0,0.0,0.0
1612036513605231,402.1,0.0,0.0,0.0,0.0
1612036513609231,403.3,0.0,0.0,0.0,0.0
1612036513613231,403.9,0.0,0.0,0.0,0.0
1612036513617231,404.0,0.0,0.0,0.0,0.0
1612036513621231,404.2,0.0,0.0,0.0,0.0
1612036513625231,405.0,0.0,0.0,0.0,0.0
1612036513629231,405.2,0.0,0.0,0.0,0.0
1612036513633231,405.6,0.0,0.0,0.0,0.0
1612036513637231,406.4,0.0,0.0,0.0,0.0
1612036513641231,406.9,0.0,0.0,0.0,0.0
1612036513645231,407.3,0.0,0.0,0.0,0.0
1612036513649231,408.2,0.0,0.0,0.0,0.0
1612036513653231,408.6,0.0,0.0,0.0,0.0
1612036513657231,409.5,0.0,0.0,0.0,0.0
1612036513661231,410.4,0.0,0.0,0.0,0.0
1612036513665231,408.5,0.0,0.0,0.0,0.0
1612036513669231,411.2,0.0,0.0,0.0,0.0
1612036513673231,412.0,0.0,0.0,0.0,0.0
1612036513677231,412.6,0.0,0.0,0.0,0.0
1612036513681231,413.5,0.0,0.0,0.0,0.0
1612036513685231,414.4,0.0,0.0,0.0,0.0
1612036513689231,415.3,0.0,0.0,0.0,0.0
1612036513693078,416.0,0.0,0.0,0.0,0.0
1612036513697078,416.9,0.0,0.0,0.0,0.0
1612036513701078,417.8,0.0,0.0,0.0,0.0
1612036513705078,418.7,0.0,0.0,0.0,0.0
1612036513709078,419.3,0.0,0.0,0.0,0.0
1612036513713078,420.1,0.0,0.0,0.0,0.0
1612036513717078,421.3,0.0,0.0,0.0,0.0
1612036513721078,421.8,0.0,0.0,0.0,0.0
