,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611425105352964,400.2,0.0,0.0,0.0,0.0
1611425105356964,412.2,0.0,0.0,0.0,0.0
1611425105360964,411.7,0.0,0.0,0.0,0.0
1611425105364964,404.4,0.0,0.0,0.0,0.0
1611425105368964,404.3,0.0,0.0,0.0,0.0
1611425105372964,404.7,0.0,0.0,0.0,0.0
1611425105376964,404.9,0.0,0.0,0.0,0.0
1611425105380964,403.9,0.0,0.0,0.0,0.0
1611425105384964,404.5,0.0,0.0,0.0,0.0
1611425105388964,404.4,0.0,0.0,0.0,0.0
1611425105392964,403.6,0.0,0.0,0.0,0.0
1611425105396964,401.0,0.0,0.0,0.0,0.0
1611425105400964,407.1,0.0,0.0,0.0,0.0
1611425105404964,404.1,0.0,0.0,0.0,0.0
1611425105408964,404.1,0.0,0.0,0.0,0.0
1611425105412964,404.3,0.0,0.0,0.0,0.0
1611425105416964,404.4,0.0,0.0,0.0,0.0
1611425105420964,401.3,0.0,0.0,0.0,0.0
1611425105424964,405.5,0.0,0.0,0.0,0.0
1611425105428964,404.8,0.0,0.0,0.0,0.0
1611425105432964,403.9,0.0,0.0,0.0,0.0
1611425105436964,404.3,0.0,0.0,0.0,0.0
1611425105440964,404.5,0.0,0.0,0.0,0.0
1611425105444964,394.2,0.0,0.0,0.0,0.0
1611425105448964,404.6,0.0,0.0,0.0,0.0
1611425105452964,404.8,0.0,0.0,0.0,0.0
1611425105456964,404.6,0.0,0.0,0.0,0.0
1611425105460964,404.7,0.0,0.0,0.0,0.0
1611425105464964,404.4,0.0,0.0,0.0,0.0
1611425105468964,404.5,0.0,0.0,0.0,0.0
1611425105472964,404.4,0.0,0.0,0.0,0.0
1611425105476964,404.8,0.0,0.0,0.0,0.0
1611425105480964,404.4,0.0,0.0,0.0,0.0
1611425105484964,412.4,0.0,0.0,0.0,0.0
1611425105488964,409.3,0.0,0.0,0.0,0.0
1611425105492964,404.9,0.0,0.0,0.0,0.0
