,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1612031454893380,401.8,0.0,0.0,0.0,0.0
1612031454897380,402.1,0.0,0.0,0.0,0.0
1612031454901380,404.9,0.0,0.0,0.0,0.0
1612031454905380,401.8,0.0,0.0,0.0,0.0
1612031454909380,402.1,0.0,0.0,0.0,0.0
1612031454913380,402.3,0.0,0.0,0.0,0.0
1612031454917380,401.9,0.0,0.0,0.0,0.0
1612031454921380,401.8,0.0,0.0,0.0,0.0
1612031454925380,401.9,0.0,0.0,0.0,0.0
1612031454929380,402.0,0.0,0.0,0.0,0.0
1612031454933380,402.0,0.0,0.0,0.0,0.0
1612031454937380,401.7,0.0,0.0,0.0,0.0
1612031454941380,401.9,0.0,0.0,0.0,0.0
1612031454945380,403.4,0.0,0.0,0.0,0.0
1612031454949380,402.2,0.0,0.0,0.0,0.0
1612031454953380,401.8,0.0,0.0,0.0,0.0
1612031454957380,402.4,0.0,0.0,0.0,0.0
1612031454961380,402.0,0.0,0.0,0.0,0.0
1612031454965380,401.6,0.0,0.0,0.0,0.0
1612031454969380,401.5,0.0,0.0,0.0,0.0
1612031454973380,402.4,0.0,0.0,0.0,0.0
1612031454977380,402.0,0.0,0.0,0.0,0.0
1612031454981380,402.2,0.0,0.0,0.0,0.0
1612031454985380,402.2,0.0,0.0,0.0,0.0
1612031454989380,403.1,0.0,0.0,0.0,0.0
1612031454993380,402.1,0.0,0.0,0.0,0.0
1612031454997380,402.4,0.0,0.0,0.0,0.0
1612031455001380,402.2,0.0,0.0,0.0,0.0
1612031455005380,402.1,0.0,0.0,0.0,0.0
1612031455009380,402.0,0.0,0.0,0.0,0.0
1612031455013380,401.7,0.0,0.0,0.0,0.0
1612031455017380,401.5,0.0,0.0,0.0,0.0
1612031455021380,401.8,0.0,0.0,0.0,0.0
1612031455025380,402.1,0.0,0.0,0.0,0.0
1612031455029380,402.2,0.0,0.0,0.0,0.0
1612031455033380,402.0,0.0,0.0,0.0,0.0
1612031455037380,398.4,0.0,0.0,0.0,0.0
1612031455041380,401.1,0.0,0.0,0.0,0.0
1612031455045380,401.9,0.0,0.0,0.0,0.0
1612031455049380,401.8,0.0,0.0,0.0,0.0
1612031455053380,401.5,0.0,0.0,0.0,0.0
1612031455057380,402.1,0.0,0.0,0.0,0.0
