,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611776009533821,478.5,0.0,0.0,0.0,0.0
1611776009537821,478.8,0.0,0.0,0.0,0.0
1611776009541821,479.8,0.0,0.0,0.0,0.0
1611776009545821,478.9,0.0,0.0,0.0,0.0
1611776009549821,479.1,0.0,0.0,0.0,0.0
1611776009553821,478.7,0.0,0.0,0.0,0.0
1611776009557821,475.2,0.0,0.0,0.0,0.0
1611776009561821,479.0,0.0,0.0,0.0,0.0
1611776009565821,479.3,0.0,0.0,0.0,0.0
1611776009569821,479.4,0.0,0.0,0.0,0.0
1611776009573821,479.2,0.0,0.0,0.0,0.0
1611776009577821,479.7,0.0,0.0,0.0,0.0
1611776009581821,479.0,0.0,0.0,0.0,0.0
1611776009585821,478.8,0.0,0.0,0.0,0.0
1611776009589821,479.5,0.0,0.0,0.0,0.0
1611776009593821,478.7,0.0,0.0,0.0,0.0
1611776009597821,478.8,0.0,0.0,0.0,0.0
1611776009601821,476.9,0.0,0.0,0.0,0.0
1611776009605821,478.6,0.0,0.0,0.0,0.0
1611776009609821,478.7,0.0,0.0,0.0,0.0
1611776009613821,478.8,0.0,0.0,0.0,0.0
1611776009617821,478.7,0.0,0.0,0.0,0.0
1611776009621821,478.8,0.0,0.0,0.0,0.0
1611776009625821,479.2,0.0,0.0,0.0,0.0
1611776009629821,479.0,0.0,0.0,0.0,0.0
1611776009633821,477.5,0.0,0.0,0.0,0.0
1611776009637821,477.7,0.0,0.0,0.0,0.0
1611776009641821,477.6,0.0,0.0,0.0,0.0
1611776009645821,478.2,0.0,0.0,0.0,0.0
1611776009649821,478.5,0.0,0.0,0.0,0.0
1611776009653821,478.7,0.0,0.0,0.0,0.0
1611776009657821,473.6,0.0,0.0,0.0,0.0
1611776009661821,478.1,0.0,0.0,0.0,0.0
1611776009665821,480.3,0.0,0.0,0.0,0.0
1611776009669821,479.1,0.0,0.0,0.0,0.0
1611776009673821,480.3,0.0,0.0,0.0,0.0
1611776009677821,478.9,0.0,0.0,0.0,0.0
1611776009681821,478.3,0.0,0.0,0.0,0.0
1611776009685821,478.9,0.0,0.0,0.0,0.0
1611776009689821,479.6,0.0,0.0,0.0,0.0
1611776009693821,478.4,0.0,0.0,0.0,0.0
1611776009697821,475.5,0.0,0.0,0.0,0.0
1611776009701821,474.1,0.0,0.0,0.0,0.0
1611776009705821,477.3,0.0,0.0,0.0,0.0
1611776009709821,478.5,0.0,0.0,0.0,0.0
1611776009713821,478.1,0.0,0.0,0.0,0.0
1611776009717821,477.9,0.0,0.0,0.0,0.0
1611776009721821,477.8,0.0,0.0,0.0,0.0
1611776009725662,477.4,0.0,0.0,0.0,0.0
1611776009729662,478.2,0.0,0.0,0.0,0.0
1611776009733662,478.0,0.0,0.0,0.0,0.0
1611776009737662,480.3,0.0,0.0,0.0,0.0
1611776009741662,477.6,0.0,0.0,0.0,0.0
1611776009745662,478.2,0.0,0.0,0.0,0.0
1611776009749662,478.5,0.0,0.0,0.0,0.0
1611776009753662,475.5,0.0,0.0,0.0,0.0
1611776009757662,473.9,0.0,0.0,0.0,0.0
1611776009761662,479.0,0.0,0.0,0.0,0.0
1611776009765662,478.1,0.0,0.0,0.0,0.0
1611776009769662,478.9,0.0,0.0,0.0,0.0
1611776009773662,478.6,0.0,0.0,0.0,0.0
1611776009777662,479.1,0.0,0.0,0.0,0.0
1611776009781662,481.0,0.0,0.0,0.0,0.0
1611776009785662,478.3,0.0,0.0,0.0,0.0
1611776009789662,478.1,0.0,0.0,0.0,0.0
1611776009793662,478.8,0.0,0.0,0.0,0.0
1611776009797662,478.3,0.0,0.0,0.0,0.0
1611776009801662,479.5,0.0,0.0,0.0,0.0
1611776009805662,479.7,0.0,0.0,0.0,0.0
1611776009809662,479.2,0.0,0.0,0.0,0.0
1611776009813662,479.1,0.0,0.0,0.0,0.0
1611776009817662,479.6,0.0,0.0,0.0,0.0
1611776009821662,478.8,0.0,0.0,0.0,0.0
1611776009825662,477.7,0.0,0.0,0.0,0.0
1611776009829662,477.9,0.0,0.0,0.0,0.0
1611776009833662,478.4,0.0,0.0,0.0,0.0
1611776009837662,478.4,0.0,0.0,0.0,0.0
1611776009841662,478.4,0.0,0.0,0.0,0.0
1611776009845662,477.9,0.0,0.0,0.0,0.0
1611776009849662,478.6,0.0,0.0,0.0,0.0
1611776009853662,478.7,0.0,0.0,0.0,0.0
1611776009857662,478.2,0.0,0.0,0.0,0.0
1611776009861662,478.9,0.0,0.0,0.0,0.0
