,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611619792429234,408.1,0.0,0.0,0.0,0.0
1611619792433234,407.7,0.0,0.0,0.0,0.0
1611619792437234,408.6,0.0,0.0,0.0,0.0
1611619792441234,408.6,0.0,0.0,0.0,0.0
1611619792445234,408.5,0.0,0.0,0.0,0.0
1611619792449234,408.6,0.0,0.0,0.0,0.0
1611619792453234,408.8,0.0,0.0,0.0,0.0
1611619792457234,408.8,0.0,0.0,0.0,0.0
1611619792461234,408.8,0.0,0.0,0.0,0.0
1611619792465234,408.2,0.0,0.0,0.0,0.0
1611619792469234,408.9,0.0,0.0,0.0,0.0
1611619792473234,407.0,0.0,0.0,0.0,0.0
1611619792477234,408.2,0.0,0.0,0.0,0.0
1611619792481234,408.4,0.0,0.0,0.0,0.0
1611619792485234,408.7,0.0,0.0,0.0,0.0
1611619792489234,408.7,0.0,0.0,0.0,0.0
1611619792493234,408.1,0.0,0.0,0.0,0.0
1611619792497234,408.8,0.0,0.0,0.0,0.0
1611619792501234,408.6,0.0,0.0,0.0,0.0
1611619792505234,408.7,0.0,0.0,0.0,0.0
1611619792509234,409.1,0.0,0.0,0.0,0.0
1611619792513234,408.7,0.0,0.0,0.0,0.0
1611619792517234,406.5,0.0,0.0,0.0,0.0
1611619792521234,409.0,0.0,0.0,0.0,0.0
1611619792525234,408.5,0.0,0.0,0.0,0.0
1611619792529234,408.4,0.0,0.0,0.0,0.0
1611619792533234,408.5,0.0,0.0,0.0,0.0
1611619792537234,409.0,0.0,0.0,0.0,0.0
1611619792541234,408.5,0.0,0.0,0.0,0.0
1611619792545234,408.4,0.0,0.0,0.0,0.0
1611619792549234,408.6,0.0,0.0,0.0,0.0
1611619792553234,408.4,0.0,0.0,0.0,0.0
1611619792557234,408.2,0.0,0.0,0.0,0.0
1611619792561234,409.3,0.0,0.0,0.0,0.0
1611619792565234,413.6,0.0,0.0,0.0,0.0
1611619792569234,408.3,0.0,0.0,0.0,0.0
1611619792573234,408.6,0.0,0.0,0.0,0.0
1611619792577234,408.6,0.0,0.0,0.0,0.0
1611619792581234,408.7,0.0,0.0,0.0,0.0
1611619792585234,408.3,0.0,0.0,0.0,0.0
1611619792589234,408.4,0.0,0.0,0.0,0.0
1611619792593234,408.1,0.0,0.0,0.0,0.0
1611619792597234,407.9,0.0,0.0,0.0,0.0
1611619792601234,409.2,0.0,0.0,0.0,0.0
1611619792605234,408.7,0.0,0.0,0.0,0.0
1611619792609234,408.2,0.0,0.0,0.0,0.0
1611619792613234,408.8,0.0,0.0,0.0,0.0
1611619792617234,408.3,0.0,0.0,0.0,0.0
1611619792621077,408.9,0.0,0.0,0.0,0.0
