,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611524643858536,406.6,0.0,0.0,0.0,0.0
1611524643862536,406.5,0.0,0.0,0.0,0.0
1611524643866536,406.5,0.0,0.0,0.0,0.0
1611524643870536,406.2,0.0,0.0,0.0,0.0
1611524643874536,406.3,0.0,0.0,0.0,0.0
1611524643878536,406.6,0.0,0.0,0.0,0.0
1611524643882536,406.5,0.0,0.0,0.0,0.0
1611524643886536,406.3,0.0,0.0,0.0,0.0
1611524643890536,406.9,0.0,0.0,0.0,0.0
1611524643894536,406.1,0.0,0.0,0.0,0.0
1611524643898536,406.1,0.0,0.0,0.0,0.0
1611524643902536,406.7,0.0,0.0,0.0,0.0
1611524643906536,406.3,0.0,0.0,0.0,0.0
1611524643910536,406.9,0.0,0.0,0.0,0.0
1611524643914536,406.5,0.0,0.0,0.0,0.0
1611524643918536,406.8,0.0,0.0,0.0,0.0
1611524643922536,406.8,0.0,0.0,0.0,0.0
1611524643926536,406.3,0.0,0.0,0.0,0.0
1611524643930536,406.5,0.0,0.0,0.0,0.0
1611524643934536,406.4,0.0,0.0,0.0,0.0
1611524643938536,406.2,0.0,0.0,0.0,0.0
1611524643942536,406.3,0.0,0.0,0.0,0.0
1611524643946536,408.8,0.0,0.0,0.0,0.0
1611524643950536,406.2,0.0,0.0,0.0,0.0
1611524643954536,406.8,0.0,0.0,0.0,0.0
1611524643958536,406.9,0.0,0.0,0.0,0.0
1611524643962536,406.7,0.0,0.0,0.0,0.0
1611524643966536,406.4,0.0,0.0,0.0,0.0
1611524643970536,406.2,0.0,0.0,0.0,0.0
1611524643974536,406.4,0.0,0.0,0.0,0.0
1611524643978536,406.3,0.0,0.0,0.0,0.0
1611524643982536,406.6,0.0,0.0,0.0,0.0
1611524643986536,406.2,0.0,0.0,0.0,0.0
1611524643990536,405.6,0.0,0.0,0.0,0.0
1611524643994536,406.5,0.0,0.0,0.0,0.0
1611524643998536,406.5,0.0,0.0,0.0,0.0
1611524644002536,406.5,0.0,0.0,0.0,0.0
1611524644006536,406.5,0.0,0.0,0.0,0.0
1611524644010536,406.3,0.0,0.0,0.0,0.0
1611524644014536,406.1,0.0,0.0,0.0,0.0
1611524644018536,406.2,0.0,0.0,0.0,0.0
1611524644022536,406.3,0.0,0.0,0.0,0.0
1611524644026536,406.6,0.0,0.0,0.0,0.0
1611524644030536,406.3,0.0,0.0,0.0,0.0
1611524644034536,407.0,0.0,0.0,0.0,0.0
1611524644038536,406.1,0.0,0.0,0.0,0.0
1611524644042536,406.6,0.0,0.0,0.0,0.0
1611524644046536,406.0,0.0,0.0,0.0,0.0
1611524644050376,406.3,0.0,0.0,0.0,0.0
1611524644054376,406.4,0.0,0.0,0.0,0.0
1611524644058376,406.5,0.0,0.0,0.0,0.0
1611524644062376,406.7,0.0,0.0,0.0,0.0
1611524644066376,407.0,0.0,0.0,0.0,0.0
1611524644070376,406.5,0.0,0.0,0.0,0.0
1611524644074376,406.2,0.0,0.0,0.0,0.0
1611524644078376,405.8,0.0,0.0,0.0,0.0
1611524644082376,406.5,0.0,0.0,0.0,0.0
1611524644086376,405.6,0.0,0.0,0.0,0.0
1611524644090376,407.0,0.0,0.0,0.0,0.0
1611524644094376,406.4,0.0,0.0,0.0,0.0
1611524644098376,406.2,0.0,0.0,0.0,0.0
1611524644102376,406.5,0.0,0.0,0.0,0.0
1611524644106376,407.0,0.0,0.0,0.0,0.0
1611524644110376,406.4,0.0,0.0,0.0,0.0
1611524644114376,406.1,0.0,0.0,0.0,0.0
1611524644118376,406.5,0.0,0.0,0.0,0.0
1611524644122376,406.4,0.0,0.0,0.0,0.0
1611524644126376,404.1,0.0,0.0,0.0,0.0
1611524644130376,406.3,0.0,0.0,0.0,0.0
1611524644134376,406.4,0.0,0.0,0.0,0.0
1611524644138376,406.2,0.0,0.0,0.0,0.0
1611524644142376,406.5,0.0,0.0,0.0,0.0
1611524644146376,406.4,0.0,0.0,0.0,0.0
1611524644150376,406.3,0.0,0.0,0.0,0.0
1611524644154376,406.4,0.0,0.0,0.0,0.0
1611524644158376,406.7,0.0,0.0,0.0,0.0
1611524644162376,406.4,0.0,0.0,0.0,0.0
1611524644166376,406.7,0.0,0.0,0.0,0.0
1611524644170376,405.9,0.0,0.0,0.0,0.0
1611524644174376,406.6,0.0,0.0,0.0,0.0
1611524644178376,406.5,0.0,0.0,0.0,0.0
1611524644182376,406.0,0.0,0.0,0.0,0.0
1611524644186376,406.1,0.0,0.0,0.0,0.0
1611524644190376,406.8,0.0,0.0,0.0,0.0
1611524644194376,406.2,0.0,0.0,0.0,0.0
1611524644198376,406.3,0.0,0.0,0.0,0.0
1611524644202376,406.4,0.0,0.0,0.0,0.0
1611524644206376,406.6,0.0,0.0,0.0,0.0
1611524644210376,406.7,0.0,0.0,0.0,0.0
1611524644214376,406.1,0.0,0.0,0.0,0.0
1611524644218376,406.1,0.0,0.0,0.0,0.0
1611524644222376,406.0,0.0,0.0,0.0,0.0
1611524644226376,406.4,0.0,0.0,0.0,0.0
1611524644230376,405.7,0.0,0.0,0.0,0.0
1611524644234376,406.3,0.0,0.0,0.0,0.0
1611524644238376,406.3,0.0,0.0,0.0,0.0
1611524644242219,406.0,0.0,0.0,0.0,0.0
1611524644246219,406.2,0.0,0.0,0.0,0.0
1611524644250219,406.4,0.0,0.0,0.0,0.0
1611524644254219,406.6,0.0,0.0,0.0,0.0
1611524644258219,406.2,0.0,0.0,0.0,0.0
1611524644262219,407.4,0.0,0.0,0.0,0.0
1611524644266219,408.5,0.0,0.0,0.0,0.0
1611524644270219,405.9,0.0,0.0,0.0,0.0
1611524644274219,406.2,0.0,0.0,0.0,0.0
1611524644278219,406.3,0.0,0.0,0.0,0.0
1611524644282219,406.5,0.0,0.0,0.0,0.0
1611524644286219,406.6,0.0,0.0,0.0,0.0
1611524644290219,406.6,0.0,0.0,0.0,0.0
1611524644294219,406.0,0.0,0.0,0.0,0.0
1611524644298219,406.1,0.0,0.0,0.0,0.0
1611524644302219,406.5,0.0,0.0,0.0,0.0
1611524644306219,406.7,0.0,0.0,0.0,0.0
1611524644310219,406.5,0.0,0.0,0.0,0.0
1611524644314219,406.5,0.0,0.0,0.0,0.0
1611524644318219,406.1,0.0,0.0,0.0,0.0
1611524644322219,406.0,0.0,0.0,0.0,0.0
1611524644326219,406.3,0.0,0.0,0.0,0.0
1611524644330219,406.3,0.0,0.0,0.0,0.0
1611524644334219,406.6,0.0,0.0,0.0,0.0
1611524644338219,405.9,0.0,0.0,0.0,0.0
1611524644342219,406.0,0.0,0.0,0.0,0.0
1611524644346219,406.3,0.0,0.0,0.0,0.0
1611524644350219,407.1,0.0,0.0,0.0,0.0
1611524644354219,406.8,0.0,0.0,0.0,0.0
1611524644358219,406.5,0.0,0.0,0.0,0.0
1611524644362219,406.3,0.0,0.0,0.0,0.0
1611524644366219,406.5,0.0,0.0,0.0,0.0
1611524644370219,405.9,0.0,0.0,0.0,0.0
1611524644374219,406.1,0.0,0.0,0.0,0.0
1611524644378219,406.1,0.0,0.0,0.0,0.0
1611524644382219,406.0,0.0,0.0,0.0,0.0
1611524644386219,406.3,0.0,0.0,0.0,0.0
1611524644390219,406.2,0.0,0.0,0.0,0.0
1611524644394219,406.1,0.0,0.0,0.0,0.0
1611524644398219,405.9,0.0,0.0,0.0,0.0
1611524644402219,406.5,0.0,0.0,0.0,0.0
1611524644406219,405.9,0.0,0.0,0.0,0.0
1611524644410219,406.5,0.0,0.0,0.0,0.0
1611524644414219,406.5,0.0,0.0,0.0,0.0
1611524644418219,405.8,0.0,0.0,0.0,0.0
1611524644422219,406.2,0.0,0.0,0.0,0.0
1611524644426219,405.9,0.0,0.0,0.0,0.0
1611524644430219,405.8,0.0,0.0,0.0,0.0
1611524644434063,405.9,0.0,0.0,0.0,0.0
1611524644438063,405.9,0.0,0.0,0.0,0.0
1611524644442063,405.3,0.0,0.0,0.0,0.0
1611524644446063,404.8,0.0,0.0,0.0,0.0
1611524644450063,405.8,0.0,0.0,0.0,0.0
1611524644454063,405.9,0.0,0.0,0.0,0.0
1611524644458063,406.1,0.0,0.0,0.0,0.0
1611524644462063,406.3,0.0,0.0,0.0,0.0
1611524644466063,405.9,0.0,0.0,0.0,0.0
1611524644470063,406.2,0.0,0.0,0.0,0.0
1611524644474063,405.7,0.0,0.0,0.0,0.0
1611524644478063,405.7,0.0,0.0,0.0,0.0
1611524644482063,406.5,0.0,0.0,0.0,0.0
1611524644486063,405.9,0.0,0.0,0.0,0.0
1611524644490063,405.8,0.0,0.0,0.0,0.0
1611524644494063,406.2,0.0,0.0,0.0,0.0
1611524644498063,406.2,0.0,0.0,0.0,0.0
1611524644502063,405.6,0.0,0.0,0.0,0.0
1611524644506063,406.2,0.0,0.0,0.0,0.0
1611524644510063,406.1,0.0,0.0,0.0,0.0
1611524644514063,406.2,0.0,0.0,0.0,0.0
1611524644518063,405.8,0.0,0.0,0.0,0.0
1611524644522063,406.1,0.0,0.0,0.0,0.0
1611524644526063,406.3,0.0,0.0,0.0,0.0
1611524644530063,406.3,0.0,0.0,0.0,0.0
1611524644534063,406.4,0.0,0.0,0.0,0.0
1611524644538063,406.3,0.0,0.0,0.0,0.0
1611524644542063,406.1,0.0,0.0,0.0,0.0
1611524644546063,406.5,0.0,0.0,0.0,0.0
1611524644550063,406.3,0.0,0.0,0.0,0.0
1611524644554063,406.3,0.0,0.0,0.0,0.0
1611524644558063,406.7,0.0,0.0,0.0,0.0
1611524644562063,407.2,0.0,0.0,0.0,0.0
1611524644566063,406.6,0.0,0.0,0.0,0.0
1611524644570063,406.5,0.0,0.0,0.0,0.0
1611524644574063,407.2,0.0,0.0,0.0,0.0
1611524644578063,407.1,0.0,0.0,0.0,0.0
1611524644582063,407.6,0.0,0.0,0.0,0.0
1611524644586063,407.6,0.0,0.0,0.0,0.0
1611524644590063,407.9,0.0,0.0,0.0,0.0
1611524644594063,408.0,0.0,0.0,0.0,0.0
1611524644598063,408.1,0.0,0.0,0.0,0.0
1611524644602063,408.2,0.0,0.0,0.0,0.0
1611524644606063,408.6,0.0,0.0,0.0,0.0
1611524644610063,408.8,0.0,0.0,0.0,0.0
1611524644614063,408.8,0.0,0.0,0.0,0.0
1611524644618063,409.2,0.0,0.0,0.0,0.0
1611524644622063,408.8,0.0,0.0,0.0,0.0
1611524644625907,410.7,0.0,0.0,0.0,0.0
1611524644629907,410.8,0.0,0.0,0.0,0.0
1611524644633907,411.0,0.0,0.0,0.0,0.0
1611524644637907,411.2,0.0,0.0,0.0,0.0
1611524644641907,411.5,0.0,0.0,0.0,0.0
1611524644645907,412.0,0.0,0.0,0.0,0.0
1611524644649907,412.6,0.0,0.0,0.0,0.0
1611524644653907,412.8,0.0,0.0,0.0,0.0
1611524644657907,413.6,0.0,0.0,0.0,0.0
1611524644661907,414.3,0.0,0.0,0.0,0.0
1611524644665907,414.7,0.0,0.0,0.0,0.0
1611524644669907,413.8,0.0,0.0,0.0,0.0
1611524644673907,415.2,0.0,0.0,0.0,0.0
1611524644677907,415.3,0.0,0.0,0.0,0.0
1611524644681907,415.6,0.0,0.0,0.0,0.0
1611524644685907,415.9,0.0,0.0,0.0,0.0
1611524644689907,416.7,0.0,0.0,0.0,0.0
1611524644693907,416.9,0.0,0.0,0.0,0.0
1611524644697907,417.0,0.0,0.0,0.0,0.0
1611524644701907,417.5,0.0,0.0,0.0,0.0
1611524644705907,418.0,0.0,0.0,0.0,0.0
1611524644709907,418.0,0.0,0.0,0.0,0.0
1611524644713907,419.1,0.0,0.0,0.0,0.0
1611524644717907,419.6,0.0,0.0,0.0,0.0
1611524644721907,419.5,0.0,0.0,0.0,0.0
1611524644725907,420.6,0.0,0.0,0.0,0.0
1611524644729907,421.4,0.0,0.0,0.0,0.0
1611524644733907,421.9,0.0,0.0,0.0,0.0
1611524644737907,422.3,0.0,0.0,0.0,0.0
1611524644741907,422.9,0.0,0.0,0.0,0.0
1611524644745907,424.2,0.0,0.0,0.0,0.0
1611524644749907,424.8,0.0,0.0,0.0,0.0
1611524644753907,425.1,0.0,0.0,0.0,0.0
1611524644757907,426.4,0.0,0.0,0.0,0.0
1611524644761907,427.2,0.0,0.0,0.0,0.0
1611524644765907,428.4,0.0,0.0,0.0,0.0
1611524644769907,429.3,0.0,0.0,0.0,0.0
1611524644773907,430.2,0.0,0.0,0.0,0.0
1611524644777907,431.0,0.0,0.0,0.0,0.0
1611524644781907,432.4,0.0,0.0,0.0,0.0
1611524644785907,434.1,0.0,0.0,0.0,0.0
1611524644789907,435.0,0.0,0.0,0.0,0.0
1611524644793907,436.2,0.0,0.0,0.0,0.0
1611524644797907,438.0,0.0,0.0,0.0,0.0
1611524644801907,438.3,0.0,0.0,0.0,0.0
1611524644805907,440.7,0.0,0.0,0.0,0.0
1611524644809907,442.8,0.0,0.0,0.0,0.0
1611524644813907,443.5,0.0,0.0,0.0,0.0
1611524644817752,445.3,0.0,0.0,0.0,0.0
1611524644821752,447.3,0.0,0.0,0.0,0.0
1611524644825752,448.7,0.0,0.0,0.0,0.0
1611524644829752,451.1,0.0,0.0,0.0,0.0
1611524644833752,452.5,0.0,0.0,0.0,0.0
1611524644837752,454.5,0.0,0.0,0.0,0.0
1611524644841752,455.9,0.0,0.0,0.0,0.0
1611524644845752,457.7,0.0,0.0,0.0,0.0
1611524644849752,459.2,0.0,0.0,0.0,0.0
1611524644853752,461.0,0.0,0.0,0.0,0.0
1611524644857752,462.8,0.0,0.0,0.0,0.0
1611524644861752,464.7,0.0,0.0,0.0,0.0
1611524644865752,466.4,0.0,0.0,0.0,0.0
1611524644869752,468.5,0.0,0.0,0.0,0.0
1611524644873752,470.0,0.0,0.0,0.0,0.0
1611524644877752,471.5,0.0,0.0,0.0,0.0
1611524644881752,472.8,0.0,0.0,0.0,0.0
1611524644885752,474.9,0.0,0.0,0.0,0.0
1611524644889752,475.8,0.0,0.0,0.0,0.0
1611524644893752,478.4,0.0,0.0,0.0,0.0
1611524644897752,479.9,0.0,0.0,0.0,0.0
1611524644901752,481.4,0.0,0.0,0.0,0.0
1611524644905752,482.7,0.0,0.0,0.0,0.0
1611524644909752,484.3,0.0,0.0,0.0,0.0
1611524644913752,486.1,0.0,0.0,0.0,0.0
1611524644917752,487.4,0.0,0.0,0.0,0.0
1611524644921752,489.4,0.0,0.0,0.0,0.0
1611524644925752,490.5,0.0,0.0,0.0,0.0
1611524644929752,492.3,0.0,0.0,0.0,0.0
1611524644933752,495.2,0.0,0.0,0.0,0.0
1611524644937752,495.6,0.0,0.0,0.0,0.0
1611524644941752,497.1,0.0,0.0,0.0,0.0
1611524644945752,498.1,0.0,0.0,0.0,0.0
1611524644949752,499.6,0.0,0.0,0.0,0.0
1611524644953752,500.8,0.0,0.0,0.0,0.0
1611524644957752,502.4,0.0,0.0,0.0,0.0
1611524644961752,503.6,0.0,0.0,0.0,0.0
1611524644965752,505.5,0.0,0.0,0.0,0.0
1611524644969752,506.6,0.0,0.0,0.0,0.0
1611524644973752,508.0,0.0,0.0,0.0,0.0
1611524644977752,509.3,0.0,0.0,0.0,0.0
1611524644981752,514.2,0.0,0.0,0.0,0.0
1611524644985752,512.7,0.0,0.0,0.0,0.0
1611524644989752,513.8,0.0,0.0,0.0,0.0
1611524644993752,515.4,0.0,0.0,0.0,0.0
1611524644997752,516.5,0.0,0.0,0.0,0.0
1611524645001752,518.2,0.0,0.0,0.0,0.0
1611524645005752,519.3,0.0,0.0,0.0,0.0
1611524645009596,520.6,0.0,0.0,0.0,0.0
1611524645013596,522.2,0.0,0.0,0.0,0.0
1611524645017596,523.6,0.0,0.0,0.0,0.0
1611524645021596,524.7,0.0,0.0,0.0,0.0
1611524645025596,525.4,0.0,0.0,0.0,0.0
1611524645029596,527.2,0.0,0.0,0.0,0.0
1611524645033596,528.7,0.0,0.0,0.0,0.0
1611524645037596,529.7,0.0,0.0,0.0,0.0
1611524645041596,530.1,0.0,0.0,0.0,0.0
1611524645045596,532.0,0.0,0.0,0.0,0.0
1611524645049596,532.7,0.0,0.0,0.0,0.0
1611524645053596,533.9,0.0,0.0,0.0,0.0
1611524645057596,534.8,0.0,0.0,0.0,0.0
