,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1611432035898890,407.3,0.0,0.0,0.0,0.0
1611432035902890,407.4,0.0,0.0,0.0,0.0
1611432035906890,407.5,0.0,0.0,0.0,0.0
1611432035910890,407.5,0.0,0.0,0.0,0.0
1611432035914890,407.4,0.0,0.0,0.0,0.0
1611432035918890,407.4,0.0,0.0,0.0,0.0
1611432035922890,407.6,0.0,0.0,0.0,0.0
1611432035926890,407.8,0.0,0.0,0.0,0.0
1611432035930890,407.5,0.0,0.0,0.0,0.0
1611432035934890,407.6,0.0,0.0,0.0,0.0
1611432035938890,407.9,0.0,0.0,0.0,0.0
1611432035942890,407.6,0.0,0.0,0.0,0.0
1611432035946890,407.5,0.0,0.0,0.0,0.0
1611432035950890,407.4,0.0,0.0,0.0,0.0
1611432035954890,407.7,0.0,0.0,0.0,0.0
1611432035958890,407.4,0.0,0.0,0.0,0.0
1611432035962890,407.6,0.0,0.0,0.0,0.0
1611432035966890,407.7,0.0,0.0,0.0,0.0
1611432035970890,407.8,0.0,0.0,0.0,0.0
1611432035974890,407.4,0.0,0.0,0.0,0.0
1611432035978890,408.2,0.0,0.0,0.0,0.0
1611432035982890,407.8,0.0,0.0,0.0,0.0
1611432035986890,407.5,0.0,0.0,0.0,0.0
1611432035990890,407.7,0.0,0.0,0.0,0.0
1611432035994890,407.7,0.0,0.0,0.0,0.0
1611432035998890,407.9,0.0,0.0,0.0,0.0
1611432036002890,407.7,0.0,0.0,0.0,0.0
1611432036006890,407.0,0.0,0.0,0.0,0.0
1611432036010890,407.0,0.0,0.0,0.0,0.0
1611432036014890,407.5,0.0,0.0,0.0,0.0
1611432036018890,407.4,0.0,0.0,0.0,0.0
1611432036022890,407.8,0.0,0.0,0.0,0.0
1611432036026890,407.6,0.0,0.0,0.0,0.0
1611432036030890,407.0,0.0,0.0,0.0,0.0
1611432036034890,407.2,0.0,0.0,0.0,0.0
1611432036038890,407.5,0.0,0.0,0.0,0.0
1611432036042890,407.7,0.0,0.0,0.0,0.0
1611432036046890,407.2,0.0,0.0,0.0,0.0
1611432036050890,407.6,0.0,0.0,0.0,0.0
1611432036054890,408.0,0.0,0.0,0.0,0.0
1611432036058890,407.0,0.0,0.0,0.0,0.0
1611432036062890,407.6,0.0,0.0,0.0,0.0
1611432036066890,407.3,0.0,0.0,0.0,0.0
1611432036070890,407.9,0.0,0.0,0.0,0.0
1611432036074890,407.3,0.0,0.0,0.0,0.0
1611432036078890,406.7,0.0,0.0,0.0,0.0
1611432036082890,408.5,0.0,0.0,0.0,0.0
1611432036086890,407.1,0.0,0.0,0.0,0.0
1611432036090737,407.2,0.0,0.0,0.0,0.0
1611432036094737,407.6,0.0,0.0,0.0,0.0
1611432036098737,407.9,0.0,0.0,0.0,0.0
1611432036102737,407.3,0.0,0.0,0.0,0.0
1611432036106737,407.7,0.0,0.0,0.0,0.0
1611432036110737,407.6,0.0,0.0,0.0,0.0
1611432036114737,407.5,0.0,0.0,0.0,0.0
1611432036118737,407.2,0.0,0.0,0.0,0.0
1611432036122737,407.4,0.0,0.0,0.0,0.0
1611432036126737,407.2,0.0,0.0,0.0,0.0
1611432036130737,407.1,0.0,0.0,0.0,0.0
1611432036134737,407.7,0.0,0.0,0.0,0.0
1611432036138737,407.5,0.0,0.0,0.0,0.0
1611432036142737,407.2,0.0,0.0,0.0,0.0
1611432036146737,407.5,0.0,0.0,0.0,0.0
1611432036150737,407.5,0.0,0.0,0.0,0.0
1611432036154737,406.5,0.0,0.0,0.0,0.0
1611432036158737,407.4,0.0,0.0,0.0,0.0
1611432036162737,407.7,0.0,0.0,0.0,0.0
1611432036166737,407.6,0.0,0.0,0.0,0.0
1611432036170737,407.6,0.0,0.0,0.0,0.0
1611432036174737,407.6,0.0,0.0,0.0,0.0
1611432036178737,407.6,0.0,0.0,0.0,0.0
1611432036182737,406.9,0.0,0.0,0.0,0.0
1611432036186737,407.3,0.0,0.0,0.0,0.0
1611432036190737,407.5,0.0,0.0,0.0,0.0
1611432036194737,407.7,0.0,0.0,0.0,0.0
1611432036198737,407.4,0.0,0.0,0.0,0.0
1611432036202737,407.5,0.0,0.0,0.0,0.0
1611432036206737,407.4,0.0,0.0,0.0,0.0
1611432036210737,406.2,0.0,0.0,0.0,0.0
1611432036214737,407.5,0.0,0.0,0.0,0.0
1611432036218737,407.2,0.0,0.0,0.0,0.0
1611432036222737,407.4,0.0,0.0,0.0,0.0
1611432036226737,407.0,0.0,0.0,0.0,0.0
1611432036230737,407.1,0.0,0.0,0.0,0.0
1611432036234737,407.7,0.0,0.0,0.0,0.0
1611432036238737,407.4,0.0,0.0,0.0,0.0
1611432036242737,407.8,0.0,0.0,0.0,0.0
1611432036246737,407.3,0.0,0.0,0.0,0.0
1611432036250737,407.7,0.0,0.0,0.0,0.0
1611432036254737,407.4,0.0,0.0,0.0,0.0
1611432036258737,406.3,0.0,0.0,0.0,0.0
1611432036262737,408.2,0.0,0.0,0.0,0.0
1611432036266737,407.1,0.0,0.0,0.0,0.0
1611432036270737,407.1,0.0,0.0,0.0,0.0
1611432036274737,407.5,0.0,0.0,0.0,0.0
1611432036278737,407.2,0.0,0.0,0.0,0.0
1611432036282580,407.7,0.0,0.0,0.0,0.0
1611432036286580,407.4,0.0,0.0,0.0,0.0
1611432036290580,407.7,0.0,0.0,0.0,0.0
1611432036294580,407.2,0.0,0.0,0.0,0.0
1611432036298580,407.9,0.0,0.0,0.0,0.0
1611432036302580,407.3,0.0,0.0,0.0,0.0
1611432036306580,407.6,0.0,0.0,0.0,0.0
1611432036310580,407.3,0.0,0.0,0.0,0.0
1611432036314580,406.9,0.0,0.0,0.0,0.0
1611432036318580,407.4,0.0,0.0,0.0,0.0
1611432036322580,407.3,0.0,0.0,0.0,0.0
1611432036326580,407.0,0.0,0.0,0.0,0.0
1611432036330580,407.5,0.0,0.0,0.0,0.0
1611432036334580,407.6,0.0,0.0,0.0,0.0
1611432036338580,407.3,0.0,0.0,0.0,0.0
1611432036342580,407.4,0.0,0.0,0.0,0.0
1611432036346580,406.2,0.0,0.0,0.0,0.0
1611432036350580,406.9,0.0,0.0,0.0,0.0
1611432036354580,406.8,0.0,0.0,0.0,0.0
1611432036358580,406.9,0.0,0.0,0.0,0.0
1611432036362580,406.7,0.0,0.0,0.0,0.0
1611432036366580,406.8,0.0,0.0,0.0,0.0
1611432036370580,407.1,0.0,0.0,0.0,0.0
1611432036374580,407.2,0.0,0.0,0.0,0.0
1611432036378580,407.0,0.0,0.0,0.0,0.0
1611432036382580,406.9,0.0,0.0,0.0,0.0
1611432036386580,407.5,0.0,0.0,0.0,0.0
1611432036390580,407.3,0.0,0.0,0.0,0.0
1611432036394580,407.3,0.0,0.0,0.0,0.0
1611432036398580,407.3,0.0,0.0,0.0,0.0
1611432036402580,407.1,0.0,0.0,0.0,0.0
1611432036406580,406.7,0.0,0.0,0.0,0.0
1611432036410580,406.9,0.0,0.0,0.0,0.0
1611432036414580,406.7,0.0,0.0,0.0,0.0
1611432036418580,407.0,0.0,0.0,0.0,0.0
1611432036422580,406.8,0.0,0.0,0.0,0.0
1611432036426580,407.1,0.0,0.0,0.0,0.0
1611432036430580,407.2,0.0,0.0,0.0,0.0
1611432036434580,407.8,0.0,0.0,0.0,0.0
1611432036438580,408.2,0.0,0.0,0.0,0.0
1611432036442580,407.6,0.0,0.0,0.0,0.0
1611432036446580,407.3,0.0,0.0,0.0,0.0
