Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
0.765,7.350253,-15.048342,469.9,558.4,518.9,598.6
0.77,7.328126,-14.819889,469.9,558.4,518.9,598.6
0.775,7.232858,-14.564344,469.0504472068116,557.8612592043196,519.3144159966772,598.8900911976741
0.78,7.067818,-14.291673,468.0300866644911,557.2142012994333,519.8121528465897,599.2385069926128
0.785,6.845125,-14.014648,467.00972612217043,556.5671433945471,520.3098896965022,599.5869227875515
0.79,6.584643,-13.749389,465.9893655798499,555.9200854896609,520.8076265464147,599.9353385824903
0.795,6.311575,-13.515916,465.63751012520487,555.4208569588113,520.2974333809681,599.5328416099641
0.8,6.053432,-13.33764,465.4379923612529,554.95531550959,519.5575550063128,598.9592280386021
0.805,5.836772,-13.239093,465.23847459730086,554.4897740603686,518.8176766316574,598.38561446724
0.81,5.683821,-13.241994,465.03895683334883,554.0242326111473,518.077798257002,597.812000895878
0.815,5.609211,-13.360644,464.83943906939686,553.5586911619259,517.3379198823466,597.2383873245159
0.82,5.617644,-13.598141,464.63992130544483,553.0931497127046,516.5980415076913,596.6647737531539
0.825,5.703306,-13.944763,464.4404035414928,552.6276082634832,515.8581631330359,596.0911601817919
0.83,5.851175,-14.379163,464.2408857775408,552.162066814262,515.1182847583805,595.5175466104298
0.835,6.039534,-14.872029,464.0413680135888,551.6965253650405,514.3784063837252,594.9439330390678
0.84,6.242746,-15.39092,463.84185024963676,551.2309839158193,513.6385280090698,594.3703194677058
0.845,6.433684,-15.904592,463.6423324856848,550.7654424665978,512.8986496344144,593.7967058963437
0.85,6.585555,-16.385632,463.44281472173276,550.2999010173766,512.158771259759,593.2230923249817
0.855,6.673288,-16.811585,463.4,550.2,512,593.1
0.86,6.674964,-17.165583,463.4,550.2,512,593.1
0.865,6.57376,-17.437297,463.4,550.2,512,593.1
0.87,6.360405,-17.623959,463.4,550.2,512,593.1
0.875,6.035599,-17.730584,463.4,550.2,512,593.1
