Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
4.425,7.76607,4.317884,543.1,707.6,578.8,610.5
4.43,7.910789,4.227826,543.1,707.6,578.8,610.5
4.435,8.06574,4.060278,543.1,707.6,578.8,610.5
4.44,8.226503,3.81989,543.1,707.6,578.8,610.5
4.445,8.38787,3.518871,543.0462639683029,708.3308100310802,578.488331016157,609.9733868893687
4.45,8.545744,3.176001,542.7974855868467,711.7141960188853,577.0454164037106,607.5353587510974
4.455,8.698813,2.814382,542.6,714.4,575.9,605.6
4.46,8.849463,2.458335,542.6,714.4,575.9,605.6
4.465,9.003698,2.129971,542.6,714.4,575.9,605.6
4.47,9.170114,1.846053,542.6,714.4,575.9,605.6
4.475,9.358147,1.615773,542.6,714.4,575.9,605.6
4.48,9.575951,1.439721,542.6,714.4,575.9,605.6
4.485,9.828387,1.310005,542.6,714.4,575.9,605.6
4.49,10.115677,1.211306,542.6,714.4,575.9,605.6
4.495,10.43317,1.122792,542.6,714.4,575.9,605.6
4.5,10.772335,1.020932,542.6,714.4,575.9,605.6
4.505,11.122601,0.88304,542.0418268842569,714.7819079212978,574.0932817569369,604.0723683148085
4.51,11.473316,0.690818,540.103655908748,716.1080249045408,567.8197283362109,598.7679003818369
4.515,11.815105,0.432832,538.8,717,563.6,595.2
4.52,12.140263,0.105076,538.8,717,563.6,595.2
4.525,12.442251,-0.290482,538.8,717,563.6,595.2
4.53,12.714739,-0.748847,538.8,717,563.6,595.2
4.535,12.950765,-1.265495,540.5982052937376,719.0805681084568,562.2922143318272,594.7244415752099
4.54,13.1424,-1.839336,546.8989301286185,726.3706629587323,557.7098689973683,593.0581341808612
4.545,13.281111,-2.474191,550.9,731,554.8,592
4.55,13.35871,-3.178296,550.9,731,554.8,592
4.555,13.36864,-3.962099,550.9,731,554.8,592
4.56,13.307139,-4.835237,550.9,731,554.8,592
4.565,13.173906,-5.803858,550.9,731,554.8,592
4.57,12.972065,-6.869121,550.9,731,554.8,592
4.575,12.707543,-8.027124,550.9,731,554.8,592
4.58,12.388221,-9.269784,550.9,731,554.8,592
4.585,12.02321,-10.585834,550.9,731,554.8,592
4.59,11.622496,-11.961149,550.9,731,554.8,592
4.595,11.197026,-13.378197,550.9,731,554.8,592
4.6,10.75915,-14.815097,550.9,731,554.8,592
4.605,10.323132,-16.245174,550.9,731,554.8,592
4.61,9.905328,-17.637704,550.9,731,554.8,592
4.615,9.523642,-18.960005,550.9,731,554.8,592
4.62,9.196142,-20.180541,550.9,731,554.8,592
4.625,8.938976,-21.27231,553.2563512048423,731.2290897004708,553.0245548213513,591.2881855735372
4.63,8.763976,-22.215696,565.2054624302626,732.3908088473867,544.0212314327534,587.6785582241914
4.635,8.676453,-23.000087,577.1545736556809,733.5525279943023,535.0179080441571,584.0689308748464
4.64,8.673714,-23.623901,597.5390952053266,704.3795183401118,512.2493360352707,576.2769975274426
4.645,8.744704,-24.093205,597.1807999316605,702.4287996279298,512.8664001176957,578.1680003606803
4.65,8.870972,-24.419412,596.8225046579945,700.4780809157479,513.4834642001206,580.0590031939178
4.655,9.028826,-24.616782,596.4642093843285,698.527362203566,514.1005282825454,581.9500060271554
4.66,9.19224,-24.700292,596.1059141106624,696.5766434913841,514.7175923649703,583.841008860393
4.665,9.335893,-24.684321,596,696,514.9,584.4
4.67,9.437758,-24.582221,596,696,514.9,584.4
4.675,9.480916,-24.406512,596,696,514.9,584.4
4.68,9.45461,-24.169191,596,696,514.9,584.4
4.685,9.354782,-23.881714,593.5589183155256,694.2181133695609,515.9505921173687,584.9870955950001
4.69,9.184227,-23.554564,581.3651271696862,685.3171603390537,521.1985528636794,587.9197795414678
4.695,8.952278,-23.196615,572.3,678.7,525.1,590.1
4.7,8.673829,-22.814691,572.3,678.7,525.1,590.1
4.705,8.36764,-22.413579,572.3,678.7,525.1,590.1
4.71,8.054103,-21.9965,572.3,678.7,525.1,590.1
4.715,7.752793,-21.565769,572.3,678.7,525.1,590.1
4.72,7.480145,-21.123376,572.3,678.7,525.1,590.1
4.725,7.247575,-20.671277,572.3,678.7,525.1,590.1
4.73,7.060315,-20.21132,572.3,678.7,525.1,590.1
4.735,6.917219,-19.744775,572.3,678.7,525.1,590.1
4.74,6.811679,-19.271685,572.3,678.7,525.1,590.1
4.745,6.733592,-18.790452,572.3,678.7,525.1,590.1
4.75,6.671952,-18.298099,572.3,678.7,525.1,590.1
4.755,6.617317,-17.791416,572.3,678.7,525.1,590.1
4.76,6.563475,-17.268634,572.3,678.7,525.1,590.1
4.765,6.50804,-16.730965,572.3,678.7,525.1,590.1
4.77,6.452309,-16.18326,572.3,678.7,525.1,590.1
4.775,6.400849,-15.633438,571.8401881562972,678.4126175976859,525.2465650251803,589.9735517429818
4.78,6.36102,-15.090839,569.6441959181536,677.0401224488461,525.9465375510886,589.3696538774923
4.785,6.342192,-14.564087,567.44820368001,675.6676273000063,526.6465100769968,588.7657560120028
4.79,6.354317,-14.059216,565.2522114418663,674.2951321511665,527.3464826029051,588.1618581465133
4.795,6.405759,-13.578649,563.0562192037223,672.9226370023265,528.0464551288136,587.5579602810237
4.8,6.500824,-13.121255,560.8602269655786,671.5501418534867,528.7464276547219,586.9540624155342
4.805,6.637775,-12.683295,558.664234727435,670.1776467046469,529.4464001806301,586.3501645500447
4.81,6.808111,-12.259805,556.4682424892914,668.8051515558071,530.1463727065384,585.7462666845552
4.815,6.997556,-11.845916,555.2232669269174,671.3918326827065,536.7501261945858,588.3469688046614
4.82,7.188649,-11.437802,554.0571972615752,674.3070068460621,543.843716658751,591.213556731961
4.825,7.364236,-11.033142,548.3,676.5,554.2,593.3
4.83,7.510875,-10.631202,548.3,676.5,554.2,593.3
4.835,7.621227,-10.232657,548.3,676.5,554.2,593.3
4.84,7.694905,-9.839303,548.3,676.5,554.2,593.3
4.845,7.737808,-9.453693,548.3,676.5,554.2,593.3
4.85,7.760337,-9.078792,548.3,676.5,554.2,593.3
4.855,7.775143,-8.717694,548.3,676.5,554.2,593.3
4.86,7.795025,-8.373506,548.3,676.5,554.2,593.3
4.865,7.831321,-8.049434,547.511476860382,676.088596622808,554.4285574317734,593.0828704398153
4.87,7.892794,-7.7491,544.3748178960832,674.4520789023043,555.3377339431644,592.2191527539939
4.875,7.984869,-7.476953,541.4,672.9,556.2,591.4
4.88,8.109193,-7.238527,541.4,672.9,556.2,591.4
4.885,8.263661,-7.040306,541.4,672.9,556.2,591.4
4.89,8.443119,-6.889209,541.4,672.9,556.2,591.4
4.895,8.640644,-6.791858,541.820721476209,674.0650748571942,556.9012024603485,592.0688392698708
4.9,8.848952,-6.753697,543.4514285372492,678.5808790262284,559.619047562082,594.6612453669089
4.905,9.061422,-6.777997,545.0821355982893,683.0966831952627,562.3368926638155,597.2536514639471
4.91,9.272484,-6.864847,545.6151855419266,684.5792017748481,562.2521047562095,597.9151855419267
4.915,9.477414,-7.010551,545.9789736009604,685.5939789921529,561.7351427775826,598.2789736009605
4.92,9.671841,-7.207923,546.3427616599943,686.6087562094577,561.2181807989555,598.6427616599943
4.925,9.851339,-7.447679,546.7065497190281,687.6235334267625,560.7012188203286,599.006549719028
4.93,10.011406,-7.720511,547.0703377780619,688.6383106440672,560.1842568417017,599.3703377780619
4.935,10.14793,-8.018967,547.2,689,560,599.5
4.94,10.258006,-8.338276,547.2,689,560,599.5
4.945,10.340805,-8.67575,547.2,689,560,599.5
4.95,10.398162,-9.029029,547.2,689,560,599.5
4.955,10.434671,-9.393853,547.2,689,560,599.5
4.96,10.457238,-9.762231,547.2,689,560,599.5
4.965,10.474266,-10.121777,547.2,689,560,599.5
4.97,10.494678,-10.456699,547.2,689,560,599.5
4.975,10.526931,-10.750343,547.2,689,560,599.5
4.98,10.578147,-10.988564,547.2,689,560,599.5
4.985,10.653454,-11.162812,547.2,689,560,599.5
4.99,10.755707,-11.271946,547.2,689,560,599.5
4.995,10.88565,-11.322388,547.2,689,560,599.5
5,11.042465,-11.326739,547.2,689,560,599.5
5.005,11.224447,-11.301384,547.2,689,560,599.5
5.01,11.429543,-11.263698,547.2,689,560,599.5
5.015,11.655616,-11.229494,547.2786701814864,689.2163429990876,559.1542955490214,599.1066490925681
5.02,11.90046,-11.211165,547.7039265943425,690.3857981344419,554.5827891108181,596.9803670282874
5.025,12.161671,-11.216764,560.5068691759867,710.2137383519733,549.4,599.0628037362441
5.03,12.436501,-11.249962,561.6880960602168,712.5761921204337,549.4,598.9196247199737
5.035,12.721797,-11.310619,562.869322944447,714.938645888894,549.4,598.7764457037034
5.04,13.014012,-11.395591,564.0505498286772,717.3010996573544,549.4,598.6332666874331
5.045,13.309254,-11.499565,565.2317767129075,719.663553425815,549.4,598.4900876711627
5.05,13.603331,-11.615854,566.4130035971377,722.0260071942754,549.4,598.3469086548923
5.055,13.891832,-11.737239,566.8,722.8,549.4,598.3
5.06,14.170242,-11.856802,566.8,722.8,549.4,598.3
5.065,14.434166,-11.968652,566.8,722.8,549.4,598.3
5.07,14.679754,-12.068406,566.8,722.8,549.4,598.3
5.075,14.904321,-12.153423,566.8,722.8,549.4,598.3
5.08,15.106974,-12.222904,566.8,722.8,549.4,598.3
5.085,15.288906,-12.27795,566.8,722.8,549.4,598.3
5.09,15.453066,-12.321489,566.8,722.8,549.4,598.3
5.095,15.603182,-12.357777,566.8,722.8,549.4,598.3
5.1,15.742366,-12.391327,566.8,722.8,549.4,598.3
5.105,15.87178,-12.425451,566.3799187227224,722.473270117673,549.4350067731065,598.1833107563117
5.11,15.989861,-12.46101,564.7115584774322,721.1756565935583,549.5740367935473,597.7198773548422
5.115,16.092481,-12.495949,563.2,720,549.7,597.3
5.12,16.173991,-12.525792,563.2,720,549.7,597.3
5.125,16.228589,-12.544777,563.2,720,549.7,597.3
5.13,16.251377,-12.547089,563.2,720,549.7,597.3
5.135,16.23877,-12.527797,563.2,720.269698692439,550.1854576463902,597.763881750995
5.14,16.188459,-12.483417,563.2,721.5944109658266,552.569939738488,600.0423868612218
5.145,16.099312,-12.412229,563.0149905408089,722.2981714990642,553.4711748577319,601.5831809582554
5.15,15.971432,-12.314545,562.4302357995953,721.6602572359221,551.1675955741632,601.5300214363268
5.155,15.80634,-12.193013,561.8454810583817,721.02234297278,548.8640162905946,601.4768619143983
5.16,15.607121,-12.05296,561.2607263171681,720.3844287096379,546.5604370070258,601.4237023924699
5.165,15.378496,-11.902687,560.6759715759545,719.7465144464958,544.2568577234572,601.3705428705413
5.17,15.126887,-11.753589,560.0912168347407,719.1086001833536,541.9532784398881,601.3173833486128
5.175,14.860594,-11.619884,559.9,718.9,541.2,601.3
5.18,14.590075,-11.517793,559.9,718.9,541.2,601.3
5.185,14.328212,-11.464125,559.9,718.9,541.2,601.3
5.19,14.090286,-11.474461,559.9,718.9,541.2,601.3
5.195,13.893296,-11.561275,560.168989071402,719.1097621199007,540.523825637026,600.9619128185129
5.2,13.754395,-11.732338,561.6184601932082,720.2400836369054,536.8802009822107,599.1401004911053
5.205,13.688541,-11.989694,563.0679313150142,721.3704051539103,533.2365763273953,597.3182881636976
5.21,13.705855,-12.329229,564.5174024368207,722.5007266709152,529.5929516725793,595.4964758362896
5.215,13.809338,-12.74077,565.9668735586267,723.63104818792,525.9493270177638,593.6746635088818
5.22,13.993577,-13.208634,567.4163446804329,724.7613697049247,522.3057023629484,591.8528511814742
5.225,14.24487,-13.712647,568.865815802239,725.8916912219295,518.662077708133,590.0310388540665
5.23,14.542836,-14.229641,570.3152869240452,727.0220127389343,515.0184530533177,588.2092265266589
5.235,14.863179,-14.735309,570.8,727.4,513.8,587.6
5.24,15.180886,-15.206171,570.8,727.4,513.8,587.6
5.245,15.472941,-15.621428,570.8,727.4,513.8,587.6
5.25,15.719923,-15.964668,570.8,727.4,513.8,587.6
5.255,15.906431,-16.225451,570.8,727.4,513.8,587.6
5.26,16.020822,-16.400644,570.8,727.4,513.8,587.6
5.265,16.054839,-16.495008,570.8,727.4,513.8,587.6
5.27,16.003519,-16.520413,577.763001120087,735.946030987551,511.9448650363686,585.636998879913
5.275,15.86545,-16.493546,576.4782458796798,734.6421002957944,512.6735321876444,586.9217541203202
5.28,15.643246,-16.432591,575.1934906392726,733.3381696040378,513.40219933892,588.2065093607275
5.285,15.343884,-16.353865,573.9087353988654,732.0342389122812,514.1308664901958,589.4912646011347
5.29,14.978511,-16.269311,572.6239801584582,730.7303082205246,514.8595336414716,590.7760198415419
5.295,14.561353,-16.185372,572.2,730.3,515.1,591.2
5.3,14.10779,-16.103229,572.2,730.3,515.1,591.2
5.305,13.632075,-16.02006,572.2,730.3,515.1,591.2
5.31,13.145452,-15.930861,572.2,730.3,515.1,591.2
5.315,12.655312,-15.830358,572.2,730.3,515.1,591.2
5.32,12.165607,-15.714632,572.2,730.3,515.1,591.2
5.325,11.678213,-15.582215,572.2,730.3,515.1,591.2
5.33,11.194627,-15.434568,572.2,730.3,515.1,591.2
5.335,10.717395,-15.275986,572.2,730.3,515.1,591.2
5.34,10.25087,-15.112976,572.2,730.3,515.1,591.2
5.345,9.80114,-14.953095,571.625576082086,729.151152164172,515.3580745138454,591.4913744511158
5.35,9.375145,-14.803245,568.3837200017921,722.6674400035843,516.814560578905,593.1357942019896
5.355,8.979214,-14.66761,565.3,716.5,518.2,594.7
5.36,8.617496,-14.545718,565.3,716.5,518.2,594.7
5.365,8.290897,-14.431341,565.3,716.5,518.2,594.7
5.37,7.996967,-14.31292,565.3,716.5,518.2,594.7
5.375,7.730844,-14.175752,565.0546092430013,716.2218904754016,518.8789144276964,595.2971175086968
5.38,7.486871,-14.005508,563.6650766937219,714.6470869195515,522.7232878140361,598.67831337861
5.385,7.26026,-13.792083,562.2814431057807,713.090552853852,526.5226056711398,602.0050609711507
5.39,7.048195,-13.532507,561.2270776810851,712.5537850012797,527.8070144612235,602.2926151778859
5.395,6.850052,-13.231957,560.1727122563896,712.0170171487074,529.0914232513072,602.5801693846211
5.4,6.666791,-12.902561,559.118346831694,711.4802492961351,530.3758320413909,602.8677235913561
5.405,6.499899,-12.560495,558.0639814069984,710.9434814435629,531.6602408314747,603.1552777980913
5.41,6.350371,-12.222399,557.0096159823029,710.4067135909905,532.9446496215584,603.4428320048265
5.415,6.218058,-11.902218,556.8,710.3,533.2,603.5
5.42,6.101487,-11.609204,556.8,710.3,533.2,603.5
5.425,5.998022,-11.347398,556.8,710.3,533.2,603.5
5.43,5.904212,-11.116367,556.8,710.3,533.2,603.5
5.435,5.816262,-10.912674,556.8,710.3,533.2,603.5
5.44,5.73058,-10.731457,556.8,710.3,533.2,603.5
5.445,5.644291,-10.567653,556.8,710.3,533.2,603.5
5.45,5.555627,-10.416691,556.8,710.3,533.2,603.5
5.455,5.464109,-10.274672,556.8,710.3,533.2,603.5
5.46,5.370532,-10.138196,556.8,710.3,533.2,603.5
5.465,5.276784,-10.003982,556.5089516823296,709.6293234418898,533.7441338112969,603.6518512961759
5.47,5.18554,-9.868538,555.1737592005646,706.5525755491271,536.2403632337271,604.3484734605751
5.475,5.099946,-9.72809,554.5,705,537.5,604.7
5.48,5.023378,-9.578862,554.5,705,537.5,604.7
5.485,4.95936,-9.417679,554.5,705,537.5,604.7
5.49,4.911551,-9.242733,554.5,705,537.5,604.7
5.495,4.8836,-9.054312,554.3694749731246,705.3085136998872,538.2831501612521,604.9135864076143
5.5,4.878719,-8.855265,553.7646171635333,706.7381776134667,541.9122970188001,605.9033537324
5.505,4.899032,-8.65104,553.3580644923097,707.7048387692256,544.4424733128037,606.4650537435915
5.51,4.944986,-8.449189,553.2524827777171,707.9687930557071,545.3047239819765,606.377068981431
5.515,5.015142,-8.258353,553.1469010631246,708.2327473421885,546.1669746511492,606.2890842192705
5.52,5.106505,-8.086819,553.0413193485319,708.4967016286699,547.0292253203219,606.20109945711
5.525,5.215226,-7.940918,552.9357376339394,708.7606559151515,547.8914759894947,606.1131146949496
5.53,5.337375,-7.823625,552.8301559193468,709.0246102016329,548.7537266586673,606.025129932789
5.535,5.469476,-7.733696,552.8,709.1,549,606
5.54,5.608725,-7.665547,552.8,709.1,549,606
5.545,5.752911,-7.609857,552.8,709.1,549,606
5.55,5.900133,-7.554808,552.8,709.1,549,606
5.555,6.04836,-7.4877,552.8,709.1,549,606
5.56,6.194923,-7.396692,552.8,709.1,549,606
5.565,6.336005,-7.272306,552.8,709.1,549,606
5.57,6.466269,-7.108435,552.8,709.1,549,606
5.575,6.578774,-6.902731,552.8,709.1,549,606
5.58,6.665397,-6.656452,552.8,709.1,549,606
5.585,6.717867,-6.374008,552.6586131767277,708.9419794328134,549.1996049269726,606.0582181037004
5.59,6.729322,-6.062443,551.7522438571737,707.9289784286059,550.4791851428137,606.4314289999874
5.595,6.695979,-5.730991,551.1,707.2,551.4,606.7
5.6,6.618393,-5.390745,551.1,707.2,551.4,606.7
5.605,6.501893,-5.054334,551.1,707.2,551.4,606.7
5.61,6.356037,-4.7354,551.1,707.2,551.4,606.7
5.615,6.193184,-4.447679,551.0712547142721,707.3652853929358,551.7449434287355,606.8293537857759
5.62,6.026515,-4.203671,550.870512683067,708.5195520723653,554.153847803197,607.7326929261989
5.625,5.867985,-4.013145,550.6501474832605,709.4778433258936,556.3218617075856,608.5415437639497
5.63,5.726722,-3.881913,550.3190951752443,709.3307089667753,557.1311006827361,608.8174206872964
5.635,5.608184,-3.811217,549.9880428672283,709.183574607657,557.9403396578866,609.0932976106432
5.64,5.514148,-3.797918,549.6569905592121,709.0364402485387,558.7495786330371,609.36917453399
5.645,5.443324,-3.83532,549.325938251196,708.8893058894205,559.5588176081876,609.6450514573366
5.65,5.392323,-3.914301,548.9948859431798,708.7421715303022,560.3680565833381,609.9209283806834
5.655,5.356715,-4.024279,548.9,708.7,560.6,610
5.66,5.332008,-4.153741,548.9,708.7,560.6,610
5.665,5.314466,-4.290378,548.9,708.7,560.6,610
5.67,5.301722,-4.421179,548.9,708.7,560.6,610
5.675,5.293103,-4.532856,548.9,708.7,560.6,610
5.68,5.289619,-4.612696,548.9,708.7,560.6,610
5.685,5.29363,-4.649713,548.9,708.7,560.6,610
5.69,5.308342,-4.635707,548.9,708.7,560.6,610
