Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
2.6,-7.167595,-19.632935,467.5,545.1,596,639.5
2.605,-7.369725,-19.272756,467.5,545.1,596,639.5
2.61,-7.543492,-18.914642,467.5,545.1,596,639.5
2.615,-7.682311,-18.579564,467.5,545.1,596,639.5
2.62,-7.776653,-18.298341,471.29871585306853,538.3165788338061,575.9210733480662,644.2755285010004
2.625,-7.814125,-18.109826,474.5,532.6,559,648.3
2.63,-7.781423,-18.055397,474.5,532.6,559,648.3
2.635,-7.667725,-18.170648,474.5,532.6,559,648.3
2.64,-7.468463,-18.476358,474.5,532.6,559,648.3
2.645,-7.188209,-18.97127,474.5,532.6,559,648.3
2.65,-6.841718,-19.62891,474.5,532.6,559,648.3
2.655,-6.452691,-20.399762,474.5,532.6,559,648.3
2.66,-6.050498,-21.218816,474.5,532.6,559,648.3
2.665,-5.665675,-22.016961,474.5,532.6,559,648.3
2.67,-5.325388,-22.733413,474.5,532.6,559,648.3
2.675,-5.050075,-23.325901000000002,474.5,532.6,559,648.3
2.68,-4.852108,-23.775927,478.6980908382119,521.718106643056,551.8190551451638,648.8523803734489
2.685,-4.736642,-24.087947,482.1,512.9,546,649.3
2.69,-4.704046,-24.283159,482.1,512.9,546,649.3
2.695,-4.752774,-24.390181,482.1,512.9,546,649.3
2.7,-4.881466,-24.43576,482.1,512.9,546,649.3
2.705,-5.089466,-24.438439,482.09691125010465,512.8814675006278,546.0092662496861,649.3092662496861
2.71,-5.375697,-24.406783,481.3946586459691,508.66795187581477,548.1160240620926,651.4160240620926
2.715,-5.736586,-24.341822,480.7,504.5,550.2,653.5
2.72,-6.164179,-24.241757,480.7,504.5,550.2,653.5
2.725,-6.645492,-24.106496,480.7,504.5,550.2,653.5
2.73,-7.163628,-23.940208,480.7,504.5,550.2,653.5
2.735,-7.700398,-23.751188,480.7,504.5,550.2,653.5
2.74,-8.239652,-23.549517,477.9833073426796,503.4756732603546,552.4713332053007,656.3503004929263
2.745,-8.770111,-23.343856,475.25351471309983,502.44640718690647,554.7536188464247,659.2143452190428
2.75,-9.286662,-23.139016,474.6,502.2,555.3,659.9
2.755,-9.789716,-22.935332,474.6,502.2,555.3,659.9
2.76,-10.283021,-22.729914,474.6,502.2,555.3,659.9
2.765,-10.770851,-22.519027,474.6,502.2,555.3,659.9
2.77,-11.255631,-22.300432,474.6,502.2,555.3,659.9
2.775,-11.736745,-22.074564,474.6,502.2,555.3,659.9
2.78,-12.210657,-21.84417,474.6,502.2,555.3,659.9
2.785,-12.671965,-21.61286,474.6,502.2,555.3,659.9
2.79,-13.114883,-21.383403,474.6,502.2,555.3,659.9
2.795,-13.534629,-21.156434,474.6,502.2,555.3,659.9
2.8,-13.928247,-20.929871,471.2979692742029,502.53991492765556,559.7188940595227,661.356778261381
2.805,-14.294546,-20.699032,467.94292078578985,502.8852875661687,564.208738360193,662.8369467121515
2.81,-14.633204,-20.457485,467.8,502.9,564.4,662.9
2.815,-14.943486,-20.198628,467.8,502.9,564.4,662.9
2.82,-15.223232,-19.917734,467.8,502.9,564.4,662.9
2.825,-15.468634,-19.613738,467.8,502.9,564.4,662.9
2.83,-15.675005,-19.289932,464.8225477492637,502.09255532183425,570.70816154817,665.2718687421119
2.835,-15.838309,-18.953188,461.9,501.3,576.9,667.6
2.84,-15.956807,-18.612044,461.9,501.3,576.9,667.6
2.845,-16.032053,-18.274581,461.9,501.3,576.9,667.6
2.85,-16.068798,-17.946963,461.9,501.3,576.9,667.6
2.855,-16.074096,-17.632903,461.9,501.3,576.9,667.6
2.86,-16.056416,-17.333765,460.76552803129067,501.34537887874836,580.6210680573666,667.5092422425032
2.865,-16.025229,-17.048799,459.62626684050406,501.3909493263798,584.3578447631467,667.4181013472403
2.87,-15.990905,-16.775272,459.4,501.4,585.1,667.4
2.875,-15.964424,-16.508454,459.4,501.4,585.1,667.4
2.88,-15.95665,-16.24164,459.4,501.4,585.1,667.4
2.885,-15.977315,-15.966426,459.4,501.4,585.1,667.4
2.89,-16.033839,-15.673511,459.4,501.4,585.1,667.4
2.895,-16.130142,-15.354185,459.4,501.4,585.1,667.4
2.9,-16.265723,-15.002414,459.4,501.4,585.1,667.4
2.905,-16.435432,-14.617002,459.4,501.4,585.1,667.4
2.91,-16.629951,-14.203071,459.4,501.4,585.1,667.4
2.915,-16.836799,-13.772106,459.4,501.4,585.1,667.4
2.92,-17.042024,-13.340155,459.10424618872736,501.3014153962424,588.3532919239992,668.1886768300603
2.925,-17.232582,-12.924614,458.8070693763801,501.20235645879336,591.6222368598186,668.981148329653
2.93,-17.398138,-12.540852,458.8,501.2,591.7,669
2.935,-17.531396,-12.199782,458.8,501.2,591.7,669
2.94,-17.627656000000002,-11.906698,458.8,501.2,591.7,669
2.945,-17.684522,-11.661469,458.8,501.2,591.7,669
2.95,-17.701692,-11.460078,458.1929870323327,501.034451008818,595.9490907736707,669.8277449559099
