Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
1.625,7.917968,-16.744577,479.6019629449885,574.9114449170687,541.5848254874533,618.8252453681235
1.63,8.038363,-16.985514,480.6663011282715,574.339363143554,540.1346647127301,618.958287641034
1.635,8.198275,-17.283115,481.73063931155457,573.7672813700394,538.684503938007,619.0913299139444
1.64,8.370938,-17.6187,482.6,573.3,537.5,619.2
1.645,8.527159,-17.969803,482.6,573.3,537.5,619.2
1.65,8.645916,-18.316114,482.6,573.3,537.5,619.2
1.655,8.716931,-18.642432,482.6,573.3,537.5,619.2
1.66,8.737092,-18.938859,482.6,573.3,537.5,619.2
1.665,8.706461,-19.200058,484.6493168482817,568.6548818105615,536.9535155071248,620.247428611344
1.67,8.625862,-19.424101,487.1,563.1,536.3,621.5
1.675,8.495923,-19.611102,487.1,563.1,536.3,621.5
1.68,8.317305,-19.7622,487.1,563.1,536.3,621.5
1.685,8.091717,-19.879495,487.1,563.1,536.3,621.5
1.69,7.823091,-19.967011,487.1,563.1,536.3,621.5
1.695,7.518257,-20.031836,486.3086828293737,559.7681382289418,538.0908757019438,623.5824136069114
1.7,7.186654,-20.084028,485.2329299136068,555.2386522678183,540.5254744060477,626.4133423326135
1.705,6.839042,-20.134333,485.2,555.1,540.6,626.5
1.71,6.485513,-20.190398,485.2,555.1,540.6,626.5
1.715,6.133333,-20.253646,485.2,555.1,540.6,626.5
1.72,5.785212,-20.318932,485.2,555.1,540.6,626.5
1.725,5.438598,-20.377527,485.2,555.1,540.6,626.5
1.73,5.086426,-20.422022,485.2,555.1,540.6,626.5
1.735,4.71925,-20.450609,485.2,555.1,540.6,626.5
1.74,4.328007,-20.468389,485.2,555.1,540.6,626.5
1.745,3.906242,-20.484737,485.2,555.1,540.6,626.5
1.75,3.451014,-20.507758,485.2,555.1,540.6,626.5
1.755,2.962628,-20.538483,485.2,555.1,540.6,626.5
1.76,2.444084,-20.567779,485.2,555.1,540.6,626.5
1.765,1.900995,-20.577575,485.2,555.1,540.6,626.5
1.77,1.342003,-20.54587,485.2,555.1,540.6,626.5
1.775,0.779097,-20.453208,485.2,555.1,540.6,626.5
1.78,0.227019,-20.287918,485.2,555.1,540.6,626.5
1.785,-0.298563,-20.048351,483.91252946968626,552.2609624203338,542.3496394386315,627.3583136868758
1.79,-0.783663,-19.742033,482.142532001688,548.3578910806452,544.7550206130907,628.5383119988747
1.795,-1.21831,-19.382974,475.9,539.2,552,631.7
1.8,-1.597742,-18.988685,475.9,539.2,552,631.7
1.805,-1.922333,-18.577855,475.9,539.2,552,631.7
1.81,-2.196697,-18.168746,475.9,539.2,552,631.7
1.815,-2.428512,-17.777907,475.9,539.2,552,631.7
1.82,-2.627271,-17.418852,475.9,539.2,552,631.7
1.825,-2.802968,-17.100647,475.9,539.2,552,631.7
1.83,-2.964809,-16.826736,475.9,539.2,552,631.7
1.835,-3.120258,-16.594416,475.9,539.2,552,631.7
1.84,-3.274789,-16.39529,475.9,539.2,552,631.7
1.845,-3.432436,-16.216698,473.45699577931845,537.5596971661139,555.1410054265905,632.8517019897499
1.85,-3.596771,-16.043832,469.76890814993453,535.0834097578132,559.8828323786555,634.5903718721737
1.855,-3.77166,-15.862021,468.1582913007343,533.8681740709959,562.1675044340294,635.3571190033501
1.86,-3.961283,-15.658618,467.18797823684145,533.0416110906427,563.6948490716385,635.8243067748541
1.865,-4.169438,-15.424155,466.2176651729485,532.2150481102894,565.2221937092477,636.2914945463581
1.87,-4.398681,-15.15294,465.24735210905567,531.3884851299363,566.7495383468569,636.758682317862
1.875,-4.650061,-14.843685,464.27703904516284,530.5619221495831,568.2768829844659,637.225870089366
1.88,-4.923305,-14.500232,463.5,529.9,569.5,637.6
1.885,-5.216189,-14.131972,463.5,529.9,569.5,637.6
1.89,-5.522348,-13.753451,463.5,529.9,569.5,637.6
1.895,-5.829288,-13.382731,463.5,529.9,569.5,637.6
1.9,-6.119366,-13.038262,463.5,529.9,569.5,637.6
1.905,-6.374477,-12.734799,462.75917932148633,529.0244846526656,572.8336930533117,638.778578352181
1.91,-6.58253,-12.479618,461.6789577392241,527.7478591463556,577.6946901734917,640.4971126875981
1.915,-6.742618,-12.270511,461.3,527.3,579.4,641.1
1.92,-6.866413,-12.096397,461.3,527.3,579.4,641.1
1.925,-6.975345,-11.940377,461.3,527.3,579.4,641.1
1.93,-7.095007,-11.784021,461.3,527.3,579.4,641.1
1.935,-7.248592,-11.611503,460.93711792686963,526.8812899156187,581.1306683487757,641.6582801125084
1.94,-7.450226,-11.412687,460.3732741148246,526.2307009017206,583.819769606221,642.525732131039
1.945,-7.697863,-11.184889,460,525.8,585.6,643.1
1.95,-7.967496,-10.933645,460,525.8,585.6,643.1
1.955,-8.217796,-10.671631,460,525.8,585.6,643.1
1.96,-8.410989,-10.413124,460,525.8,585.6,643.1
1.965,-8.534437,-10.166571,459.940938751128,525.6720339607773,586.2988914449853,643.3165579125307
1.97,-8.603113,-9.932536,459.8609751522007,525.4987794964348,587.245127365625,643.609757775264
1.975,-8.646559,-9.707587,459.7810115532734,525.3255250320924,588.1913632862645,643.9029576379975
1.98,-8.694976,-9.489025,459.7010479543461,525.15227056775,589.137599206904,644.1961575007308
1.985,-8.770429,-9.278104,459.6210843554188,524.9790161034075,590.0838351275436,644.4893573634641
1.99,-8.882941,-9.08174,459.5411207564915,524.805761639065,591.0300710481832,644.7825572261976
1.995,-9.030285,-8.912637,459.46115715756423,524.6325071747226,591.9763069688228,645.0757570889309
2,-9.200033,-8.787769,459.4,524.5,592.7,645.3
2.005,-9.372705,-8.725273,459.4,524.5,592.7,645.3
2.01,-9.52526,-8.740303,459.4,524.5,592.7,645.3
2.015,-9.634633,-8.840759,459.4,524.5,592.7,645.3
2.02,-9.681154,-9.024082,459.4,524.5,592.7,645.3
2.025,-9.651614,-9.276167,459.3692444998281,524.2232004984531,594.3300415091097,645.79208800275
