Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
3.46,-11.920392,0.324537,552.2331108008631,608.5387517451453,540.9208611498921,592.6993324025892
3.465,-11.823662,0.459706,552.1000258916106,609.2873543596903,540.9374967635487,592.3000776748319
3.47,-11.748292,0.594624,551.9669409823582,610.0359569742353,540.9541323772053,591.9008229470745
3.475,-11.697636,0.729059,551.8338560731057,610.7845595887803,540.9707679908618,591.5015682193172
3.48,-11.671425,0.860314,551.7007711638533,611.5331622033253,540.9874036045184,591.1023134915598
3.485,-11.665355,0.983621,551.6279931831211,612.2679590987269,540.8600340843942,590.6440379797535
3.49,-11.671172,1.093078,551.7432837565086,612.9597025390517,540.2835812174569,590.0017047851662
3.495,-11.677314,1.182917,551.8585743298961,613.6514459793766,539.7071283505195,589.3593715905788
3.5,-11.670147,1.248748,551.9738649032836,614.3431894197014,539.1306754835822,588.7170383959915
3.505,-11.635733,1.28841,552.0891554766711,615.0349328600262,538.5542226166448,588.0747052014042
3.51,-11.561886,1.302179,552.2044460500584,615.726676300351,537.9777697497075,587.4323720068169
3.515,-11.440143,1.29224,552.3,616.3,537.5,586.9
3.52,-11.267288,1.261585,552.3,616.3,537.5,586.9
3.525,-11.046085,1.212648,552.3,616.3,537.5,586.9
3.53,-10.784999,1.146083,552.3,616.3,537.5,586.9
3.535,-10.496827,1.060058,552.3,616.3,537.5,586.9
3.54,-10.196412,0.950166,552.3,616.3,537.5,586.9
3.545,-9.897908,0.809756,552.3,616.3,537.5,586.9
3.55,-9.612235,0.630352,552.3,616.3,537.5,586.9
3.555,-9.345312,0.401953,552.8874998781689,617.1392855402414,536.6467263674213,586.2285715678069
3.56,-9.097503,0.113325,553.8206239869481,618.4723199813545,535.2914746856228,585.1621440149163
3.565,-8.864375,-0.247489,554.7537480957275,619.8053544224678,533.9362230038244,584.0957164620257
3.57,-8.63845,-0.692243,555.6868722045067,621.138388863581,532.580971322026,583.0292889091353
3.575,-8.411354,-1.231255,556.8046070189592,622.5088733844291,531.1650174425172,581.9150600242034
3.58,-8.17574,-1.872247,559.1733144009683,624.1331298749496,529.3377288906817,580.476916256555
3.585,-7.926622,-2.619733,561.542021782977,625.75738636547,527.5104403388463,579.0387724889068
3.59,-7.662049,-3.475211,563.9107291649859,627.3816428559903,525.683151787011,577.6006287212585
3.595,-7.383239,-4.43806,566.2794365469947,629.0058993465107,523.8558632351755,576.1624849536104
3.6,-7.094344,-5.50671,568.6481439290037,630.6301558370311,522.02857468334,574.7243411859621
3.605,-6.80182,-6.679639,570.5,631.9,520.6,573.6
3.61,-6.513301,-7.955899,570.5,631.9,520.6,573.6
3.615,-6.235983,-9.335103,570.5,631.9,520.6,573.6
3.62,-5.974906,-10.81693,578.0739582130121,633.5935558737169,517.5657123929237,571.2007958455677
3.625,-5.731782,-12.400221,586.2673497536948,635.4256185784659,514.283266713582,568.6053736805067
3.63,-5.504929,-14.081713,594.4607412943775,637.2576812832149,511.00082103424006,566.0099515154457
3.635,-5.290388,-15.854405,602.6541328350602,639.0897439879637,507.7183753548982,563.4145293503847
3.64,-5.083753,-17.705568,602.7,639.1,507.7,563.4
3.645,-4.881967,-19.614587,602.7,639.1,507.7,563.4
3.65,-4.684371,-21.551013,602.7,639.1,507.7,563.4
3.655,-4.492718,-23.473428,602.7,639.1,507.7,563.4
3.66,-4.310283,-25.329866,602.7,639.1,507.7,563.4
3.665,-4.140574,-27.060446,602.7,639.1,507.7,563.4
3.67,-3.986234,-28.602369,602.7,639.1,507.7,563.4
3.675,-3.848478,-29.896664,608.4796464766888,638.8727903104988,506.2231370182417,562.9455806209975
3.68,-3.727145,-30.895453,617.4848569469214,638.5187771224797,503.92205129611835,562.2375542449595
3.685,-3.621074,-31.568224,626.4900674171532,638.1647639344608,501.62096557399525,561.5295278689216
3.69,-3.52842,-31.905794,635.495277887385,637.8107507464418,499.31987985187214,560.8215014928837
3.695,-3.446721,-31.921127,643.5122727562366,637.4224297320546,497.257132220346,560.1775454487528
3.7,-3.372769,-31.64691,644.4309919711983,636.7876782744448,496.90634852008793,559.9938016057604
3.705,-3.302591,-31.130592,645.3497111861599,636.152926816835,496.55556481982984,559.8100577627681
3.71,-3.231783,-30.428003,646.2684304011215,635.5181753592252,496.2047811195718,559.6263139197757
3.715,-3.156204,-29.596726,647.187149616083,634.8834239016154,495.8539974193137,559.4425700767835
3.72,-3.072793,-28.690121,648.1058688310446,634.2486724440055,495.5032137190557,559.2588262337911
3.725,-2.980136,-27.752645,648.9,633.7,495.2,559.1
3.73,-2.878549,-26.816976,648.9,633.7,495.2,559.1
3.735,-2.769711,-25.903291,648.9,633.7,495.2,559.1
3.74,-2.655981,-25.020584,640.2540570023893,633.178262060489,496.54161184445684,559.4975146205799
3.745,-2.53965,-24.169518,631.1009545297777,632.6259196699004,497.9619208488276,559.9183469181712
3.75,-2.422328,-23.34594,621.9478520571661,632.0735772793117,499.3822298531984,560.3391792157626
3.755,-2.304653,-22.54413,614.1,631.6,500.6,560.7
3.76,-2.186422,-21.75907,614.1,631.6,500.6,560.7
3.765,-2.06707,-20.987441,614.1,631.6,500.6,560.7
3.77,-1.946242,-20.227541,614.1,631.6,500.6,560.7
3.775,-1.824162,-19.478677,614.1,631.6,500.6,560.7
3.78,-1.701594,-18.740595,614.1,631.6,500.6,560.7
3.785,-1.579478,-18.013349,614.1,631.6,500.6,560.7
3.79,-1.458608,-17.297625,614.1,631.6,500.6,560.7
3.795,-1.339736,-16.595258,610.2390392913509,631.5580330357756,501.6911410698356,560.853878868823
3.8,-1.224119,-15.909557,604.127959774271,631.491608258416,503.4181852811843,561.097436385808
3.805,-1.114136,-15.24519,598.0168802571909,631.4251834810564,505.145229492533,561.3409939027931
3.81,-1.013408,-14.607626,591.905800740111,631.3587587036968,506.87227370388166,561.5845514197781
3.815,-0.926159,-14.002244,586.1405163958971,631.2884037547063,508.52949140577897,561.8096635377447
3.82,-0.856004,-13.43333,583.0256730722394,631.1879249378142,509.65150486107507,561.8933958851549
3.825,-0.804737,-12.903248,579.9108297485817,631.087446120922,510.7735183163711,561.977128232565
3.83,-0.771628,-12.412079,576.795986424924,630.9869673040298,511.89553177166715,562.0608605799752
3.835,-0.753506,-11.957808,573.6811431012662,630.8864884871376,513.0175452269632,562.1445929273852
3.84,-0.745484,-11.536908,570.566299777608,630.7860096702454,514.1395586822595,562.2283252747955
3.845,-0.74197,-11.145078,567.9,630.7,515.1,562.3
3.85,-0.737597,-10.778012,567.9,630.7,515.1,562.3
3.855,-0.727873,-10.432117,567.4889943611136,630.6664485192746,515.3642179107128,562.3167757403627
