Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
3.605,-4.078719,-6.803847,511.6,545.5,569.1,617.1
3.61,-3.942493,-6.801829,511.6,545.5,569.1,617.1
3.615,-3.808714,-6.873611,511.6,545.5,569.1,617.1
3.62,-3.670655,-7.044896,511.6,545.5,569.1,617.1
3.625,-3.524092,-7.338855,511.6,545.5,569.1,617.1
3.63,-3.369268,-7.773103,511.6,545.5,569.1,617.1
3.635,-3.212848,-8.355994,511.67918898607337,546.0316974779212,568.9868728770381,616.749305918818
3.64,-3.068995,-9.083064,511.83501507302987,547.0779583474864,568.7642641813859,616.0592189622962
3.645,-2.958693,-9.934908,511.9908411599864,548.1242192170516,568.5416554857337,615.3691320057745
3.65,-2.906941,-10.877786,512.1466672469429,549.1704800866169,568.3190467900815,614.6790450492527
3.655,-2.938199,-11.867497,512.3179944088039,550.1528969887192,568.0285516121022,614.0272562368647
3.66,-3.071143,-12.855891,513.4425924065407,547.2090963475845,563.5632360328528,615.7306914393191
3.665,-3.314208,-13.798375,514.5671904042774,544.2652957064502,559.0979204536042,617.4341266417732
3.67,-3.663419,-14.660321,515.6917884020141,541.321495065316,554.6326048743556,619.1375618442273
3.675,-4.103425,-15.420769,516.8163863997509,538.3776944241816,550.167289295107,620.8409970466814
3.68,-4.611522,-16.072854,517.9409843974876,535.4338937830473,545.7019737158585,622.5444322491355
3.685,-5.163132,-16.621563,519.0655823952243,532.4900931419131,541.2366581366098,624.2478674515895
3.69,-5.736678,-17.080061,519.1,532.4,541.1,624.3
3.695,-6.316218,-17.465756,519.1,532.4,541.1,624.3
3.7,-6.891389,-17.796912,520.1317744807124,530.3364510385752,539.6018069184177,625.3035066867202
3.705,-7.455444,-18.090095,522.2061088031653,526.1877823936693,536.5897598200613,627.3210099318458
3.71,-8.002896,-18.358506,524.2804431256183,522.0391137487633,533.5777127217049,629.3385131769712
3.715,-8.528199,-18.611201,526.3547774480712,517.8904451038574,530.5656656233485,631.3560164220967
3.72,-9.025987,-18.85321,526.4,517.8,530.5,631.4
3.725,-9.492381,-19.086436,526.4,517.8,530.5,631.4
3.73,-9.926326,-19.310961,526.4,517.8,530.5,631.4
3.735,-10.330103,-19.526157,526.4,517.8,530.5,631.4
3.74,-10.70878,-19.731146,526.4,517.8,530.5,631.4
3.745,-11.068926,-19.924588,526.4,517.8,530.5,631.4
3.75,-11.41706,-20.104242,526.4,517.8,530.5,631.4
3.755,-11.758215,-20.266915,526.4226553726746,516.6898867389409,530.4320338819759,632.238248788963
3.76,-12.094808,-20.409113,526.4680583462781,514.4651410323718,530.2958249611656,633.9181588122906
3.765,-12.426021,-20.528247,526.5134613198816,512.2403953258028,530.1596160403552,635.5980688356183
3.77,-12.747888,-20.623739,526.558864293485,510.0156496192337,530.0234071195449,637.2779788589459
3.775,-13.054287,-20.697392,526.5561015590201,507.89182169901375,529.9250848234171,638.9254241170855
3.78,-13.338703,-20.752831,526.089029844098,506.7408235443844,530.1919829462297,640.2599147311485
3.785,-13.596318,-20.794514,525.6219581291759,505.58982538975494,530.4588810690424,641.5944053452116
3.79,-13.825704,-20.827003,525.1548864142538,504.4388272351256,530.7257791918549,642.9288959592747
3.795,-14.02955,-20.854844,524.6878146993319,503.2878290804963,530.9926773146675,644.2633865733376
3.8,-14.214191,-20.882858,524.2207429844098,502.136830925867,531.2595754374801,645.5978771874005
3.805,-14.388161,-20.916304,523.8,501.1,531.5,646.8
3.81,-14.560221,-20.960492,523.8,501.1,531.5,646.8
3.815,-14.737394,-21.019755,523.6874033616366,501.026467501477,531.6355755441518,646.8183831246307
3.82,-14.923443,-21.096042,522.4970405782664,500.2490877245822,533.0688695078017,647.0127280688545
3.825,-15.118135,-21.187575,521.306677794896,499.4717079476872,534.5021634714517,647.2070730130782
3.83,-15.317506,-21.288151,520.1163150115258,498.6943281707924,535.9354574351015,647.4014179573019
3.835,-15.515073,-21.387481,518.9259522281557,497.91694839389754,537.3687513987513,647.5957629015256
3.84,-15.703662,-21.472731,518.9,497.9,537.4,647.6
3.845,-15.877262,-21.530894,518.9,497.9,537.4,647.6
3.85,-16.032341,-21.551297,518.9,497.9,537.4,647.6
3.855,-16.16823,-21.527407,518.9,497.9,537.4,647.6
3.86,-16.286634,-21.457492,518.9,497.9,537.4,647.6
3.865,-16.390559,-21.344191,518.9,497.9,537.4,647.6
3.87,-16.483182,-21.193383,518.9,497.9,537.4,647.6
3.875,-16.567058,-21.012875,518.4765167079369,497.8380268353078,538.2366377233441,647.579342278436
3.88,-16.643873,-20.811191,517.5762488574314,497.7062803205997,540.0152156719037,647.5354267735332
3.885,-16.714664,-20.596649,516.675981006926,497.57453380589163,541.7937936204631,647.4915112686306
3.89,-16.780199,-20.376679,515.7757131564206,497.4427872911835,543.5723715690226,647.4475957637278
3.895,-16.841277,-20.157357,514.8754453059152,497.3110407764754,545.3509495175822,647.4036802588251
3.9,-16.89884,-19.943132,514.3131968959557,497.36281330374766,546.583529489647,647.4942199556215
3.905,-16.953942,-19.736744,513.781866627437,497.43137204807266,547.7661678292529,647.5970580721089
3.91,-17.007707,-19.539356,513.2505363589183,497.4999307923976,548.9488061688592,647.6998961885964
3.915,-17.061332,-19.350852,512.7192060903997,497.5684895367226,550.131444508465,647.802734305084
3.92,-17.116136,-19.170182,512.1878758218811,497.6370482810476,551.314082848071,647.9055724215714
3.925,-17.173615,-18.995724,511.7,497.7,552.4,648
3.93,-17.235412,-18.825591,511.7,497.7,552.4,648
3.935,-17.303178,-18.657877,511.635858758344,497.70916303452225,552.4861325245095,648.0183260690445
3.94,-17.378351,-18.490814,510.7593637677179,497.8343766046117,553.6631400833502,648.2687532092234
3.945,-17.461922,-18.322833,509.88286877709186,497.95959017470113,554.8401476421909,648.5191803494023
3.95,-17.554267,-18.152571,509.00637378646564,498.08480374479063,556.0171552010319,648.7696074895813
3.955,-17.655069,-17.978863,508.2,498.2,557.1,649
3.96,-17.763315,-17.800783,508.2,498.2,557.1,649
3.965,-17.877328,-17.617776,508.2,498.2,557.1,649
3.97,-17.994823,-17.429849,508.2,498.2,557.1,649
3.975,-18.113061,-17.23772,508.2,498.2,557.1,649
3.98,-18.229144,-17.042741,508.2,498.2,557.1,649
3.985,-18.340401,-16.846477,508.2,498.2,557.1,649
3.99,-18.444758,-16.650009,508.2,498.2,557.1,649
3.995,-18.540915,-16.453245,507.9971394443442,498.05348959869303,557.8889021608836,649.4508012347907
4,-18.628243,-16.254609,507.5966945802879,497.7642794190968,559.4461877433249,650.3406787104714
4.005,-18.706442,-16.051369,507.19624971623153,497.47506923950056,561.0034733257662,651.2305561861522
4.01,-18.775133,-15.840514,506.7958048521752,497.18585905990426,562.5607589082076,652.1204336618329
4.015,-18.833627,-15.619797,506.39655758606034,496.89388015299613,564.1042073948151,653.0070760730981
4.02,-18.88102,-15.388438,506.0994684799547,496.3657217421416,564.4673163022776,653.6177592356487
4.025,-18.916606,-15.147191,505.80237937384896,495.8375633312871,564.8304252097402,654.2284423981993
4.03,-18.940384,-14.897813,505.5052902677433,495.30940492043254,565.1935341172026,654.8391255607498
4.035,-18.953438,-14.642277,505.2082011616376,494.78124650957795,565.5566430246652,655.4498087233005
4.04,-18.958006,-14.382112,504.91111205553193,494.2530880987234,565.9197519321276,656.0604918858511
4.045,-18.957247,-14.118077,504.61402294942627,493.7249296878689,566.2828608395901,656.6711750484017
4.05,-18.954824,-13.850183,504.6,493.7,566.3,656.7
4.055,-18.9545,-13.577986,504.6,493.7,566.3,656.7
4.06,-18.959834,-13.301046,504.04286101685807,493.7,567.2053508476056,656.9437483051246
4.065,-18.973951,-13.019496,503.1410480343477,493.7,568.670796944185,657.338291484973
4.07,-18.999202,-12.734571,502.23923505183734,493.7,570.1362430407643,657.7328346648212
4.075,-19.036637,-12.448913,501.4,493.7,571.5,658.1
4.08,-19.08542,-12.166474,501.4,493.7,571.5,658.1
4.085,-19.142547,-11.891914,501.4,493.7,571.5,658.1
4.09,-19.203119,-11.629655,501.4,493.7,571.5,658.1
4.095,-19.261154,-11.382907,501.4,493.7,571.5,658.1
4.1,-19.310657,-11.153052,501.4,493.7,571.5,658.1
4.105,-19.346615,-10.939524,501.4,493.7,571.5,658.1
4.11,-19.365684,-10.740052,501.4,493.7,571.5,658.1
4.115,-19.366482,-10.550999,501.08683006293955,493.7782924842651,572.0704166710743,658.0776307187814
4.12,-19.349503,-10.367657,500.46568174750087,493.9335795631248,573.2017939599091,658.0332629819643
4.125,-19.316822,-10.184563,499.8445334320622,494.08886664198445,574.333171248744,657.9888952451473
4.13,-19.271769,-9.996025,499.22338511662343,494.2441537208441,575.4645485375787,657.9445275083302
4.135,-19.218724,-9.796943,498.60223680118474,494.39944079970377,576.5959258264136,657.9001597715131
