Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
3.345,0.687487,-1.117558,534.6,634.6,551.3,611.4
3.35,0.844084,-0.863475,534.5301615025314,636.2586643148784,551.4396769949371,610.8063727715172
3.355,0.99813,-0.606486,534.4205602221134,638.8616947248081,551.6588795557733,609.8747618879635
3.36,1.148694,-0.349184,534.3109589416953,641.464725134738,551.8780821166096,608.9431510044095
3.365,1.296648,-0.094425,534.2013576612771,644.0677555446678,552.0972846774457,608.0115401208558
3.37,1.444071,0.155014,534.2,644.1,552.1,608
3.375,1.593305,0.396507,534.2,644.1,552.1,608
3.38,1.74615,0.627478,534.2239375982905,645.8953198717873,551.4776224444471,606.7791824871847
3.385,1.903527,0.845244,534.2491137948834,647.783534616262,550.8230413330292,605.4951964609419
3.39,2.065566,1.046906,534.2742899914765,649.6717493607367,550.1684602216113,604.2112104346991
3.395,2.231854,1.229257,534.2994661880695,651.5599641052114,549.5138791101934,602.9272244084563
3.4,2.401587,1.38868,534.3,651.6,549.5,602.9
3.405,2.573585,1.521063,534.3,651.6,549.5,602.9
3.41,2.746295,1.621795,534.3,651.6,549.5,602.9
3.415,2.917932,1.685888,534.3,651.6,549.5,602.9
3.42,3.086776,1.708164,534.3,651.6,549.5,602.9
3.425,3.25154,1.683439,534.3,651.6,549.5,602.9
3.43,3.411636,1.606553,534.3,651.6,549.5,602.9
3.435,3.567216,1.472263,534.3326680265981,652.5800407979442,548.8793074946353,602.1813034148408
3.44,3.718942,1.275046,534.399337759292,654.5801327787639,547.6125825734496,600.7145692955731
3.445,3.867573,1.008998,534.4660074919861,656.5802247595835,546.3458576522638,599.2478351763054
3.45,4.0135439999999996,0.66783,534.5326772246801,658.5803167404031,545.0791327310781,597.7811010570377
3.455,4.156743,0.244906,534.5993469573741,660.5804087212231,543.812407809892,596.3143669377697
3.46,4.296521,-0.266723,534.6,660.6,543.8,596.3
3.465,4.431934,-0.874252,534.604354274335,660.643905599545,543.7539172632875,596.2709715044331
3.47,4.562135,-1.584904,534.9026547816604,663.6517690484094,540.5969035607604,594.2823014555971
3.475,4.686836,-2.405579,535.2009552889858,666.6596324972737,537.4398898582333,592.2936314067612
3.48,4.806704,-3.342517,535.4992557963112,669.6674959461382,534.2828761557063,590.3049613579252
3.485,4.923544,-4.401188,535.7975563036366,672.6753593950026,531.1258624531793,588.3162913090893
3.49,5.040209,-5.586596,535.8,672.7,531.1,588.3
3.495,5.160297,-6.903875,537.0173613154337,672.7601991859281,529.9227714751848,587.764896125084
3.5,5.287859,-8.358668,541.2679269228416,672.97039199069,525.812334404285,585.8965156383113
3.505,5.427304,-9.956518,545.5184925302495,673.180584795452,521.7018973333851,584.0281351515387
3.51,5.583646,-11.700755,549.7690581376573,673.3907776002138,517.5914602624852,582.159754664766
3.515,5.762883,-13.589018,554,673.6,513.5,580.3
3.52,5.972137,-15.609217,554,673.6,513.5,580.3
3.525,6.219128,-17.736078,554,673.6,513.5,580.3
3.53,6.510952,-19.929282,554,673.6,513.5,580.3
3.535,6.852398,-22.133839,554,673.6,513.5,580.3
3.54,7.244229,-24.282915,554,673.6,513.5,580.3
3.545,7.681681,-26.302959,554,673.6,513.5,580.3
3.55,8.153363,-28.120577,554,673.6,513.5,580.3
3.555,8.640788,-29.670178,557.8364417733214,672.3360993574772,512.0235850901504,580.0986706941113
3.56,9.118956,-30.901141,565.3030247355691,669.8762629879903,509.15014791517456,579.7068383520692
3.565,9.558408,-31.783321,572.7696076978169,667.4164266185035,506.2767107401987,579.3150060100271
3.57,9.92889,-32.309993,580.2361906600646,664.9565902490166,503.40327356522295,578.9231736679849
3.575,10.20419,-32.497816,587.7027736223124,662.4967538795297,500.5298363902471,578.5313413259428
3.58,10.36705,-32.383807,588.3,662.3,500.3,578.5
3.585,10.412712,-32.019807,588.3,662.3,500.3,578.5
3.59,10.349907,-31.465387,588.8215776586876,661.7103904727878,499.6877131832797,577.4795219721328
3.595,10.198883,-30.780467,589.3960030010718,661.0610400857449,499.0133877813505,576.3556463022508
3.6,9.987043,-30.018915,589.970428343456,660.4116896987019,498.33906237942125,575.2317706323687
3.605,9.7435,-29.224035,590.5448536858402,659.7623393116589,497.664736977492,574.1078949624866
3.61,9.493966,-28.426333,590.6,659.7,497.6,574
3.615,9.25714,-27.643478000000002,590.6,659.7,497.6,574
3.62,9.043139,-26.882078,586.088421329014,658.9723260208087,498.5355808303888,574.4573950726345
3.625,8.854023,-26.140645,580.5048673439336,658.0717527974086,499.69346068904605,575.0234696702003
3.63,8.685941,-25.413016,574.9213133588532,657.1711795740086,500.8513405477033,575.5895442677661
3.635,8.532081,-24.691476,569.3377593737729,656.2706063506085,502.0092204063605,576.1556188653318
3.64,8.385461,-23.96911,568.9,656.2,502.1,576.2
3.645,8.240859,-23.24125,568.9,656.2,502.1,576.2
3.65,8.095561,-22.506142,568.9,656.2,502.1,576.2
3.655,7.949065,-21.765042,568.9,656.2,502.1,576.2
3.66,7.802145,-21.021908,568.9,656.2,502.1,576.2
3.665,7.655747,-20.282817,568.9,656.2,502.1,576.2
3.67,7.51012,-19.555224,568.9,656.2,502.1,576.2
3.675,7.364449,-18.847188,566.6818485439295,655.8085615077523,502.7850173614336,576.3739726632213
3.68,7.217057,-18.166613,562.2685679447899,655.0297472843747,504.1479422523443,576.7201123180557
