Time,R_KNEE_FLX,Channel 0
2021-01-30 20:02:36.656000+00:00,-97.17,400.5927489566257
2021-01-30 20:02:36.660000+00:00,-97.12,400.7898428255446
2021-01-30 20:02:36.664000+00:00,-97.02,400.9077231995166
2021-01-30 20:02:36.668000+00:00,-97.12,400.8594276419429
2021-01-30 20:02:36.672000+00:00,-97.2,401.35814710776737
2021-01-30 20:02:36.676000+00:00,-97.37,401.10534652189
2021-01-30 20:02:36.680000+00:00,-97.23,401.1723321511018
2021-01-30 20:02:36.684000+00:00,-97.26,401.40052425678
2021-01-30 20:02:36.688000+00:00,-97.1,401.3673559572914
2021-01-30 20:02:36.692000+00:00,-97.29,401.01298382260916
2021-01-30 20:02:36.696000+00:00,-97.24,400.8497686442503
2021-01-30 20:02:36.700000+00:00,-97.22,401.09794690240363
2021-01-30 20:02:36.704000+00:00,-97.19,401.374193135031
2021-01-30 20:02:36.708000+00:00,-97.13,401.36319509827024
2021-01-30 20:02:36.712000+00:00,-97.24,401.6648985421927
2021-01-30 20:02:36.716000+00:00,-97.36,401.4624048140213
2021-01-30 20:02:36.720000+00:00,-97.3,402.23582269879785
2021-01-30 20:02:36.724000+00:00,-97.44,402.3699769307053
2021-01-30 20:02:36.728000+00:00,-97.49,402.5849828497543
2021-01-30 20:02:36.732000+00:00,-97.51,401.9528583732016
2021-01-30 20:02:36.736000+00:00,-97.64,401.84101831752065
2021-01-30 20:02:36.740000+00:00,-97.51,402.0933787662171
2021-01-30 20:02:36.744000+00:00,-97.8,402.15989058008284
2021-01-30 20:02:36.748000+00:00,-98.19,401.70084257337487
2021-01-30 20:02:36.752000+00:00,-97.56,401.8824803695764
2021-01-30 20:02:36.756000+00:00,-97.79,402.39971634725106
2021-01-30 20:02:36.760000+00:00,-97.84,402.123459642141
2021-01-30 20:02:36.764000+00:00,-97.86,401.9634161550242
2021-01-30 20:02:36.768000+00:00,-97.77,402.1002422128179
2021-01-30 20:02:36.772000+00:00,-97.74,402.4678738042734
2021-01-30 20:02:36.776000+00:00,-97.61,401.7607275274628
2021-01-30 20:02:36.780000+00:00,-97.57,402.6230423774778
2021-01-30 20:02:36.784000+00:00,-97.45,402.82308061003056
2021-01-30 20:02:36.788000+00:00,-97.41,402.47874537343205
2021-01-30 20:02:36.792000+00:00,-97.49,402.490536139054
2021-01-30 20:02:36.796000+00:00,-97.43,402.59477110259485
2021-01-30 20:02:36.800000+00:00,-96.91,402.4159535480176
2021-01-30 20:02:36.804000+00:00,-97.23,402.15528193811144
2021-01-30 20:02:36.808000+00:00,-97.18,402.42113356402274
2021-01-30 20:02:36.812000+00:00,-97.22,401.4855859737421
2021-01-30 20:02:36.816000+00:00,-97.2,403.0509910752372
2021-01-30 20:02:36.820000+00:00,-97.21,403.12681889677805
2021-01-30 20:02:36.824000+00:00,-97.48,403.0408977078899
2021-01-30 20:02:36.828000+00:00,-97.21,402.93717491941356
2021-01-30 20:02:36.832000+00:00,-97.38,402.9622679608851
2021-01-30 20:02:36.836000+00:00,-97.73,403.20823450022647
2021-01-30 20:02:36.840000+00:00,-97.83,403.13506714962375
2021-01-30 20:02:36.844000+00:00,-97.9,403.01036868362115
2021-01-30 20:02:36.848000+00:00,-97.81,403.02524095109095
2021-01-30 20:02:36.852000+00:00,-97.84,402.85209704161457
2021-01-30 20:02:36.856000+00:00,-96.81,403.32047269365
2021-01-30 20:02:36.860000+00:00,-97.29,402.3673658093847
2021-01-30 20:02:36.864000+00:00,-97.2,401.8376135600106
2021-01-30 20:02:36.868000+00:00,-97.7,403.21014708017236
2021-01-30 20:02:36.872000+00:00,-97.05,402.85268979289924
2021-01-30 20:02:36.876000+00:00,-97.19,403.22140614503
2021-01-30 20:02:36.880000+00:00,-97.29,403.1230475469798
2021-01-30 20:02:36.884000+00:00,-97.41,403.1871475006498
2021-01-30 20:02:36.888000+00:00,-97.51,403.33710049842017
2021-01-30 20:02:36.892000+00:00,-97.5,403.1812477408689
2021-01-30 20:02:36.896000+00:00,-97.21,402.8602838085036
2021-01-30 20:02:36.900000+00:00,-96.83,403.1811826955158
2021-01-30 20:02:36.904000+00:00,-97.21,400.97018776463244
2021-01-30 20:02:36.908000+00:00,-96.65,402.4975874747539
2021-01-30 20:02:36.912000+00:00,-97.21,403.17372409635146
2021-01-30 20:02:36.916000+00:00,-97.26,402.6793527606398
2021-01-30 20:02:36.920000+00:00,-96.86,402.7144428962889
2021-01-30 20:02:36.924000+00:00,-96.81,402.66690038380403
2021-01-30 20:02:36.928000+00:00,-96.77,402.93370407409435
2021-01-30 20:02:36.932000+00:00,-97.06,403.0761375790178
2021-01-30 20:02:36.936000+00:00,-97.17,403.86483025623346
2021-01-30 20:02:36.940000+00:00,-97.6485732547988,403.7466043976475
2021-01-30 20:02:36.944000+00:00,-98.33,403.9319646459757
2021-01-30 20:02:36.948000+00:00,-98.45,401.921334573649
2021-01-30 20:02:36.952000+00:00,-97.29,402.8723679714278
2021-01-30 20:02:36.956000+00:00,-97.36,403.319836228639
2021-01-30 20:02:36.960000+00:00,-97.11,402.9727931236154
2021-01-30 20:02:36.964000+00:00,-97.2,402.99479884169875
2021-01-30 20:02:36.968000+00:00,-97.41,403.12718954478885
2021-01-30 20:02:36.972000+00:00,-97.52,403.3740677087451
2021-01-30 20:02:36.976000+00:00,-97.61,403.37297394983017
2021-01-30 20:02:36.980000+00:00,-97.83,403.6457602679336
2021-01-30 20:02:36.984000+00:00,-97.88,403.60609073203454
2021-01-30 20:02:36.988000+00:00,-97.76,403.7236101799276
2021-01-30 20:02:36.992000+00:00,-97.31,403.02431524265455
2021-01-30 20:02:36.996000+00:00,-97.74,406.09757201105367
2021-01-30 20:02:37+00:00,-97.71,402.8212673819304
2021-01-30 20:02:37.004000+00:00,-97.66,402.56576688362395
2021-01-30 20:02:37.008000+00:00,-97.49,403.72765484357296
2021-01-30 20:02:37.012000+00:00,-97.54,403.3377731532834
2021-01-30 20:02:37.016000+00:00,-97.55,402.72138315449257
2021-01-30 20:02:37.020000+00:00,-97.67,403.2150930511456
2021-01-30 20:02:37.024000+00:00,-97.77,402.8367694665251
2021-01-30 20:02:37.028000+00:00,-97.71,403.6149538791023
2021-01-30 20:02:37.032000+00:00,-97.66,403.32145876200406
2021-01-30 20:02:37.036000+00:00,-97.64,402.97329901878487
2021-01-30 20:02:37.040000+00:00,-97.26,403.7996002615622
2021-01-30 20:02:37.044000+00:00,-97.34,404.2637352536081
2021-01-30 20:02:37.048000+00:00,-97.87,403.65103722529966
2021-01-30 20:02:37.052000+00:00,-97.74,403.32643709489236
2021-01-30 20:02:37.056000+00:00,-97.75,403.08470546232877
2021-01-30 20:02:37.060000+00:00,-97.99,402.79875653501637
2021-01-30 20:02:37.064000+00:00,-98.12,402.93682298170006
2021-01-30 20:02:37.068000+00:00,-98.13,402.4474551530217
2021-01-30 20:02:37.072000+00:00,-98.38,402.9065987765362
2021-01-30 20:02:37.076000+00:00,-98.79,403.2906078851215
2021-01-30 20:02:37.080000+00:00,-98.71,402.9832506633446
2021-01-30 20:02:37.084000+00:00,-98.68,405.47219212558264
2021-01-30 20:02:37.088000+00:00,-98.78,403.78836740059694
2021-01-30 20:02:37.092000+00:00,-98.74,403.2751375215902
2021-01-30 20:02:37.096000+00:00,-99.03,403.5463126746782
2021-01-30 20:02:37.100000+00:00,-98.6,402.89445036995585
2021-01-30 20:02:37.104000+00:00,-98.85,403.5567120048618
2021-01-30 20:02:37.108000+00:00,-99.31,403.4341180965122
2021-01-30 20:02:37.112000+00:00,-98.88,403.1869923173123
2021-01-30 20:02:37.116000+00:00,-98.82,403.16181374405505
2021-01-30 20:02:37.120000+00:00,-99.14,402.81575887480784
2021-01-30 20:02:37.124000+00:00,-98.77,403.06308617848055
2021-01-30 20:02:37.128000+00:00,-98.83,402.89409005175486
2021-01-30 20:02:37.132000+00:00,-98.9,403.39466495810984
2021-01-30 20:02:37.136000+00:00,-99.28,403.3366238820125
2021-01-30 20:02:37.140000+00:00,-99.1,403.55401740014446
2021-01-30 20:02:37.144000+00:00,-98.87,403.3181504896293
2021-01-30 20:02:37.148000+00:00,-98.89,403.0148820167589
2021-01-30 20:02:37.152000+00:00,-99.02,402.9951101482055
2021-01-30 20:02:37.156000+00:00,-99.16,403.0522611794596
2021-01-30 20:02:37.160000+00:00,-99.28,403.3471116022209
2021-01-30 20:02:37.164000+00:00,-99.23,403.4515110532085
2021-01-30 20:02:37.168000+00:00,-99.27,403.52406164841517
2021-01-30 20:02:37.172000+00:00,-99.27,401.7070932800712
2021-01-30 20:02:37.176000+00:00,-99.52,406.6157258357261
2021-01-30 20:02:37.180000+00:00,-99.47,404.1922325951818
2021-01-30 20:02:37.184000+00:00,-99.29,402.9609050391344
2021-01-30 20:02:37.188000+00:00,-99.27,403.49493834309385
2021-01-30 20:02:37.192000+00:00,-99.12,403.1378316885658
2021-01-30 20:02:37.196000+00:00,-98.95,403.1490480195395
2021-01-30 20:02:37.200000+00:00,-98.94,403.3760220955278
2021-01-30 20:02:37.204000+00:00,-98.93,403.377892803295
2021-01-30 20:02:37.208000+00:00,-98.87,403.59993844974
2021-01-30 20:02:37.212000+00:00,-98.79,403.18442414431826
2021-01-30 20:02:37.216000+00:00,-98.76,403.03314527009877
2021-01-30 20:02:37.220000+00:00,-98.68,406.51418277955656
2021-01-30 20:02:37.224000+00:00,-98.53,402.8774184919326
2021-01-30 20:02:37.228000+00:00,-98.38,402.5373974881776
2021-01-30 20:02:37.232000+00:00,-98.43,403.21791117860727
2021-01-30 20:02:37.236000+00:00,-98.37,403.43766153966413
2021-01-30 20:02:37.240000+00:00,-98.35,403.57718285926694
2021-01-30 20:02:37.244000+00:00,-98.34,403.7355973201761
2021-01-30 20:02:37.248000+00:00,-98.35,403.25000044962223
2021-01-30 20:02:37.252000+00:00,-98.39,403.4612349859344
2021-01-30 20:02:37.256000+00:00,-98.36,403.1950931068649
2021-01-30 20:02:37.260000+00:00,-98.4,403.1856359379258
2021-01-30 20:02:37.264000+00:00,-98.46,404.797941824797
2021-01-30 20:02:37.268000+00:00,-98.31,404.616513994825
2021-01-30 20:02:37.272000+00:00,-98.43,403.6622017566939
2021-01-30 20:02:37.276000+00:00,-98.68,402.93831812896474
2021-01-30 20:02:37.280000+00:00,-98.27,403.15681339769253
2021-01-30 20:02:37.284000+00:00,-98.34,402.9775085337702
2021-01-30 20:02:37.288000+00:00,-98.4,402.83532906315475
2021-01-30 20:02:37.292000+00:00,-98.37,403.2926293751847
2021-01-30 20:02:37.296000+00:00,-98.26,402.9123976284146
2021-01-30 20:02:37.300000+00:00,-98.29,403.3889184143993
2021-01-30 20:02:37.304000+00:00,-97.87,402.93729316402425
2021-01-30 20:02:37.308000+00:00,-97.64,405.1658395622291
2021-01-30 20:02:37.312000+00:00,-97.77,403.9407068544062
2021-01-30 20:02:37.316000+00:00,-98.32,402.98728387950626
2021-01-30 20:02:37.320000+00:00,-98.31,402.9647070578794
2021-01-30 20:02:37.324000+00:00,-98.06,403.36680775364096
2021-01-30 20:02:37.328000+00:00,-97.89,403.0863061198647
2021-01-30 20:02:37.332000+00:00,-97.65,402.9052226597373
2021-01-30 20:02:37.336000+00:00,-97.27,402.91617359929126
2021-01-30 20:02:37.340000+00:00,-97.73,403.6288880565944
2021-01-30 20:02:37.344000+00:00,-97.31,403.32909646279325
2021-01-30 20:02:37.348000+00:00,-97.53,403.03790748062085
2021-01-30 20:02:37.352000+00:00,-97.37,403.4480046278427
2021-01-30 20:02:37.356000+00:00,-97.27,402.54329269164464
2021-01-30 20:02:37.360000+00:00,-96.8,402.7194460614984
2021-01-30 20:02:37.364000+00:00,-97.02,403.4071958355466
2021-01-30 20:02:37.368000+00:00,-97.61,402.89359767723727
2021-01-30 20:02:37.372000+00:00,-97.51,402.9281273023755
2021-01-30 20:02:37.376000+00:00,-97.49,403.06204012215704
2021-01-30 20:02:37.380000+00:00,-97.1,402.6129908989672
2021-01-30 20:02:37.384000+00:00,-95.96,402.96775208966505
2021-01-30 20:02:37.388000+00:00,-96.5,402.5848624391288
2021-01-30 20:02:37.392000+00:00,-96.62,402.6351198020479
2021-01-30 20:02:37.396000+00:00,-96.86,402.58513080482743
2021-01-30 20:02:37.400000+00:00,-97.0,401.4041274087732
2021-01-30 20:02:37.404000+00:00,-96.51,402.77114494608526
2021-01-30 20:02:37.408000+00:00,-95.95,403.4174371743392
2021-01-30 20:02:37.412000+00:00,-96.31,403.4939485654703
2021-01-30 20:02:37.416000+00:00,-96.29,403.2715943603453
2021-01-30 20:02:37.420000+00:00,-96.05,402.83839750303673
2021-01-30 20:02:37.424000+00:00,-95.99,402.72880713919386
2021-01-30 20:02:37.428000+00:00,-95.4,402.540973565891
2021-01-30 20:02:37.432000+00:00,-94.9,403.28211651792066
2021-01-30 20:02:37.436000+00:00,-95.11,402.6369586697807
2021-01-30 20:02:37.440000+00:00,-94.84,403.141044364024
2021-01-30 20:02:37.444000+00:00,-94.65,401.7326911752399
2021-01-30 20:02:37.448000+00:00,-94.35,402.4870098058646
2021-01-30 20:02:37.452000+00:00,-93.6,403.01962390338747
2021-01-30 20:02:37.456000+00:00,-93.24,402.91039755170186
2021-01-30 20:02:37.460000+00:00,-93.56,402.8909084956175
2021-01-30 20:02:37.464000+00:00,-92.51,402.9263464743955
2021-01-30 20:02:37.468000+00:00,-92.91,402.6231984865455
2021-01-30 20:02:37.472000+00:00,-92.18,402.76096755414284
2021-01-30 20:02:37.476000+00:00,-91.98,402.88772109963736
2021-01-30 20:02:37.480000+00:00,-91.49,403.0544734788241
2021-01-30 20:02:37.484000+00:00,-91.36,403.187493713464
2021-01-30 20:02:37.488000+00:00,-91.13,402.3134433295049
2021-01-30 20:02:37.492000+00:00,-90.88,403.2466454615856
2021-01-30 20:02:37.496000+00:00,-90.85,403.23666882575395
2021-01-30 20:02:37.500000+00:00,-90.64,402.5012767951926
2021-01-30 20:02:37.504000+00:00,-89.93,402.97974300870516
2021-01-30 20:02:37.508000+00:00,-89.53,402.39455278321486
2021-01-30 20:02:37.512000+00:00,-89.65,402.49345935646915
2021-01-30 20:02:37.516000+00:00,-89.42,403.0151621166724
2021-01-30 20:02:37.520000+00:00,-88.89,402.53088642464496
2021-01-30 20:02:37.524000+00:00,-88.59,402.926908508485
2021-01-30 20:02:37.528000+00:00,-88.59,402.9970864266696
2021-01-30 20:02:37.532000+00:00,-88.19,403.08285574199664
2021-01-30 20:02:37.536000+00:00,-87.78,402.3706454049191
2021-01-30 20:02:37.540000+00:00,-87.35,404.4643956376944
2021-01-30 20:02:37.544000+00:00,-86.49,403.01206106367346
2021-01-30 20:02:37.548000+00:00,-86.46,402.531128886423
2021-01-30 20:02:37.552000+00:00,-86.1,402.6840312250264
2021-01-30 20:02:37.556000+00:00,-85.7,402.90020567069183
2021-01-30 20:02:37.560000+00:00,-85.58,402.62774770034935
2021-01-30 20:02:37.564000+00:00,-85.27,402.70798644541054
2021-01-30 20:02:37.568000+00:00,-85.03,402.40767679194033
2021-01-30 20:02:37.572000+00:00,-84.78,402.88171251332
2021-01-30 20:02:37.576000+00:00,-84.27,403.0868983512961
