Time,R_KNEE_FLX,Channel 0
2021-01-23 20:51:17.045000+00:00,16.86,461.45132082229213
2021-01-23 20:51:17.049000+00:00,17.35,462.1653587214088
2021-01-23 20:51:17.053000+00:00,17.86,463.823274125816
2021-01-23 20:51:17.057000+00:00,18.38,465.16815310998464
2021-01-23 20:51:17.061000+00:00,18.91,466.19149648324634
2021-01-23 20:51:17.065000+00:00,19.47,467.7899228215356
2021-01-23 20:51:17.069000+00:00,20.06,469.33974573427963
2021-01-23 20:51:17.073000+00:00,20.65,470.3994201852112
2021-01-23 20:51:17.077000+00:00,21.26,471.5945482128332
2021-01-23 20:51:17.081000+00:00,21.88,472.6487482754967
2021-01-23 20:51:17.085000+00:00,22.5,474.2401339256032
2021-01-23 20:51:17.089000+00:00,23.12,475.7481217062808
2021-01-23 20:51:17.093000+00:00,23.72,476.36260152779744
2021-01-23 20:51:17.097000+00:00,24.32,478.050476246199
2021-01-23 20:51:17.101000+00:00,24.9,479.279015543745
2021-01-23 20:51:17.105000+00:00,25.46,480.01449010927786
2021-01-23 20:51:17.109000+00:00,26.01,481.1256278761125
2021-01-23 20:51:17.113000+00:00,26.53,481.8086921496162
2021-01-23 20:51:17.117000+00:00,27.04,482.540607435161
2021-01-23 20:51:17.121000+00:00,27.54,483.84434910576505
2021-01-23 20:51:17.125000+00:00,28.04,485.37557077696715
2021-01-23 20:51:17.129000+00:00,28.53,485.80390908750627
2021-01-23 20:51:17.133000+00:00,29.03,486.9822345195008
2021-01-23 20:51:17.137000+00:00,29.54,488.52769901837513
2021-01-23 20:51:17.141000+00:00,30.06,489.69435770416476
2021-01-23 20:51:17.145000+00:00,30.61,491.0576474506217
2021-01-23 20:51:17.149000+00:00,31.17,492.17358345208845
2021-01-23 20:51:17.153000+00:00,31.74,493.2743800530651
2021-01-23 20:51:17.157000+00:00,32.33,494.71669991073173
2021-01-23 20:51:17.161000+00:00,32.94,495.89095792432187
2021-01-23 20:51:17.165000+00:00,33.56,497.2737493957484
2021-01-23 20:51:17.169000+00:00,34.18,498.7132377519557
2021-01-23 20:51:17.173000+00:00,34.79,500.2221301566349
2021-01-23 20:51:17.177000+00:00,35.4,501.3913957306131
2021-01-23 20:51:17.181000+00:00,35.99,502.02683802268297
2021-01-23 20:51:17.185000+00:00,36.57,503.67824427981583
2021-01-23 20:51:17.189000+00:00,37.16,505.01478123020246
2021-01-23 20:51:17.193000+00:00,37.75,506.0052592770621
2021-01-23 20:51:17.197000+00:00,38.34,507.0905377254243
2021-01-23 20:51:17.201000+00:00,38.94,508.05606297914466
2021-01-23 20:51:17.205000+00:00,39.54,509.85956132763755
2021-01-23 20:51:17.209000+00:00,40.13,511.10454328559126
2021-01-23 20:51:17.213000+00:00,40.72,511.7424352558503
2021-01-23 20:51:17.217000+00:00,41.29,513.9055959463046
2021-01-23 20:51:17.221000+00:00,41.86,513.0682566137824
2021-01-23 20:51:17.225000+00:00,42.42,514.102206489448
2021-01-23 20:51:17.229000+00:00,42.98,516.9664476301451
2021-01-23 20:51:17.233000+00:00,43.55,517.4381456896396
2021-01-23 20:51:17.237000+00:00,44.12,518.9911461481237
2021-01-23 20:51:17.241000+00:00,44.7,520.1660274329195
2021-01-23 20:51:17.245000+00:00,45.27,521.3015832244124
2021-01-23 20:51:17.249000+00:00,45.84,522.5711097328114
2021-01-23 20:51:17.253000+00:00,46.4,523.4273069060725
2021-01-23 20:51:17.257000+00:00,46.95,524.4415866916185
2021-01-23 20:51:17.261000+00:00,47.49,525.6583420635438
2021-01-23 20:51:17.265000+00:00,48.03,526.9251777504189
2021-01-23 20:51:17.269000+00:00,48.56,527.3587078897742
2021-01-23 20:51:17.273000+00:00,49.09,528.240346277575
2021-01-23 20:51:17.277000+00:00,49.62,529.33157343986
2021-01-23 20:51:17.281000+00:00,50.14,529.77295434349
2021-01-23 20:51:17.285000+00:00,50.65,530.6721695168845
2021-01-23 20:51:17.289000+00:00,51.14,531.8816552646553
2021-01-23 20:51:17.293000+00:00,51.63,532.9925785418803
2021-01-23 20:51:17.297000+00:00,52.11,533.8439060622327
2021-01-23 20:51:17.301000+00:00,52.59,534.7275846420056
2021-01-23 20:51:17.305000+00:00,53.08,535.8804520203499
2021-01-23 20:51:17.309000+00:00,53.58,537.7242544023142
2021-01-23 20:51:17.313000+00:00,54.09,538.2270823402664
2021-01-23 20:51:17.317000+00:00,54.62,538.9377705752777
2021-01-23 20:51:17.321000+00:00,55.16,539.8821424199665
2021-01-23 20:51:17.325000+00:00,55.72,540.9209921351629
2021-01-23 20:51:17.329000+00:00,56.29,542.398740036041
2021-01-23 20:51:17.333000+00:00,56.87,543.2714884429333
2021-01-23 20:51:17.337000+00:00,57.46,543.9677133672237
2021-01-23 20:51:17.341000+00:00,58.03,545.2401599841012
2021-01-23 20:51:17.345000+00:00,58.59,546.0367864504677
2021-01-23 20:51:17.349000+00:00,59.13,546.7697426549548
2021-01-23 20:51:17.353000+00:00,59.65,547.3797366471072
2021-01-23 20:51:17.357000+00:00,60.15,548.372357105814
2021-01-23 20:51:17.361000+00:00,60.63,549.3479367686939
2021-01-23 20:51:17.365000+00:00,61.08,549.866912986729
2021-01-23 20:51:17.369000+00:00,61.51,550.527868496924
2021-01-23 20:51:17.373000+00:00,61.94,551.2564550882319
2021-01-23 20:51:17.377000+00:00,62.36,551.8897931401109
2021-01-23 20:51:17.381000+00:00,62.78,552.467165132621
2021-01-23 20:51:17.385000+00:00,63.21,553.18500280378
2021-01-23 20:51:17.389000+00:00,63.65,553.5755831126323
2021-01-23 20:51:17.393000+00:00,64.09,554.734402316132
2021-01-23 20:51:17.397000+00:00,64.55,555.5300009037462
2021-01-23 20:51:17.401000+00:00,65.0,557.5414818570348
2021-01-23 20:51:17.405000+00:00,65.46,558.2734020068611
2021-01-23 20:51:17.409000+00:00,65.91,558.0054797573449
2021-01-23 20:51:17.413000+00:00,66.35,559.4166082651242
2021-01-23 20:51:17.417000+00:00,66.8,560.5974739062954
2021-01-23 20:51:17.421000+00:00,67.23,561.506871939674
2021-01-23 20:51:17.425000+00:00,67.66,562.7824680575776
2021-01-23 20:51:17.429000+00:00,68.07,563.782238502756
2021-01-23 20:51:17.433000+00:00,68.47,564.3557324098842
2021-01-23 20:51:17.437000+00:00,68.85,565.4323379687938
2021-01-23 20:51:17.441000+00:00,69.21,566.7719071541861
2021-01-23 20:51:17.445000+00:00,69.57,567.2185347335167
2021-01-23 20:51:17.449000+00:00,69.92,567.7189314565736
2021-01-23 20:51:17.453000+00:00,70.27,568.1838643704293
2021-01-23 20:51:17.457000+00:00,70.62,569.1520429568683
2021-01-23 20:51:17.461000+00:00,70.97,570.1778591535742
2021-01-23 20:51:17.465000+00:00,71.33,570.3352331694964
2021-01-23 20:51:17.469000+00:00,71.71,570.7137655418942
2021-01-23 20:51:17.473000+00:00,72.09,571.3933218487113
2021-01-23 20:51:17.477000+00:00,72.49,571.7999668077168
2021-01-23 20:51:17.481000+00:00,72.88,572.1054195526457
2021-01-23 20:51:17.485000+00:00,73.28,573.0905658552527
2021-01-23 20:51:17.489000+00:00,73.67,573.2939651899524
2021-01-23 20:51:17.493000+00:00,74.05,573.5303058656846
2021-01-23 20:51:17.497000+00:00,74.41,574.3316816098733
2021-01-23 20:51:17.501000+00:00,74.75,574.6234668821209
2021-01-23 20:51:17.505000+00:00,75.07,575.3797172531066
2021-01-23 20:51:17.509000+00:00,75.37,576.2456689018546
2021-01-23 20:51:17.513000+00:00,75.66,577.3992429843998
2021-01-23 20:51:17.517000+00:00,75.94,578.2798407315469
2021-01-23 20:51:17.521000+00:00,76.23,578.6217416321564
2021-01-23 20:51:17.525000+00:00,76.51,579.5536940509137
2021-01-23 20:51:17.529000+00:00,76.81,580.4181425960421
2021-01-23 20:51:17.533000+00:00,77.12,580.4204664627366
2021-01-23 20:51:17.537000+00:00,77.44,581.102035837553
2021-01-23 20:51:17.541000+00:00,77.76,582.1013165083859
2021-01-23 20:51:17.545000+00:00,78.08,582.5334695965794
2021-01-23 20:51:17.549000+00:00,78.39,583.4935968539174
2021-01-23 20:51:17.553000+00:00,78.7,584.5331579286096
2021-01-23 20:51:17.557000+00:00,79.0,584.7013645829239
2021-01-23 20:51:17.561000+00:00,79.29,584.9010660469872
2021-01-23 20:51:17.565000+00:00,79.58,585.3757946096025
2021-01-23 20:51:17.569000+00:00,79.86,586.0374511754551
2021-01-23 20:51:17.573000+00:00,80.15,586.5542954991948
2021-01-23 20:51:17.577000+00:00,80.44,587.3248377134514
2021-01-23 20:51:17.581000+00:00,80.73,586.3335661618893
2021-01-23 20:51:17.585000+00:00,81.02,586.616588456597
2021-01-23 20:51:17.589000+00:00,81.31,588.0173913063379
2021-01-23 20:51:17.593000+00:00,81.6,588.472226962409
2021-01-23 20:51:17.597000+00:00,81.89,589.0666511725548
2021-01-23 20:51:17.601000+00:00,82.17,589.1470225881322
2021-01-23 20:51:17.605000+00:00,82.45,589.7046396557622
2021-01-23 20:51:17.609000+00:00,82.72,590.4129676439919
2021-01-23 20:51:17.613000+00:00,82.99,590.5809019269412
2021-01-23 20:51:17.617000+00:00,83.24,590.6301950029402
2021-01-23 20:51:17.621000+00:00,83.49,591.4504935948396
2021-01-23 20:51:17.625000+00:00,83.72,591.5538435485471
