Time,R_KNEE_FLX,Channel 0
2021-01-26 00:04:45.584000+00:00,-66.00976400715957,409.5559621243821
2021-01-26 00:04:45.588000+00:00,-66.09533094662754,412.0963348547802
2021-01-26 00:04:45.592000+00:00,-66.22,411.7277493341376
2021-01-26 00:04:45.596000+00:00,-66.47,409.6878867465575
2021-01-26 00:04:45.600000+00:00,-67.01,409.8015781284521
2021-01-26 00:04:45.604000+00:00,-67.3,409.4169607884879
2021-01-26 00:04:45.608000+00:00,-67.15,409.94753115514095
2021-01-26 00:04:45.612000+00:00,-66.44,409.5437423550726
2021-01-26 00:04:45.616000+00:00,-68.83,409.40131678006804
2021-01-26 00:04:45.620000+00:00,-66.37,409.3157686005198
2021-01-26 00:04:45.624000+00:00,-68.07,409.271819528852
2021-01-26 00:04:45.628000+00:00,-66.59,409.84046125177684
2021-01-26 00:04:45.632000+00:00,-66.1,410.0614302925655
2021-01-26 00:04:45.636000+00:00,-67.75,409.65265166847564
2021-01-26 00:04:45.640000+00:00,-66.92,409.73402698359143
2021-01-26 00:04:45.644000+00:00,-65.78,409.7670269252183
2021-01-26 00:04:45.648000+00:00,-65.72,409.5699825193046
2021-01-26 00:04:45.652000+00:00,-65.44,409.77400728337835
2021-01-26 00:04:45.656000+00:00,-68.31,409.8373156268165
2021-01-26 00:04:45.660000+00:00,-66.71,410.05466073741553
2021-01-26 00:04:45.664000+00:00,-65.09,409.7078516481211
2021-01-26 00:04:45.668000+00:00,-68.31,409.51492145696477
2021-01-26 00:04:45.672000+00:00,-68.45,410.4375570186994
2021-01-26 00:04:45.676000+00:00,-68.25,410.7974003446031
2021-01-26 00:04:45.680000+00:00,-68.46,409.6026514887373
2021-01-26 00:04:45.684000+00:00,-68.46,409.82534983752765
2021-01-26 00:04:45.688000+00:00,-68.46,409.2256217121411
2021-01-26 00:04:45.692000+00:00,-68.17,409.33325469533224
2021-01-26 00:04:45.696000+00:00,-68.76,409.66456682145474
2021-01-26 00:04:45.700000+00:00,-66.18,409.7556936165937
2021-01-26 00:04:45.704000+00:00,-64.32,409.7195772225852
2021-01-26 00:04:45.708000+00:00,-67.52,409.66708174359
2021-01-26 00:04:45.712000+00:00,-68.32,409.74613801300455
2021-01-26 00:04:45.716000+00:00,-68.11,410.12378975219644
2021-01-26 00:04:45.720000+00:00,-67.49,409.67757489515
2021-01-26 00:04:45.724000+00:00,-66.26,408.5248218263176
2021-01-26 00:04:45.728000+00:00,-66.92,409.634443796205
2021-01-26 00:04:45.732000+00:00,-67.24,409.73259328104734
2021-01-26 00:04:45.736000+00:00,-67.25,409.3790923333151
2021-01-26 00:04:45.740000+00:00,-67.01,409.6042214698366
2021-01-26 00:04:45.744000+00:00,-67.3,409.56165166261843
2021-01-26 00:04:45.748000+00:00,-67.44,409.17525319989886
2021-01-26 00:04:45.752000+00:00,-66.94,409.4752731967458
2021-01-26 00:04:45.756000+00:00,-67.31,409.6121554850572
2021-01-26 00:04:45.760000+00:00,-67.21,409.93305016967014
2021-01-26 00:04:45.764000+00:00,-67.11,409.51223133221686
2021-01-26 00:04:45.768000+00:00,-67.22,408.44172706181735
2021-01-26 00:04:45.772000+00:00,-67.12,408.4035672054919
2021-01-26 00:04:45.776000+00:00,-67.09,410.08112501964797
2021-01-26 00:04:45.780000+00:00,-67.11,409.6419944003791
2021-01-26 00:04:45.784000+00:00,-67.09,409.632474588865
2021-01-26 00:04:45.788000+00:00,-67.11,409.4488582367365
2021-01-26 00:04:45.792000+00:00,-66.35,409.41498727141516
2021-01-26 00:04:45.796000+00:00,-66.9,409.5170608449068
2021-01-26 00:04:45.800000+00:00,-67.14,409.5637985714261
2021-01-26 00:04:45.804000+00:00,-66.36,409.69218443929896
2021-01-26 00:04:45.808000+00:00,-66.79,409.9143818936494
2021-01-26 00:04:45.812000+00:00,-66.75,410.04446075921146
2021-01-26 00:04:45.816000+00:00,-66.72,409.21670657319885
2021-01-26 00:04:45.820000+00:00,-66.27,409.1560500894331
2021-01-26 00:04:45.824000+00:00,-66.08,409.43458804079546
2021-01-26 00:04:45.828000+00:00,-66.64,409.57428273273416
2021-01-26 00:04:45.832000+00:00,-66.78,409.34192148122077
2021-01-26 00:04:45.836000+00:00,-66.0,409.4521711044747
2021-01-26 00:04:45.840000+00:00,-66.39,409.5694317133189
2021-01-26 00:04:45.844000+00:00,-66.58,409.4273182352203
2021-01-26 00:04:45.848000+00:00,-66.68,409.3451649831161
2021-01-26 00:04:45.852000+00:00,-66.68,409.416386177348
2021-01-26 00:04:45.856000+00:00,-66.58,409.0328171777009
2021-01-26 00:04:45.860000+00:00,-66.54,409.5727334207894
2021-01-26 00:04:45.864000+00:00,-66.6,409.5592521822611
2021-01-26 00:04:45.868000+00:00,-66.68,409.4220972555753
2021-01-26 00:04:45.872000+00:00,-67.09,409.32908821008795
2021-01-26 00:04:45.876000+00:00,-67.18,409.85385284330135
2021-01-26 00:04:45.880000+00:00,-66.85,409.8570372499938
2021-01-26 00:04:45.884000+00:00,-66.21,409.53776638981327
2021-01-26 00:04:45.888000+00:00,-66.08,409.46238598794935
2021-01-26 00:04:45.892000+00:00,-66.71,409.2927630461476
2021-01-26 00:04:45.896000+00:00,-66.06,408.7974964625646
2021-01-26 00:04:45.900000+00:00,-65.29,409.3550464320033
2021-01-26 00:04:45.904000+00:00,-65.46587305695553,409.82168298213566
2021-01-26 00:04:45.908000+00:00,-66.24416813056519,409.4609929156646
2021-01-26 00:04:45.912000+00:00,-66.98287913889226,409.47088854478136
2021-01-26 00:04:45.916000+00:00,-67.04,409.62199867733165
2021-01-26 00:04:45.920000+00:00,-66.39,409.88642014569473
2021-01-26 00:04:45.924000+00:00,-66.41,410.02115433787515
2021-01-26 00:04:45.928000+00:00,-65.87,409.4753419663791
2021-01-26 00:04:45.932000+00:00,-65.8,409.0434517990168
2021-01-26 00:04:45.936000+00:00,-65.62,408.89010260928046
2021-01-26 00:04:45.940000+00:00,-65.76,409.43806750751276
2021-01-26 00:04:45.944000+00:00,-65.94,410.2629359255635
2021-01-26 00:04:45.948000+00:00,-66.01,409.7812646722481
2021-01-26 00:04:45.952000+00:00,-66.04,409.48572382757783
2021-01-26 00:04:45.956000+00:00,-66.81,410.0623937189584
2021-01-26 00:04:45.960000+00:00,-66.51,409.5675835729966
2021-01-26 00:04:45.964000+00:00,-66.16,409.22129658585084
2021-01-26 00:04:45.968000+00:00,-66.20895863423729,409.82440183138516
2021-01-26 00:04:45.972000+00:00,-66.44759751215747,410.0301977800326
2021-01-26 00:04:45.976000+00:00,-66.6,409.7568696678292
2021-01-26 00:04:45.980000+00:00,-66.52,409.7434579861722
2021-01-26 00:04:45.984000+00:00,-66.49,409.5579515774798
2021-01-26 00:04:45.988000+00:00,-66.69,409.9206462079959
2021-01-26 00:04:45.992000+00:00,-67.03,409.4462499525556
2021-01-26 00:04:45.996000+00:00,-66.37,409.19763298853616
2021-01-26 00:04:46+00:00,-67.21,409.5859936631911
2021-01-26 00:04:46.004000+00:00,-67.0,409.39064460404006
2021-01-26 00:04:46.008000+00:00,-67.13,409.9227454314901
2021-01-26 00:04:46.012000+00:00,-66.99,410.0554901576332
2021-01-26 00:04:46.016000+00:00,-66.74,409.30244974132756
2021-01-26 00:04:46.020000+00:00,-66.54,409.6387255808411
2021-01-26 00:04:46.024000+00:00,-66.15,409.93094143416494
2021-01-26 00:04:46.028000+00:00,-66.59,409.6500256727999
2021-01-26 00:04:46.032000+00:00,-66.44,409.4666447527265
