Time,R_KNEE_FLX,Channel 0
2021-01-25 19:28:01.507000+00:00,-72.66,443.7101271828618
2021-01-25 19:28:01.511000+00:00,-72.58,440.3338337591331
2021-01-25 19:28:01.515000+00:00,-72.62,438.91005200989264
2021-01-25 19:28:01.519000+00:00,-72.55,437.61308644462883
2021-01-25 19:28:01.523000+00:00,-72.53,436.7087037652996
2021-01-25 19:28:01.527000+00:00,-72.53,435.51973291931205
2021-01-25 19:28:01.531000+00:00,-72.53,433.4184979683854
2021-01-25 19:28:01.535000+00:00,-72.28,432.3098388619765
2021-01-25 19:28:01.539000+00:00,-72.19,431.01949311199405
2021-01-25 19:28:01.543000+00:00,-72.65,429.212009254688
2021-01-25 19:28:01.547000+00:00,-72.81,427.5453998051106
2021-01-25 19:28:01.551000+00:00,-72.78,424.4575456035902
2021-01-25 19:28:01.555000+00:00,-72.76,431.98289268661796
2021-01-25 19:28:01.559000+00:00,-72.65,425.7674205867385
2021-01-25 19:28:01.563000+00:00,-72.7,424.2006633660643
2021-01-25 19:28:01.567000+00:00,-72.79,423.1139357447662
2021-01-25 19:28:01.571000+00:00,-72.79,422.11136630941894
2021-01-25 19:28:01.575000+00:00,-72.39,420.7178753124482
2021-01-25 19:28:01.579000+00:00,-72.45,419.21063978623954
2021-01-25 19:28:01.583000+00:00,-72.51,418.6076140344635
2021-01-25 19:28:01.587000+00:00,-72.55,417.31994969313246
2021-01-25 19:28:01.591000+00:00,-72.4,415.41559817879994
2021-01-25 19:28:01.595000+00:00,-72.65,414.6051281767471
2021-01-25 19:28:01.599000+00:00,-72.45,414.2027359109096
2021-01-25 19:28:01.603000+00:00,-72.69,413.8097334768102
2021-01-25 19:28:01.607000+00:00,-72.74,412.41604540832736
2021-01-25 19:28:01.611000+00:00,-72.67,411.2100183615936
2021-01-25 19:28:01.615000+00:00,-72.75,410.40853162330444
2021-01-25 19:28:01.619000+00:00,-72.65,409.51065628503187
2021-01-25 19:28:01.623000+00:00,-72.59,408.6069039122683
2021-01-25 19:28:01.627000+00:00,-72.57,408.010215737951
2021-01-25 19:28:01.631000+00:00,-72.41,407.1005138367681
2021-01-25 19:28:01.635000+00:00,-72.23,407.16351317035515
2021-01-25 19:28:01.639000+00:00,-72.19,405.0788138369707
2021-01-25 19:28:01.643000+00:00,-72.3,405.81192794021825
2021-01-25 19:28:01.647000+00:00,-72.27,405.39578483040196
2021-01-25 19:28:01.651000+00:00,-72.15,405.9152044050571
2021-01-25 19:28:01.655000+00:00,-72.07,405.8835352710843
2021-01-25 19:28:01.659000+00:00,-72.06,405.0828180488416
2021-01-25 19:28:01.663000+00:00,-71.94,404.90399159581284
2021-01-25 19:28:01.667000+00:00,-71.85,405.1021077145605
