Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
3.805,-8.498121,-9.302593,546.6679832027015,618.1280671891939,578.2822128903897,652.4505882792738
3.81,-8.444855,-9.235996,546.5111887453116,618.7552450187537,578.1951048585064,651.718880811454
3.815,-8.392216,-9.190611,546.3543942879217,619.3824228483135,578.1079968266231,650.9871733436344
3.82,-8.342801,-9.167004,546.1975998305317,620.0096006778732,578.0208887947398,650.2554658758146
3.825,-8.299072,-9.16577,546.0408053731418,620.636778507433,577.9337807628565,649.5237584079949
3.83,-8.263131,-9.187453,545.8840109157518,621.2639563369928,577.8466727309732,648.7920509401752
3.835,-8.236661,-9.23232,545.8,621.6,577.8,648.4
3.84,-8.220984,-9.30019,545.8,621.6,577.8,648.4
3.845,-8.217128,-9.390519,545.8,621.6,577.8,648.4
3.85,-8.225817,-9.502826,545.8,621.6,577.8,648.4
3.855,-8.247329,-9.637349,545.8,621.6,577.8,648.4
3.86,-8.281277,-9.795695,545.8832500299279,623.9726258529461,574.9278739674863,644.9451237579908
3.865,-8.326411,-9.981222,545.9836715110015,626.8346380635428,571.4633328704481,640.7776322934376
3.87,-8.380548,-10.199047,546,627.3,570.9,640.1
3.875,-8.440757,-10.455725,546,627.3,570.9,640.1
3.88,-8.503815,-10.758814,546,627.3,570.9,640.1
3.885,-8.566809,-11.116464,546,627.3,570.9,640.1
3.89,-8.627617,-11.537075,546,627.3,570.9,640.1
3.895,-8.685012,-12.028962,546,627.3,570.9,640.1
3.9,-8.738288,-12.59996,546,627.3,570.9,640.1
3.905,-8.786518,-13.257059,546,627.3,570.9,640.1
3.91,-8.827634,-14.006254,546,627.3,570.9,640.1
3.915,-8.857536,-14.852743,546.0038770976856,627.3063858079528,570.8866962334316,640.0907253741639
3.92,-8.869457,-15.801354,548.737859332064,631.8094153704583,561.5053846448785,633.5506110095724
3.925,-8.853804,-16.856884,551.6192968104973,636.0284854243146,552.535310427172,627.3034125014287
3.93,-8.798695,-18.024008,555.4374505146478,638.4436896278703,546.1776405384004,622.9169754552651
3.935,-8.691289,-19.306634,559.2556042187983,640.8588938314259,539.8199706496288,618.5305384091014
3.94,-8.519782,-20.706844,563.073757922949,643.2740980349816,533.4623007608571,614.1441013629378
3.945,-8.275688,-22.223645,566.8919116270995,645.6893022385373,527.1046308720856,609.7576643167741
3.95,-7.955859,-23.851782,570.71006533125,648.104506442093,520.746960983314,605.3712272706105
3.955,-7.563627,-25.580751,572.6,649.3,517.6,603.2
3.96,-7.108602,-27.394121,572.6,649.3,517.6,603.2
3.965,-6.604987,-29.269241,572.6,649.3,517.6,603.2
3.97,-6.068939,-31.177449,572.6,649.3,517.6,603.2
3.975,-5.515886,-33.084917,572.614834778524,649.2919761575279,517.580406896289,603.1789140883873
3.98,-4.958751,-34.954082,574.7315027232216,648.1471117346097,514.7848077240469,600.1703168839744
3.985,-4.407406,-36.745463,576.8481706679192,647.0022473116915,511.9892085518048,597.1617196795613
3.99,-3.869062,-38.419494,578.9648386126169,645.8573828887733,509.19360937956264,594.1531224751484
3.995,-3.348857,-39.938009,581.0815065573145,644.712518465855,506.3980102073205,591.1445252707355
4,-2.850109,-41.265277,583.1981745020124,643.5676540429366,503.6024110350779,588.135928066322
4.005,-2.374142,-42.368788,585.31484244671,642.4227896200185,500.8068118628358,585.127330861909
4.01,-1.920114,-43.220318,587.4315103914076,641.2779251971003,498.01121269059365,582.118733657496
4.015,-1.485394,-43.797861,588.5,640.7,496.6,580.6
4.02,-1.066805,-44.088708,588.5,640.7,496.6,580.6
4.025,-0.662531,-44.093327,588.5,640.7,496.6,580.6
4.03,-0.274161,-43.82895,588.5,640.7,496.6,580.6
4.035,0.091805,-43.331395,588.5,640.7,496.6,580.6
4.04,0.423468,-42.653875,588.5,640.7,496.6,580.6
4.045,0.70424,-41.862333,588.5,640.7,496.6,580.6
4.05,0.91465,-41.02792,590.0755611100899,635.2196599889726,495.36683771365557,580.0627325859217
4.055,1.034867,-40.218134,588.1667400075265,634.5772682717637,495.33012961552936,580.9070188428248
4.06,1.047455,-39.488457,586.2579189049632,633.9348765545549,495.29342151740315,581.7513050997278
4.065,0.939906,-38.876122,584.3490978023998,633.292484837346,495.2567134192769,582.5955913566308
4.07,0.706672,-38.396981,582.4402766998363,632.6500931201372,495.22000532115067,583.4398776135339
4.075,0.35055,-38.045772,581.4,632.3,495.2,583.9
4.08,-0.116756,-37.799405,581.4,632.3,495.2,583.9
4.085,-0.675186,-37.62237,581.4,632.3,495.2,583.9
4.09,-1.298234,-37.473093,581.4,632.3,495.2,583.9
4.095,-1.956064,-37.31006,581.4,632.3,495.2,583.9
4.1,-2.61921,-37.09691,579.8424728261446,628.709034571389,496.1085575180823,586.8852604165561
4.105,-3.261921,-36.806121,578.2387539430501,625.0115715909211,497.04406019988744,589.9590549424872
4.11,-3.8644,-36.421152,577.8,624,497.3,590.8
4.115,-4.413646,-35.937041,577.8,624,497.3,590.8
4.12,-4.903068,-35.359457,577.8,624,497.3,590.8
4.125,-5.331311,-34.702462,577.8,624,497.3,590.8
4.13,-5.700747,-33.985464,577.8,624,497.3,590.8
4.135,-6.015987,-33.230072,577.8,624,497.3,590.8
4.14,-6.282583,-32.457488,577.8,624,497.3,590.8
4.145,-6.505989,-31.68679,577.8,624,497.3,590.8
4.15,-6.690883,-30.93408,577.8,624,497.3,590.8
4.155,-6.84091,-30.212158,577.7840662559338,623.9910051444788,497.32197314705905,590.8119503080496
4.16,-6.958895,-29.530404,576.0895691344309,623.0344341887917,499.6587393388089,592.0828231491768
4.165,-7.047342,-28.894738,574.3950720129278,622.0778632331044,501.9955055305592,593.3536959903041
4.17,-7.108947,-28.307717,572.7005748914249,621.1212922774173,504.3322717223091,594.6245688314312
4.175,-7.146837,-27.768924,571.0060777699221,620.1647213217302,506.669037914059,595.8954416725584
4.18,-7.164417,-27.275638,569.3115806484193,619.2081503660431,509.00580410580886,597.1663145136855
4.185,-7.164942,-26.823682,567.6170835269164,618.251579410356,511.3425702975587,598.4371873548126
4.19,-7.151143,-26.408215,565.9225864054135,617.295008454669,513.6793364893086,599.7080601959398
4.195,-7.125246,-26.02425,562.8385042154617,616.2986380589955,519.1875575972919,603.057917751193
4.2,-7.089579,-25.666888,559.134768790867,615.2845200260708,526.1100154742128,607.3348503248321
4.205,-7.047535,-25.33143,557,614.7,530.1,609.8
4.21,-7.004356,-25.013625,557,614.7,530.1,609.8
4.215,-6.967154,-24.710142,556.9750744704754,614.704824296037,530.2029183154563,609.8739725392342
4.22,-6.943951,-24.419162,555.4373729910001,615.0024439372257,536.5521373274835,614.4374737041287
4.225,-6.942056,-24.140781,553.9,615.3,542.9,619
4.23,-6.966412,-23.87692,553.9,615.3,542.9,619
4.235,-7.01852,-23.630695,553.9,615.3,542.9,619
4.24,-7.096216,-23.405384,553.9,615.3,542.9,619
4.245,-7.194264,-23.203365,553.9,615.3,542.9,619
4.25,-7.305463,-23.025323,553.9,615.3,542.9,619
4.255,-7.421911,-22.869949,553.9,615.3,542.9,619
4.26,-7.536035,-22.734196,553.9,615.3,542.9,619
4.265,-7.641157,-22.614029,553.9,615.3,542.9,619
4.27,-7.731553,-22.5055,553.9,615.3,542.9,619
4.275,-7.802192,-22.405898,553.9,615.3,542.9,619
4.28,-7.848517,-22.314699,554.2830443541262,615.3957610885316,545.7728326559461,620.8194606820992
4.285,-7.866595,-22.23405,554.678337185604,615.4945842964011,548.7375288920302,622.6971016316191
4.29,-7.853675,-22.168602,555.3385308155075,615.8278942025579,549.3832125090327,624.577531729656
4.295,-7.808979,-22.124604,556.0140832136235,616.1747994880769,549.8944413508502,626.4581235406275
4.3,-7.734407,-22.108382,556.6896356117395,616.521704773596,550.4056701926677,628.338715351599
4.305,-7.634945,-22.124521,557.3651880098554,616.8686100591149,550.9168990344853,630.2193071625704
4.31,-7.51867,-22.174288,558.0407404079714,617.2155153446339,551.4281278763027,632.0998989735419
4.315,-7.396265,-22.254855,558.4,617.4,551.7,633.1
4.32,-7.280079,-22.359657,558.4,617.4,551.7,633.1
4.325,-7.182771,-22.479829,558.4,617.4,551.7,633.1
4.33,-7.115779,-22.606269,558.4,617.4,551.7,633.1
4.335,-7.08785,-22.731626,558.5305694449046,617.629802223032,551.783564444739,633.243626389395
4.34,-7.103882,-22.85161,560.8453834012165,621.7038747861411,553.2650453767786,635.7899217413382
4.345,-7.164303,-22.96523,563.1601973575284,625.7779473492502,554.7465263088183,638.3362170932813
4.35,-7.265124,-23.074057,563.4,626.2,554.9,638.6
4.355,-7.398685,-23.180904,563.4,626.2,554.9,638.6
4.36,-7.554977,-23.288443,563.4,626.2,554.9,638.6
4.365,-7.723252,-23.398152,563.4,626.2,554.9,638.6
4.37,-7.893638,-23.509762,563.4,626.2,554.9,638.6
4.375,-8.058431,-23.621151,563.4,626.2,554.9,638.6
4.38,-8.212842,-23.728498,563.4,626.2,554.9,638.6
4.385,-8.355028,-23.826557,563.4,626.2,554.9,638.6
4.39,-8.485322,-23.90904,563.4,626.2,554.9,638.6
4.395,-8.604759,-23.969187,563.4,626.2,554.9,638.6
4.4,-8.713169,-24.00069,566.1936689183062,628.2609033003899,555.5869677667966,640.8898925559887
4.405,-8.807355,-23.999113,569.0934393417353,630.4000782029195,556.3000260676398,643.2667535587995
4.41,-8.879907,-23.963958,569.9341443304485,630.4105704463677,554.0041664727103,643.9859060715098
4.415,-8.91923,-23.901336,570.4390833478244,630.0739444347838,551.2176511545987,644.4347407536217
4.42,-8.911155,-23.826833,570.9440223652002,629.7373184231999,548.4311358364877,644.8835754357335
4.425,-8.842174,-23.767724,571.448961382576,629.400692411616,545.6446205183767,645.3324101178454
4.43,-8.703778,-23.763258,571.9539003999519,629.0640664000321,542.8581052002656,645.7812447999572
4.435,-8.49665,-23.861732,572.2,628.9,541.5,646
4.44,-8.232942,-24.113654,572.2,628.9,541.5,646
4.445,-7.934996,-24.561364,572.2,628.9,541.5,646
4.45,-7.630051,-25.226793,572.2,628.9,541.5,646
4.455,-7.34237,-26.100084,572.2,628.9,541.5,646
4.46,-7.085725,-27.132783,582.6420962995998,627.3802582850348,521.1060466636926,641.0976073710799
4.465,-6.859447,-28.239324,593.5,625.8,499.9,636
4.47,-6.649797,-29.308946,593.5,625.8,499.9,636
4.475,-6.435893,-30.226648,593.5,625.8,499.9,636
4.48,-6.197469,-30.897808,593.5,625.8,499.9,636
4.485,-5.921393,-31.268824,593.5,625.8,499.9,636
4.49,-5.605139,-31.337214,593.5,625.8,499.9,636
4.495,-5.25703,-31.148556,593.5,625.8,499.9,636
4.5,-4.89417,-30.782288,593.5,625.8,499.9,636
4.505,-4.539073,-30.331559,593.5,625.8,499.9,636
4.51,-4.215643,-29.883226,593.5,625.8,499.9,636
4.515,-3.944969,-29.502817,593.5,625.8,499.9,636
4.52,-3.741593,-29.226836,591.4909935807108,626.0940009394081,499.55699890402377,631.7369863785815
4.525,-3.611134,-29.062362,589.4198820199684,626.3970904361022,499.2033944912141,627.3421886765184
4.53,-3.549976,-28.992254,589.4,626.4,499.2,627.3
4.535,-3.547068,-28.983652,589.4,626.4,499.2,627.3
4.54,-3.587154,-28.99754,589.4,626.4,499.2,627.3
4.545,-3.654354,-28.997525,589.4,626.4,499.2,627.3
4.55,-3.73506,-28.95652,589.4,626.4,499.2,627.3
4.555,-3.819573,-28.860592,589.4,626.4,499.2,627.3
4.56,-3.902373,-28.709708,589.4,626.4,499.2,627.3
4.565,-3.981314,-28.515572,589.4,626.4,499.2,627.3
4.57,-4.056252,-28.297202,589.4,626.4,499.2,627.3
4.575,-4.127603,-28.075331,589.4,626.4,499.2,627.3
4.58,-4.19527,-27.867015,585.2555331254168,626.7621378822452,502.8213788224513,627.5414252548301
4.585,-4.258198,-27.681822,580.9509395880866,627.1382674146332,506.58267414633207,627.7921782764221
4.59,-4.314634,-27.520527,576.3,623.9,513.9,629.9
4.595,-4.362885,-27.376425,576.3,623.9,513.9,629.9
4.6,-4.402218,-27.238565,576.3,623.9,513.9,629.9
4.605,-4.433532,-27.095616,576.3,623.9,513.9,629.9
4.61,-4.459515,-26.939082,576.3,623.9,513.9,629.9
4.615,-4.484229,-26.764991,576.3,623.9,513.9,629.9
4.62,-4.512281,-26.573872,576.3,623.9,513.9,629.9
4.625,-4.547822,-26.369429,576.3,623.9,513.9,629.9
4.63,-4.593695,-26.156688,576.3,623.9,513.9,629.9
4.635,-4.650943,-25.940359,576.1796085424008,623.9601957287995,514.1541597438203,629.9267536572443
4.64,-4.718786,-25.723888,574.4403159859008,624.8298420070496,517.8259995853205,630.3132631142443
4.645,-4.795013,-25.509276,572.7010234294008,625.6994882852997,521.4978394268206,630.6997725712444
4.65,-4.876624,-25.297431,571.9616919926907,625.4231344972591,522.6997505118777,630.9399501023756
4.655,-4.960506,-25.088701,571.222949296581,625.1461059862179,523.900207393056,631.1800414786112
4.66,-5.044012,-24.883229,570.4842066004712,624.8690774751767,525.1006642742343,631.4201328548469
4.665,-5.125322,-24.680994,569.7454639043614,624.5920489641355,526.3011211554128,631.6602242310826
4.67,-5.203566,-24.481621,569.0067212082516,624.3150204530945,527.5015780365911,631.9003156073182
4.675,-5.278708,-24.284204,568.7,624.2,528,632
4.68,-5.351261,-24.087366,568.7,624.2,528,632
4.685,-5.421932,-23.889576,568.7,624.2,528,632
4.69,-5.491325,-23.689574,568.7,624.2,528,632
4.695,-5.559772,-23.486716,568.5962846165316,624.1450918558108,528.1738757899324,632.067109954009
4.7,-5.627248,-23.281117,566.9607220470003,623.2792057895884,530.9158483329701,633.1254151460586
4.705,-5.693308,-23.073666,565.3251594774688,622.4133197233658,533.6578208760081,634.1837203381084
4.71,-5.757003,-22.865959,565.3,622.4,533.7,634.2
4.715,-5.816866,-22.660211,565.3,622.4,533.7,634.2
4.72,-5.871059,-22.459102,565.3,622.4,533.7,634.2
4.725,-5.917704,-22.265564,565.3,622.4,533.7,634.2
4.73,-5.955341,-22.082479,565.3,622.4,533.7,634.2
4.735,-5.983316,-21.912344,565.3,622.4,533.7,634.2
4.74,-6.00197,-21.756952,565.3,622.4,533.7,634.2
4.745,-6.012518,-21.617148,565.3,622.4,533.7,634.2
4.75,-6.016679,-21.492705,565.3,622.4,533.7,634.2
4.755,-6.016212,-21.382293,565.3,622.4,533.7,634.2
4.76,-6.01254,-21.283508,563.6797133286592,621.7981792363591,536.1072830545634,635.1258780979091
4.765,-6.006563,-21.192984,562.0460356781178,621.1913846804438,538.5344612782249,636.0594081839326
4.77,-5.998659,-21.106611,561.46255498374,621.1964128617885,539.7516469457988,636.4892385853657
4.775,-5.988807,-21.019912,561.0652793230828,621.309920193405,540.7542950417435,636.8297605802148
4.78,-5.97678,-20.928587,560.6680036624255,621.4234275250213,541.7569431376883,637.170282575064
4.785,-5.96236,-20.829095,560.2707280017681,621.5369348566377,542.7595912336329,637.510804569913
4.79,-5.945539,-20.719124,559.8734523411107,621.6504421882541,543.7622393295778,637.8513265647623
4.795,-5.926656,-20.597789,559.4926055818852,621.7942701900522,544.6242158552349,638.2073944181149
4.8,-5.906457,-20.465445,559.1244904335615,621.9615952574721,545.3771786586242,638.5755095664385
4.805,-5.88606,-20.323198,558.7563752852378,622.128920324892,546.1301414620136,638.9436247147622
4.81,-5.866876,-20.17227,558.3882601369141,622.2962453923118,546.883104265403,639.3117398630859
4.815,-5.850534,-20.013444,558.0201449885905,622.4635704597316,547.6360670687923,639.6798550114096
4.82,-5.838853,-19.846756,557.6520298402668,622.6308955271514,548.3890298721816,640.0479701597333
4.825,-5.833831,-19.671467,557.5,622.7,548.7,640.2
4.83,-5.837603,-19.486286,557.5,622.7,548.7,640.2
4.835,-5.852307,-19.289763,557.5,622.7,548.7,640.2
4.84,-5.879814,-19.080799,557.5,622.7,548.7,640.2
4.845,-5.921329,-18.859201,557.5,622.7,548.7,640.2
4.85,-5.976957,-18.626097,557.5,622.7,548.7,640.2
4.855,-6.045408,-18.384015,557.5,622.7,548.7,640.2
4.86,-6.124025,-18.136461,557.5,622.7,548.7,640.2
4.865,-6.209214,-17.887057,557.5,622.7,548.7,640.2
4.87,-6.29716,-17.638569,557.5,622.7,548.7,640.2
4.875,-6.384551,-17.392254,557.4871115490218,622.6814728517189,548.7394708811206,640.229804542887
4.88,-6.469054,-17.147821,556.605480629015,621.4141284042091,551.4394655736415,642.2685760454027
4.885,-6.549425,-16.903962,555.7983933038998,620.2213123620309,553.8417538631347,644.0962060338485
4.89,-6.625308,-16.659152,555.2898525319418,619.3269820389323,555.051730182621,645.078215800388
4.895,-6.696856,-16.412363,554.781311759984,618.4326517158338,556.2617065021071,646.0602255669276
4.9,-6.764343,-16.163461,554.272770988026,617.5383213927353,557.4716828215934,647.0422353334671
4.905,-6.827893,-15.913197,553.764230216068,616.6439910696367,558.6816591410796,648.0242451000066
4.91,-6.88741,-15.662812,553.25568944411,615.7496607465382,559.8916354605659,649.0062548665462
4.915,-6.942704,-15.413391,553,615.3,560.5,649.5
4.92,-6.993699,-15.165214,553,615.3,560.5,649.5
4.925,-7.0406,-14.917429,553,615.3,560.5,649.5
4.93,-7.083924,-14.668278,553,615.3,560.5,649.5
4.935,-7.12438,-14.415835,552.8534598413426,615.1534598413425,560.8712350685989,649.6807328623443
4.94,-7.162665,-14.158895,551.3364593832132,613.6364593832132,564.71430289586,651.5517000940371
4.945,-7.199277,-13.897594,550,612.3,568.1,653.2
4.95,-7.234403,-13.633492,550,612.3,568.1,653.2
4.955,-7.267881,-13.369166,550,612.3,568.1,653.2
4.96,-7.299231,-13.107608,550,612.3,568.1,653.2
4.965,-7.327745,-12.851671,550,612.3,568.1,653.2
4.97,-7.352683,-12.603705,550,612.3,568.1,653.2
4.975,-7.373555,-12.365374,550,612.3,568.1,653.2
4.98,-7.390392,-12.137585,550,612.3,568.1,653.2
4.985,-7.403845,-11.920518,550,612.3,568.1,653.2
4.99,-7.415052,-11.713751,550,612.3,568.1,653.2
4.995,-7.42531,-11.516452,549.8886541364054,612.201379377959,568.3131477960239,653.26044489738
5,-7.43572,-11.327534,547.9949166010912,610.5240689895379,571.9383025064826,654.288473845122
5.005,-7.446959,-11.145748,546.5,609.2,574.8,655.1
5.01,-7.45921,-10.96976,546.5,609.2,574.8,655.1
5.015,-7.472185,-10.798231,546.5,609.2,574.8,655.1
