Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
4.56,0.489608,1.403191,557.538158722743,665.2384399087674,502.49609977191835,634.8763174454858
4.565,0.720957,1.501267,557.1571342307356,665.211223873624,502.4280596840599,634.114268461471
4.57,0.96669,1.559126,557.2725889698859,665.6956163088835,501.92916450656077,632.932671459454
4.575,1.233838,1.566079,557.7364906741743,666.5390739530442,501.12787974460804,631.4566205821726
4.58,1.52708,1.514781,558.1,667.2,500.5,630.3
4.585,1.847945,1.401937,558.1,667.2,500.5,630.3
4.59,2.194473,1.227896,558.1,667.2,500.5,630.3
4.595,2.561201,0.995398,558.1,667.9125551325089,499.1144761312326,627.9248162249702
4.6,2.93946,0.707852,558.1,668.7222750136746,497.54002080674394,625.2257499544181
4.605,3.318025,0.367469,558.1,669,497,624.3
4.61,3.684253,-0.026396,558.1,669,497,624.3
4.615,4.025623,-0.478215,558.1,669,497,624.3
4.62,4.331442,-0.996113,558.1,669,497,624.3
4.625,4.594412,-1.590462,558.1,669,497,624.3
4.63,4.81188,-2.271657,558.1,669,497,624.3
4.635,4.986754,-3.047865,558.1,669,497,624.3
4.64,5.127999,-3.923525,558.1,669,497,624.3
4.645,5.250503,-4.898983,558.1,669,497,624.3
4.65,5.373974,-5.971109,558.1,669,497,624.3
4.655,5.520709,-7.13431,560.3890861726902,669.6023910980764,494.6305950142329,622.2117108600019
4.66,5.712362,-8.381424,562.966884499267,670.2807590787545,491.9623476235657,619.8600351936511
4.665,5.966243,-9.704269,563.8,670.5,491.1,619.1
4.67,6.291888,-11.094007,563.8,670.5,491.1,619.1
4.675,6.688664,-12.541488,563.8,670.5,491.1,619.1
4.68,7.145081,-14.037427,563.8,670.5,491.1,619.1
4.685,7.64023,-15.57203,563.8,670.5,491.1,619.1
4.69,8.14733,-17.133673,563.8,670.5,491.1,619.1
4.695,8.638871,-18.706657,563.8,670.5,491.1,619.1
4.7,9.092212,-20.268559,563.8,670.5,491.1,619.1
4.705,9.494135,-21.788134,563.8,670.5,491.1,619.1
4.71,9.842953,-23.224903,563.8,670.5,491.1,619.1
4.715,10.14744,-24.531292,576.7649798369397,673.9663314147374,488.0838414962675,617.704463975885
4.72,10.422886,-25.657458,591.1005666544038,677.7991098346844,484.7488265074824,616.1613973392829
4.725,10.685506,-26.557975,628.9,681.9,480.9,610.6
4.73,10.946816,-27.198821,628.9,681.9,480.9,610.6
4.735,11.209547,-27.5629,628.9,681.9,480.9,610.6
4.74,11.466136,-27.652722,628.9,681.9,480.9,610.6
4.745,11.700031,-27.489696,628.9,681.9,480.9,610.6
4.75,11.889272,-27.110367,628.9,681.9,480.9,610.6
4.755,12.011277,-26.560685,628.9,681.9,480.9,610.6
4.76,12.04766,-25.889702,628.9,681.9,480.9,610.6
4.765,11.988081,-25.144062,628.9,681.9,480.9,610.6
4.77,11.832355,-24.364149,628.9,681.9,480.9,610.6
4.775,11.59035,-23.58214,630.840924633323,677.9777148034932,480.6573844208346,610.1552047715302
4.78,11.279732,-22.821677,632.8455905365979,673.9266191239585,480.4068011829253,609.6958021686963
4.785,10.922303,-22.098616,630.4444203023612,671.5039795129186,480.2887738631116,609.6571659164377
4.79,10.540038,-21.42228,624.770598892615,670.2909556253177,480.26920896169867,609.9310745362186
4.795,10.151831,-20.796822,619.0967774828689,669.0779317377168,480.24964406028573,610.2049831559995
4.8,9.771616,-20.222488,613.4229560731227,667.8649078501159,480.23007915887285,610.4788917757803
4.805,9.408084,-19.696652,607.7491346633765,666.651883962515,480.2105142574599,610.7528003955612
4.81,9.065728,-19.214566,604.7,666,480.2,610.9
4.815,8.746656,-18.76981,604.7,666,480.2,610.9
4.82,8.452495,-18.354583,604.7,666,480.2,610.9
4.825,8.185836,-17.96011,604.7,666,480.2,610.9
4.83,7.950864,-17.57733,604.7,666,480.2,610.9
4.835,7.753085,-17.197839,598.1337267726675,665.0511165856456,480.5036426925934,610.8240893268517
4.84,7.59826,-16.814741,591.3108986657386,664.0651587667253,480.81914919464793,610.745212701338
4.845,7.490942,-16.423073,587.4,663.5,481,610.7
4.85,7.433102,-16.019654,587.4,663.5,481,610.7
4.855,7.423324,-15.602534,587.4,663.5,481,610.7
4.86,7.456817,-15.170391,587.4,663.5,481,610.7
4.865,7.52627,-14.722216,587.4,663.5,481,610.7
4.87,7.62331,-14.257447,587.4,663.5,481,610.7
4.875,7.74015,-13.776441,587.4,663.5,481,610.7
4.88,7.870972,-13.280987,587.4,663.5,481,610.7
4.885,8.012685,-12.774485,587.4,663.5,481,610.7
4.89,8.164857,-12.261601,587.4,663.5,481,610.7
4.895,8.328963,-11.747568,582.7108529726353,663.8579501547607,482.39600560356655,610.0914847369069
4.9,8.507262,-11.237578,577.5100065311842,664.2549613334974,483.9443492006398,609.4165657330544
4.905,8.701701,-10.736699,573.6775859253481,664.6229459900546,485.20736497513667,609.0230523731352
4.91,8.913172,-10.250406,572.0515988188164,664.9441286283819,486.01032157095483,609.0832741178216
4.915,9.141228,-9.785406,570.425611712285,665.2653112667091,486.8132781667728,609.143495862508
4.92,9.384126,-9.350182,568.7996246057536,665.5864939050364,487.61623476259075,609.2037176071943
4.925,9.63901,-8.954783,567.1736374992223,665.90767654336355,488.41919135840874,609.2639393518806
4.93,9.902102,-8.609741,566.2,666.1,488.9,609.3
4.935,10.168854,-8.324471,566.2,666.1,488.9,609.3
4.94,10.434105,-8.105756,566.2,666.1,488.9,609.3
4.945,10.692223,-7.956931,566.2,666.1,488.9,609.3
4.95,10.937227,-7.878022,566.2,666.1,488.9,609.3
4.955,11.162949,-7.866633,565.5964056375306,668.5143774498778,489.6544929530868,609.7023962416463
4.96,11.363343,-7.919076,565,670.9,490.4,610.1
4.965,11.533019,-8.031145,565,670.9,490.4,610.1
4.97,11.667974,-8.198238,565,670.9,490.4,610.1
4.975,11.766395,-8.414935,565,670.9,490.4,610.1
4.98,11.829398,-8.67453,565,670.9,490.4,610.1
4.985,11.861526,-8.969036,565,670.9,490.4,610.1
4.99,11.870825,-9.28993,565,670.9,490.4,610.1
4.995,11.868302,-9.629419,565,670.9,490.4,610.1
5,11.866734,-9.981724,565,670.9,490.4,610.1
5.005,11.878976,-10.343846,565,670.9,490.4,610.1
5.01,11.916166,-10.715541,565,670.9,490.4,610.1
5.015,11.986237,-11.098495,567.6836540719871,673.3811141420258,490.3493650175097,611.6696844572001
5.02,12.092971,-11.495101,570.6043151643636,675.974424545428,490.28701093810645,613.2964901740665
5.025,12.23566,-11.907308,573.4749561182032,677.6197919214092,490.1644835803206,614.2066934033328
5.03,12.409301,-12.335955,576.3455970720428,679.2651592973904,490.0419562225348,615.1168966325989
5.035,12.605241,-12.780616,579.2162380258828,680.9105266733719,489.9194288647489,616.0270998618653
5.04,12.812177,-13.239673,582.0868789797224,682.5558940493531,489.7969015069631,616.9373030911315
5.045,13.017381,-13.71033,584.9575199335619,684.2012614253343,489.67437414917725,617.8475063203977
5.05,13.208005,-14.18844,586.7,685.2,489.6,618.4
5.055,13.372307,-14.668262,586.7,685.2,489.6,618.4
5.06,13.50071,-15.142395,586.7,685.2,489.6,618.4
5.065,13.586637,-15.602148,586.7,685.2,489.6,618.4
5.07,13.627128,-16.038382,586.7,685.2,489.6,618.4
5.075,13.623201,-16.44262,598.6791281763498,690.9998493885495,489.38318320042805,620.2429427963615
5.08,13.57994,-16.808084,608.8,695.9,489.2,621.8
5.085,13.506187,-17.130359,608.8,695.9,489.2,621.8
5.09,13.413674,-17.407595,608.8,695.9,489.2,621.8
5.095,13.315481,-17.640318,608.8,695.9,489.2,621.8
5.1,13.223896,-17.831003,608.8,695.9,489.2,621.8
5.105,13.148042,-17.983642,608.8,695.9,489.2,621.8
5.11,13.091863,-18.103468,608.8,695.9,489.2,621.8
5.115,13.052956,-18.196898,608.8,695.9,489.2,621.8
5.12,13.022534,-18.271624,608.8,695.9,489.2,621.8
5.125,12.986431,-18.336668,608.8,695.9,489.2,621.8
5.13,12.926853,-18.402198,608.8,695.9,489.2,621.8
5.135,12.824507,-18.478972,608.8,695.9,489.2,621.8
5.14,12.660793,-18.577435,615.7048356804322,698.0986183770194,491.68998323339054,626.5193427217287
5.145,12.419794,-18.706632,615.9542124789781,698.0273678631492,491.17341700783123,627.5168499159121
5.15,12.089862,-18.873181,616.203589277524,697.9561173492789,490.65685078227193,628.5143571100956
5.155,11.664632,-19.080524,616.4529660760699,697.8848668354086,490.14028455671263,629.5118643042791
5.16,11.143375,-19.32854,616.7023428746157,697.8136163215385,489.6237183311532,630.5093714984628
5.165,10.530816,-19.613401,616.9517196731616,697.7423658076682,489.1071521055939,631.5068786926462
5.17,9.83667,-19.92745,617.7885098193339,696.6807354635351,488.3814940313853,632.093249903732
5.175,9.075207,-20.258866,619.4868715090453,694.1664941385702,487.3491565337176,632.076599298931
5.18,8.264994,-20.591203,621.1852331987567,691.6522528136054,486.3168190360499,632.0599486941298
5.185,7.428724,-20.903276,622.8835948884681,689.1380114886405,485.2844815383822,632.0432980893288
5.19,6.592808,-21.170116,624.5819565781794,686.6237701636755,484.2521440407145,632.0266474845276
5.195,5.78625,-21.365496,626.2803182678908,684.1095288387106,483.21980654304673,632.0099968797266
5.2,5.038406,-21.465774,627.3,682.6,482.6,632
5.205,4.375602,-21.45419,627.3,682.6,482.6,632
5.21,3.817157,-21.3245,627.3,682.6,482.6,632
5.215,3.371865,-21.083016,627.3,682.6,482.6,632
5.22,3.036131,-20.748397,627.3,682.6,482.6,632
5.225,2.7945,-20.348899,627.3,682.6,482.6,632
5.23,2.622567,-19.917409,627.3,682.6,482.6,632
5.235,2.491503,-19.485445,624.4593217939578,682.8367231838369,482.98890237344625,632.067635195382
5.24,2.373081,-19.077819,621.4328424832274,683.0889297930644,483.4032418028915,632.1396942265898
5.245,2.244131,-18.709532,618.4063631724977,683.3411364022919,483.81758123233664,632.2117532577977
5.25,2.08955,-18.385555,615.3798838617678,683.5933430115193,484.23192066178177,632.2838122890055
5.255,1.903342,-18.103065,612.353404551038,683.8455496207469,484.6462600912269,632.3558713202134
5.26,1.687614,-17.854903,610.5,684,484.9,632.4
5.265,1.449967,-17.632818,610.5,684,484.9,632.4
5.27,1.200191,-17.429493,610.5,684,484.9,632.4
5.275,0.947344,-17.239098,610.5,684,484.9,632.4
5.28,0.697976,-17.056864,610.5,684,484.9,632.4
5.285,0.455682,-16.878422,603.0005721249039,685.0316673267328,485.7729492764662,632.0428843869001
5.29,0.221644,-16.69949,593.712114031284,686.309444630617,486.85414545667595,631.6005768586326
5.295,-0.004392,-16.516081,591.6,686.6,487.1,631.5
5.3,-0.223183,-16.324978,591.6,686.6,487.1,631.5
5.305,-0.435362,-16.124151,591.6,686.6,487.1,631.5
5.31,-0.641176,-15.912852000000001,591.6,686.6,487.1,631.5
5.315,-0.840469,-15.691338,587.8082658260031,684.0885916509891,488.429569125947,634.306868154777
5.32,-1.032729,-15.460362,583.9,681.5,489.8,637.2
5.325,-1.217113,-15.22063,583.9,681.5,489.8,637.2
5.33,-1.392491,-14.972469,583.9,681.5,489.8,637.2
5.335,-1.557612,-14.715805,583.9,681.5,489.8,637.2
5.34,-1.711335,-14.450513,583.9,681.5,489.8,637.2
5.345,-1.852753,-14.176994,583.9,681.5,489.8,637.2
5.35,-1.981113,-13.896757,583.9,681.5,489.8,637.2
5.355,-2.095625,-13.612724,583.9,681.5,489.8,637.2
5.36,-2.195372,-13.329081,583.9,681.5,489.8,637.2
5.365,-2.27952,-13.050592,583.9,681.5,489.8,637.2
5.37,-2.347847,-12.781493,583.9,681.5,489.8,637.2
5.375,-2.401401,-12.524313,581.3538422227018,678.3048216128024,491.0481165574991,640.1954797379979
5.38,-2.442921,-12.279122,578.7962502404991,675.097819907267,492.3031393335356,643.2040985743382
5.385,-2.476684,-12.043653,578.014714200286,674.6434384885384,492.95744857650476,644.058335641548
5.39,-2.507742,-11.814336,577.2331781600727,674.1890570698098,493.61175781947395,644.9125727087577
