Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
3.145,12.598179,-18.709797,518.6,717.4,587.7,678.6
3.15,12.67612,-18.55665,518.6,717.4,587.7,678.6
3.155,12.788519,-18.456473,517.9290709241257,715.3682745733762,587.77418290232,678.6911945261241
3.16,12.916912,-18.419644,517.6287837501982,714.8105983932252,584.2779822344501,679.0772780354595
3.165,13.040712,-18.458341,517.3284965762707,714.252922213074,580.78178156658,679.4633615447949
3.17,13.141796,-18.58689,517.0282094023431,713.695246032923,577.2855808987096,679.8494450541302
3.175,13.207914,-18.819785,516.7279222284157,713.1375698527719,573.7893802308395,680.2355285634656
3.18,13.23406,-19.167751,516.6,712.9,572.3,680.4
3.185,13.221793,-19.633088,516.6,712.9,572.3,680.4
3.19,13.177216,-20.205649,516.6,712.9,572.3,680.4
3.195,13.108671,-20.860507,516.6,712.9,572.3,680.4
3.2,13.025058,-21.557926,516.6,712.9,572.3,680.4
3.205,12.935264,-22.245925,516.6,712.9,572.3,680.4
3.21,12.848458,-22.86533,516.6,712.9,572.3,680.4
3.215,12.774676,-23.356926,516.6,712.9,572.3,680.4
3.22,12.724979,-23.669712,516.6,712.9,572.3,680.4
3.225,12.710841,-23.768653,516.6,712.9,572.3,680.4
3.23,12.742788,-23.639897,516.6,712.9,572.3,680.4
3.235,12.828788,-23.292128,517.8328514811309,720.7423052549713,567.0946270796697,673.4138416069252
3.24,12.973091,-22.754284,519.1093541187611,728.862280366563,561.7049492763424,666.1803266603542
3.245,13.176066,-22.071231,520.2,735.8,557.1,660
3.25,13.434855,-21.298976,520.2,735.8,557.1,660
3.255,13.744033,-20.499854,520.2,735.8,557.1,660
3.26,14.095376,-19.737296,520.2,735.8,557.1,660
3.265,14.476682,-19.069938,519.0240420700933,745.795642404207,559.2069246244162,658.3340595992988
3.27,14.870646,-18.545726,517.8397819319772,755.8618535781931,561.3287240385407,656.6563577369678
3.275,15.255104,-18.197124,517.8,756.2,561.4,656.6
3.28,15.605302,-18.038187,517.8,756.2,561.4,656.6
3.285,15.897747,-18.063688,517.8,756.2,561.4,656.6
3.29,16.114311,-18.250191,517.8,756.2,561.4,656.6
3.295,16.245029,-18.5589,517.8,756.2,561.4,656.6
3.3,16.288641,-18.940139,517.8,756.2,561.4,656.6
3.305,16.251093,-19.33917,517.8,756.2,561.4,656.6
3.31,16.142942,-19.702658,517.8,756.2,561.4,656.6
3.315,15.976669,-19.984778,517.8,756.2,561.4,656.6
3.32,15.764567,-20.152012,517.7159092759522,756.3130875254435,561.3739028787438,656.4985111951148
3.325,15.517539,-20.186113,516.4059374279775,758.0747738037544,560.9673598914413,654.9175106889385
3.33,15.244844,-20.085022,515.0959655800028,759.8364600820652,560.5608169041388,653.336510182762
3.335,14.954432,-19.861674,514.9,760.1,560.5,653.1
3.34,14.653349,-19.54077,514.9,760.1,560.5,653.1
3.345,14.347873,-19.153973,514.9,760.1,560.5,653.1
3.35,14.043386,-18.734405,514.9,760.1,560.5,653.1
3.355,13.744171,-18.311553,513.029674361415,758.0800483103283,560.6122195383151,653.1
3.36,13.453263,-17.907512,510.9501566714262,755.8341692051404,560.7369905997144,653.1
3.365,13.172389,-17.535151,509.9,754.7,560.8,653.1
3.37,12.902038,-17.198292,509.9,754.7,560.8,653.1
3.375,12.641743,-16.893497,509.9,754.7,560.8,653.1
3.38,12.390567,-16.612755,509.9,754.7,560.8,653.1
3.385,12.147656,-16.346313,507.85178339380997,752.9730722732123,562.0048332977588,654.6261221771612
3.39,11.912742,-16.085081,505.5688644610459,751.0482582710779,563.34772678762,656.3271205976521
3.395,11.686394,-15.82232,504.8,750.4,563.8,656.9
3.4,11.469847,-15.55444,504.8,750.4,563.8,656.9
3.405,11.26437,-15.280955,504.8,750.4,563.8,656.9
