Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
1.23,10.162885,-11.287329,513.7198038124245,560.0211617683955,626.9460203866105,621.8104866296744
1.235,10.049676,-11.069481,513.4,559.5,627.1,622
1.24,9.925202,-10.865047,513.4,559.5,627.1,622
1.245,9.790263,-10.720251,513.4,559.5,627.1,622
1.25,9.645293,-10.68754,513.4,559.5,627.1,622
1.255,9.48849,-10.817122,513.4,559.5,627.1,622
1.26,9.314141,-11.146824,513.4,559.5,627.1,622
1.265,9.112233,-11.692584,513.4,559.5,627.1,622
1.27,8.870313,-12.442269,513.4813525639337,559.3240514314922,626.424584527341,622.1910839292397
1.275,8.577655,-13.354837,514.4317552788419,557.2685292806441,618.5340317547306,624.4234251898381
1.28,8.230417,-14.365204,515.3821579937503,555.213007129796,610.6434789821201,626.6557664504367
1.285,7.835408,-15.39368,516.3325607086585,553.1574849789479,602.7529262095096,628.8881077110351
1.29,7.410445,-16.35798,517.2829634235669,551.1019628280997,594.8623734368985,631.1204489716338
1.295,6.980799,-17.185493,519.0420451734574,549.5055150850641,590.3488876963131,632.9540287467456
1.3,6.573128,-17.823698,521.4334294109908,548.2680155495573,588.4759154263569,634.4758187160851
1.305,6.209494,-18.247223,523.8248136485242,547.0305160140505,586.6029431564007,635.9976086854246
1.31,5.90357,-18.460613,526.2161978860576,545.7930164785437,584.7299708864444,637.5193986547639
1.315,5.659438,-18.496198,528.6075821235912,544.5555169430368,582.8569986164881,639.0411886241035
1.32,5.472399,-18.407262,530.9989663611245,543.31801740753,580.9840263465319,640.562978593443
1.325,5.33121,-18.257853,532,542.8,580.2,641.2
1.33,5.221109,-18.11136,532,542.8,580.2,641.2
1.335,5.126969,-18.020104,532.3984393934929,542.0797441733012,580.0774032635406,640.2958490686121
1.34,5.035987,-18.017725,533.0410817181616,540.9180445864001,579.8796671636426,638.837545331864
1.345,4.939349,-18.115334,533.6837240428302,539.7563449994991,579.6819310637445,637.3792415951159
1.35,4.832467,-18.301472,534.326366367499,538.5946454125981,579.4841949638464,635.9209378583678
1.355,4.713726,-18.545347,534.6,538.1,579.4,635.3
1.36,4.58231,-18.802679,534.6,538.1,579.4,635.3
1.365,4.436172,-19.023444,534.6,538.1,579.4,635.3
1.37,4.271132,-19.160443,534.6,538.1,579.4,635.3
1.375,4.081494,-19.177216,534.6,538.1,579.4,635.3
1.38,3.861945,-19.053751,534.6,538.1,579.4,635.3
1.385,3.610041,-18.789014,534.6,538.1,579.4,635.3
1.39,3.328399,-18.400212,534.593590178397,538.0975686883575,579.398452801682,635.2987843441787
1.395,3.025784,-17.919234,533.3084687448824,537.6101088342657,579.0882510763508,635.0550544171329
1.4,2.716505,-17.386861,532.0233473113678,537.122648980174,578.7780493510198,634.811324490087
1.405,2.418038,-16.845402,530.7382258778533,536.6351891260823,578.4678476256887,634.5675945630412
1.41,2.147392,-16.330891,529.4531044443388,536.1477292719906,578.1576459003577,634.3238646359953
1.415,1.917337,-15.866697,527.7990124340706,535.8671807355432,579.361999474953,634.2820481611418
1.42,1.733815,-15.460519,525.7636390221394,535.8004471810538,582.1314419862694,634.4488820473657
1.425,1.595369,-15.105698,523.7282656102082,535.7337136265642,584.9008844975856,634.6157159335895
1.43,1.494514,-14.786066,521.6928921982769,535.6669800720747,587.670327008902,634.7825498198134
1.435,1.420258,-14.482196,519.6575187863457,535.6002465175851,590.4397695202182,634.9493837060373
1.44,1.360812,-14.176865,517.6221453744142,535.5335129630955,593.2092120315348,635.1162175922611
