Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
1.095,7.783897,0.790255,550.174969025088,624.491986740757,597.0913672425175,613.6249070752641
1.1,8.06337,0.791234,550.1502446790115,624.7474716502138,596.8523652304451,613.5507340370348
1.105,8.357253,0.784309,550.1255203329351,625.0029565596706,596.6133632183727,613.4765609988053
1.11,8.652212,0.76765,550.1007959868587,625.2584414691272,596.3743612063003,613.402387960576
1.115,8.936951,0.74049,550.0760716407822,625.513926378584,596.1353591942278,613.3282149223465
1.12,9.204014,0.703467,550.0513472947057,625.7694112880407,595.8963571821554,613.2540418841172
1.125,9.450315,0.65852,550.0266229486293,626.0248961974975,595.657355170083,613.1798688458879
1.13,9.676381,0.608356,550.0018986025528,626.2803811069542,595.4183531580105,613.1056958076584
1.135,9.88478,0.555646,550,626.3,595.4,613.1
1.14,10.078398,0.502191,550,626.3,595.4,613.1
1.145,10.259109,0.448261,550.0141068941582,626.3799390668966,595.2401218662069,612.9871448467343
1.15,10.427134,0.392245,550.1080211370099,626.9121197763895,594.1757604472209,612.2358309039207
1.155,10.581077,0.330693,550.2019353798615,627.4443004858825,593.1113990282349,611.484516961107
1.16,10.718522,0.25872,550.2958496227133,627.9764811953755,592.047037609249,610.7332030182934
1.165,10.836963,0.170652,550.3,628,592,610.7
1.17,10.934795,0.060765,550.3,628,592,610.7
1.175,11.012031,-0.076055,550.4664940639899,628.5202939499684,590.8553533100696,610.304576598024
1.18,11.070499,-0.243796,550.6767098403072,629.1772182509601,589.4101198478878,609.8053141292703
1.185,11.113412,-0.444974,550.8869256166246,629.8341425519518,587.964886385706,609.3060516605166
1.19,11.144456,-0.680515,551.0971413929419,630.4910668529436,586.5196529235242,608.8067891917628
1.195,11.166612,-0.949949,551.1,630.5,586.5,608.8
1.2,11.181032,-1.25196,551.1,630.5,586.5,608.8
1.205,11.18628,-1.585169,551.1,630.5,586.5,608.8
1.21,11.178203,-1.948913,551.1,630.5,586.5,608.8
1.215,11.150516,-2.343716,551.1,630.5,586.5,608.8
1.22,11.095877,-2.771309,551.1,630.5,586.5,608.8
1.225,11.007054,-3.234127,551.1,630.5,586.5,608.8
1.23,10.877779,-3.734393,551.417492742648,630.7222449198536,585.7380174176448,608.5142565316168
1.235,10.703124,-4.273002,552.0792218856494,631.1854553199546,584.1498674744415,607.9187003029156
1.24,10.479524,-4.848572,552.7409510286508,631.6486657200555,582.5617175312381,607.3231440742143
1.245,10.204753,-5.457062,553.4026801716522,632.1118761201566,580.9735675880348,606.7275878455131
1.25,9.878147,-6.092174,554.0644093146536,632.5750865202575,579.3854176448314,606.1320316168118
1.255,9.501164,-6.746475,554.1,632.6,579.3,606.1
1.26,9.078147,-7.412742,554.1,632.6,579.3,606.1
1.265,8.617116,-8.084843,555.8791553110043,632.1318012339462,577.1931055527581,605.9127204935785
1.27,8.130375,-8.757673,557.8129875452721,631.6228980144022,574.9030410648094,605.7091592057608
1.275,7.634683,-9.426306,559.7468197795398,631.113994794858,572.6129765768607,605.5055979179432
