Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
4.015,-23.961726,-2.345741,552.5,577.6,619,676.3
4.02,-23.990203,-2.189506,552.5,577.6,619,676.3
4.025,-24.027597,-2.056614,552.5,577.6,619,676.3
4.03,-24.072616,-1.950757,552.5,577.6,619,676.3
4.035,-24.123013,-1.874829,552.5,577.6,619,676.3
4.04,-24.175757,-1.830703,552.5,577.6,619,676.3
4.045,-24.227361,-1.819144,552.5,577.6,619,676.3
4.05,-24.274324,-1.839818,552.327929623371,577.5569824058427,618.419262478877,675.547192102248
4.055,-24.313594,-1.891446,552.1523833988166,577.5130958497042,617.8267939710059,674.7791773698225
4.06,-24.342961,-1.972201,551.9768371742622,577.4692092935655,617.2343254631348,674.0111626373971
4.065,-24.361374,-2.080411,551.8012909497079,577.4253227374269,616.6418569552638,673.2431479049716
4.07,-24.369186,-2.215496,551.7,577.4,616.3,672.8
4.075,-24.368236,-2.378977,551.7,577.4,616.3,672.8
4.08,-24.361596,-2.575334,551.8016086340004,577.4979797542146,615.9225965022843,672.5060607373559
4.085,-24.352876,-2.812497,552.5725799065176,578.2414163384277,613.058988918649,670.275750984717
4.09,-24.345148,-3.10176,553.3435511790348,578.9848529226407,610.1953813350137,668.045441232078
4.095,-24.339648,-3.45699,554.1145224515519,579.7282895068537,607.3317737513785,665.8151314794391
4.1,-24.334396,-3.893134,555.5685041481458,580.5543245984243,603.9396734919844,663.5557750854501
4.105,-24.322977,-4.424318,557.7054676091597,581.4629547314537,600.0191027328017,661.2673732689315
4.11,-24.29383,-5.061931,559.8424310701735,582.3715848644832,596.0985319736188,658.9789714524128
4.115,-24.2305,-5.813069,561.9793945311873,583.2802149975126,592.177961214436,656.690569635894
4.12,-24.113295,-6.679554,564.1163579922011,584.1888451305422,588.2573904552532,654.4021678193753
4.125,-23.922508,-7.657587,566.2533214532152,585.0974752635718,584.3368196960697,652.1137660028562
4.13,-23.642902,-8.73807,567.2,585.5,582.6,651.1
4.135,-23.268525,-9.907555,567.2,585.5,582.6,651.1
4.14,-22.806573,-11.149653,567.2,585.5,582.6,651.1
4.145,-22.279114,-12.446527,567.2,585.5,582.6,651.1
4.15,-21.721922,-13.779897,567.2,585.5,582.6,651.1
4.155,-21.180304,-15.131063,567.2,585.5,582.6,651.1
4.16,-20.702256,-16.479876,567.2,585.5,582.6,651.1
4.165,-20.329896,-17.803243,567.2,585.5,582.6,651.1
4.17,-20.090781,-19.07413,570.8655877327495,586.3945779585877,576.4470491628848,647.7835158608457
4.175,-19.991337,-20.261926,574.5407719605698,587.2914979189486,570.2779899233293,644.4583491785321
4.18,-20.01462,-21.334404,578.2159561883901,588.1884178793094,564.1089306837738,641.1331824962185
4.185,-20.123598,-22.260833,581.8911404162103,589.0853378396704,557.9398714442183,637.808015813905
4.19,-20.269445,-23.015313,584,589.6,554.4,635.9
4.195,-20.40258,-23.579537,584,589.6,554.4,635.9
4.2,-20.483309,-23.944568,584.3567625583042,589.2551295269726,553.3653885809179,635.4837770153117
4.205,-20.489191,-24.111669,585.1249688637085,588.512530098415,551.1375902952451,634.5875363256732
4.21,-20.417508,-24.092279,585.8931751691129,587.7699306698576,548.9097920095727,633.691295636035
4.215,-20.282847,-23.907097,586.6613814745172,587.0273312413002,546.6819937239004,632.7950549463967
4.22,-20.11105,-23.584224,585.674249503458,586.4053887785462,546.8692382851447,632.6854046207833
4.225,-19.931449,-23.156456,583.3034886521538,585.878553033812,548.960117647059,633.1957767484947
4.23,-19.769403,-22.658156,580.9327278008494,585.3517172890777,551.0509970089731,633.706148876206
4.235,-19.640944,-22.122235,578.5619669495451,584.8248815443434,553.1418763708873,634.2165210039174
4.24,-19.550729,-21.577669,576.1912060982409,584.2980457996091,555.2327557328015,634.7268931316287
4.245,-19.493636,-21.0477,573.8204452469365,583.7712100548748,557.3236350947157,635.23726525934
4.25,-19.459116,-20.548752,572.6,583.5,558.4,635.5
4.255,-19.436504,-20.090025,572.6,583.5,558.4,635.5
4.26,-19.419229,-19.673761,572.6,583.5,558.4,635.5
4.265,-19.40648,-19.296102,572.6,583.5,558.4,635.5
4.27,-19.402005,-18.948426,572.6,583.5,558.4,635.5
4.275,-19.410851,-18.619062,572.6,583.5,558.4,635.5
4.28,-19.435511,-18.295229,572.6,583.5,558.4,635.5
4.285,-19.473047,-17.96492,572.6,583.5,558.4,635.5
4.29,-19.514182,-17.61845,572.6,583.5,558.4,635.5
4.295,-19.54459,-17.249415,572.3283871133405,583.4310832974147,558.7445835129263,635.4391911447777
4.3,-19.547898,-16.855002,569.751253615546,582.7771837531982,562.0140812340088,634.8622209587044
4.305,-19.509522,-16.43571,567.1741201177516,582.1232842089818,565.2835789550912,634.285250772631
4.31,-19.420247,-15.994724,565.9,581.8,566.9,634
4.315,-19.278531,-15.537183,565.9,581.8,566.9,634
4.32,-19.0909,-15.069631,564.4799086023025,581.8165126906708,568.9145482618499,634.1486142160381
4.325,-18.870414,-14.599748,562.4413186542407,581.8402172249506,571.806501443984,634.3619550245562
4.33,-18.633873,-14.136252,560.4027287061787,581.8639217592305,574.6984546261186,634.5752958330743
4.335,-18.398742,-13.688679,558.364138758117,581.8876262935103,577.5904078082527,634.7886366415923
4.34,-18.180608,-13.266731,556.932466362995,581.8121115215857,579.8031078273139,635.2675336370049
4.345,-17.991512,-12.879133,556.1635716397865,581.6282453921228,581.2740368630172,636.0364283602134
4.35,-17.839114,-12.532269,555.394676916578,581.4443792626599,582.7449658987204,636.805323083422
4.355,-17.726546,-12.229064,554.6257821933694,581.260513133197,584.2158949344237,637.5742178066306
4.36,-17.652904,-11.968491,553.8568874701609,581.0766470037341,585.686823970127,638.3431125298391
4.365,-17.614313,-11.74583,553.0879927469524,580.8927808742711,587.1577530058303,639.1120072530476
4.37,-17.605316,-11.553594,552.7,580.8,587.9,639.5
4.375,-17.620171,-11.382958,552.7,580.8,587.9,639.5
4.38,-17.653652,-11.225516,552.7,580.8,587.9,639.5
4.385,-17.701248,-11.075146,552.7,580.8,587.9,639.5
4.39,-17.758944,-10.929684,552.7,580.8,587.9,639.5
4.395,-17.822908,-10.791996,552.7,580.8,587.9,639.5
4.4,-17.88939,-10.670055,552.7,580.8,587.9,639.5
4.405,-17.95502,-10.575784,552.7,580.8,587.9,639.5
4.41,-18.017393,-10.522766,552.678393036055,580.6919651802751,588.5266019544042,640.277850702019
4.415,-18.075651,-10.52339,552.6563452535522,580.5817262677607,589.1659876469878,641.0715708721227
4.42,-18.130679,-10.586303,552.6342974710493,580.4714873552463,589.8053733395711,641.8652910422263
4.425,-18.184788,-10.715052,552.6122496885464,580.361248442732,590.4447590321546,642.6590112123299
4.43,-18.241021,-10.908347,552.6,580.3,590.8,643.1
4.435,-18.302315,-11.161747,552.6,580.3,590.8,643.1
4.44,-18.370678,-11.470018,552.8407826471555,580.3939639598655,590.6061993327772,643.2115822023403
4.445,-18.446482,-11.829233,553.9273349761164,580.8179843809235,589.7316572143453,643.7151064523466
4.45,-18.527947,-12.237887,555.0138873050774,581.2420048019814,588.8571150959133,644.2186307023529
4.455,-18.610883,-12.696807,556.1004396340386,581.6660252230395,587.9825729774811,644.7221549523593
4.46,-18.688782,-13.208076,557.9765252313605,582.3084880740354,586.1213527501307,644.985411140213
4.465,-18.753298,-13.773441,560.8246450536448,583.2198864171663,583.0453833420637,644.9528611993869
4.47,-18.795235,-14.392684,563.672764875929,584.1312847602973,579.9694139339967,644.9203112585608
4.475,-18.805996,-15.062294,566.5208846982132,585.0426831034282,576.8934445259298,644.8877613177347
4.48,-18.779338,-15.7746,569.3690045204975,585.9540814465591,573.8174751178627,644.8552113769085
4.485,-18.71307,-16.517451,572.2171243427817,586.8654797896901,570.7415057097958,644.8226614360824
4.49,-18.610249,-17.274462,574.2,587.5,568.6,644.8
4.495,-18.479516,-18.025893,574.2,587.5,568.6,644.8
4.5,-18.334302,-18.750103,574.2,587.5,568.6,644.8
4.505,-18.190916,-19.425477,574.2,587.5,568.6,644.8
4.51,-18.065866,-20.03251,574.2,587.5,568.6,644.8
4.515,-17.973066,-20.555667,574.2,587.5,568.6,644.8
4.52,-17.921658,-20.984622,574.2,587.5,568.6,644.8
4.525,-17.914929,-21.314742,574.4340198160313,587.5652418881057,568.3858364107836,644.7687973578625
4.53,-17.950461,-21.546877,578.044837553414,588.5718941058003,565.0813910874818,644.2873549928781
4.535,-18.021332,-21.686736,581.6556552907967,589.5785463234948,561.77694576418,643.8059126278938
4.54,-18.117962,-21.744094,585.26647302818,590.5851985411896,558.4725004408776,643.3244702629094
4.545,-18.230101,-21.731955,588.8772907655627,591.5918507588842,555.1680551175759,642.843027897925
4.55,-18.348495,-21.665634,590.7,592.1,553.5,642.6
4.555,-18.465969,-21.561632,590.7,592.1,553.5,642.6
4.56,-18.57793,-21.436279,590.6303528240609,592.0216469270684,553.7089415278175,642.7828238368404
4.565,-18.682395,-21.304282,590.4215849084778,591.7867830220375,554.3352452745667,643.33083961524585
4.57,-18.779675,-21.177391,590.2128169928948,591.5519191170066,554.9615490213157,643.8788553936513
4.575,-18.871771,-21.063427,590.0040490773117,591.3170552119757,555.5878527680649,644.4268711720568
4.58,-18.961577,-20.965793,589.6744061381805,590.9994721228271,556.1924364875438,644.8671065643108
4.585,-19.052031,-20.88356,589.2246612682237,590.5996989050877,556.775439096747,645.2002509124269
4.59,-19.145379,-20.812115,588.7749163982669,590.1999256873484,557.3584417059503,645.5333952605431
4.595,-19.24272,-20.744322,588.3251715283101,589.8001524696089,557.9414443151536,645.8665396086593
4.6,-19.34397,-20.672021,587.8754266583533,589.4003792518695,558.5244469243569,646.1996839567754
4.605,-19.448223,-20.587642,587.4256817883964,589.0006060341301,559.1074495335602,646.5328283048916
4.61,-19.554387,-20.485675,587.2,588.8,559.4,646.7
4.615,-19.661811,-20.363863,587.2,588.8,559.4,646.7
4.62,-19.770615,-20.224081,587.2,588.8,559.4,646.7
4.625,-19.881542,-20.072867,587.2,588.8,559.4,646.7
4.63,-19.99537,-19.921563,587.2,588.8,559.4,646.7
4.635,-20.11221,-19.78589,587.2,588.8,559.4,646.7
4.64,-20.231085,-19.684754,587.2,588.8,559.4,646.7
4.645,-20.350097,-19.638127,587.2,588.8,559.4,646.7
4.65,-20.467266,-19.664039,586.198685523312,587.4440533128181,561.0688574611469,647.9307823775958
4.655,-20.581833,-19.775027,585.1929426457585,586.082109832798,562.7450955904025,649.1670079979218
4.66,-20.695573,-19.974675,584.1871997682052,584.7201663527778,564.421333719658,650.4032336182478
4.665,-20.813511,-20.255084,583.1814568906517,583.3582228727574,566.0975718489138,651.639459238574
4.67,-20.943454,-20.596048,582.4,582.3,567.4,652.6
4.675,-21.09412,-20.966509,582.4,582.3,567.4,652.6
4.68,-21.272146,-21.32842,582.668375688128,582.1771292030257,566.7727122470261,652.6905363767179
4.685,-21.478957,-21.642494,584.9662755415914,581.1250786677051,561.4017174088106,653.4657315080067
4.69,-21.708831,-21.874668,587.2641753950547,580.0730281323846,556.030722570595,654.2409266392956
4.695,-21.949221,-22.001642,589.5620752485181,579.020977597064,550.6597277323795,655.0161217705844
4.7,-22.183504,-22.013982,590.0271814101292,578.390666979146,548.8830743992055,655.8962037100297
4.705,-22.395139,-21.916055,588.694334061569,578.174079285005,550.6324365441908,656.879178629593
4.71,-22.571604,-21.723164,587.3614867130088,577.9574915908639,552.3817986891759,657.862153549156
4.715,-22.706547,-21.457164,586.0286393644488,577.7409038967229,554.1311608341609,658.8451284687189
4.72,-22.799473,-21.142076,584.6957920158887,577.524316202582,555.880522979146,659.828103388282
4.725,-22.853383,-20.800764,583.3629446673287,577.307728508441,557.6298851241311,660.811078307845
4.73,-22.871783,-20.452998,582.7,577.2,558.5,661.3
4.735,-22.856711,-20.114593,582.7,577.2,558.5,661.3
4.74,-22.808837,-19.797119,582.7,577.2,558.5,661.3
4.745,-22.729493,-19.507859,582.7,577.2,558.5,661.3
4.75,-22.623361,-19.249887,582.7,577.2,558.5,661.3
4.755,-22.500229,-19.022348,582.7,577.2,558.5,661.3
4.76,-22.374742,-18.821009,582.7,577.2,558.5,661.3
4.765,-22.264153,-18.639103,582.6877597791706,577.1981168891032,558.5169479980715,661.3051785549662
4.77,-22.184936,-18.468377,581.5322000603996,577.0203384708308,560.1169537625236,661.7940692052156
4.775,-22.149514,-18.300248,580.3766403416286,576.8425600525583,561.7169595269759,662.2829598554648
4.78,-22.164106,-18.126899,579.2210806228576,576.6647816342858,563.316965291428,662.771850505714
4.785,-22.228146,-17.942151,578.0655209040866,576.4870032160132,564.9169710558801,663.2607411559634
4.79,-22.335165,-17.742013,577.5,576.4,565.7,663.5
4.795,-22.474647,-17.524852,577.5,576.4,565.7,663.5
4.8,-22.634247,-17.291248,576.8535087493362,576.3809855514511,566.9929825013274,663.7091589340382
4.805,-22.801824,-17.043574,576.0480143694716,576.3572945402785,568.6039712610568,663.9697600569357
4.81,-22.966958,-16.785413,575.242519989607,576.3336035291061,570.2149600207861,664.230361179833
4.815,-23.12182,-16.520858,574.4370256097424,576.3099125179335,571.8259487805153,664.4909623027304
4.82,-23.261459,-16.253842,573.6930213313631,576.3193799366018,573.2170576542651,664.7162796196105
4.825,-23.383626,-15.987616,572.9932542364802,576.3527021792152,574.4499806309634,664.9162130752914
4.83,-23.48827,-15.724504,572.2934871415973,576.3860244218287,575.682903607662,665.1161465309722
