Time,R_KNEE_FLX,Channel 0
2021-01-30 17:55:21.083000+00:00,-63.55,403.233183736372
2021-01-30 17:55:21.087000+00:00,-63.81,403.3795095313738
2021-01-30 17:55:21.091000+00:00,-63.93,404.35740762723634
2021-01-30 17:55:21.095000+00:00,-63.95,404.5439520888842
2021-01-30 17:55:21.099000+00:00,-63.69,405.0391984144058
2021-01-30 17:55:21.103000+00:00,-63.74,403.9575792720769
2021-01-30 17:55:21.107000+00:00,-63.92,404.1585680213458
2021-01-30 17:55:21.111000+00:00,-63.78,404.2055260494534
2021-01-30 17:55:21.115000+00:00,-63.59,403.9732590393582
2021-01-30 17:55:21.119000+00:00,-63.68,403.7486727048944
2021-01-30 17:55:21.123000+00:00,-63.45,403.9811161821589
2021-01-30 17:55:21.127000+00:00,-63.44,403.8159007367687
2021-01-30 17:55:21.131000+00:00,-63.55,404.033480426076
2021-01-30 17:55:21.135000+00:00,-63.57,404.17207475444735
2021-01-30 17:55:21.139000+00:00,-63.56,403.83948488417644
2021-01-30 17:55:21.143000+00:00,-63.42,405.13967534711963
2021-01-30 17:55:21.147000+00:00,-63.0,407.112014101848
2021-01-30 17:55:21.151000+00:00,-63.45,403.8859539162314
2021-01-30 17:55:21.155000+00:00,-63.68,404.6526838399723
2021-01-30 17:55:21.159000+00:00,-62.97,404.35822694782854
2021-01-30 17:55:21.163000+00:00,-62.31,404.61813387972
2021-01-30 17:55:21.167000+00:00,-62.45,404.22342554584657
2021-01-30 17:55:21.171000+00:00,-62.15,404.47198338490216
2021-01-30 17:55:21.175000+00:00,-62.24,403.9689863433613
2021-01-30 17:55:21.179000+00:00,-61.93,403.8168728412653
2021-01-30 17:55:21.183000+00:00,-61.83,404.4772034651944
2021-01-30 17:55:21.187000+00:00,-61.53,403.2616277669847
2021-01-30 17:55:21.191000+00:00,-60.62,401.97026085906674
2021-01-30 17:55:21.195000+00:00,-60.34,405.3367564568683
2021-01-30 17:55:21.199000+00:00,-60.31,403.8130901196571
2021-01-30 17:55:21.203000+00:00,-59.95,404.0034003413205
2021-01-30 17:55:21.207000+00:00,-58.77,404.04004090397746
2021-01-30 17:55:21.211000+00:00,-58.45,403.94318960838194
2021-01-30 17:55:21.215000+00:00,-57.28,404.30219868819177
2021-01-30 17:55:21.219000+00:00,-56.8,404.14953685917783
2021-01-30 17:55:21.223000+00:00,-55.96,403.792912110409
2021-01-30 17:55:21.227000+00:00,-54.74,403.8534184856643
2021-01-30 17:55:21.231000+00:00,-54.46,403.73854947911695
2021-01-30 17:55:21.235000+00:00,-53.73,404.11621004535624
2021-01-30 17:55:21.239000+00:00,-52.84,404.56472289297506
2021-01-30 17:55:21.243000+00:00,-52.37,404.2940043594877
2021-01-30 17:55:21.247000+00:00,-51.01,403.65754736875425
2021-01-30 17:55:21.251000+00:00,-49.91,404.2981072106328
2021-01-30 17:55:21.255000+00:00,-49.72,404.14594756591634
2021-01-30 17:55:21.259000+00:00,-48.75,403.87861298234765
2021-01-30 17:55:21.263000+00:00,-47.8,403.7714435874941
2021-01-30 17:55:21.267000+00:00,-47.21,404.20485863672667
2021-01-30 17:55:21.271000+00:00,-46.49,404.52887209028984
2021-01-30 17:55:21.275000+00:00,-46.35,404.3906191686945
2021-01-30 17:55:21.279000+00:00,-45.77,403.947045002428
2021-01-30 17:55:21.283000+00:00,-45.39,404.3108026337691
2021-01-30 17:55:21.287000+00:00,-44.73,404.2711152513251
2021-01-30 17:55:21.291000+00:00,-44.41,404.4778741967912
2021-01-30 17:55:21.295000+00:00,-44.18,404.29057434307606
2021-01-30 17:55:21.299000+00:00,-44.18,404.4412225277756
2021-01-30 17:55:21.303000+00:00,-43.96,404.30267535598495
2021-01-30 17:55:21.307000+00:00,-43.92,404.10502717320463
2021-01-30 17:55:21.311000+00:00,-43.42,404.1886990088487
2021-01-30 17:55:21.315000+00:00,-42.65,404.0888716553102
2021-01-30 17:55:21.319000+00:00,-42.65,403.861744348119
2021-01-30 17:55:21.323000+00:00,-42.45,403.66528854977156
2021-01-30 17:55:21.327000+00:00,-41.49,405.42433308532645
2021-01-30 17:55:21.331000+00:00,-41.0,406.3701470596026
2021-01-30 17:55:21.335000+00:00,-40.76,404.27714348811014
2021-01-30 17:55:21.339000+00:00,-40.62,404.0899309841698
2021-01-30 17:55:21.343000+00:00,-39.97,404.1642659907441
2021-01-30 17:55:21.347000+00:00,-39.61,404.0536215773156
2021-01-30 17:55:21.351000+00:00,-39.22,403.7174487425693
2021-01-30 17:55:21.355000+00:00,-38.95,403.87240341419437
2021-01-30 17:55:21.359000+00:00,-38.68,404.147473715409
2021-01-30 17:55:21.363000+00:00,-38.08,404.42735880605534
2021-01-30 17:55:21.367000+00:00,-37.87,404.25225619926863
2021-01-30 17:55:21.371000+00:00,-37.52,405.10984352288716
2021-01-30 17:55:21.375000+00:00,-37.18,404.00827826258063
2021-01-30 17:55:21.379000+00:00,-37.23,403.3408458098199
2021-01-30 17:55:21.383000+00:00,-36.92,403.80697414373446
2021-01-30 17:55:21.387000+00:00,-36.64,404.25423463657523
2021-01-30 17:55:21.391000+00:00,-36.53,403.9537377191216
2021-01-30 17:55:21.395000+00:00,-36.28,403.9295377300512
2021-01-30 17:55:21.399000+00:00,-36.11,404.08415928575465
2021-01-30 17:55:21.403000+00:00,-36.04,403.90786585506214
2021-01-30 17:55:21.407000+00:00,-36.01,404.13384545290535
2021-01-30 17:55:21.411000+00:00,-35.87,405.20057258137695
2021-01-30 17:55:21.415000+00:00,-35.61,406.2216090817539
2021-01-30 17:55:21.419000+00:00,-35.34,404.3443799290106
2021-01-30 17:55:21.423000+00:00,-34.98,403.79251047820185
2021-01-30 17:55:21.427000+00:00,-34.86,403.8057572243097
2021-01-30 17:55:21.431000+00:00,-34.5,404.3148341458333
2021-01-30 17:55:21.435000+00:00,-34.18,404.0762982096948
2021-01-30 17:55:21.439000+00:00,-34.07,404.03097784733615
2021-01-30 17:55:21.443000+00:00,-34.05,404.1883730705444
2021-01-30 17:55:21.447000+00:00,-33.81,404.3808226418841
2021-01-30 17:55:21.451000+00:00,-33.36,403.73751593175143
2021-01-30 17:55:21.455000+00:00,-33.1,403.28739327861507
2021-01-30 17:55:21.459000+00:00,-33.48,403.3268391404615
2021-01-30 17:55:21.463000+00:00,-33.29,403.97672952012124
2021-01-30 17:55:21.467000+00:00,-33.04,403.95374102014375
2021-01-30 17:55:21.471000+00:00,-32.95,404.065070784584
2021-01-30 17:55:21.475000+00:00,-33.35,403.86124176206516
2021-01-30 17:55:21.479000+00:00,-33.47,403.7041023753514
2021-01-30 17:55:21.483000+00:00,-33.23,403.69744859055686
2021-01-30 17:55:21.487000+00:00,-33.1,403.8549783189595
2021-01-30 17:55:21.491000+00:00,-32.93,403.98835173193044
2021-01-30 17:55:21.495000+00:00,-33.18,404.1696311713851
2021-01-30 17:55:21.499000+00:00,-33.04,404.318344316956
2021-01-30 17:55:21.503000+00:00,-32.97,403.72663579302076
2021-01-30 17:55:21.507000+00:00,-33.1,403.57701251134336
2021-01-30 17:55:21.511000+00:00,-33.19,405.5733713861512
2021-01-30 17:55:21.515000+00:00,-33.08,403.7745954847705
2021-01-30 17:55:21.519000+00:00,-33.1,404.1503152932811
2021-01-30 17:55:21.523000+00:00,-33.14,404.35811902155956
2021-01-30 17:55:21.527000+00:00,-33.29,404.6038275811715
2021-01-30 17:55:21.531000+00:00,-32.84,404.3785007211083
2021-01-30 17:55:21.535000+00:00,-32.94,404.0757709236875
2021-01-30 17:55:21.539000+00:00,-33.32,404.4104061438872
2021-01-30 17:55:21.543000+00:00,-33.93,404.3564538597805
2021-01-30 17:55:21.547000+00:00,-33.55,404.9261362890852
2021-01-30 17:55:21.551000+00:00,-33.09,404.1890316326098
2021-01-30 17:55:21.555000+00:00,-32.91,403.16520472627445
2021-01-30 17:55:21.559000+00:00,-33.04,403.84386350790703
2021-01-30 17:55:21.563000+00:00,-34.12,403.8545627454125
2021-01-30 17:55:21.567000+00:00,-34.56,404.11166071295344
2021-01-30 17:55:21.571000+00:00,-34.66,403.84290929789233
2021-01-30 17:55:21.575000+00:00,-34.33,404.12082319952106
2021-01-30 17:55:21.579000+00:00,-33.87,403.9498229934564
2021-01-30 17:55:21.583000+00:00,-34.51,403.6210549562321
2021-01-30 17:55:21.587000+00:00,-34.85,403.24382462732603
2021-01-30 17:55:21.591000+00:00,-35.03,402.5422776405765
2021-01-30 17:55:21.595000+00:00,-34.82,402.50655009992374
2021-01-30 17:55:21.599000+00:00,-35.17,404.2820672681111
2021-01-30 17:55:21.603000+00:00,-35.47,404.40104514651955
2021-01-30 17:55:21.607000+00:00,-35.47,403.76035367822226
2021-01-30 17:55:21.611000+00:00,-35.64,404.15355482417186
2021-01-30 17:55:21.615000+00:00,-35.71,404.5104868942624
2021-01-30 17:55:21.619000+00:00,-35.85,404.1500216760956
2021-01-30 17:55:21.623000+00:00,-35.64,403.9929639425007
2021-01-30 17:55:21.627000+00:00,-36.84,404.2082587251185
2021-01-30 17:55:21.631000+00:00,-36.23,404.2208695566191
2021-01-30 17:55:21.635000+00:00,-36.08,403.368613624082
2021-01-30 17:55:21.639000+00:00,-35.6,403.27647546925544
2021-01-30 17:55:21.643000+00:00,-35.91,403.9489370450902
2021-01-30 17:55:21.647000+00:00,-36.18,403.88262343098046
2021-01-30 17:55:21.651000+00:00,-36.14,403.8193015260678
2021-01-30 17:55:21.655000+00:00,-36.35,403.8369094548341
2021-01-30 17:55:21.659000+00:00,-36.45,404.2423083340869
2021-01-30 17:55:21.663000+00:00,-36.61,403.56802119392984
2021-01-30 17:55:21.667000+00:00,-36.65,403.6872277437027
2021-01-30 17:55:21.671000+00:00,-36.76,404.26621101279545
2021-01-30 17:55:21.675000+00:00,-37.08,404.46384855201063
2021-01-30 17:55:21.679000+00:00,-37.46,404.45873568367614
2021-01-30 17:55:21.683000+00:00,-37.58,404.69556423467725
2021-01-30 17:55:21.687000+00:00,-37.95,404.45516595417655
2021-01-30 17:55:21.691000+00:00,-38.08,403.99287735101115
2021-01-30 17:55:21.695000+00:00,-38.33,404.1436182365082
2021-01-30 17:55:21.699000+00:00,-38.52,403.6496584625651
2021-01-30 17:55:21.703000+00:00,-38.82,403.8453924585408
2021-01-30 17:55:21.707000+00:00,-38.72,403.7457379654048
2021-01-30 17:55:21.711000+00:00,-38.59,403.9948413588515
2021-01-30 17:55:21.715000+00:00,-38.64,404.04947939262905
2021-01-30 17:55:21.719000+00:00,-38.85,403.92893048622057
2021-01-30 17:55:21.723000+00:00,-38.25,403.5620572328961
2021-01-30 17:55:21.727000+00:00,-38.7,403.08507758499496
2021-01-30 17:55:21.731000+00:00,-38.68,404.01337186592883
2021-01-30 17:55:21.735000+00:00,-38.41,404.2140505043393
2021-01-30 17:55:21.739000+00:00,-38.5,404.125430620823
2021-01-30 17:55:21.743000+00:00,-38.4,403.53571040820367
2021-01-30 17:55:21.747000+00:00,-38.43,403.86106299371687
2021-01-30 17:55:21.751000+00:00,-38.36,404.3833697618336
2021-01-30 17:55:21.755000+00:00,-38.23,403.9657975770069
2021-01-30 17:55:21.759000+00:00,-37.94,403.7408559169448
2021-01-30 17:55:21.763000+00:00,-38.45,403.8906281005234
2021-01-30 17:55:21.767000+00:00,-38.64,404.3347848418601
2021-01-30 17:55:21.771000+00:00,-40.05,404.1742944658123
2021-01-30 17:55:21.775000+00:00,-39.88,403.4597151293475
2021-01-30 17:55:21.779000+00:00,-39.7,403.63203406575235
2021-01-30 17:55:21.783000+00:00,-41.21,403.4838814522705
2021-01-30 17:55:21.787000+00:00,-42.05,403.9202911776023
2021-01-30 17:55:21.791000+00:00,-42.2,403.8780473169864
2021-01-30 17:55:21.795000+00:00,-42.17,404.18739037129785
2021-01-30 17:55:21.799000+00:00,-42.09,403.87701281824377
2021-01-30 17:55:21.803000+00:00,-44.22,403.58506105088503
2021-01-30 17:55:21.807000+00:00,-43.37,404.04209457464043
2021-01-30 17:55:21.811000+00:00,-43.54,404.0458136265442
2021-01-30 17:55:21.815000+00:00,-44.02,403.8079149220807
2021-01-30 17:55:21.819000+00:00,-44.64,402.68835978435544
2021-01-30 17:55:21.823000+00:00,-45.19,402.9356299837731
2021-01-30 17:55:21.827000+00:00,-45.27,404.558745996255
2021-01-30 17:55:21.831000+00:00,-46.56,404.2848069265418
2021-01-30 17:55:21.835000+00:00,-47.17,404.3019704897373
2021-01-30 17:55:21.839000+00:00,-47.58,404.1389829061798
2021-01-30 17:55:21.843000+00:00,-49.35,403.9753571558263
2021-01-30 17:55:21.847000+00:00,-46.99,403.60576820942595
2021-01-30 17:55:21.851000+00:00,-49.32,404.09524455914044
2021-01-30 17:55:21.855000+00:00,-47.79,404.20145731180224
2021-01-30 17:55:21.859000+00:00,-46.75,404.19855268164616
2021-01-30 17:55:21.863000+00:00,-47.97,404.26363248281217
2021-01-30 17:55:21.867000+00:00,-47.35,404.4138642053062
2021-01-30 17:55:21.871000+00:00,-48.88,403.6083825094107
2021-01-30 17:55:21.875000+00:00,-49.33,403.1186573550185
2021-01-30 17:55:21.879000+00:00,-49.25,403.58144168243075
2021-01-30 17:55:21.883000+00:00,-48.16,403.95424455814555
2021-01-30 17:55:21.887000+00:00,-47.78,404.46895518082243
2021-01-30 17:55:21.891000+00:00,-48.87,404.2411296451831
2021-01-30 17:55:21.895000+00:00,-50.24,403.4803487443411
2021-01-30 17:55:21.899000+00:00,-49.05,404.1551148843374
2021-01-30 17:55:21.903000+00:00,-48.7,404.0014741034946
2021-01-30 17:55:21.907000+00:00,-49.21,404.21242365811867
