Time,R_KNEE_FLX,Channel 0
2021-01-24 21:43:45.435000+00:00,-11.03,406.5591305197687
2021-01-24 21:43:45.439000+00:00,-11.03,406.50917044186144
2021-01-24 21:43:45.443000+00:00,-11.04,406.47279226504
2021-01-24 21:43:45.447000+00:00,-11.06,406.18420814714943
2021-01-24 21:43:45.451000+00:00,-11.07,406.3365996187642
2021-01-24 21:43:45.455000+00:00,-11.09,406.6157725199284
2021-01-24 21:43:45.459000+00:00,-11.11,406.4542420479326
2021-01-24 21:43:45.463000+00:00,-11.13,406.3601974301529
2021-01-24 21:43:45.467000+00:00,-11.15,406.8730820376223
2021-01-24 21:43:45.471000+00:00,-11.17,406.0247456481483
2021-01-24 21:43:45.475000+00:00,-11.19,406.1814583522153
2021-01-24 21:43:45.479000+00:00,-11.21,406.6800132070218
2021-01-24 21:43:45.483000+00:00,-11.22,406.33084212089005
2021-01-24 21:43:45.487000+00:00,-11.23,406.9035034082246
2021-01-24 21:43:45.491000+00:00,-11.24,406.4870288909637
2021-01-24 21:43:45.495000+00:00,-11.25,406.8402824323381
2021-01-24 21:43:45.499000+00:00,-11.26,406.74384065953535
2021-01-24 21:43:45.503000+00:00,-11.26,406.2919864177429
2021-01-24 21:43:45.507000+00:00,-11.27,406.51049587391105
2021-01-24 21:43:45.511000+00:00,-11.27,406.38903504171753
2021-01-24 21:43:45.515000+00:00,-11.27,406.12552100696433
2021-01-24 21:43:45.519000+00:00,-11.28,406.58946900802454
2021-01-24 21:43:45.523000+00:00,-11.27,408.7068728101172
2021-01-24 21:43:45.527000+00:00,-11.27,406.05520591013794
2021-01-24 21:43:45.531000+00:00,-11.26,406.89958033347136
2021-01-24 21:43:45.535000+00:00,-11.25,406.8702572560668
2021-01-24 21:43:45.539000+00:00,-11.23,406.67277639736574
2021-01-24 21:43:45.543000+00:00,-11.21,406.36086256458924
2021-01-24 21:43:45.547000+00:00,-11.2,406.2142330282236
2021-01-24 21:43:45.551000+00:00,-11.19,406.3972679008519
2021-01-24 21:43:45.555000+00:00,-11.18,406.3204814175397
2021-01-24 21:43:45.559000+00:00,-11.17,406.6048633320725
2021-01-24 21:43:45.563000+00:00,-11.16,406.0977635556859
2021-01-24 21:43:45.567000+00:00,-11.16,405.65056410999415
2021-01-24 21:43:45.571000+00:00,-11.15,406.5612449654274
2021-01-24 21:43:45.575000+00:00,-11.15,406.4827971500505
2021-01-24 21:43:45.579000+00:00,-11.14,406.50756643437086
2021-01-24 21:43:45.583000+00:00,-11.13,406.4866246748396
2021-01-24 21:43:45.587000+00:00,-11.13,406.26855004888245
2021-01-24 21:43:45.591000+00:00,-11.12,406.1004053860702
2021-01-24 21:43:45.595000+00:00,-11.12,406.2066672329183
2021-01-24 21:43:45.599000+00:00,-11.13,406.34285731988285
2021-01-24 21:43:45.603000+00:00,-11.14,406.5679701920586
2021-01-24 21:43:45.607000+00:00,-11.15,406.3635272478511
2021-01-24 21:43:45.611000+00:00,-11.15,406.9534878024646
2021-01-24 21:43:45.615000+00:00,-11.17,406.09296446657237
