Time,R_KNEE_FLX,Channel 0
2021-01-24 20:13:23.637000+00:00,-14.28,402.96499625443505
2021-01-24 20:13:23.641000+00:00,-14.28,402.8906388566084
2021-01-24 20:13:23.645000+00:00,-14.26,402.8610024529437
2021-01-24 20:13:23.649000+00:00,-14.25,402.7402785896234
2021-01-24 20:13:23.653000+00:00,-14.24,402.31166083264685
2021-01-24 20:13:23.657000+00:00,-14.25,402.5133015940557
2021-01-24 20:13:23.661000+00:00,-14.26,403.0606533408625
2021-01-24 20:13:23.665000+00:00,-14.28,403.57619693840417
2021-01-24 20:13:23.669000+00:00,-14.29,403.55036187998274
2021-01-24 20:13:23.673000+00:00,-14.26,403.1082837032032
2021-01-24 20:13:23.677000+00:00,-14.16,402.91409800411316
2021-01-24 20:13:23.681000+00:00,-13.95,402.6283972731628
2021-01-24 20:13:23.685000+00:00,-13.59,402.8497568318643
2021-01-24 20:13:23.689000+00:00,-13.05,403.1160153245731
2021-01-24 20:13:23.693000+00:00,-12.3,402.9360449211093
2021-01-24 20:13:23.697000+00:00,-11.4,403.5675037052564
2021-01-24 20:13:23.701000+00:00,-10.41,403.7690946544288
2021-01-24 20:13:23.705000+00:00,-9.44,403.06225837038204
2021-01-24 20:13:23.709000+00:00,-8.56,402.9181604885818
2021-01-24 20:13:23.713000+00:00,-7.82,403.02891672811387
2021-01-24 20:13:23.717000+00:00,-7.22,402.9411027020534
2021-01-24 20:13:23.721000+00:00,-6.74,402.89980437494313
2021-01-24 20:13:23.725000+00:00,-6.37,402.85738948690255
2021-01-24 20:13:23.729000+00:00,-6.09,402.7774496928067
2021-01-24 20:13:23.733000+00:00,-5.86,403.20579003977724
2021-01-24 20:13:23.737000+00:00,-5.68,402.9333920856419
2021-01-24 20:13:23.741000+00:00,-5.52,403.08331474672354
2021-01-24 20:13:23.745000+00:00,-5.37,403.40191197784986
2021-01-24 20:13:23.749000+00:00,-5.22,402.97676654031886
2021-01-24 20:13:23.753000+00:00,-5.05,403.0297129434208
2021-01-24 20:13:23.757000+00:00,-4.87,402.88841127063637
2021-01-24 20:13:23.761000+00:00,-4.71,402.8029057965752
2021-01-24 20:13:23.765000+00:00,-4.59,402.6953849205207
2021-01-24 20:13:23.769000+00:00,-4.55,402.6166744186623
2021-01-24 20:13:23.773000+00:00,-4.57,402.80461628802954
2021-01-24 20:13:23.777000+00:00,-4.66,402.6467912589629
2021-01-24 20:13:23.781000+00:00,-4.8,402.801541494711
2021-01-24 20:13:23.785000+00:00,-4.98,402.67000400640626
2021-01-24 20:13:23.789000+00:00,-5.16,402.66214831624296
2021-01-24 20:13:23.793000+00:00,-5.34,403.0317832618502
2021-01-24 20:13:23.797000+00:00,-5.49,402.86574340374096
2021-01-24 20:13:23.801000+00:00,-5.59,402.864468228976
2021-01-24 20:13:23.805000+00:00,-5.64,402.78446097456356
