Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-24 21:30:33.352080+00:00,,,,,,,
2020-09-24 21:30:33.360080+00:00,,,,,,,
2020-09-24 21:30:33.368080+00:00,,,,,,,
2020-09-24 21:30:33.376080+00:00,,,,,,,
2020-09-24 21:30:33.384080+00:00,,,,,,,
2020-09-24 21:30:33.392080+00:00,,,,,,,
2020-09-24 21:30:33.400080+00:00,,,,,,,
2020-09-24 21:30:33.408080+00:00,,,,,,,
2020-09-24 21:30:33.416080+00:00,,,,,,,
2020-09-24 21:30:33.424080+00:00,,,,,,,
2020-09-24 21:30:33.432080+00:00,,,,,,,
2020-09-24 21:30:33.440080+00:00,,,,,,,
2020-09-24 21:30:33.448080+00:00,,,,,,,
2020-09-24 21:30:33.456080+00:00,,,,,,,
2020-09-24 21:30:33.464080+00:00,,,,,,,
2020-09-24 21:30:33.472080+00:00,,,,,,,
2020-09-24 21:30:33.480080+00:00,,,,,,,
2020-09-24 21:30:33.488080+00:00,,,,,,,
2020-09-24 21:30:33.496080+00:00,,,,,,,
2020-09-24 21:30:33.504080+00:00,,,,,,,
2020-09-24 21:30:33.512080+00:00,,,,,,,
2020-09-24 21:30:33.520080+00:00,,,,,,,
2020-09-24 21:30:33.528080+00:00,,,,,,,
2020-09-24 21:30:33.536080+00:00,,,,,,,
2020-09-24 21:30:33.544080+00:00,,,,,,,
2020-09-24 21:30:33.552080+00:00,,,,,,,
2020-09-24 21:30:33.560080+00:00,,,,,,,
2020-09-24 21:30:33.568080+00:00,,,,,,,
2020-09-24 21:30:33.576080+00:00,,,,,,,
2020-09-24 21:30:33.584080+00:00,,,,,,,
2020-09-24 21:30:33.592080+00:00,,,,,,,
2020-09-24 21:30:33.600080+00:00,,,,,,,
2020-09-24 21:30:33.608080+00:00,,,,,,,
2020-09-24 21:30:33.616080+00:00,,,,,,,
2020-09-24 21:30:33.624080+00:00,,,,,,,
2020-09-24 21:30:33.632080+00:00,,,,,,,
2020-09-24 21:30:33.640080+00:00,,,,,,,
2020-09-24 21:30:33.648080+00:00,,,,,,,
2020-09-24 21:30:33.656080+00:00,,,,,,,
2020-09-24 21:30:33.664080+00:00,,,,,,,
2020-09-24 21:30:33.672080+00:00,,,,,,,
2020-09-24 21:30:33.680080+00:00,,,,,,,
2020-09-24 21:30:33.688080+00:00,,,,,,,
2020-09-24 21:30:33.696080+00:00,,,,,,,
2020-09-24 21:30:33.704080+00:00,,,,,,,
2020-09-24 21:30:33.712080+00:00,,,,,,,
2020-09-24 21:30:33.720080+00:00,,,,,,,
2020-09-24 21:30:33.728080+00:00,,,,,,,
2020-09-24 21:30:33.736080+00:00,,,,,,,
2020-09-24 21:30:33.744080+00:00,,,,,,,
2020-09-24 21:30:33.752080+00:00,,,,,,,
2020-09-24 21:30:33.760080+00:00,,,,,,,
2020-09-24 21:30:33.768080+00:00,,,,,,,
2020-09-24 21:30:33.776080+00:00,,,,,,,
2020-09-24 21:30:33.784080+00:00,,,,,,,
2020-09-24 21:30:33.792080+00:00,,,,,,,
2020-09-24 21:30:33.800080+00:00,,,,,,,
2020-09-24 21:30:33.808080+00:00,,,,,,,
2020-09-24 21:30:33.816080+00:00,,,,,,,
2020-09-24 21:30:33.824080+00:00,,,,,,,
