Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-22 20:58:39.942835+00:00,,,,,,,,,,,,,,
2020-09-22 20:58:39.950835+00:00,,,,,,,,,,,,,,
2020-09-22 20:58:39.958835+00:00,,,,,,,,,,,,,,
2020-09-22 20:58:39.966835+00:00,,,,,,,,,,,,,,
2020-09-22 20:58:39.974835+00:00,,,,,614.3,530.7,554.6,635.5,385.5,,,,,
2020-09-22 20:58:39.982835+00:00,,,,,614.1,530.4,554.1,635.4,385.7,,,,,
2020-09-22 20:58:39.990835+00:00,,,,,614.3,530.9,554.9,635.8,385.4,,,,,
2020-09-22 20:58:39.998835+00:00,,,,,614.7,530.3,553.9,635.7,385.7,,,,,
2020-09-22 20:58:40.006835+00:00,,,,,613.8,529.9,554.5,636.0,385.5,,,,,
2020-09-22 20:58:40.014835+00:00,,,,,614.9,530.5,553.4,635.1,385.2,,,,,
2020-09-22 20:58:40.022835+00:00,,,,,614.3,530.2,554.4,636.5,385.5,,,,,
2020-09-22 20:58:40.030835+00:00,,,,,615.2,530.7,554.0,635.6,385.1,,,,,
2020-09-22 20:58:40.038835+00:00,,,,,615.0,531.0,554.4,635.4,385.0,,,,,
2020-09-22 20:58:40.046835+00:00,,,,,614.4,530.5,554.2,636.2,384.9,,,,,
2020-09-22 20:58:40.054835+00:00,,,,,614.2,530.8,554.5,635.7,384.6,,,,,
2020-09-22 20:58:40.062835+00:00,,,,,615.7,532.3,554.9,634.3,383.8,,,,,
2020-09-22 20:58:40.070835+00:00,,,,,614.8,530.4,554.7,635.9,385.3,,,,,
2020-09-22 20:58:40.078835+00:00,,,,,615.6,531.1,554.1,635.7,384.7,,,,,
2020-09-22 20:58:40.086835+00:00,,,,,615.5,531.5,554.9,636.2,384.7,,,,,
2020-09-22 20:58:40.094835+00:00,,,,,615.6,531.2,554.1,636.0,384.3,,,,,
2020-09-22 20:58:40.102835+00:00,,,,,613.9,530.6,555.2,637.1,385.3,,,,,
2020-09-22 20:58:40.110835+00:00,,,,,615.1,530.1,553.1,636.0,384.1,,,,,
2020-09-22 20:58:40.118835+00:00,,,,,615.0,530.8,555.3,636.6,385.0,,,,,
2020-09-22 20:58:40.126835+00:00,,,,,614.9,531.3,554.7,637.0,385.2,,,,,
2020-09-22 20:58:40.134835+00:00,,,,,615.3,530.4,553.5,636.3,385.2,,,,,
2020-09-22 20:58:40.142835+00:00,,,,,615.7,531.4,554.4,636.0,384.6,,,,,
2020-09-22 20:58:40.150835+00:00,,,,,616.0,530.0,554.6,637.2,384.6,,,,,
2020-09-22 20:58:40.158835+00:00,,,,,615.0,531.4,554.2,636.5,384.2,,,,,
2020-09-22 20:58:40.166835+00:00,,,,,615.3,530.3,554.2,636.8,385.3,,,,,
2020-09-22 20:58:40.174835+00:00,,,,,615.4,530.6,553.8,636.9,385.0,,,,,
2020-09-22 20:58:40.182835+00:00,,,,,616.0,531.3,553.9,636.1,384.7,,,,,
2020-09-22 20:58:40.190835+00:00,,,,,616.1,531.5,553.7,635.4,384.6,,,,,
2020-09-22 20:58:40.198835+00:00,,,,,601.0,520.6,543.4,624.2,380.2,,,,,
2020-09-22 20:58:40.206835+00:00,,,,,615.0,531.3,554.8,636.6,384.0,,,,,
2020-09-22 20:58:40.214835+00:00,,,,,615.0,530.1,554.5,636.8,384.8,,,,,
2020-09-22 20:58:40.222835+00:00,,,,,615.3,530.0,553.1,636.4,385.3,,,,,
2020-09-22 20:58:40.230835+00:00,,,,,615.4,530.7,554.1,636.1,384.8,,,,,
2020-09-22 20:58:40.238835+00:00,,,,,616.6,531.5,554.7,636.1,383.5,,,,,
2020-09-22 20:58:40.246835+00:00,,,,,615.7,531.3,554.5,636.4,383.9,,,,,
2020-09-22 20:58:40.254835+00:00,,,,,615.1,531.4,554.8,636.0,384.2,,,,,
2020-09-22 20:58:40.262835+00:00,,,,,614.8,530.8,554.7,636.4,385.1,,,,,
2020-09-22 20:58:40.270835+00:00,,,,,614.6,530.3,554.1,636.8,385.7,,,,,
2020-09-22 20:58:40.278835+00:00,,,,,615.6,530.7,554.2,635.8,385.1,,,,,
2020-09-22 20:58:40.286835+00:00,,,,,618.0,531.8,553.5,633.9,383.1,,,,,
2020-09-22 20:58:40.294835+00:00,,,,,615.3,531.4,554.4,636.3,384.3,,,,,
2020-09-22 20:58:40.302835+00:00,,,,,615.4,531.3,554.9,636.2,384.1,,,,,
2020-09-22 20:58:40.310835+00:00,,,,,614.5,530.9,554.6,636.6,385.4,,,,,
2020-09-22 20:58:40.318835+00:00,,,,,614.9,530.7,554.1,636.5,385.0,,,,,
2020-09-22 20:58:40.326835+00:00,,,,,614.9,530.7,553.9,636.5,384.6,,,,,
2020-09-22 20:58:40.334835+00:00,,,,,615.8,530.5,553.6,635.5,385.0,,,,,
2020-09-22 20:58:40.342835+00:00,,,,,615.8,531.3,554.0,635.2,384.3,,,,,
2020-09-22 20:58:40.350835+00:00,,,,,614.6,531.2,554.8,635.7,383.9,405.77,636.61,541.49,653.3,734.41
2020-09-22 20:58:40.358835+00:00,,,,,614.91,531.78,554.58,635.54,384.23,407.23,641.34,546.13,654.67,732.91
2020-09-22 20:58:40.366835+00:00,,,,,614.82,530.59,554.09,636.67,384.68,406.35,638.75,543.61,654.14,733.48
2020-09-22 20:58:40.374835+00:00,,,,,615.62,531.21,553.9,634.88,383.69,405.44,637.53,543.41,654.47,733.89
2020-09-22 20:58:40.382835+00:00,,,,,615.38,530.79,554.01,636.02,384.42,406.16,637.64,543.23,654.33,734.16
2020-09-22 20:58:40.390835+00:00,,,,,615.0,531.11,554.41,635.49,384.2,406.21,637.08,542.89,654.0,734.0
2020-09-22 20:58:40.398835+00:00,,,,,615.09,530.99,554.61,636.01,384.4,405.86,637.68,543.26,654.01,733.68
2020-09-22 20:58:40.406835+00:00,,,,,614.59,530.68,554.81,636.13,384.41,406.44,637.7,541.83,653.81,733.99
2020-09-22 20:58:40.414835+00:00,,,,,614.38,530.29,554.56,636.32,384.81,406.84,638.11,542.79,653.25,733.48
2020-09-22 20:58:40.422835+00:00,,,,,614.12,530.41,553.39,633.69,384.91,406.34,638.07,543.14,653.47,732.97
2020-09-22 20:58:40.430835+00:00,,,,,615.02,530.61,554.01,635.77,385.3,405.88,637.83,543.46,653.98,733.5
2020-09-22 20:58:40.438835+00:00,,,,,615.12,531.02,553.92,635.66,384.66,405.62,636.98,543.67,654.4,734.21
2020-09-22 20:58:40.446835+00:00,,,,,615.36,530.97,554.81,635.43,384.34,406.46,637.41,542.45,653.39,733.48
2020-09-22 20:58:40.454835+00:00,,,,,613.56,530.11,554.61,636.95,385.82,406.4,637.82,542.78,654.09,732.51
2020-09-22 20:58:40.462835+00:00,,,,,613.73,531.01,555.19,637.07,385.05,406.26,637.7,543.43,654.17,733.08
2020-09-22 20:58:40.470835+00:00,,,,,613.99,530.38,554.49,636.51,384.51,406.42,637.91,543.76,654.28,733.03
2020-09-22 20:58:40.478835+00:00,,,,,613.93,530.3,554.79,636.98,385.12,406.08,638.17,543.74,654.17,733.47
2020-09-22 20:58:40.486835+00:00,,,,,615.02,530.43,554.0,635.76,385.09,406.05,637.52,543.51,655.02,733.99
2020-09-22 20:58:40.494835+00:00,,,,,614.58,531.4,554.49,635.49,384.79,406.96,638.18,542.85,651.58,731.01
2020-09-22 20:58:40.502835+00:00,,,,,614.39,530.91,554.36,635.78,385.06,406.21,637.8,543.19,653.53,733.19
2020-09-22 20:58:40.510835+00:00,,,,,614.45,532.24,556.28,637.54,385.6,406.18,637.42,543.17,653.85,733.35
2020-09-22 20:58:40.518835+00:00,,,,,615.88,531.82,553.96,634.27,382.3,407.16,637.98,542.42,653.24,732.77
2020-09-22 20:58:40.526835+00:00,,,,,614.18,529.77,554.7,636.14,385.59,406.33,638.03,543.71,654.0,732.98
2020-09-22 20:58:40.534835+00:00,,,,,614.57,529.97,553.15,635.05,385.16,405.04,637.41,544.0,653.55,730.68
2020-09-22 20:58:40.542835+00:00,,,,,613.56,529.71,554.15,636.26,385.24,409.24,643.6,548.68,661.26,741.53
2020-09-22 20:58:40.550835+00:00,,,,,613.95,531.04,554.57,636.65,385.2,407.06,638.63,544.2,655.98,735.38
2020-09-22 20:58:40.558835+00:00,,,,,606.33,522.3,544.61,626.01,382.29,405.87,637.55,543.32,653.46,731.74
2020-09-22 20:58:40.566835+00:00,,,,,614.52,530.96,554.82,636.3,384.67,406.41,638.22,543.26,653.59,732.48
2020-09-22 20:58:40.574835+00:00,,,,,613.64,530.41,555.01,635.83,384.8,406.18,638.1,543.43,653.27,732.43
2020-09-22 20:58:40.582835+00:00,,,,,614.55,529.92,554.19,636.22,385.32,405.22,636.94,542.25,653.43,732.71
2020-09-22 20:58:40.590835+00:00,,,,,615.02,530.41,553.89,635.32,385.06,406.1,636.79,543.13,653.96,732.38
2020-09-22 20:58:40.598835+00:00,,,,,615.5,530.72,554.15,634.03,383.87,406.07,637.76,543.79,654.41,732.39
2020-09-22 20:58:40.606835+00:00,,,,,614.97,531.09,555.61,636.16,384.15,406.36,637.26,542.7,654.03,732.91
2020-09-22 20:58:40.614835+00:00,,,,,614.4,530.48,554.44,635.75,385.52,406.49,637.71,543.79,653.55,732.18
2020-09-22 20:58:40.622835+00:00,,,,,614.7,530.5,553.61,635.25,385.31,405.83,637.22,543.04,653.47,731.35
2020-09-22 20:58:40.630835+00:00,,,,,613.63,529.95,554.19,636.46,385.79,409.87,641.7,545.3,653.7,732.92
2020-09-22 20:58:40.638835+00:00,,,,,614.56,530.46,554.74,635.77,385.68,406.97,638.55,544.62,654.21,732.12
2020-09-22 20:58:40.646835+00:00,,,,,621.16,534.9,558.49,641.49,387.87,405.65,637.25,543.91,654.3,731.81
2020-09-22 20:58:40.654835+00:00,,,,,613.91,530.45,554.59,635.53,384.83,406.24,637.42,543.35,653.68,732.68
2020-09-22 20:58:40.662835+00:00,,,,,614.54,530.04,554.85,635.85,385.43,406.77,637.33,543.14,653.56,732.44
2020-09-22 20:58:40.670835+00:00,,,,,613.36,530.69,555.08,635.88,385.08,407.07,638.35,543.49,652.22,729.81
2020-09-22 20:58:40.678835+00:00,,,,,613.75,530.31,554.62,635.83,385.01,406.39,637.6,544.07,653.05,731.0
2020-09-22 20:58:40.686835+00:00,,,,,613.56,530.2,554.72,636.03,385.09,405.86,637.44,544.41,653.2,730.59
2020-09-22 20:58:40.694835+00:00,,,,,610.15,527.41,552.19,633.68,384.9,406.35,636.68,543.38,653.88,731.8
2020-09-22 20:58:40.702835+00:00,,,,,614.7,530.38,554.28,635.27,385.1,406.11,637.23,543.3,653.57,731.64
2020-09-22 20:58:40.710835+00:00,,,,,613.56,530.29,554.69,636.0,384.9,406.49,637.18,543.45,653.36,731.3
2020-09-22 20:58:40.718835+00:00,,,,,614.02,530.48,554.38,635.79,385.11,405.14,636.55,543.24,654.11,732.4
