Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-22 20:44:15.769038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.777038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.785038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.793038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.801038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.809038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.817038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.825038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.833038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.841038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.849038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.857038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.865038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.873038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.881038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.889038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.897038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.905038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.913038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.921038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.929038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.937038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.945038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.953038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.961038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.969038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.977038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.985038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:15.993038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.001038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.009038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.017038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.025038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.033038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.041038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.049038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.057038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.065038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.073038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.081038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.089038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.097038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.105038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.113038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.121038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.129038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.137038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.145038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.153038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.161038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.169038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.177038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.185038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.193038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.201038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.209038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.217038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.225038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.233038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.241038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.249038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.257038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.265038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.273038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.281038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.289038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.297038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.305038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.313038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.321038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.329038+00:00,,,,,,,,,,,,,,
2020-09-22 20:44:16.337038+00:00,,,,,609.7,533.0,545.5,633.3,397.9,,,,,
2020-09-22 20:44:16.345038+00:00,,,,,610.3,533.5,545.7,633.7,397.4,,,,,
2020-09-22 20:44:16.353038+00:00,,,,,610.1,533.2,545.2,634.0,397.7,,,,,
2020-09-22 20:44:16.361038+00:00,,,,,611.1,533.3,545.1,633.4,397.9,,,,,
2020-09-22 20:44:16.369038+00:00,,,,,610.1,533.0,545.1,633.2,398.1,,,,,
2020-09-22 20:44:16.377038+00:00,,,,,610.2,533.0,545.2,633.4,398.1,,,,,
2020-09-22 20:44:16.385038+00:00,,,,,610.6,534.4,545.4,632.5,397.1,,,,,
2020-09-22 20:44:16.393038+00:00,,,,,610.2,533.4,545.4,633.4,397.8,417.1,644.61,551.42,657.54,758.0
2020-09-22 20:44:16.401038+00:00,,,,,610.5,533.2,545.1,633.7,397.4,417.66,645.14,551.85,657.47,758.69
2020-09-22 20:44:16.409038+00:00,,,,,610.1,532.8,545.1,633.4,397.9,417.76,644.99,552.14,657.55,758.58
2020-09-22 20:44:16.417038+00:00,,,,,610.2,533.1,545.0,633.7,398.3,417.84,645.01,551.5,657.54,758.01
2020-09-22 20:44:16.425038+00:00,,,,,611.0,533.4,545.0,633.1,398.0,418.12,645.74,551.41,657.01,757.83
2020-09-22 20:44:16.433038+00:00,,,,,610.5,533.6,545.2,633.0,398.3,417.69,645.14,551.55,656.84,758.13
2020-09-22 20:44:16.441038+00:00,,,,,610.3,533.1,545.4,632.9,397.6,417.95,645.11,551.43,656.49,757.83
2020-09-22 20:44:16.449038+00:00,,,,,611.3,533.7,545.1,632.5,398.0,417.52,645.52,551.7,656.94,758.4
2020-09-22 20:44:16.457038+00:00,,,,,610.5,533.9,544.9,632.9,398.4,416.52,643.88,551.32,656.62,757.4
2020-09-22 20:44:16.465038+00:00,,,,,610.1,533.3,545.2,633.2,398.8,416.99,644.2,551.23,656.43,757.08
2020-09-22 20:44:16.473038+00:00,,,,,610.7,533.5,545.3,633.3,398.0,417.91,645.43,551.6,657.15,759.37
2020-09-22 20:44:16.481038+00:00,,,,,610.7,533.9,544.9,632.7,398.1,417.98,644.79,551.82,656.59,758.68
