Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-22 20:55:45.365580+00:00,,,575.3,562.3,575.2,621.5,373.3
2020-09-22 20:55:45.373580+00:00,,,574.5,560.9,575.7,623.1,375.0
2020-09-22 20:55:45.381580+00:00,,,574.7,562.0,576.0,621.8,372.4
2020-09-22 20:55:45.389580+00:00,,,575.1,561.9,575.6,621.9,373.4
2020-09-22 20:55:45.397580+00:00,,,574.9,561.4,574.8,621.8,373.5
2020-09-22 20:55:45.405580+00:00,,,575.2,562.0,575.0,621.4,373.1
2020-09-22 20:55:45.413580+00:00,,,575.8,561.9,574.4,621.5,373.5
2020-09-22 20:55:45.421580+00:00,,,574.0,561.2,575.0,622.5,373.5
2020-09-22 20:55:45.429580+00:00,,,574.5,561.0,575.8,622.9,373.2
2020-09-22 20:55:45.437580+00:00,,,574.9,561.0,574.8,622.0,374.0
2020-09-22 20:55:45.445580+00:00,,,575.4,561.2,574.8,621.2,372.7
2020-09-22 20:55:45.453580+00:00,,,575.8,562.9,574.6,620.8,372.6
2020-09-22 20:55:45.461580+00:00,,,575.8,563.8,575.0,619.9,373.5
2020-09-22 20:55:45.469580+00:00,,,575.2,562.7,576.4,622.3,372.0
2020-09-22 20:55:45.477580+00:00,,,575.1,562.4,575.4,621.9,373.1
2020-09-22 20:55:45.485580+00:00,,,574.1,561.9,575.7,622.2,372.9
2020-09-22 20:55:45.493580+00:00,,,574.6,561.9,575.4,621.6,373.2
2020-09-22 20:55:45.501580+00:00,,,574.6,561.4,575.1,621.7,373.5
2020-09-22 20:55:45.509580+00:00,,,576.8,561.9,575.8,621.2,370.3
2020-09-22 20:55:45.517580+00:00,,,575.7,562.2,575.2,621.5,373.2
2020-09-22 20:55:45.525580+00:00,,,575.5,562.3,575.6,622.1,372.8
2020-09-22 20:55:45.533580+00:00,,,575.3,562.7,575.5,621.6,372.7
2020-09-22 20:55:45.541580+00:00,,,575.4,562.0,575.4,622.1,373.1
2020-09-22 20:55:45.549580+00:00,,,574.3,561.6,575.3,622.3,373.4
2020-09-22 20:55:45.557580+00:00,,,574.8,562.2,574.9,622.1,373.6
2020-09-22 20:55:45.565580+00:00,,,575.3,562.0,575.1,621.9,373.6
2020-09-22 20:55:45.573580+00:00,,,575.5,562.4,575.0,621.2,373.3
2020-09-22 20:55:45.581580+00:00,,,575.6,561.8,575.3,621.3,373.5
2020-09-22 20:55:45.589580+00:00,,,575.5,562.7,575.1,621.8,373.4
2020-09-22 20:55:45.597580+00:00,,,576.1,561.4,574.1,622.1,373.8
2020-09-22 20:55:45.605580+00:00,,,575.0,562.3,574.9,622.0,373.3
2020-09-22 20:55:45.613580+00:00,,,575.2,562.1,575.8,621.6,373.1
2020-09-22 20:55:45.621580+00:00,,,575.7,561.5,574.8,621.4,373.8
2020-09-22 20:55:45.629580+00:00,,,575.1,562.0,575.2,621.9,373.5
2020-09-22 20:55:45.637580+00:00,,,574.7,561.4,575.1,622.3,373.7
2020-09-22 20:55:45.645580+00:00,,,574.6,558.9,569.6,617.0,372.2
2020-09-22 20:55:45.653580+00:00,,,574.8,561.6,575.2,622.4,372.8
2020-09-22 20:55:45.661580+00:00,,,574.9,562.3,575.1,621.7,373.2
2020-09-22 20:55:45.669580+00:00,,,575.5,562.3,575.3,621.3,372.9
2020-09-22 20:55:45.677580+00:00,,,576.0,562.4,575.1,621.5,373.6
2020-09-22 20:55:45.685580+00:00,,,575.2,563.4,576.1,621.1,371.6
2020-09-22 20:55:45.693580+00:00,,,575.31,561.44,574.96,621.92,373.28
2020-09-22 20:55:45.701580+00:00,,,575.39,561.55,574.71,621.8,373.65
2020-09-22 20:55:45.709580+00:00,,,575.1,562.39,575.01,622.11,372.19
2020-09-22 20:55:45.717580+00:00,,,575.3,561.38,575.0,622.19,373.34
2020-09-22 20:55:45.725580+00:00,,,575.11,562.15,575.46,622.12,373.26
2020-09-22 20:55:45.733580+00:00,,,575.73,563.01,576.67,622.58,372.4
2020-09-22 20:55:45.741580+00:00,,,575.75,562.11,574.98,621.82,373.01
2020-09-22 20:55:45.749580+00:00,,,574.08,560.43,576.24,623.01,372.58
2020-09-22 20:55:45.757580+00:00,,,574.72,562.64,576.19,622.06,372.52
2020-09-22 20:55:45.765580+00:00,,,574.71,561.54,575.86,622.14,373.0
2020-09-22 20:55:45.773580+00:00,,,575.44,560.47,573.89,622.66,373.15
2020-09-22 20:55:45.781580+00:00,,,576.2,560.45,572.24,620.88,374.7
2020-09-22 20:55:45.789580+00:00,,,575.47,562.35,574.75,621.82,373.15
2020-09-22 20:55:45.797580+00:00,,,575.2,562.38,574.39,621.5,373.02
2020-09-22 20:55:45.805580+00:00,,,575.41,562.1,575.02,622.01,373.18
2020-09-22 20:55:45.813580+00:00,,,575.6,562.21,575.1,621.58,372.7
2020-09-22 20:55:45.821580+00:00,,,575.72,562.41,575.18,621.19,373.2
2020-09-22 20:55:45.829580+00:00,,,576.29,562.15,574.6,621.67,372.69
2020-09-22 20:55:45.837580+00:00,,,575.04,560.8,575.02,623.18,373.02
2020-09-22 20:55:45.845580+00:00,,,574.64,562.26,574.99,621.04,373.52
2020-09-22 20:55:45.853580+00:00,,,575.79,562.46,574.35,621.0,373.67
2020-09-22 20:55:45.861580+00:00,,,575.58,562.4,574.75,621.71,372.71
2020-09-22 20:55:45.869580+00:00,,,578.28,565.17,578.89,624.59,373.72
2020-09-22 20:55:45.877580+00:00,,,575.14,561.72,574.66,621.5,373.29
2020-09-22 20:55:45.885580+00:00,,,576.34,562.42,574.24,621.32,373.39
2020-09-22 20:55:45.893580+00:00,,,575.99,562.01,575.24,621.41,372.9
2020-09-22 20:55:45.901580+00:00,,,575.64,562.44,575.44,621.36,372.65
2020-09-22 20:55:45.909580+00:00,,,575.25,561.99,575.52,622.67,372.78
2020-09-22 20:55:45.917580+00:00,,,580.0,568.1,581.66,629.46,378.2
2020-09-22 20:55:45.925580+00:00,,,575.56,562.01,574.4,621.77,373.05
2020-09-22 20:55:45.933580+00:00,,,575.75,561.94,574.96,621.66,373.24
2020-09-22 20:55:45.941580+00:00,,,576.19,561.79,574.79,622.0,373.07
2020-09-22 20:55:45.949580+00:00,,,575.92,562.01,575.24,622.1,372.28
2020-09-22 20:55:45.957580+00:00,,,576.48,562.0,575.79,622.01,372.21
2020-09-22 20:55:45.965580+00:00,,,575.39,562.21,575.09,622.18,372.62
2020-09-22 20:55:45.973580+00:00,,,576.11,562.29,575.31,621.61,373.13
2020-09-22 20:55:45.981580+00:00,,,575.82,562.01,575.08,622.19,373.71
2020-09-22 20:55:45.989580+00:00,,,576.48,562.4,574.81,621.39,373.59
2020-09-22 20:55:45.997580+00:00,,,575.62,562.22,575.19,621.93,372.96
2020-09-22 20:55:46.005580+00:00,,,576.88,562.88,574.61,622.2,372.2
2020-09-22 20:55:46.013580+00:00,,,574.87,561.57,575.52,622.19,372.93
2020-09-22 20:55:46.021580+00:00,,,575.92,561.82,575.17,622.0,373.1
2020-09-22 20:55:46.029580+00:00,,,575.73,561.9,574.38,622.09,373.22
2020-09-22 20:55:46.037580+00:00,,,576.78,562.33,574.86,621.59,373.46
2020-09-22 20:55:46.045580+00:00,,,575.16,563.11,576.41,621.91,371.98
2020-09-22 20:55:46.053580+00:00,,,575.52,562.68,575.36,622.11,372.84
2020-09-22 20:55:46.061580+00:00,,,575.28,562.07,575.21,622.41,373.1
2020-09-22 20:55:46.069580+00:00,,,575.21,561.5,575.18,622.48,373.2
2020-09-22 20:55:46.077580+00:00,,,575.75,562.15,574.6,621.78,373.08
2020-09-22 20:55:46.085580+00:00,,,576.11,562.28,575.15,622.5,373.27
2020-09-22 20:55:46.093580+00:00,,,575.85,562.0,575.52,623.39,373.97
2020-09-22 20:55:46.101580+00:00,,,575.54,562.09,575.47,622.56,373.1
2020-09-22 20:55:46.109580+00:00,,,576.18,561.92,574.98,622.72,373.93
2020-09-22 20:55:46.117580+00:00,,,575.5,562.42,574.74,622.41,373.58
2020-09-22 20:55:46.125580+00:00,,,576.98,563.04,574.52,621.03,373.19
2020-09-22 20:55:46.133580+00:00,,,575.5,561.29,575.39,622.28,373.31
2020-09-22 20:55:46.141580+00:00,,,568.04,552.46,571.93,625.89,377.44
2020-09-22 20:55:46.149580+00:00,,,575.33,561.69,575.69,623.97,373.01
2020-09-22 20:55:46.157580+00:00,,,575.79,562.46,575.35,622.56,373.72
2020-09-22 20:55:46.165580+00:00,,,576.75,561.65,575.12,623.88,372.67
