Time,R_IEV,R_FLX,L_IEV,L_FLX,R_INV,R_EVR,R_DFX,R_PFX,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-20 21:57:01.521576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.529576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.537576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.545576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.553576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.561576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.569576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.577576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.585576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.593576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.601576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.609576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.617576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.625576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.633576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.641576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.649576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.657576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.665576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.673576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.681576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.689576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.697576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.705576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.713576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.721576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.729576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.737576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.745576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.753576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.761576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.769576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.777576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.785576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.793576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.801576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.809576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.817576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.825576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.833576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.841576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.849576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.857576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.865576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.873576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.881576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.889576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.897576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.905576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.913576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.921576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.929576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.937576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.945576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.953576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.961576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.969576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.977576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.985576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:01.993576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.001576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.009576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.017576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.025576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.033576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.041576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.049576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.057576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.065576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.073576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.081576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.089576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.097576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.105576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.113576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.121576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.129576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.137576+00:00,,,,,,,,,,,,,,
2020-10-20 21:57:02.145576+00:00,,,,,,,,,,386.9,580.4,559.7,587.8,683.6
2020-10-20 21:57:02.153576+00:00,,,,,,,,,,387.6,580.5,559.4,585.4,683.1
2020-10-20 21:57:02.161576+00:00,,,,,,,,,,387.5,580.5,558.7,585.6,683.1
2020-10-20 21:57:02.169576+00:00,,,,,,,,,,387.2,580.6,558.7,585.6,683.1
2020-10-20 21:57:02.177576+00:00,,,,,,,,,,387.4,580.2,558.4,585.5,683.1
2020-10-20 21:57:02.185576+00:00,,,,,,,,,,386.4,579.7,559.1,585.9,683.0
2020-10-20 21:57:02.193576+00:00,,,,,,,,,,386.8,580.0,559.1,586.1,683.9
2020-10-20 21:57:02.201576+00:00,,,,,,,,,,387.5,580.9,558.6,585.4,682.5
2020-10-20 21:57:02.209576+00:00,,,,,,,,,,387.8,580.1,558.8,585.3,683.4
2020-10-20 21:57:02.217576+00:00,,,,,,,,,,387.4,580.9,558.6,585.0,683.2
2020-10-20 21:57:02.225576+00:00,,,,,,,,,,388.1,580.4,558.5,585.1,683.3
2020-10-20 21:57:02.233576+00:00,,,,,,,,,,387.2,580.3,558.9,585.2,683.2
2020-10-20 21:57:02.241576+00:00,,,,,,,,,,387.7,580.4,558.4,585.5,683.2
2020-10-20 21:57:02.249576+00:00,,,,,,,,,,387.8,580.0,558.5,585.0,682.8
2020-10-20 21:57:02.257576+00:00,,,,,,,,,,387.4,580.5,558.6,584.5,683.0
2020-10-20 21:57:02.265576+00:00,,,,,,,,,,387.5,580.7,559.0,584.9,682.2
2020-10-20 21:57:02.273576+00:00,,,,,,,,,,387.3,580.1,559.0,585.0,682.6
2020-10-20 21:57:02.281576+00:00,,,,,,,,,,388.8,581.6,558.7,583.4,679.7
2020-10-20 21:57:02.289576+00:00,,,,,,,,,,387.7,580.4,557.8,584.8,682.8
2020-10-20 21:57:02.297576+00:00,,,,,,,,,,387.3,580.9,558.3,584.0,682.5
2020-10-20 21:57:02.305576+00:00,,,,,,,,,,387.7,580.5,558.7,585.3,681.9
2020-10-20 21:57:02.313576+00:00,,,,,,,,,,387.3,580.0,558.2,584.0,682.3
2020-10-20 21:57:02.321576+00:00,,,,,,,,,,387.5,580.9,559.1,584.5,682.9
2020-10-20 21:57:02.329576+00:00,,,,,,,,,,386.9,580.2,558.1,584.5,681.9
2020-10-20 21:57:02.337576+00:00,,,,,,,,,,387.5,580.4,558.2,584.7,682.2
2020-10-20 21:57:02.345576+00:00,,,,,,,,,,387.5,580.7,558.1,584.5,682.4
2020-10-20 21:57:02.353576+00:00,,,,,,,,,,387.6,580.7,558.2,583.6,682.5
2020-10-20 21:57:02.361576+00:00,,,,,,,,,,387.4,580.6,558.0,584.1,682.2
2020-10-20 21:57:02.369576+00:00,,,,,,,,,,387.1,580.2,558.4,584.7,682.9
2020-10-20 21:57:02.377576+00:00,,,,,,,,,,387.7,580.6,558.5,584.3,681.8
2020-10-20 21:57:02.385576+00:00,,,,,,,,,,387.8,580.7,558.3,584.0,682.2
2020-10-20 21:57:02.393576+00:00,,,,,529.96,508.59,583.17,641.03,378.97,387.4,580.3,558.7,584.4,682.4
2020-10-20 21:57:02.401576+00:00,,,,,529.35,508.73,583.4,642.03,379.27,388.0,580.7,558.5,583.7,681.7
2020-10-20 21:57:02.409576+00:00,,,,,529.17,506.41,583.32,642.73,379.11,387.2,579.8,557.9,584.6,682.4
2020-10-20 21:57:02.417576+00:00,,,,,528.55,508.97,583.96,640.63,378.32,387.3,580.5,558.2,584.1,681.7
2020-10-20 21:57:02.425576+00:00,,,,,529.81,509.08,581.29,640.37,380.05,387.4,580.4,557.9,583.7,682.4
2020-10-20 21:57:02.433576+00:00,,,,,529.2,508.14,582.14,641.33,379.61,387.4,580.6,558.1,584.2,682.5
2020-10-20 21:57:02.441576+00:00,,,,,529.41,508.1,581.88,641.35,379.58,387.3,580.3,558.1,583.5,682.4
2020-10-20 21:57:02.449576+00:00,,,,,529.84,508.21,582.19,641.1,379.21,387.6,580.8,557.9,584.0,682.0
2020-10-20 21:57:02.457576+00:00,,,,,530.23,509.12,582.77,641.35,378.57,388.2,580.4,557.2,582.9,682.2
2020-10-20 21:57:02.465576+00:00,,,,,529.34,508.05,582.82,641.62,379.34,387.1,580.2,557.6,584.0,682.7
2020-10-20 21:57:02.473576+00:00,,,,,528.78,508.84,582.7,641.23,379.13,387.9,580.5,557.7,584.1,682.4
2020-10-20 21:57:02.481576+00:00,,,,,529.11,508.1,582.79,641.3,379.43,387.5,580.5,558.1,583.5,681.9
2020-10-20 21:57:02.489576+00:00,,,,,528.94,508.46,582.85,641.17,379.64,387.3,580.6,558.1,584.2,681.5
2020-10-20 21:57:02.497576+00:00,,,,,530.37,508.54,583.02,641.38,379.34,387.5,580.7,558.1,583.9,682.2
2020-10-20 21:57:02.505576+00:00,,,,,525.67,505.05,580.73,639.41,380.46,386.9,581.6,559.7,584.8,681.5
2020-10-20 21:57:02.513576+00:00,,,,,528.43,508.29,584.05,642.74,380.54,387.3,580.0,557.9,584.2,682.3
2020-10-20 21:57:02.521576+00:00,,,,,528.97,508.21,582.4,641.29,379.15,387.8,580.1,557.9,584.1,682.0
2020-10-20 21:57:02.529576+00:00,,,,,529.66,507.96,582.59,641.3,378.89,387.58,580.79,558.01,583.5,682.09
2020-10-20 21:57:02.537576+00:00,,,,,529.62,508.76,582.97,641.67,379.64,387.19,579.89,558.19,584.02,681.81
2020-10-20 21:57:02.545576+00:00,,,,,529.15,507.89,582.0,639.86,378.38,387.32,580.52,557.9,584.3,682.41
2020-10-20 21:57:02.553576+00:00,,,,,537.76,516.97,592.95,653.32,384.71,387.6,580.4,558.1,584.08,682.18
2020-10-20 21:57:02.561576+00:00,,,,,530.5,510.0,584.11,642.79,380.31,387.19,580.61,557.69,583.49,682.0
2020-10-20 21:57:02.569576+00:00,,,,,528.9,508.42,582.73,641.12,379.36,387.32,580.7,557.8,583.62,682.2
2020-10-20 21:57:02.577576+00:00,,,,,529.75,508.88,583.02,641.84,379.14,387.91,580.8,557.92,584.0,681.89
2020-10-20 21:57:02.585576+00:00,,,,,529.2,508.38,582.93,641.5,379.6,387.69,580.57,558.07,583.7,682.03
2020-10-20 21:57:02.593576+00:00,,,,,528.58,507.73,583.24,642.56,378.82,387.7,579.8,556.99,584.1,682.79
2020-10-20 21:57:02.601576+00:00,,,,,529.38,508.11,582.58,641.82,379.79,387.49,580.32,557.73,583.9,681.98
2020-10-20 21:57:02.609576+00:00,,,,,529.81,508.65,582.47,641.53,379.52,387.19,580.4,557.99,584.1,682.2
2020-10-20 21:57:02.617576+00:00,,,,,529.7,508.91,582.76,641.07,379.01,387.22,580.41,557.68,583.78,681.99
2020-10-20 21:57:02.625576+00:00,,,,,529.6,508.43,582.87,641.87,379.1,387.8,580.61,557.73,583.83,682.22
2020-10-20 21:57:02.633576+00:00,,,,,529.11,508.38,582.83,641.62,379.37,387.72,580.7,558.25,584.14,682.05
2020-10-20 21:57:02.641576+00:00,,,,,532.84,512.83,586.99,644.29,381.75,388.5,580.59,556.5,581.98,680.72
2020-10-20 21:57:02.649576+00:00,,,,,530.16,508.64,583.43,642.16,379.77,387.46,580.39,558.15,583.68,682.44
2020-10-20 21:57:02.657576+00:00,,,,,529.13,508.46,582.6,641.41,379.61,387.21,580.31,558.08,584.5,681.88
2020-10-20 21:57:02.665576+00:00,,,,,529.37,507.89,582.46,641.76,379.56,387.41,580.5,557.69,584.28,682.02
2020-10-20 21:57:02.673576+00:00,,,,,529.89,508.59,582.58,641.08,379.26,387.39,580.53,558.04,583.88,682.07
2020-10-20 21:57:02.681576+00:00,,,,,530.48,509.64,583.65,642.04,378.72,387.55,581.52,558.68,583.48,681.31
2020-10-20 21:57:02.689576+00:00,,,,,529.17,508.51,583.12,641.25,379.03,389.0,581.16,557.38,583.32,682.22
2020-10-20 21:57:02.697576+00:00,,,,,529.89,508.71,582.63,640.94,379.3,387.56,580.28,557.7,584.12,682.11
2020-10-20 21:57:02.705576+00:00,,,,,529.76,509.0,582.47,641.32,379.21,387.81,580.32,557.51,583.97,682.49
2020-10-20 21:57:02.713576+00:00,,,,,529.64,508.88,582.82,640.8,379.12,387.58,580.69,558.31,583.4,681.79
2020-10-20 21:57:02.721576+00:00,,,,,529.24,508.24,582.23,641.44,379.05,387.32,580.42,558.1,583.6,681.78
2020-10-20 21:57:02.729576+00:00,,,,,530.42,509.55,582.73,641.21,379.67,388.01,581.4,558.51,583.42,680.98
2020-10-20 21:57:02.737576+00:00,,,,,529.75,508.38,582.73,641.66,379.34,387.78,580.47,558.18,584.21,681.45
2020-10-20 21:57:02.745576+00:00,,,,,529.28,508.14,582.78,641.35,379.47,387.38,580.19,557.9,584.01,682.51
2020-10-20 21:57:02.753576+00:00,,,,,529.55,508.38,582.69,641.33,379.28,387.22,579.8,557.9,584.39,681.98
2020-10-20 21:57:02.761576+00:00,,,,,529.82,508.57,582.04,640.76,378.83,387.67,580.32,557.92,583.91,681.69
2020-10-20 21:57:02.769576+00:00,,,,,529.43,508.7,583.41,640.93,379.8,386.83,580.39,558.17,584.27,681.62
2020-10-20 21:57:02.777576+00:00,,,,,529.48,508.6,583.18,641.67,378.75,388.62,580.3,557.09,582.78,682.1
2020-10-20 21:57:02.785576+00:00,,,,,529.52,508.72,582.62,641.69,379.52,387.56,580.51,557.73,583.43,681.48
2020-10-20 21:57:02.793576+00:00,,,,,529.29,508.16,582.5,641.86,379.52,387.39,580.7,557.9,583.61,681.52
2020-10-20 21:57:02.801576+00:00,,,,,529.59,507.96,582.59,640.72,379.67,387.1,580.49,558.11,583.91,681.91
2020-10-20 21:57:02.809576+00:00,,,,,529.31,508.74,582.85,641.73,379.66,387.51,580.41,558.17,584.12,682.12
2020-10-20 21:57:02.817576+00:00,,,,,529.79,508.92,583.41,641.37,378.73,387.37,580.58,557.29,584.16,682.35
2020-10-20 21:57:02.825576+00:00,,,,,530.75,508.54,582.75,641.16,379.38,386.8,580.01,557.71,582.99,680.79
2020-10-20 21:57:02.833576+00:00,,,,,528.79,508.0,582.54,641.78,380.44,387.64,580.91,557.71,583.82,682.15
2020-10-20 21:57:02.841576+00:00,,,,,528.21,506.82,581.61,641.06,380.17,387.99,580.39,558.2,583.69,682.16
2020-10-20 21:57:02.849576+00:00,,,,,529.54,507.68,581.02,639.74,377.95,387.28,580.69,557.78,583.6,681.52
2020-10-20 21:57:02.857576+00:00,,,,,528.78,507.73,581.72,640.65,378.6,387.21,580.21,558.04,583.92,682.41
2020-10-20 21:57:02.865576+00:00,,,,,527.33,504.78,577.73,635.68,375.85,387.62,580.9,558.78,584.3,681.68
2020-10-20 21:57:02.873576+00:00,,,,,529.75,508.3,581.93,640.52,378.63,388.0,580.39,557.57,583.78,681.81
2020-10-20 21:57:02.881576+00:00,,,,,529.54,508.74,582.37,641.57,379.15,387.59,580.83,557.81,583.6,681.58
2020-10-20 21:57:02.889576+00:00,,,,,529.83,509.02,582.76,641.76,379.24,387.6,581.09,557.91,583.92,681.3
2020-10-20 21:57:02.897576+00:00,,,,,528.86,508.18,582.75,641.96,379.65,387.6,580.47,558.1,584.29,681.41
2020-10-20 21:57:02.905576+00:00,,,,,530.79,509.48,583.57,642.59,378.77,387.82,579.9,557.22,583.12,681.37
2020-10-20 21:57:02.913576+00:00,,,,,529.94,508.01,581.51,642.13,380.14,388.31,580.47,555.86,581.76,680.76
2020-10-20 21:57:02.921576+00:00,,,,,529.32,508.39,582.51,642.61,379.59,387.83,581.13,558.12,583.79,682.23
2020-10-20 21:57:02.929576+00:00,,,,,528.96,508.94,583.65,643.24,380.92,387.21,581.08,558.07,583.48,681.23
2020-10-20 21:57:02.937576+00:00,,,,,528.48,508.2,582.34,642.31,380.6,387.58,580.78,557.99,583.71,681.47
2020-10-20 21:57:02.945576+00:00,,,,,528.48,508.14,582.48,642.41,380.43,386.88,580.46,557.8,583.71,682.2
2020-10-20 21:57:02.953576+00:00,,,,,525.77,504.5,579.24,638.69,375.11,387.24,579.87,558.01,584.01,681.81
2020-10-20 21:57:02.961576+00:00,,,,,529.32,508.34,582.33,641.58,379.2,387.51,580.04,557.99,583.88,682.42
2020-10-20 21:57:02.969576+00:00,,,,,529.38,507.67,582.46,642.54,379.7,387.37,580.63,558.02,583.81,681.95
2020-10-20 21:57:02.977576+00:00,,,,,529.28,508.71,582.4,641.89,379.46,387.1,580.69,558.29,584.0,681.72
2020-10-20 21:57:02.985576+00:00,,,,,528.99,507.8,581.78,641.16,379.04,387.2,580.47,557.88,584.27,682.47
2020-10-20 21:57:02.993576+00:00,,,,,531.13,509.6,583.8,643.92,380.22,387.48,580.45,557.79,584.59,682.75
2020-10-20 21:57:03.001576+00:00,,,,,507.21,487.48,557.23,611.85,363.4,388.36,581.23,557.71,582.67,681.76
2020-10-20 21:57:03.009576+00:00,,,,,527.92,506.74,580.42,639.37,377.72,387.06,580.85,558.02,583.87,682.04
2020-10-20 21:57:03.017576+00:00,,,,,530.45,509.48,582.98,642.78,379.59,387.76,580.39,557.99,583.67,682.17
2020-10-20 21:57:03.025576+00:00,,,,,529.12,508.65,582.52,642.09,378.69,388.01,580.64,557.91,583.61,681.68
2020-10-20 21:57:03.033576+00:00,,,,,529.02,509.04,582.61,642.24,379.34,387.86,581.26,558.37,583.69,681.33
2020-10-20 21:57:03.041576+00:00,,,,,529.44,507.13,581.78,640.91,378.36,387.28,581.54,558.98,583.5,680.75
2020-10-20 21:57:03.049576+00:00,,,,,529.8,508.59,582.66,641.91,378.79,387.52,580.48,558.16,583.73,682.05
2020-10-20 21:57:03.057576+00:00,,,,,529.79,508.32,582.25,641.96,379.78,387.47,580.79,558.21,583.99,681.67
2020-10-20 21:57:03.065576+00:00,,,,,530.0,508.96,582.18,641.4,379.27,387.22,580.29,557.96,583.56,681.81
2020-10-20 21:57:03.073576+00:00,,,,,529.78,508.79,582.3,641.79,378.76,387.83,580.85,557.61,583.17,681.66
2020-10-20 21:57:03.081576+00:00,,,,,529.77,509.41,582.67,642.17,378.91,387.55,580.96,558.0,583.01,681.56
2020-10-20 21:57:03.089576+00:00,,,,,526.99,508.39,584.2,645.45,383.2,387.1,580.4,557.83,583.45,682.25
2020-10-20 21:57:03.097576+00:00,,,,,528.61,508.27,582.47,642.6,380.23,387.42,580.94,558.5,583.77,681.11
2020-10-20 21:57:03.105576+00:00,,,,,529.2,508.32,581.89,641.68,379.42,387.49,580.99,557.86,583.31,682.36
2020-10-20 21:57:03.113576+00:00,,,,,529.65,508.18,581.89,641.52,379.75,387.39,580.67,557.91,583.93,681.94
2020-10-20 21:57:03.121576+00:00,,,,,529.91,508.72,582.17,641.59,378.85,387.54,580.53,558.27,583.78,681.49
2020-10-20 21:57:03.129576+00:00,,,,,529.54,509.39,582.54,641.73,378.97,387.62,581.13,559.11,583.69,681.24
2020-10-20 21:57:03.137576+00:00,,,,,529.21,508.95,583.19,642.77,379.0,386.41,581.08,558.68,583.38,680.39
2020-10-20 21:57:03.145576+00:00,,,,,529.12,508.7,582.76,642.17,379.16,387.42,580.9,558.68,583.45,681.04
2020-10-20 21:57:03.153576+00:00,,,,,528.9,508.53,582.41,642.07,379.68,387.02,580.99,558.29,583.87,681.21
2020-10-20 21:57:03.161576+00:00,,,,,529.09,507.82,582.22,642.61,379.89,387.69,580.68,558.39,583.34,681.4
2020-10-20 21:57:03.169576+00:00,,,,,529.2,507.79,581.7,642.02,379.99,387.49,580.96,557.85,583.67,681.04
2020-10-20 21:57:03.177576+00:00,,,,,529.21,507.98,582.08,642.28,380.01,389.0,581.72,557.5,581.52,680.78
2020-10-20 21:57:03.185576+00:00,,,,,528.99,508.3,582.1,642.21,379.63,387.5,581.12,557.97,583.92,681.97
2020-10-20 21:57:03.193576+00:00,,,,,529.3,508.01,582.38,642.19,379.11,387.33,580.37,558.7,583.54,680.56
2020-10-20 21:57:03.201576+00:00,,,,,528.81,508.18,582.7,642.38,379.19,387.86,580.66,558.05,583.06,681.1
2020-10-20 21:57:03.209576+00:00,,,,,528.91,508.42,582.51,642.7,379.37,388.28,581.68,558.17,582.71,680.24
2020-10-20 21:57:03.217576+00:00,,,,,528.76,507.7,582.15,642.24,379.85,387.43,582.06,558.87,583.23,679.87
2020-10-20 21:57:03.225576+00:00,,,,,530.17,508.47,580.76,641.35,377.97,387.0,581.15,558.0,583.06,679.5
2020-10-20 21:57:03.233576+00:00,-3.2683863405259515,-10.308332188324078,5.908552443750647,-13.849267771029732,529.72,508.3,580.81,641.14,378.23,387.34,581.24,558.85,582.69,679.68
2020-10-20 21:57:03.241576+00:00,-3.2885894954135724,-10.410224324400708,5.1247747070502525,-13.967926123642709,529.99,508.95,582.76,642.76,379.47,387.69,581.61,558.89,583.05,679.18
2020-10-20 21:57:03.249576+00:00,-5.0181895400905425,-8.559418512086449,3.9443256796387995,-13.57410757178584,529.46,509.24,582.04,642.41,379.39,387.39,581.24,558.91,583.5,679.43
2020-10-20 21:57:03.257576+00:00,-4.9381811342989925,-8.488390405382269,3.8832283559799503,-13.233871988048723,528.7,508.12,582.28,643.25,380.07,387.5,580.46,558.74,582.81,679.34
2020-10-20 21:57:03.265576+00:00,-4.119631300333967,-8.988440393952452,3.7164141548952054,-12.889861551388861,529.29,508.59,581.86,643.44,380.21,387.16,581.03,558.64,582.76,678.6
2020-10-20 21:57:03.273576+00:00,-3.9949242253631905,-9.581021941744924,3.22536773413086,-12.23484316459462,528.9,507.86,580.72,642.53,379.92,386.92,582.39,560.81,584.99,678.73
2020-10-20 21:57:03.281576+00:00,-3.2100590022568363,-10.751832735709936,3.3016409826877706,-12.146971223409025,529.47,507.28,581.1,642.41,379.79,387.54,581.15,559.1,582.64,677.01
2020-10-20 21:57:03.289576+00:00,-3.4105382424370494,-10.262598346860015,2.116487547159815,-11.82203196535262,529.6,507.98,580.25,642.02,379.75,387.58,581.42,559.0,582.33,676.93
