Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-21 21:37:34.679729+00:00,,,,,,,
2020-10-21 21:37:34.687729+00:00,,,,,,,
2020-10-21 21:37:34.695729+00:00,,,,,,,
2020-10-21 21:37:34.703729+00:00,,,,,,,
2020-10-21 21:37:34.711729+00:00,,,,,,,
2020-10-21 21:37:34.719729+00:00,,,,,,,
2020-10-21 21:37:34.727729+00:00,,,,,,,
2020-10-21 21:37:34.735729+00:00,,,,,,,
2020-10-21 21:37:34.743729+00:00,,,,,,,
2020-10-21 21:37:34.751729+00:00,,,,,,,
2020-10-21 21:37:34.759729+00:00,,,,,,,
2020-10-21 21:37:34.767729+00:00,,,,,,,
2020-10-21 21:37:34.775729+00:00,,,,,,,
2020-10-21 21:37:34.783729+00:00,,,,,,,
2020-10-21 21:37:34.791729+00:00,,,,,,,
2020-10-21 21:37:34.799729+00:00,,,,,,,
2020-10-21 21:37:34.807729+00:00,,,,,,,
2020-10-21 21:37:34.815729+00:00,,,,,,,
2020-10-21 21:37:34.823729+00:00,,,,,,,
2020-10-21 21:37:34.831729+00:00,,,,,,,
2020-10-21 21:37:34.839729+00:00,,,,,,,
2020-10-21 21:37:34.847729+00:00,,,,,,,
2020-10-21 21:37:34.855729+00:00,,,,,,,
2020-10-21 21:37:34.863729+00:00,,,,,,,
2020-10-21 21:37:34.871729+00:00,,,,,,,
2020-10-21 21:37:34.879729+00:00,,,,,,,
2020-10-21 21:37:34.887729+00:00,,,,,,,
2020-10-21 21:37:34.895729+00:00,,,,,,,
2020-10-21 21:37:34.903729+00:00,,,,,,,
2020-10-21 21:37:34.911729+00:00,,,,,,,
2020-10-21 21:37:34.919729+00:00,,,,,,,
2020-10-21 21:37:34.927729+00:00,,,,,,,
2020-10-21 21:37:34.935729+00:00,,,,,,,
2020-10-21 21:37:34.943729+00:00,,,,,,,
2020-10-21 21:37:34.951729+00:00,,,,,,,
2020-10-21 21:37:34.959729+00:00,,,,,,,
2020-10-21 21:37:34.967729+00:00,,,,,,,
2020-10-21 21:37:34.975729+00:00,,,,,,,
2020-10-21 21:37:34.983729+00:00,,,,,,,
2020-10-21 21:37:34.991729+00:00,,,,,,,
2020-10-21 21:37:34.999729+00:00,,,,,,,
2020-10-21 21:37:35.007729+00:00,,,,,,,
2020-10-21 21:37:35.015729+00:00,,,,,,,
2020-10-21 21:37:35.023729+00:00,,,,,,,
2020-10-21 21:37:35.031729+00:00,,,,,,,
2020-10-21 21:37:35.039729+00:00,,,,,,,
2020-10-21 21:37:35.047729+00:00,,,,,,,
2020-10-21 21:37:35.055729+00:00,,,,,,,
2020-10-21 21:37:35.063729+00:00,,,,,,,
2020-10-21 21:37:35.071729+00:00,,,,,,,
2020-10-21 21:37:35.079729+00:00,,,,,,,
2020-10-21 21:37:35.087729+00:00,,,,,,,
2020-10-21 21:37:35.095729+00:00,,,,,,,
2020-10-21 21:37:35.103729+00:00,,,,,,,
2020-10-21 21:37:35.111729+00:00,,,,,,,
2020-10-21 21:37:35.119729+00:00,,,,,,,
2020-10-21 21:37:35.127729+00:00,,,,,,,
2020-10-21 21:37:35.135729+00:00,,,,,,,
2020-10-21 21:37:35.143729+00:00,,,,,,,
2020-10-21 21:37:35.151729+00:00,,,,,,,
2020-10-21 21:37:35.159729+00:00,,,,,,,
2020-10-21 21:37:35.167729+00:00,,,,,,,
2020-10-21 21:37:35.175729+00:00,,,,,,,
2020-10-21 21:37:35.183729+00:00,,,,,,,
2020-10-21 21:37:35.191729+00:00,,,,,,,
2020-10-21 21:37:35.199729+00:00,,,,,,,
2020-10-21 21:37:35.207729+00:00,,,,,,,
2020-10-21 21:37:35.215729+00:00,,,,,,,
2020-10-21 21:37:35.223729+00:00,,,,,,,
