Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-22 20:40:23.606899+00:00,,,,,,,
2020-09-22 20:40:23.614899+00:00,,,,,,,
2020-09-22 20:40:23.622899+00:00,,,,,,,
2020-09-22 20:40:23.630899+00:00,,,,,,,
2020-09-22 20:40:23.638899+00:00,,,,,,,
2020-09-22 20:40:23.646899+00:00,,,,,,,
2020-09-22 20:40:23.654899+00:00,,,,,,,
2020-09-22 20:40:23.662899+00:00,,,,,,,
2020-09-22 20:40:23.670899+00:00,,,,,,,
2020-09-22 20:40:23.678899+00:00,,,,,,,
2020-09-22 20:40:23.686899+00:00,,,,,,,
2020-09-22 20:40:23.694899+00:00,,,,,,,
2020-09-22 20:40:23.702899+00:00,,,,,,,
2020-09-22 20:40:23.710899+00:00,,,,,,,
2020-09-22 20:40:23.718899+00:00,,,,,,,
2020-09-22 20:40:23.726899+00:00,,,,,,,
2020-09-22 20:40:23.734899+00:00,,,,,,,
2020-09-22 20:40:23.742899+00:00,,,,,,,
2020-09-22 20:40:23.750899+00:00,,,,,,,
2020-09-22 20:40:23.758899+00:00,,,,,,,
2020-09-22 20:40:23.766899+00:00,,,,,,,
2020-09-22 20:40:23.774899+00:00,,,,,,,
2020-09-22 20:40:23.782899+00:00,,,,,,,
2020-09-22 20:40:23.790899+00:00,,,,,,,
2020-09-22 20:40:23.798899+00:00,,,,,,,
2020-09-22 20:40:23.806899+00:00,,,,,,,
2020-09-22 20:40:23.814899+00:00,,,,,,,
2020-09-22 20:40:23.822899+00:00,,,,,,,
2020-09-22 20:40:23.830899+00:00,,,,,,,
2020-09-22 20:40:23.838899+00:00,,,,,,,
2020-09-22 20:40:23.846899+00:00,,,,,,,
2020-09-22 20:40:23.854899+00:00,,,,,,,
2020-09-22 20:40:23.862899+00:00,,,,,,,
2020-09-22 20:40:23.870899+00:00,,,,,,,
2020-09-22 20:40:23.878899+00:00,,,,,,,
2020-09-22 20:40:23.886899+00:00,,,,,,,
2020-09-22 20:40:23.894899+00:00,,,,,,,
2020-09-22 20:40:23.902899+00:00,,,,,,,
2020-09-22 20:40:23.910899+00:00,,,,,,,
2020-09-22 20:40:23.918899+00:00,,,,,,,
2020-09-22 20:40:23.926899+00:00,,,,,,,
2020-09-22 20:40:23.934899+00:00,,,,,,,
2020-09-22 20:40:23.942899+00:00,,,,,,,
2020-09-22 20:40:23.950899+00:00,,,,,,,
2020-09-22 20:40:23.958899+00:00,,,,,,,
2020-09-22 20:40:23.966899+00:00,,,,,,,
2020-09-22 20:40:23.974899+00:00,,,,,,,
2020-09-22 20:40:23.982899+00:00,,,,,,,
2020-09-22 20:40:23.990899+00:00,,,,,,,
2020-09-22 20:40:23.998899+00:00,,,,,,,
2020-09-22 20:40:24.006899+00:00,,,,,,,
2020-09-22 20:40:24.014899+00:00,,,,,,,
2020-09-22 20:40:24.022899+00:00,,,,,,,
2020-09-22 20:40:24.030899+00:00,,,,,,,
2020-09-22 20:40:24.038899+00:00,,,,,,,
2020-09-22 20:40:24.046899+00:00,,,,,,,
2020-09-22 20:40:24.054899+00:00,,,,,,,
2020-09-22 20:40:24.062899+00:00,,,,,,,
2020-09-22 20:40:24.070899+00:00,,,,,,,
2020-09-22 20:40:24.078899+00:00,,,,,,,
2020-09-22 20:40:24.086899+00:00,,,,,,,
2020-09-22 20:40:24.094899+00:00,,,,,,,
2020-09-22 20:40:24.102899+00:00,,,,,,,
2020-09-22 20:40:24.110899+00:00,,,,,,,
2020-09-22 20:40:24.118899+00:00,,,,,,,
2020-09-22 20:40:24.126899+00:00,,,,,,,
2020-09-22 20:40:24.134899+00:00,,,,,,,
2020-09-22 20:40:24.142899+00:00,,,,,,,
2020-09-22 20:40:24.150899+00:00,,,,,,,
2020-09-22 20:40:24.158899+00:00,,,555.7,547.7,571.6,606.3,370.4
2020-09-22 20:40:24.166899+00:00,,,554.9,548.4,572.7,606.3,369.8
2020-09-22 20:40:24.174899+00:00,,,555.5,548.0,572.2,606.2,370.0
2020-09-22 20:40:24.182899+00:00,,,555.1,548.2,572.2,607.1,370.4
2020-09-22 20:40:24.190899+00:00,,,554.8,547.3,571.7,607.2,370.4
2020-09-22 20:40:24.198899+00:00,,,554.7,547.5,572.3,606.8,370.2
2020-09-22 20:40:24.206899+00:00,,,555.6,548.1,571.6,606.6,370.1
2020-09-22 20:40:24.214899+00:00,,,555.7,547.9,571.9,606.5,370.3
2020-09-22 20:40:24.222899+00:00,,,555.5,547.6,572.4,607.3,370.3
2020-09-22 20:40:24.230899+00:00,,,555.0,547.9,572.3,606.9,369.9
2020-09-22 20:40:24.238899+00:00,,,556.3,548.2,570.9,605.1,370.7
2020-09-22 20:40:24.246899+00:00,,,555.9,548.0,571.3,606.3,370.3
2020-09-22 20:40:24.254899+00:00,,,556.1,548.0,572.0,607.2,369.8
2020-09-22 20:40:24.262899+00:00,,,556.0,548.3,571.9,606.9,370.3
2020-09-22 20:40:24.270899+00:00,,,555.6,547.9,572.1,606.9,370.7
2020-09-22 20:40:24.278899+00:00,,,555.5,548.0,572.0,606.6,369.7
2020-09-22 20:40:24.286899+00:00,,,556.3,549.6,572.1,605.7,368.5
2020-09-22 20:40:24.294899+00:00,,,555.5,547.8,571.8,607.0,370.1
2020-09-22 20:40:24.302899+00:00,,,555.6,548.0,571.9,607.1,370.3
2020-09-22 20:40:24.310899+00:00,,,555.9,547.6,571.4,606.9,370.3
2020-09-22 20:40:24.318899+00:00,,,556.2,547.8,571.5,607.3,370.3
2020-09-22 20:40:24.326899+00:00,,,556.5,548.4,571.9,607.4,370.4
2020-09-22 20:40:24.334899+00:00,,,556.1,547.9,571.3,606.3,369.8
2020-09-22 20:40:24.342899+00:00,,,556.2,548.0,571.3,606.4,370.2
2020-09-22 20:40:24.350899+00:00,,,556.2,548.5,571.7,606.5,370.4
2020-09-22 20:40:24.358899+00:00,,,556.7,548.1,571.2,606.1,370.2
2020-09-22 20:40:24.366899+00:00,,,556.8,548.3,571.6,606.3,370.7
2020-09-22 20:40:24.374899+00:00,,,554.8,546.4,570.9,608.1,370.2
2020-09-22 20:40:24.382899+00:00,,,556.2,548.1,571.9,606.9,369.5
2020-09-22 20:40:24.390899+00:00,,,556.2,548.6,571.4,606.9,370.2
2020-09-22 20:40:24.398899+00:00,,,556.2,547.8,570.7,606.2,370.5
2020-09-22 20:40:24.406899+00:00,,,556.2,548.1,571.1,606.4,370.2
2020-09-22 20:40:24.414899+00:00,,,556.1,547.7,571.6,606.6,369.5
2020-09-22 20:40:24.422899+00:00,,,556.7,548.0,571.4,606.5,370.4
2020-09-22 20:40:24.430899+00:00,,,556.2,548.0,571.2,606.9,369.7
2020-09-22 20:40:24.438899+00:00,,,556.3,547.8,570.6,606.2,370.4
2020-09-22 20:40:24.446899+00:00,,,556.8,547.9,571.0,606.4,370.4
2020-09-22 20:40:24.454899+00:00,,,556.7,548.0,570.7,606.2,370.0
2020-09-22 20:40:24.462899+00:00,,,557.6,548.5,570.3,606.3,370.3
2020-09-22 20:40:24.470899+00:00,,,556.7,548.1,571.0,606.0,369.7
2020-09-22 20:40:24.478899+00:00,,,556.9,548.3,571.4,607.0,370.0
2020-09-22 20:40:24.486899+00:00,,,556.9,548.0,570.7,607.2,370.0
2020-09-22 20:40:24.494899+00:00,,,556.4,548.1,570.9,606.8,370.3
2020-09-22 20:40:24.502899+00:00,,,557.5,548.1,570.6,606.5,370.5
2020-09-22 20:40:24.510899+00:00,,,556.6,547.4,570.2,607.7,371.5
2020-09-22 20:40:24.518899+00:00,,,557.1,548.3,570.5,606.5,370.0
2020-09-22 20:40:24.526899+00:00,,,556.9,548.5,570.3,606.5,370.2
2020-09-22 20:40:24.534899+00:00,,,557.3,547.8,570.6,606.5,370.1
2020-09-22 20:40:24.542899+00:00,,,556.89,547.99,570.17,606.71,370.12
2020-09-22 20:40:24.550899+00:00,,,557.11,547.41,569.81,606.59,370.49
2020-09-22 20:40:24.558899+00:00,,,557.31,548.32,570.32,606.3,369.9
2020-09-22 20:40:24.566899+00:00,,,557.49,548.08,570.49,606.4,370.3
2020-09-22 20:40:24.574899+00:00,,,557.0,547.9,569.97,606.4,369.99
2020-09-22 20:40:24.582899+00:00,,,557.52,548.0,569.83,606.63,370.1
2020-09-22 20:40:24.590899+00:00,,,557.69,547.77,570.68,607.39,370.33
2020-09-22 20:40:24.598899+00:00,,,557.29,547.1,569.18,606.27,370.99
2020-09-22 20:40:24.606899+00:00,,,557.3,547.94,569.93,606.42,369.86
2020-09-22 20:40:24.614899+00:00,,,557.1,548.39,570.11,607.03,369.61
2020-09-22 20:40:24.622899+00:00,,,557.42,547.69,570.17,607.38,370.02
2020-09-22 20:40:24.630899+00:00,,,557.58,547.92,569.21,606.72,370.52
2020-09-22 20:40:24.638899+00:00,,,557.68,548.32,569.96,607.12,370.35
2020-09-22 20:40:24.646899+00:00,,,559.9,548.58,568.2,604.4,369.11
2020-09-22 20:40:24.654899+00:00,,,557.52,547.58,570.15,606.95,370.32
2020-09-22 20:40:24.662899+00:00,,,557.32,547.91,569.87,606.17,370.11
2020-09-22 20:40:24.670899+00:00,,,557.5,548.01,569.61,606.62,370.8
2020-09-22 20:40:24.678899+00:00,,,557.61,548.3,569.91,606.39,369.98
2020-09-22 20:40:24.686899+00:00,,,557.79,548.2,570.11,606.31,369.9
2020-09-22 20:40:24.694899+00:00,,,557.4,548.31,570.39,606.61,369.7
2020-09-22 20:40:24.702899+00:00,,,557.6,548.49,569.89,606.7,369.91
2020-09-22 20:40:24.710899+00:00,,,557.51,547.78,570.11,606.81,370.1
2020-09-22 20:40:24.718899+00:00,,,557.79,547.81,570.19,607.12,370.02
2020-09-22 20:40:24.726899+00:00,,,557.41,547.78,569.78,607.06,370.71
2020-09-22 20:40:24.734899+00:00,,,558.01,547.41,569.5,606.1,370.48
2020-09-22 20:40:24.742899+00:00,,,557.68,548.22,569.93,606.9,370.19
2020-09-22 20:40:24.750899+00:00,,,557.51,548.09,570.39,606.08,369.89
2020-09-22 20:40:24.758899+00:00,,,557.79,547.9,569.78,606.52,369.91
2020-09-22 20:40:24.766899+00:00,,,557.41,548.13,569.71,606.59,369.99
2020-09-22 20:40:24.774899+00:00,,,557.34,548.36,569.79,606.52,370.25
2020-09-22 20:40:24.782899+00:00,,,555.52,547.0,569.51,606.99,371.47
2020-09-22 20:40:24.790899+00:00,,,557.96,548.24,570.01,606.18,369.57
2020-09-22 20:40:24.798899+00:00,,,557.68,548.08,570.01,606.54,370.31
2020-09-22 20:40:24.806899+00:00,,,558.01,547.79,570.19,607.29,369.69
2020-09-22 20:40:24.814899+00:00,,,557.88,547.83,569.91,606.81,370.0
2020-09-22 20:40:24.822899+00:00,,,557.62,548.71,570.39,607.59,369.81
2020-09-22 20:40:24.830899+00:00,,,558.63,548.18,569.81,606.37,370.19
2020-09-22 20:40:24.838899+00:00,,,558.7,547.9,570.5,606.72,369.61
2020-09-22 20:40:24.846899+00:00,,,558.8,547.79,569.89,606.8,370.41
2020-09-22 20:40:24.854899+00:00,,,558.46,547.82,570.21,607.02,370.09
2020-09-22 20:40:24.862899+00:00,,,557.95,548.64,569.97,607.18,370.21
2020-09-22 20:40:24.870899+00:00,,,559.92,549.09,569.4,606.39,370.19
2020-09-22 20:40:24.878899+00:00,,,558.66,548.28,569.81,606.72,369.89
2020-09-22 20:40:24.886899+00:00,,,558.5,548.2,569.91,607.0,369.91
2020-09-22 20:40:24.894899+00:00,,,558.42,548.11,570.1,606.68,369.89
2020-09-22 20:40:24.902899+00:00,,,558.86,548.37,570.01,606.64,369.73
2020-09-22 20:40:24.910899+00:00,,,557.19,547.41,570.39,607.81,370.81
2020-09-22 20:40:24.918899+00:00,,,558.33,548.63,569.48,606.97,370.19
2020-09-22 20:40:24.926899+00:00,,,558.21,548.36,569.75,606.68,370.51
2020-09-22 20:40:24.934899+00:00,,,558.59,548.19,570.09,606.64,370.29
2020-09-22 20:40:24.942899+00:00,,,558.09,548.21,569.8,607.31,370.42
2020-09-22 20:40:24.950899+00:00,,,558.42,548.52,570.13,606.88,370.12
2020-09-22 20:40:24.958899+00:00,,,558.4,548.46,570.17,606.9,369.34
2020-09-22 20:40:24.966899+00:00,,,558.49,547.89,569.7,606.69,370.53
2020-09-22 20:40:24.974899+00:00,,,558.31,548.21,569.89,606.71,369.97
2020-09-22 20:40:24.982899+00:00,,,558.49,548.11,569.61,606.82,370.11
2020-09-22 20:40:24.990899+00:00,,,558.31,548.54,569.88,607.0,370.1
2020-09-22 20:40:24.998899+00:00,6.792688657307036,-8.518186996695587,558.1,548.43,569.68,607.4,370.08
2020-09-22 20:40:25.006899+00:00,6.969991611619818,-8.712765476467482,557.06,547.38,570.89,608.36,369.68
2020-09-22 20:40:25.014899+00:00,7.232330838719951,-9.156800834595876,559.22,548.08,569.54,606.83,369.83
2020-09-22 20:40:25.022899+00:00,7.689379998466617,-10.052404195308872,559.27,548.35,569.71,607.02,370.23
2020-09-22 20:40:25.030899+00:00,7.521359441106055,-9.956852202648808,559.09,547.61,569.39,606.9,370.64
2020-09-22 20:40:25.038899+00:00,7.085705963577557,-9.23817108308041,558.86,548.69,569.76,606.88,370.74
2020-09-22 20:40:25.046899+00:00,6.9306925616199635,-8.825825674254295,558.51,548.96,570.4,606.62,369.54
2020-09-22 20:40:25.054899+00:00,7.096699372314103,-9.06210413701499,559.03,548.4,569.74,607.23,369.65
2020-09-22 20:40:25.062899+00:00,7.537075664855514,-9.705367612623698,558.87,548.56,569.54,607.06,370.23
2020-09-22 20:40:25.070899+00:00,7.648709472383199,-9.652207571840659,558.74,547.8,570.09,606.82,370.3
2020-09-22 20:40:25.078899+00:00,7.484676760253503,-9.531603461640957,559.17,548.53,569.5,607.18,370.18
2020-09-22 20:40:25.086899+00:00,7.141808136103938,-9.157829318436946,558.37,547.9,569.64,606.47,370.38
2020-09-22 20:40:25.094899+00:00,7.72893106412827,-9.765291005903716,558.49,547.12,568.84,606.62,371.51
2020-09-22 20:40:25.102899+00:00,8.29121969597377,-10.042909577251448,558.22,548.16,570.37,606.81,370.52
2020-09-22 20:40:25.110899+00:00,7.526010316751265,-9.245334826760171,558.93,548.17,569.93,606.9,370.22
2020-09-22 20:40:25.118899+00:00,7.56059738146553,-8.773971588562404,558.66,547.79,569.39,606.91,370.63
2020-09-22 20:40:25.126899+00:00,8.138006813071529,-9.80522166268628,558.79,548.16,569.49,606.85,370.56
2020-09-22 20:40:25.134899+00:00,7.328884509655812,-9.519307306018348,559.75,548.33,569.71,606.97,370.0
2020-09-22 20:40:25.142899+00:00,7.249019907279786,-9.162922470410178,558.25,547.2,571.07,609.26,370.42
