Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-20 20:29:25.242130+00:00,,,,,,,
2020-10-20 20:29:25.250130+00:00,,,,,,,
2020-10-20 20:29:25.258130+00:00,,,,,,,
2020-10-20 20:29:25.266130+00:00,,,,,,,
2020-10-20 20:29:25.274130+00:00,,,,,,,
2020-10-20 20:29:25.282130+00:00,,,,,,,
2020-10-20 20:29:25.290130+00:00,,,,,,,
2020-10-20 20:29:25.298130+00:00,,,,,,,
2020-10-20 20:29:25.306130+00:00,,,,,,,
2020-10-20 20:29:25.314130+00:00,,,,,,,
2020-10-20 20:29:25.322130+00:00,,,,,,,
2020-10-20 20:29:25.330130+00:00,,,,,,,
2020-10-20 20:29:25.338130+00:00,,,,,,,
2020-10-20 20:29:25.346130+00:00,,,,,,,
2020-10-20 20:29:25.354130+00:00,,,,,,,
2020-10-20 20:29:25.362130+00:00,,,,,,,
2020-10-20 20:29:25.370130+00:00,,,,,,,
2020-10-20 20:29:25.378130+00:00,,,,,,,
2020-10-20 20:29:25.386130+00:00,,,,,,,
2020-10-20 20:29:25.394130+00:00,,,,,,,
2020-10-20 20:29:25.402130+00:00,,,,,,,
2020-10-20 20:29:25.410130+00:00,,,,,,,
2020-10-20 20:29:25.418130+00:00,,,,,,,
2020-10-20 20:29:25.426130+00:00,,,,,,,
2020-10-20 20:29:25.434130+00:00,,,,,,,
2020-10-20 20:29:25.442130+00:00,,,,,,,
2020-10-20 20:29:25.450130+00:00,,,,,,,
2020-10-20 20:29:25.458130+00:00,,,,,,,
2020-10-20 20:29:25.466130+00:00,,,,,,,
2020-10-20 20:29:25.474130+00:00,,,,,,,
2020-10-20 20:29:25.482130+00:00,,,,,,,
2020-10-20 20:29:25.490130+00:00,,,,,,,
2020-10-20 20:29:25.498130+00:00,,,,,,,
2020-10-20 20:29:25.506130+00:00,,,,,,,
2020-10-20 20:29:25.514130+00:00,,,,,,,
2020-10-20 20:29:25.522130+00:00,,,,,,,
2020-10-20 20:29:25.530130+00:00,,,,,,,
2020-10-20 20:29:25.538130+00:00,,,,,,,
2020-10-20 20:29:25.546130+00:00,,,,,,,
2020-10-20 20:29:25.554130+00:00,,,,,,,
2020-10-20 20:29:25.562130+00:00,,,,,,,
2020-10-20 20:29:25.570130+00:00,,,,,,,
2020-10-20 20:29:25.578130+00:00,,,,,,,
2020-10-20 20:29:25.586130+00:00,,,,,,,
2020-10-20 20:29:25.594130+00:00,,,,,,,
2020-10-20 20:29:25.602130+00:00,,,,,,,
2020-10-20 20:29:25.610130+00:00,,,,,,,
2020-10-20 20:29:25.618130+00:00,,,,,,,
2020-10-20 20:29:25.626130+00:00,,,,,,,
2020-10-20 20:29:25.634130+00:00,,,,,,,
2020-10-20 20:29:25.642130+00:00,,,,,,,
2020-10-20 20:29:25.650130+00:00,,,,,,,
2020-10-20 20:29:25.658130+00:00,,,,,,,
2020-10-20 20:29:25.666130+00:00,,,,,,,
2020-10-20 20:29:25.674130+00:00,,,,,,,
2020-10-20 20:29:25.682130+00:00,,,,,,,
2020-10-20 20:29:25.690130+00:00,,,,,,,
2020-10-20 20:29:25.698130+00:00,,,,,,,
2020-10-20 20:29:25.706130+00:00,,,,,,,
2020-10-20 20:29:25.714130+00:00,,,,,,,
2020-10-20 20:29:25.722130+00:00,,,,,,,
2020-10-20 20:29:25.730130+00:00,,,,,,,
2020-10-20 20:29:25.738130+00:00,,,,,,,
2020-10-20 20:29:25.746130+00:00,,,,,,,
2020-10-20 20:29:25.754130+00:00,,,,,,,
2020-10-20 20:29:25.762130+00:00,,,,,,,
2020-10-20 20:29:25.770130+00:00,,,,,,,
2020-10-20 20:29:25.778130+00:00,,,,,,,
2020-10-20 20:29:25.786130+00:00,,,,,,,
2020-10-20 20:29:25.794130+00:00,,,,,,,
