Time,R_IEV,R_FLX,R_INV,R_DFX,R_EVR,R_PFX,R_HEEL
2020-10-20 21:53:13.259026+00:00,5.88705437423779,-9.951930098048855,541.75,513.34,540.97,652.79,367.43
2020-10-20 21:53:13.267026+00:00,5.327096945177544,-9.987911761716346,541.59,513.75,541.33,651.78,367.44
2020-10-20 21:53:13.275026+00:00,4.963204646330433,-9.818225493132145,541.21,513.55,542.21,650.94,368.33
2020-10-20 21:53:13.283026+00:00,4.859002253913552,-9.638657696566781,540.9,514.79,543.79,649.78,368.04
2020-10-20 21:53:13.291026+00:00,4.4583379349447485,-9.338832508467153,541.03,515.7,544.83,648.99,366.57
2020-10-20 21:53:13.299026+00:00,4.485402820931993,-9.43446174822283,540.39,515.07,545.96,648.77,367.29
2020-10-20 21:53:13.307026+00:00,4.44674691609041,-9.482379464895494,540.49,515.25,547.07,647.72,367.36
2020-10-20 21:53:13.315026+00:00,4.1414336527202575,-9.454933249040407,539.42,515.2,547.54,646.97,368.22
2020-10-20 21:53:13.323026+00:00,4.097453098122089,-9.928749059270336,539.98,516.17,548.79,644.21,366.84
2020-10-20 21:53:13.331026+00:00,3.920052417267039,-10.034136577187345,540.81,516.96,550.14,642.4,365.85
2020-10-20 21:53:13.339026+00:00,3.3998007646659794,-10.041541221782271,539.33,517.36,551.96,642.31,367.3
2020-10-20 21:53:13.347026+00:00,2.891158166501237,-9.696199203892279,538.63,518.76,554.41,640.94,366.65
2020-10-20 21:53:13.355026+00:00,2.4231624013737116,-9.26374296860416,538.26,520.09,556.34,640.2,366.81
2020-10-20 21:53:13.363026+00:00,1.6541654383107631,-9.30722224448525,538.48,521.64,558.51,638.4,367.3
2020-10-20 21:53:13.371026+00:00,1.4860874536049766,-10.125139876535298,536.26,523.84,561.86,638.22,368.39
2020-10-20 21:53:13.379026+00:00,1.2412613386300837,-9.87083144410011,535.44,526.61,564.57,636.84,368.65
2020-10-20 21:53:13.387026+00:00,-1.0515576791142554,-7.665435209492763,536.81,530.17,565.77,632.94,367.23
2020-10-20 21:53:13.395026+00:00,-2.434511477995131,-7.863880887675896,535.61,533.09,569.35,631.93,367.24
2020-10-20 21:53:13.403026+00:00,-2.5940820510396567,-8.922277553999331,535.33,535.82,572.59,630.8,366.88
2020-10-20 21:53:13.411026+00:00,-3.86624485051584,-7.953991111830366,534.14,537.57,576.43,631.31,367.37
2020-10-20 21:53:13.419026+00:00,-5.313965799678602,-7.1180817964757255,534.18,539.32,578.4,631.04,368.24
2020-10-20 21:53:13.427026+00:00,-6.757856328713163,-6.445315051515619,533.67,540.63,578.69,629.03,367.96
2020-10-20 21:53:13.435026+00:00,-8.059314572561918,-5.860768217821929,534.62,542.67,580.4,627.86,367.44
2020-10-20 21:53:13.443026+00:00,-9.079829548671771,-5.277093032142328,534.73,544.62,581.3,627.44,367.18
2020-10-20 21:53:13.451026+00:00,-9.708973666912755,-4.378184917071869,534.48,545.97,582.62,627.22,367.49
2020-10-20 21:53:13.459026+00:00,-10.374829269358589,-3.7242261911993473,535.46,547.22,583.33,626.43,367.67
2020-10-20 21:53:13.467026+00:00,-10.949845438524115,-4.074037075333615,534.89,548.48,584.24,625.5,367.71
2020-10-20 21:53:13.475026+00:00,-11.510728025576594,-3.695616448608578,536.21,550.85,586.59,625.27,366.96
2020-10-20 21:53:13.483026+00:00,-12.36654968843576,-2.96080058298756,537.48,553.03,588.87,625.57,366.7
2020-10-20 21:53:13.491026+00:00,-13.002466127106256,-2.8942484286216965,536.99,554.23,590.78,625.44,367.77
2020-10-20 21:53:13.499026+00:00,-13.204706788773954,-2.851252525197944,536.6,554.3,592.72,626.57,369.4
2020-10-20 21:53:13.507026+00:00,-13.923586681024462,-2.5673761478362653,534.47,553.39,592.34,625.15,368.77
2020-10-20 21:53:13.515026+00:00,-14.947265147732544,-2.0592358378437274,535.81,554.84,592.55,622.69,366.53
2020-10-20 21:53:13.523026+00:00,-15.772607520903067,-1.4987731777127313,536.86,556.29,593.65,623.52,367.96
2020-10-20 21:53:13.531026+00:00,-16.67975630165194,-0.9517323838344925,537.2,556.42,594.25,622.94,367.36
2020-10-20 21:53:13.539026+00:00,-17.11134736669689,-0.8887358815139402,536.71,556.98,595.92,622.59,367.39
2020-10-20 21:53:13.547026+00:00,-17.07146533382463,-1.4207958073956193,537.18,558.23,597.09,622.96,367.52
2020-10-20 21:53:13.555026+00:00,-17.70442560620323,-1.367112164499704,537.82,557.92,596.05,621.02,367.46
2020-10-20 21:53:13.563026+00:00,-18.43889708569182,-0.6590775044838938,537.01,558.7,597.2,620.71,368.01
2020-10-20 21:53:13.571026+00:00,-18.576857698998104,-0.4394254758340298,537.9,560.65,600.38,622.62,368.46
2020-10-20 21:53:13.579026+00:00,-18.829309719392043,-0.389088361221018,537.73,561.76,601.57,622.86,368.8
2020-10-20 21:53:13.587026+00:00,-19.16756098003179,0.4462066813855458,536.82,561.29,600.46,621.23,368.31
2020-10-20 21:53:13.595026+00:00,-19.388907198079913,0.17290299262220418,539.05,564.77,606.3,626.32,371.24
2020-10-20 21:53:13.603026+00:00,-19.63451308842757,-0.4112040243306314,541.29,567.72,609.93,628.48,371.85
2020-10-20 21:53:13.611026+00:00,-20.248886210426615,0.5872632819333962,539.15,564.01,602.89,619.74,366.56
2020-10-20 21:53:13.619026+00:00,-20.615362119238323,0.928315009815839,539.57,565.63,605.37,621.46,367.86
2020-10-20 21:53:13.627026+00:00,-21.141893252951864,1.2739841172961581,539.54,565.91,605.62,620.99,367.76
2020-10-20 21:53:13.635026+00:00,-22.089697809564054,2.0519403437822783,539.88,567.05,606.93,620.68,367.96
2020-10-20 21:53:13.643026+00:00,-22.367937870998446,2.117365098059709,539.86,567.12,607.85,621.24,368.83
2020-10-20 21:53:13.651026+00:00,-22.372543900860222,1.4608468340248324,539.91,567.8,608.74,621.54,368.0
2020-10-20 21:53:13.659026+00:00,-22.326678052333218,1.4265613450447718,540.89,569.13,609.21,621.04,367.05
2020-10-20 21:53:13.667026+00:00,-22.60883414063394,0.948792405854411,540.74,569.09,609.57,621.26,367.77
2020-10-20 21:53:13.675026+00:00,-23.171559289264202,1.5703641415770981,541.27,570.09,610.08,620.24,367.05
2020-10-20 21:53:13.683026+00:00,-23.491213435591124,2.6938567268561058,539.86,569.62,610.71,622.17,369.37
2020-10-20 21:53:13.691026+00:00,-23.8682616922957,2.6710373107908203,539.69,570.26,611.35,622.71,370.07
2020-10-20 21:53:13.699026+00:00,-24.162186382402417,3.167705750745929,542.61,572.1,610.85,619.84,366.65
2020-10-20 21:53:13.707026+00:00,-24.511504614170228,3.3614506972537246,541.68,572.23,611.83,620.36,367.07
2020-10-20 21:53:13.715026+00:00,-24.744126414066173,3.054176295073167,541.14,572.87,612.06,620.65,367.18
2020-10-20 21:53:13.723026+00:00,-24.84362163634584,3.540745429930842,541.45,572.57,612.41,620.91,367.55
2020-10-20 21:53:13.731026+00:00,-25.11983100012357,4.194987568849409,542.23,573.26,613.11,620.35,367.52
2020-10-20 21:53:13.739026+00:00,-25.089217017959804,4.177438602821457,542.42,574.23,613.16,620.73,367.35
2020-10-20 21:53:13.747026+00:00,-25.247917510394615,3.63894853666954,542.21,573.4,612.89,620.29,367.31
2020-10-20 21:53:13.755026+00:00,-25.760797384170747,3.2765110000917446,542.75,573.97,613.35,619.79,367.48
2020-10-20 21:53:13.763026+00:00,-26.04944859312681,4.20275599172968,541.99,574.48,613.89,620.15,367.41
2020-10-20 21:53:13.771026+00:00,-25.828335524279154,4.3922175712837825,542.88,574.33,612.81,619.41,366.09
2020-10-20 21:53:13.779026+00:00,-25.756284009692763,4.080162190263704,543.23,574.03,612.59,619.46,365.91
2020-10-20 21:53:13.787026+00:00,-26.089090191632653,4.406449794325099,541.62,573.75,613.73,620.82,367.82
2020-10-20 21:53:13.795026+00:00,-25.594802782912534,3.952989041186995,542.61,574.48,613.28,619.76,367.85
2020-10-20 21:53:13.803026+00:00,-24.92854547683472,2.8340191418312193,542.69,574.74,613.35,619.51,367.77
2020-10-20 21:53:13.811026+00:00,-25.64781789722742,3.2979684463454393,542.77,574.73,614.07,619.95,367.27
2020-10-20 21:53:13.819026+00:00,-26.215696453229413,3.9194978345001474,541.67,574.44,614.16,620.6,368.37
2020-10-20 21:53:13.827026+00:00,-26.094755847558964,4.056829415453411,541.44,574.36,614.22,620.48,368.68
2020-10-20 21:53:13.835026+00:00,-26.374225332027944,4.51462153542537,542.5,574.8,614.37,620.16,367.55
2020-10-20 21:53:13.843026+00:00,-26.387521623304668,4.551296782402888,541.85,574.6,613.78,619.85,367.82
2020-10-20 21:53:13.851026+00:00,-26.33349016491023,4.450975924744708,541.91,574.73,613.71,619.95,367.68
2020-10-20 21:53:13.859026+00:00,-26.322146980026698,4.415846692244058,542.49,575.6,614.19,620.31,367.65
2020-10-20 21:53:13.867026+00:00,-26.27209838915983,4.529014018799983,541.37,573.63,612.02,618.97,367.34
2020-10-20 21:53:13.875026+00:00,-26.49459663043006,4.732331414553083,541.02,573.7,612.33,619.83,368.48
2020-10-20 21:53:13.883026+00:00,-26.6185855099655,4.911617311661711,540.77,575.38,614.69,621.49,369.49
2020-10-20 21:53:13.891026+00:00,-26.53458863894126,4.75309645010523,539.33,572.95,612.65,620.41,369.38
2020-10-20 21:53:13.899026+00:00,-26.549684464443935,4.63329217659962,540.51,573.4,612.13,619.32,367.99
2020-10-20 21:53:13.907026+00:00,-25.686383644741817,3.9041299656973347,541.12,573.55,611.62,618.11,366.74
2020-10-20 21:53:13.915026+00:00,-24.826857341135558,3.285467787004893,541.18,574.41,612.47,619.05,367.38
2020-10-20 21:53:13.923026+00:00,-24.901422674939685,3.60545266187899,541.96,575.94,613.6,619.8,367.5
2020-10-20 21:53:13.931026+00:00,-25.06322186307127,3.660083786425783,542.18,575.98,613.64,619.83,367.56
2020-10-20 21:53:13.939026+00:00,-25.54352674529616,4.128983438544224,541.84,575.75,613.98,620.23,367.22
2020-10-20 21:53:13.947026+00:00,-25.33902338334413,4.286282077487156,541.95,575.88,614.1,620.66,367.12
2020-10-20 21:53:13.955026+00:00,-25.44053617879606,3.98336996890572,542.35,575.39,613.15,619.52,367.18
2020-10-20 21:53:13.963026+00:00,-25.720317365270297,3.852670472958704,542.34,574.46,611.87,617.97,366.44
2020-10-20 21:53:13.971026+00:00,-25.439050288446243,3.76152632096202,541.38,574.57,612.97,619.48,367.32
2020-10-20 21:53:13.979026+00:00,-25.614662660910682,4.0279738942340595,540.07,573.91,614.09,620.85,369.45
2020-10-20 21:53:13.987026+00:00,-25.025796923616426,3.4867696152821117,539.38,573.4,613.75,620.3,369.14
2020-10-20 21:53:13.995026+00:00,-24.854526479337068,3.040428121982094,543.01,575.34,613.6,619.37,366.27
2020-10-20 21:53:14.003026+00:00,-25.419770049154238,3.718709998009634,537.21,570.41,609.21,615.26,365.26
2020-10-20 21:53:14.011026+00:00,-25.407312397128475,4.048827785246544,535.16,569.8,609.57,616.16,366.96
2020-10-20 21:53:14.019026+00:00,-25.455736100314418,3.9448259839462816,542.46,575.97,614.25,620.45,367.37
2020-10-20 21:53:14.027026+00:00,-25.429776494209555,4.112502285541934,540.56,574.44,613.16,620.0,367.49
2020-10-20 21:53:14.035026+00:00,-25.333809395329865,4.171455505982302,541.09,573.95,612.58,619.72,367.33
2020-10-20 21:53:14.043026+00:00,-24.62704328909874,3.4886814677429183,540.09,573.91,613.01,620.82,368.32
2020-10-20 21:53:14.051026+00:00,-24.195191757191324,3.081606722956371,540.09,573.88,613.15,621.0,368.55
2020-10-20 21:53:14.059026+00:00,-24.698649548428808,3.1695283384361437,541.01,574.28,611.78,618.76,367.2
2020-10-20 21:53:14.067026+00:00,-24.52344690802218,2.8740749413536584,540.15,573.74,612.02,619.33,367.03
2020-10-20 21:53:14.075026+00:00,-24.250708241547645,2.52816165125508,539.69,572.99,611.78,619.38,367.11
2020-10-20 21:53:14.083026+00:00,-24.074441831454898,3.0862326501646384,539.12,571.49,610.45,618.93,367.74
2020-10-20 21:53:14.091026+00:00,-23.852706559537676,3.1053281410223295,539.83,572.08,610.97,620.0,367.95
2020-10-20 21:53:14.099026+00:00,-23.399783195042954,1.6197520846896236,539.45,572.13,609.77,619.76,367.48
2020-10-20 21:53:14.107026+00:00,-23.323447526895876,1.8771388443388288,537.57,569.23,606.89,618.35,367.56
2020-10-20 21:53:14.115026+00:00,-23.863529932674474,2.9361814192742295,536.5,568.15,606.05,619.04,367.54
2020-10-20 21:53:14.123026+00:00,-23.47175458739114,2.7668149219668523,535.7,566.38,604.15,618.76,367.58
2020-10-20 21:53:14.131026+00:00,-22.56434425968666,2.186466749925162,534.34,564.09,601.89,618.48,367.35
2020-10-20 21:53:14.139026+00:00,-21.600269847937977,1.519418025941214,533.1,562.31,600.17,619.01,367.21
2020-10-20 21:53:14.147026+00:00,-21.000114949687077,0.7090440536335767,533.34,560.79,598.93,619.34,367.62
2020-10-20 21:53:14.155026+00:00,-20.071801537379432,0.27403060442729016,533.01,559.02,596.79,619.01,367.55
2020-10-20 21:53:14.163026+00:00,-18.38242287887171,-0.34861657833110266,532.32,557.81,595.12,618.98,367.76
2020-10-20 21:53:14.171026+00:00,-18.183271803520046,-0.6130940332902205,532.14,557.3,594.26,619.13,366.99
2020-10-20 21:53:14.179026+00:00,-17.88371538061471,-0.2994269177632526,528.46,552.94,591.49,620.73,369.07
2020-10-20 21:53:14.187026+00:00,-16.780962289580824,-1.0969557585124492,527.76,550.91,589.0,621.58,369.29
2020-10-20 21:53:14.195026+00:00,-16.145109035427247,-1.71488687894771,530.77,551.38,587.85,621.8,367.62
2020-10-20 21:53:14.203026+00:00,-15.875736572779557,-1.174392785847382,530.23,549.47,585.9,622.36,367.86
2020-10-20 21:53:14.211026+00:00,-15.401557710170815,-1.087099780900264,530.37,548.32,583.8,622.15,367.06
2020-10-20 21:53:14.219026+00:00,-14.346875611132432,-1.8050321331968964,530.74,547.35,581.92,622.62,367.51
2020-10-20 21:53:14.227026+00:00,-13.476292158400007,-2.148783653563263,530.46,546.31,580.54,621.94,366.15
2020-10-20 21:53:14.235026+00:00,-12.448053629565786,-1.9926401962883302,530.07,545.07,579.52,622.37,366.12
2020-10-20 21:53:14.243026+00:00,-12.429796430355859,-0.6858175100795394,530.6,544.0,578.7,623.93,367.51
2020-10-20 21:53:14.251026+00:00,-12.32179769083274,-0.2596827248568686,530.49,543.55,578.51,625.74,368.16
2020-10-20 21:53:14.259026+00:00,-11.514605308319597,-0.9695248312928655,530.75,542.27,577.05,625.83,367.61
2020-10-20 21:53:14.267026+00:00,-11.350420536726668,-1.3540838111023656,530.34,538.86,573.98,624.19,366.56
2020-10-20 21:53:14.275026+00:00,-10.905536291321038,-1.2225549019018311,530.31,537.38,573.42,625.06,367.22
2020-10-20 21:53:14.283026+00:00,-10.24735812237454,-1.0982028799073809,530.62,537.87,573.85,625.68,367.45
2020-10-20 21:53:14.291026+00:00,-9.593745525580857,-1.403619564849967,530.44,537.19,572.88,625.74,366.98
2020-10-20 21:53:14.299026+00:00,-8.381957396484399,-1.8995147322181027,531.02,536.47,572.34,626.25,367.36
2020-10-20 21:53:14.307026+00:00,-8.017910133208968,-2.529215553466096,530.79,536.25,572.24,626.47,367.7
2020-10-20 21:53:14.315026+00:00,-8.397024471167027,-2.2899332252331903,530.98,534.59,571.77,627.56,366.56
2020-10-20 21:53:14.323026+00:00,-8.522928402030088,-1.9171997720670284,532.07,534.34,570.47,626.58,366.02
2020-10-20 21:53:14.331026+00:00,-8.251930589764171,-2.8539949851041335,532.68,534.81,572.15,628.19,367.18
2020-10-20 21:53:14.339026+00:00,-8.027174871577492,-3.1981485578212734,531.56,531.45,572.07,630.03,367.47
2020-10-20 21:53:14.347026+00:00,-8.093487716334764,-3.051122282722865,530.7,527.14,567.45,628.36,366.26
2020-10-20 21:53:14.355026+00:00,-7.607984873594723,-3.7778283542380806,532.48,527.14,568.22,633.98,368.35
2020-10-20 21:53:14.363026+00:00,-7.428578967064498,-4.036621266251327,520.68,512.73,551.91,619.67,358.18
2020-10-20 21:53:14.371026+00:00,-7.162092426463711,-3.7888556036959624,522.39,512.0,550.72,623.51,359.02
2020-10-20 21:53:14.379026+00:00,-6.089700530674418,-4.433593372611857,533.55,521.51,562.52,643.62,368.8
2020-10-20 21:53:14.387026+00:00,-4.963511005600576,-5.665871835199257,533.78,516.95,555.65,643.45,366.78
2020-10-20 21:53:14.395026+00:00,-4.007947676342267,-6.075918787429586,529.46,516.72,554.89,648.27,367.33
2020-10-20 21:53:14.403026+00:00,-3.065644392155379,-6.858041593515408,529.17,516.15,552.59,650.11,368.87
2020-10-20 21:53:14.411026+00:00,-1.6099525931655927,-7.734018710242462,535.23,515.89,549.01,649.98,368.86
2020-10-20 21:53:14.419026+00:00,0.015747082201496544,-8.649737470598875,534.97,516.07,547.68,650.32,367.22
2020-10-20 21:53:14.427026+00:00,1.5823235411417371,-9.740180392974853,536.09,515.76,545.74,650.92,367.49
2020-10-20 21:53:14.435026+00:00,2.631255650581912,-9.20124393050143,536.37,515.38,543.75,651.53,367.25
2020-10-20 21:53:14.443026+00:00,3.207293726680363,-8.658473365427518,537.94,516.09,542.51,653.57,367.9
2020-10-20 21:53:14.451026+00:00,3.365186030048362,-8.670532539436426,538.35,513.72,537.23,650.67,364.3
2020-10-20 21:53:14.459026+00:00,2.9467981151243814,-8.550953792359524,539.48,513.9,536.86,652.14,364.09
2020-10-20 21:53:14.467026+00:00,3.2576007491463415,-8.377277431844155,541.24,515.66,539.94,657.36,367.47
2020-10-20 21:53:14.475026+00:00,3.6384979306746845,-8.206611588672397,541.03,514.51,538.16,658.11,366.96
2020-10-20 21:53:14.483026+00:00,4.194313214835066,-9.420223483692178,542.75,513.87,537.08,659.78,367.29
2020-10-20 21:53:14.491026+00:00,4.91463438767153,-9.726092523593731,543.92,513.41,536.15,660.72,367.4
2020-10-20 21:53:14.499026+00:00,5.369873829388023,-9.121246269380586,544.27,512.86,536.27,663.41,367.47
2020-10-20 21:53:14.507026+00:00,5.923599255324692,-9.939505160709961,545.92,512.58,535.95,665.16,367.02
2020-10-20 21:53:14.515026+00:00,6.205238872091599,-10.865737756157515,546.83,512.46,535.61,665.47,366.75
2020-10-20 21:53:14.523026+00:00,6.384661151590607,-10.526464383631929,547.44,512.19,535.5,667.08,366.93
2020-10-20 21:53:14.531026+00:00,6.904826032716454,-10.398974333835692,546.91,510.77,534.09,668.27,367.91
2020-10-20 21:53:14.539026+00:00,6.787279209968466,-11.018264927072558,551.28,515.21,537.27,669.26,366.34
2020-10-20 21:53:14.547026+00:00,7.379057362446689,-11.365270011825686,551.76,515.59,536.58,668.36,365.79
2020-10-20 21:53:14.555026+00:00,8.509849247331065,-11.680678640003213,548.27,511.43,533.59,667.23,367.21
2020-10-20 21:53:14.563026+00:00,8.75224094802804,-11.509673674341778,549.14,512.26,534.88,667.35,366.8
2020-10-20 21:53:14.571026+00:00,8.710794561914975,-11.92127963668554,548.76,512.07,534.62,667.59,366.32
2020-10-20 21:53:14.579026+00:00,8.427953441673823,-11.941183865547552,548.53,511.59,534.81,669.18,366.99
2020-10-20 21:53:14.587026+00:00,8.15665773841333,-11.577982369231174,548.05,510.6,534.22,666.84,366.17
2020-10-20 21:53:14.595026+00:00,8.16296332472224,-12.397479997474953,549.03,510.9,534.02,667.78,366.61
2020-10-20 21:53:14.603026+00:00,8.195784263237798,-11.80834035052284,549.49,511.46,534.52,669.9,367.49
2020-10-20 21:53:14.611026+00:00,8.16136476825901,-11.409128026869814,549.25,511.26,534.61,669.54,366.88
2020-10-20 21:53:14.619026+00:00,8.401428066242973,-11.179858443664374,549.79,510.93,534.3,669.28,366.72
2020-10-20 21:53:14.627026+00:00,8.458231352894998,-10.295223262579968,549.84,511.8,535.81,671.02,368.31
2020-10-20 21:53:14.635026+00:00,8.37402901073238,-10.519569129668067,549.93,511.09,535.57,672.33,368.59
2020-10-20 21:53:14.643026+00:00,8.334490343076105,-11.052169723631389,550.27,509.95,534.7,671.53,367.52
2020-10-20 21:53:14.651026+00:00,8.477514660434872,-11.332731261005993,550.57,510.16,534.49,671.44,367.61
2020-10-20 21:53:14.659026+00:00,8.457240999157747,-11.549506747228019,550.8,510.01,534.22,671.85,367.64
2020-10-20 21:53:14.667026+00:00,8.224187076642918,-11.807660379901987,550.71,510.09,535.02,672.48,367.07
2020-10-20 21:53:14.675026+00:00,7.949097445371325,-12.812551685483722,550.5,509.59,535.2,673.06,368.79
2020-10-20 21:53:14.683026+00:00,7.763304518847816,-14.250141131761485,550.47,510.39,535.81,673.03,367.91
2020-10-20 21:53:14.691026+00:00,7.946272158479197,-14.475158476615386,548.29,508.59,536.26,673.43,367.35
2020-10-20 21:53:14.699026+00:00,7.847170282707803,-13.786455504008158,548.78,508.68,536.73,672.94,368.14
2020-10-20 21:53:14.707026+00:00,7.798756094798502,-14.668475335867289,549.87,510.4,537.72,671.54,366.77
2020-10-20 21:53:14.715026+00:00,8.750968143028453,-19.50380907126491,551.75,511.04,539.37,673.68,367.49
2020-10-20 21:53:14.723026+00:00,8.732216431981936,-15.640894205928024,538.85,499.92,527.36,658.56,360.45
2020-10-20 21:53:14.731026+00:00,8.66963637117757,-11.145459740205087,541.51,502.84,530.66,662.0,362.19
2020-10-20 21:53:14.739026+00:00,9.167391427577266,-20.104549375979218,551.78,511.52,540.67,674.24,368.32
2020-10-20 21:53:14.747026+00:00,8.866076915932291,-23.93699521524967,549.22,509.87,538.33,671.24,366.92
2020-10-20 21:53:14.755026+00:00,9.279780531516304,-22.159209084225505,549.92,510.3,538.79,671.46,367.1
2020-10-20 21:53:14.763026+00:00,9.527104331187225,-23.533823320406967,549.93,511.14,540.38,671.23,367.4
2020-10-20 21:53:14.771026+00:00,9.05251523990938,-22.864279584365043,549.68,510.92,540.06,669.89,367.42
2020-10-20 21:53:14.779026+00:00,7.835128676962095,-16.8581963665749,549.0,510.14,539.63,669.11,367.24
2020-10-20 21:53:14.787026+00:00,7.070711978956889,-13.856998329341621,548.88,510.15,540.28,668.56,367.5
2020-10-20 21:53:14.795026+00:00,7.183553475924424,-14.793990072936696,548.53,510.44,540.86,667.91,367.78
2020-10-20 21:53:14.803026+00:00,7.023230630598712,-14.395576981980582,548.93,510.29,541.47,666.6,366.15
2020-10-20 21:53:14.811026+00:00,7.037362361929048,-14.447736786387054,548.12,511.23,545.22,671.77,370.48
2020-10-20 21:53:14.819026+00:00,6.9393826554839695,-14.811201420716035,547.46,511.69,544.88,670.87,369.93
2020-10-20 21:53:14.827026+00:00,6.991398478787008,-15.43803241528578,548.25,510.52,542.99,666.2,366.23
2020-10-20 21:53:14.835026+00:00,7.1640133115354345,-15.819501861470279,547.76,510.01,543.68,667.26,367.45
2020-10-20 21:53:14.843026+00:00,6.764468203729963,-15.586221132968324,548.07,510.46,543.13,667.16,367.25
2020-10-20 21:53:14.851026+00:00,6.4159521548802685,-14.815371819351556,548.09,510.29,543.32,666.92,367.68
2020-10-20 21:53:14.859026+00:00,6.312206242238063,-14.571976654747994,548.02,509.58,543.1,666.85,367.31
2020-10-20 21:53:14.867026+00:00,6.140750062094443,-14.760994842988158,547.86,510.03,543.95,667.62,366.98
2020-10-20 21:53:14.875026+00:00,6.274168282704468,-15.34624108211837,547.82,510.46,544.44,667.78,367.17
2020-10-20 21:53:14.883026+00:00,6.098298344060528,-15.377414656158763,547.69,510.48,544.24,668.05,366.89
2020-10-20 21:53:14.891026+00:00,5.8962735784645695,-14.848039214875023,547.16,509.89,544.41,668.37,367.68
2020-10-20 21:53:14.899026+00:00,6.118957058743521,-14.437176092960744,548.03,510.3,543.36,666.16,366.22
2020-10-20 21:53:14.907026+00:00,6.219579808610095,-14.619646894330133,548.25,510.2,543.39,665.72,366.22
2020-10-20 21:53:14.915026+00:00,6.172027311995359,-14.538886584401137,547.62,510.31,544.15,666.5,367.25
2020-10-20 21:53:14.923026+00:00,6.138841035435491,-14.32821230478911,547.75,510.93,544.77,665.89,366.49
2020-10-20 21:53:14.931026+00:00,6.1084459904612425,-14.762929514718376,546.85,510.66,545.53,666.27,366.7
2020-10-20 21:53:14.939026+00:00,5.935335080872463,-14.631113504820249,547.25,510.8,545.85,666.37,366.74
2020-10-20 21:53:14.947026+00:00,5.643299189052516,-14.642000162606923,543.7,508.27,545.41,667.38,368.41
2020-10-20 21:53:14.955026+00:00,5.4627994869429415,-14.608129193420607,544.06,509.09,544.99,666.65,368.51
2020-10-20 21:53:14.963026+00:00,5.311661527071546,-14.530850908142646,547.02,510.72,545.82,665.76,367.51
2020-10-20 21:53:14.971026+00:00,5.3938135228204445,-14.88996239164909,546.79,510.52,546.39,666.34,367.22
2020-10-20 21:53:14.979026+00:00,5.2781642638657855,-14.515934655163592,546.46,510.51,546.88,666.52,367.34
2020-10-20 21:53:14.987026+00:00,5.157939082927812,-14.389431313839339,546.14,509.82,547.05,666.65,367.35
2020-10-20 21:53:14.995026+00:00,4.983222590938965,-14.408815013681536,546.26,509.76,546.74,666.45,367.29
2020-10-20 21:53:15.003026+00:00,4.891727823401143,-13.983853939729418,546.4,509.7,546.75,666.57,367.81
2020-10-20 21:53:15.011026+00:00,4.926467798567789,-14.081047599065178,546.25,510.03,546.8,667.09,367.72
2020-10-20 21:53:15.019026+00:00,4.671308784664312,-13.975038985481723,546.67,510.35,546.78,666.25,367.29
2020-10-20 21:53:15.027026+00:00,4.682782083669919,-14.621671855430613,545.13,508.6,545.99,665.37,367.91
2020-10-20 21:53:15.035026+00:00,4.701679457378242,-15.112864749749487,545.36,508.91,545.56,664.34,366.86
2020-10-20 21:53:15.043026+00:00,5.034447158763879,-15.256587677972057,546.31,510.43,547.18,664.7,366.8
2020-10-20 21:53:15.051026+00:00,5.216538381160257,-14.758944079033865,546.14,511.25,548.18,664.35,367.18
2020-10-20 21:53:15.059026+00:00,4.723538851362082,-13.579065856979474,545.96,510.9,547.63,664.26,367.32
2020-10-20 21:53:15.067026+00:00,4.364307323623487,-12.898015766709698,545.5,510.46,547.64,664.34,367.59
2020-10-20 21:53:15.075026+00:00,4.468922711380903,-13.107941213818334,546.02,510.36,547.12,663.5,367.56
2020-10-20 21:53:15.083026+00:00,5.635893442261194,-18.283160930539072,545.54,511.85,548.56,664.39,367.51
2020-10-20 21:53:15.091026+00:00,5.161494200718548,-16.952915322644024,545.76,511.98,549.08,665.32,367.72
2020-10-20 21:53:15.099026+00:00,4.302660700826034,-13.47410347508841,544.52,509.19,546.56,663.97,368.02
2020-10-20 21:53:15.107026+00:00,4.749634518427625,-14.75144070127331,543.49,508.69,547.19,664.58,368.62
2020-10-20 21:53:15.115026+00:00,4.853286731421747,-14.605042615528504,543.74,508.55,546.52,663.14,367.13
2020-10-20 21:53:15.123026+00:00,4.808944879206609,-14.716690251690679,545.6,510.28,548.01,667.1,370.01
2020-10-20 21:53:15.131026+00:00,4.771605779963716,-14.751482151933821,533.97,497.91,534.38,648.27,357.07
2020-10-20 21:53:15.139026+00:00,4.934012219300228,-15.544125139941146,538.63,503.32,539.32,653.75,359.83
2020-10-20 21:53:15.147026+00:00,4.821613143019432,-15.327733045544237,547.72,511.99,549.44,667.23,368.83
2020-10-20 21:53:15.155026+00:00,4.755968331196011,-15.193368196669331,545.87,510.1,547.36,663.68,366.68
2020-10-20 21:53:15.163026+00:00,4.687817365022926,-15.264236112993373,545.86,510.62,548.02,664.83,367.36
2020-10-20 21:53:15.171026+00:00,4.70497289153458,-15.41325548498295,547.36,510.94,547.89,663.81,366.2
2020-10-20 21:53:15.179026+00:00,4.654499247364156,-15.331096577272392,546.69,511.05,547.86,664.08,366.73
2020-10-20 21:53:15.187026+00:00,4.6450297815596695,-15.387777048835959,545.37,510.47,547.64,665.01,367.76
