Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-21 21:29:37.731540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.739540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.747540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.755540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.763540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.771540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.779540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.787540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.795540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.803540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.811540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.819540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.827540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.835540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.843540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.851540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.859540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.867540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.875540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.883540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.891540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.899540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.907540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.915540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.923540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.931540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.939540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.947540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.955540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.963540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.971540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.979540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.987540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:37.995540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.003540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.011540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.019540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.027540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.035540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.043540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.051540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.059540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.067540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.075540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.083540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.091540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.099540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.107540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.115540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.123540+00:00,,,,,,,,,,,,,,
2020-10-21 21:29:38.131540+00:00,,,,,,,,,,,,,,
