Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-20 20:51:08.663559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.671559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.679559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.687559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.695559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.703559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.711559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.719559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.727559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.735559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.743559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.751559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.759559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.767559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.775559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.783559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.791559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.799559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.807559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.815559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.823559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.831559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.839559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.847559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.855559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.863559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.871559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.879559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.887559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.895559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.903559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.911559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.919559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.927559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.935559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.943559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.951559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.959559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.967559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.975559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.983559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.991559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:08.999559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.007559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.015559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.023559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.031559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.039559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.047559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.055559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.063559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.071559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.079559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.087559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.095559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.103559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.111559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.119559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.127559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.135559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.143559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.151559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.159559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.167559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.175559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.183559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.191559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.199559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.207559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.215559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.223559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.231559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.239559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.247559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.255559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.263559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.271559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.279559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.287559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.295559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.303559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.311559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.319559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.327559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.335559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.343559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.351559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.359559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.367559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.375559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.383559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.391559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.399559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.407559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.415559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.423559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.431559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.439559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.447559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.455559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.463559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.471559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.479559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.487559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.495559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.503559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.511559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.519559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.527559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.535559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.543559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.551559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.559559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.567559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.575559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.583559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.591559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.599559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.607559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.615559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.623559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.631559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.639559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.647559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.655559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.663559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.671559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.679559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.687559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.695559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.703559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.711559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.719559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.727559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.735559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.743559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.751559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.759559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.767559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.775559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.783559+00:00,,,,,,,,,,,,,,
2020-10-20 20:51:09.791559+00:00,,,,,512.2,495.7,496.8,562.3,380.0,,,,,
2020-10-20 20:51:09.799559+00:00,,,,,512.2,495.5,497.7,564.1,381.8,,,,,
2020-10-20 20:51:09.807559+00:00,,,,,512.3,495.4,498.3,564.4,381.4,,,,,
2020-10-20 20:51:09.815559+00:00,,,,,512.7,496.0,497.5,564.0,381.2,,,,,
2020-10-20 20:51:09.823559+00:00,,,,,512.8,495.7,498.2,563.7,380.9,,,,,
2020-10-20 20:51:09.831559+00:00,,,,,510.8,495.1,498.2,564.2,381.1,,,,,
2020-10-20 20:51:09.839559+00:00,,,,,512.1,495.4,498.8,564.6,381.6,,,,,
2020-10-20 20:51:09.847559+00:00,,,,,512.0,495.6,498.4,564.4,381.4,,,,,
2020-10-20 20:51:09.855559+00:00,,,,,508.7,494.3,498.7,566.3,384.4,401.82,618.25,518.99,560.19,644.49
2020-10-20 20:51:09.863559+00:00,,,,,510.9,494.8,498.4,565.3,383.0,401.68,618.37,519.25,560.39,644.68
2020-10-20 20:51:09.871559+00:00,,,,,509.6,493.4,497.1,564.6,383.2,401.41,618.39,519.25,560.33,644.45
2020-10-20 20:51:09.879559+00:00,,,,,513.3,497.8,500.9,566.0,383.7,401.35,618.0,519.15,560.31,644.79
2020-10-20 20:51:09.887559+00:00,,,,,511.5,495.6,498.7,564.4,381.5,401.67,617.66,518.5,559.73,644.37
2020-10-20 20:51:09.895559+00:00,,,,,511.7,495.1,498.3,564.8,382.1,401.65,617.97,518.59,559.64,644.52
2020-10-20 20:51:09.903559+00:00,,,,,511.8,495.3,498.2,564.9,381.8,400.59,618.45,519.51,560.23,644.95
2020-10-20 20:51:09.911559+00:00,,,,,512.1,495.8,498.1,563.9,381.2,400.88,617.94,518.87,560.11,644.66
2020-10-20 20:51:09.919559+00:00,,,,,512.7,495.8,498.1,564.0,381.3,401.03,617.81,519.02,560.04,644.93
2020-10-20 20:51:09.927559+00:00,,,,,512.8,496.6,495.9,562.1,380.2,401.26,618.13,519.02,559.6,644.78
2020-10-20 20:51:09.935559+00:00,,,,,513.9,497.9,500.2,564.5,381.3,401.33,618.4,519.05,559.57,644.55
2020-10-20 20:51:09.943559+00:00,,,,,511.1,496.0,499.7,566.1,383.7,400.56,618.48,519.35,560.01,644.66
2020-10-20 20:51:09.951559+00:00,,,,,509.3,494.8,499.4,567.1,385.2,400.89,618.24,519.33,560.26,644.77
2020-10-20 20:51:09.959559+00:00,,,,,509.3,493.2,497.8,566.1,383.8,401.36,617.89,519.06,560.13,644.79
2020-10-20 20:51:09.967559+00:00,,,,,509.1,493.1,496.8,564.4,383.1,401.57,618.24,518.8,559.5,644.94
2020-10-20 20:51:09.975559+00:00,,,,,512.7,495.3,497.9,563.8,381.5,401.81,618.22,518.36,559.61,645.31
2020-10-20 20:51:09.983559+00:00,,,,,512.0,496.3,498.8,564.1,381.4,401.68,618.26,518.27,559.0,644.54
2020-10-20 20:51:09.991559+00:00,,,,,512.1,495.8,498.4,564.8,381.4,401.54,618.37,518.51,559.02,644.36
2020-10-20 20:51:09.999559+00:00,,,,,511.9,495.2,498.4,564.7,382.0,401.39,618.33,518.84,559.65,644.68
2020-10-20 20:51:10.007559+00:00,,,,,512.2,495.1,498.1,564.4,381.7,401.22,618.48,518.73,559.84,644.9
2020-10-20 20:51:10.015559+00:00,,,,,526.3,509.3,509.4,572.4,383.4,401.59,618.5,519.02,560.19,644.89
2020-10-20 20:51:10.023559+00:00,,,,,512.8,495.8,498.0,564.1,381.5,401.04,618.55,518.65,559.09,644.39
2020-10-20 20:51:10.031559+00:00,,,,,512.7,495.9,498.5,563.8,380.7,400.79,618.62,518.69,559.18,644.47
2020-10-20 20:51:10.039559+00:00,,,,,512.7,496.1,498.8,564.2,381.4,401.15,618.14,519.12,560.01,645.06
2020-10-20 20:51:10.047559+00:00,,,,,511.8,495.6,498.8,564.5,381.2,401.31,618.63,518.69,560.34,645.16
2020-10-20 20:51:10.055559+00:00,,,,,513.4,496.4,499.9,565.4,381.0,401.5,618.57,518.89,559.3,644.69
2020-10-20 20:51:10.063559+00:00,,,,,512.7,495.5,498.0,563.9,380.9,401.3,617.99,520.0,559.8,644.77
2020-10-20 20:51:10.071559+00:00,,,,,512.2,495.3,498.0,564.3,381.7,400.42,618.49,519.79,560.34,644.89
2020-10-20 20:51:10.079559+00:00,,,,,512.3,495.2,497.9,564.0,381.7,400.84,618.23,519.19,560.15,645.12
2020-10-20 20:51:10.087559+00:00,,,,,512.5,495.8,498.2,563.9,381.1,401.15,617.73,519.24,559.92,644.97
2020-10-20 20:51:10.095559+00:00,,,,,512.1,495.8,499.0,564.1,381.1,401.09,618.07,519.42,559.6,644.76
2020-10-20 20:51:10.103559+00:00,,,,,510.0,494.9,499.9,568.4,385.7,401.65,618.6,519.17,559.61,644.42
2020-10-20 20:51:10.111559+00:00,,,,,512.1,495.3,498.3,564.9,381.6,402.23,618.64,519.74,560.44,645.35
2020-10-20 20:51:10.119559+00:00,,,,,512.0,495.3,498.4,564.4,381.8,402.07,618.72,519.26,559.91,645.12
2020-10-20 20:51:10.127559+00:00,,,,,512.0,495.5,498.6,564.1,381.6,401.43,618.75,518.83,559.37,644.54
2020-10-20 20:51:10.135559+00:00,,,,,512.3,495.5,498.3,564.0,381.4,401.35,618.3,519.37,559.86,644.78
2020-10-20 20:51:10.143559+00:00,,,,,512.1,495.6,498.0,564.1,381.4,401.32,618.35,519.2,559.73,644.94
2020-10-20 20:51:10.151559+00:00,,,,,513.6,496.0,496.9,561.9,378.0,401.47,618.55,518.78,559.13,644.85
2020-10-20 20:51:10.159559+00:00,,,,,511.9,495.6,498.3,563.9,381.5,401.23,618.39,519.12,559.54,644.15
2020-10-20 20:51:10.167559+00:00,,,,,512.1,495.5,498.1,564.2,381.8,401.29,618.15,519.25,559.73,644.18
2020-10-20 20:51:10.175559+00:00,,,,,511.8,495.18,498.29,564.31,381.91,401.17,618.16,519.35,559.67,644.16
2020-10-20 20:51:10.183559+00:00,,,,,512.66,495.36,498.01,564.17,381.66,401.06,618.14,519.16,559.89,644.38
2020-10-20 20:51:10.191559+00:00,,,,,513.46,496.99,498.81,563.61,380.71,401.32,618.17,518.68,559.09,644.66
2020-10-20 20:51:10.199559+00:00,,,,,511.57,495.26,498.38,564.52,381.82,401.14,618.53,519.83,560.22,644.52
2020-10-20 20:51:10.207559+00:00,,,,,512.23,495.63,498.21,564.28,381.38,401.29,618.49,519.66,559.91,644.53
2020-10-20 20:51:10.215559+00:00,,,,,512.18,495.56,498.59,563.88,381.41,401.71,618.4,519.24,559.55,644.33
2020-10-20 20:51:10.223559+00:00,,,,,512.25,495.27,498.77,564.08,381.72,401.03,618.28,519.28,559.75,644.53
2020-10-20 20:51:10.231559+00:00,,,,,514.04,497.71,500.35,565.72,381.42,401.15,618.17,518.97,559.42,644.32
2020-10-20 20:51:10.239559+00:00,,,,,513.21,495.52,497.34,561.86,379.52,401.45,618.25,519.18,559.68,644.49
2020-10-20 20:51:10.247559+00:00,,,,,511.29,494.99,498.24,564.49,381.97,402.89,617.99,518.98,559.52,645.16
2020-10-20 20:51:10.255559+00:00,,,,,512.34,494.82,498.08,564.36,381.77,402.13,618.43,519.1,559.34,643.98
2020-10-20 20:51:10.263559+00:00,,,,,512.39,495.71,498.02,563.91,381.62,401.15,618.36,519.08,559.63,643.98
2020-10-20 20:51:10.271559+00:00,,,,,512.51,495.5,498.38,564.08,381.87,401.45,617.86,519.12,559.58,643.8
2020-10-20 20:51:10.279559+00:00,,,,,512.12,495.56,497.83,563.98,381.47,402.1,618.66,519.59,559.49,644.06
2020-10-20 20:51:10.287559+00:00,,,,,510.67,494.53,499.2,566.26,383.43,401.7,617.7,518.73,559.42,644.98
2020-10-20 20:51:10.295559+00:00,,,,,514.37,496.87,498.2,563.17,379.66,401.43,617.96,518.62,559.43,644.57
2020-10-20 20:51:10.303559+00:00,,,,,512.91,496.98,499.86,565.38,382.3,401.8,618.68,519.14,558.69,643.61
2020-10-20 20:51:10.311559+00:00,,,,,511.57,495.93,499.95,565.48,382.92,401.62,618.1,519.35,558.93,643.83
2020-10-20 20:51:10.319559+00:00,,,,,510.66,493.73,497.69,564.3,383.26,401.37,617.71,519.38,559.61,644.31
2020-10-20 20:51:10.327559+00:00,,,,,510.59,493.69,496.03,562.23,381.15,401.09,618.35,519.59,559.36,643.67
2020-10-20 20:51:10.335559+00:00,,,,,513.43,496.54,498.16,564.75,381.11,401.0,619.04,519.78,559.07,643.29
2020-10-20 20:51:10.343559+00:00,,,,,511.74,495.57,498.52,564.08,381.2,401.42,618.54,519.79,559.73,643.27
2020-10-20 20:51:10.351559+00:00,,,,,511.62,495.9,498.98,564.84,381.41,401.81,618.23,518.88,559.09,644.07
2020-10-20 20:51:10.359559+00:00,,,,,511.46,494.94,497.76,564.75,381.92,402.05,618.41,518.78,558.72,644.45
2020-10-20 20:51:10.367559+00:00,,,,,512.07,494.8,498.05,563.95,382.07,402.05,618.69,519.15,558.63,644.0
2020-10-20 20:51:10.375559+00:00,,,,,516.69,497.91,498.88,565.99,381.21,401.57,618.46,519.33,559.48,643.52
2020-10-20 20:51:10.383559+00:00,,,,,512.16,495.54,497.59,563.65,382.11,402.69,618.66,518.49,559.48,644.79
2020-10-20 20:51:10.391559+00:00,,,,,511.91,495.9,498.52,564.44,381.37,402.29,618.24,518.89,559.16,644.72
2020-10-20 20:51:10.399559+00:00,,,,,511.6,495.08,498.19,564.27,381.31,401.74,618.12,519.38,559.04,643.69
2020-10-20 20:51:10.407559+00:00,,,,,511.9,495.42,498.52,563.81,381.51,401.51,618.42,518.89,559.27,643.62
2020-10-20 20:51:10.415559+00:00,,,,,511.5,495.16,498.46,564.29,381.6,402.16,617.84,518.86,559.23,643.89
2020-10-20 20:51:10.423559+00:00,,,,,511.92,494.09,497.28,563.38,381.7,401.93,617.99,518.86,558.64,643.63
2020-10-20 20:51:10.431559+00:00,,,,,511.87,494.62,497.72,563.82,381.81,401.6,618.26,519.19,558.91,643.57
2020-10-20 20:51:10.439559+00:00,,,,,511.32,494.81,497.69,563.99,381.9,401.65,618.12,519.15,559.15,643.91
2020-10-20 20:51:10.447559+00:00,,,,,512.1,495.11,497.71,563.6,381.58,402.14,618.06,518.85,559.05,644.08
2020-10-20 20:51:10.455559+00:00,,,,,511.86,495.66,498.23,563.78,381.09,402.08,617.91,518.76,558.8,644.07
2020-10-20 20:51:10.463559+00:00,,,,,513.79,496.98,498.69,563.22,381.43,402.31,618.94,519.48,558.22,643.39
2020-10-20 20:51:10.471559+00:00,,,,,511.43,494.73,497.98,564.43,382.01,401.48,618.17,519.01,559.2,644.73
2020-10-20 20:51:10.479559+00:00,,,,,511.53,494.31,497.79,564.29,381.8,401.85,618.04,518.91,559.36,644.09
2020-10-20 20:51:10.487559+00:00,,,,,511.69,494.29,497.39,564.07,381.9,402.32,618.44,519.47,558.59,643.8
2020-10-20 20:51:10.495559+00:00,,,,,511.64,494.56,497.63,563.3,381.9,402.28,617.74,518.98,558.54,644.29
2020-10-20 20:51:10.503559+00:00,,,,,512.47,495.43,497.61,563.34,381.56,402.04,618.69,519.33,558.68,643.7
2020-10-20 20:51:10.511559+00:00,,,,,510.57,492.59,495.44,561.42,380.51,401.99,618.51,519.13,558.66,643.74
2020-10-20 20:51:10.519559+00:00,,,,,511.45,495.08,498.88,563.86,381.63,402.62,618.9,518.58,557.99,643.11
2020-10-20 20:51:10.527559+00:00,,,,,511.68,494.86,498.16,563.7,381.6,401.9,618.28,519.21,558.49,642.9
2020-10-20 20:51:10.535559+00:00,,,,,511.1,494.42,497.89,564.32,382.12,401.85,617.98,519.23,559.16,644.25
2020-10-20 20:51:10.543559+00:00,,,,,511.49,494.97,497.28,563.97,382.3,402.16,619.03,519.16,558.83,644.02
2020-10-20 20:51:10.551559+00:00,,,,,510.81,493.7,497.22,563.4,381.87,402.13,618.67,519.06,558.19,644.21
2020-10-20 20:51:10.559559+00:00,,,,,511.98,494.98,497.92,563.72,381.2,402.33,618.8,519.13,558.81,643.9
2020-10-20 20:51:10.567559+00:00,,,,,512.17,495.11,497.8,563.83,381.98,401.98,618.89,519.15,558.95,643.21
2020-10-20 20:51:10.575559+00:00,,,,,511.8,495.29,498.12,564.07,382.24,401.73,618.42,519.6,558.86,642.79
2020-10-20 20:51:10.583559+00:00,,,,,511.87,494.87,498.58,563.9,381.79,402.04,618.14,519.27,558.66,643.46
2020-10-20 20:51:10.591559+00:00,,,,,511.41,494.17,497.98,563.89,382.02,402.43,618.17,518.97,558.42,644.21
2020-10-20 20:51:10.599559+00:00,,,,,512.03,493.33,494.57,559.94,378.22,402.06,618.61,519.3,558.73,643.17
2020-10-20 20:51:10.607559+00:00,,,,,511.38,495.58,499.83,565.85,383.89,402.88,618.59,519.1,558.68,643.78
2020-10-20 20:51:10.615559+00:00,,,,,509.84,493.17,496.89,564.07,383.12,402.31,618.52,519.51,558.62,643.5
2020-10-20 20:51:10.623559+00:00,,,,,510.53,493.7,496.61,562.16,381.02,401.51,618.79,519.61,558.34,643.08
2020-10-20 20:51:10.631559+00:00,,,,,512.17,494.53,496.29,561.14,379.5,402.4,618.61,518.92,558.06,643.74
2020-10-20 20:51:10.639559+00:00,,,,,511.81,494.22,496.01,560.95,379.68,402.39,618.89,519.4,557.83,643.58
2020-10-20 20:51:10.647559+00:00,,,,,511.01,493.65,495.41,558.19,378.21,402.04,618.33,518.91,557.96,643.66
2020-10-20 20:51:10.655559+00:00,,,,,511.59,495.06,498.02,564.17,381.91,402.39,618.28,519.12,558.39,643.4
2020-10-20 20:51:10.663559+00:00,,,,,510.99,494.88,497.87,563.41,382.03,402.48,618.82,519.56,558.07,642.92
2020-10-20 20:51:10.671559+00:00,,,,,511.29,494.78,497.78,563.39,381.62,402.16,618.9,519.91,557.93,642.55
2020-10-20 20:51:10.679559+00:00,,,,,511.68,495.15,498.03,563.26,382.09,401.68,618.52,519.84,559.07,643.13
2020-10-20 20:51:10.687559+00:00,,,,,513.72,496.47,499.32,564.04,381.48,402.74,619.33,519.5,557.87,643.01
2020-10-20 20:51:10.695559+00:00,,,,,510.81,493.67,497.04,562.46,381.59,402.46,618.93,519.18,557.79,642.65
2020-10-20 20:51:10.703559+00:00,,,,,511.59,495.31,497.8,563.24,381.07,402.51,619.04,519.64,557.95,642.84
2020-10-20 20:51:10.711559+00:00,,,,,509.89,493.39,496.77,563.11,381.51,402.54,618.88,520.22,557.38,642.38
2020-10-20 20:51:10.719559+00:00,,,,,510.23,493.43,496.96,562.74,382.07,402.39,618.77,519.88,557.8,642.21
2020-10-20 20:51:10.727559+00:00,,,,,512.58,494.11,496.09,560.12,378.77,402.25,618.55,520.02,558.15,643.01
2020-10-20 20:51:10.735559+00:00,,,,,513.55,495.65,497.23,561.49,378.48,402.21,618.81,519.92,557.84,642.99
2020-10-20 20:51:10.743559+00:00,,,,,511.88,495.27,498.33,563.22,381.42,401.55,618.63,520.32,557.46,641.49
2020-10-20 20:51:10.751559+00:00,,,,,511.42,495.3,498.46,562.95,381.3,402.26,619.2,520.5,557.34,641.58
2020-10-20 20:51:10.759559+00:00,,,,,511.19,494.82,499.04,563.5,381.57,402.51,619.56,520.8,557.2,642.18
2020-10-20 20:51:10.767559+00:00,,,,,510.97,495.12,498.8,563.36,381.91,402.08,618.92,520.65,557.92,642.24
2020-10-20 20:51:10.775559+00:00,,,,,509.99,493.45,497.13,562.65,381.4,402.39,618.5,519.91,557.73,642.44
2020-10-20 20:51:10.783559+00:00,,,,,496.83,481.48,484.66,545.47,372.14,402.95,619.49,520.3,556.93,641.64
2020-10-20 20:51:10.791559+00:00,,,,,512.48,495.35,498.77,563.74,382.85,402.25,617.19,518.94,557.22,643.6
2020-10-20 20:51:10.799559+00:00,,,,,510.88,494.94,498.42,561.9,381.83,402.16,618.56,519.53,557.02,642.32
2020-10-20 20:51:10.807559+00:00,,,,,511.33,495.12,498.42,562.1,381.93,402.82,619.91,520.35,557.05,641.14
2020-10-20 20:51:10.815559+00:00,-12.153630602901274,-2.5799125229309534,-0.7093954922528113,-12.754360954598404,510.95,495.32,498.6,562.76,381.68,402.79,619.75,520.49,556.88,641.09
2020-10-20 20:51:10.823559+00:00,-11.843752996527765,-2.6080143587473312,-0.7463244243817717,-12.69055140854019,512.19,496.74,499.87,563.28,381.7,402.72,620.02,521.1,556.91,640.86
2020-10-20 20:51:10.831559+00:00,-11.614953653201928,-2.5572382473544284,-0.9089132165173531,-12.454012862137464,510.82,494.5,498.22,562.45,381.73,403.55,618.78,520.08,556.46,642.0
2020-10-20 20:51:10.839559+00:00,-11.466649762324671,-2.094237701360356,-0.5525341335784302,-12.4679588015806,510.93,494.96,498.32,562.17,382.21,403.37,619.01,520.28,556.42,641.61
2020-10-20 20:51:10.847559+00:00,-11.375482027042127,-2.257812980802519,-0.014149374155511273,-12.362307404280898,510.87,494.96,497.94,561.67,381.75,403.31,619.78,520.67,556.33,640.83
2020-10-20 20:51:10.855559+00:00,-11.747843136448662,-1.6028863557714992,0.0828662687069456,-12.35962337068362,510.89,495.11,497.91,561.63,381.15,403.33,619.8,520.66,556.02,641.28
2020-10-20 20:51:10.863559+00:00,-11.772159510430185,-1.5777047612290374,-0.22160414450458668,-12.383930919408884,510.97,495.22,498.5,561.63,381.46,403.38,620.38,521.24,555.54,640.66
