Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-29 21:44:49.823457+00:00,,,549.48,518.48,503.49,564.0,367.5
2020-09-29 21:44:49.831457+00:00,,,549.31,518.31,503.09,563.7,366.89
2020-09-29 21:44:49.839457+00:00,,,549.6,518.49,503.1,564.32,367.32
2020-09-29 21:44:49.847457+00:00,,,549.28,517.97,502.9,564.51,367.39
2020-09-29 21:44:49.855457+00:00,,,548.9,517.71,503.32,564.69,367.3
2020-09-29 21:44:49.863457+00:00,,,549.21,518.31,503.5,564.18,367.5
2020-09-29 21:44:49.871457+00:00,,,549.19,518.41,503.29,564.11,367.18
2020-09-29 21:44:49.879457+00:00,,,549.12,518.7,503.19,564.28,366.92
2020-09-29 21:44:49.887457+00:00,,,549.63,518.36,503.0,564.15,367.55
2020-09-29 21:44:49.895457+00:00,,,549.46,517.99,503.11,565.02,367.79
2020-09-29 21:44:49.903457+00:00,,,548.99,518.12,503.19,564.58,367.34
2020-09-29 21:44:49.911457+00:00,,,549.22,518.3,503.11,564.69,366.82
2020-09-29 21:44:49.919457+00:00,,,549.19,518.3,503.19,564.29,367.41
2020-09-29 21:44:49.927457+00:00,,,549.35,518.4,502.89,564.64,367.2
2020-09-29 21:44:49.935457+00:00,,,549.63,518.28,503.25,564.88,367.12
2020-09-29 21:44:49.943457+00:00,,,548.14,518.1,503.69,564.5,366.25
2020-09-29 21:44:49.951457+00:00,,,548.69,518.19,503.16,564.7,367.75
2020-09-29 21:44:49.959457+00:00,,,549.65,517.9,502.9,564.26,367.16
2020-09-29 21:44:49.967457+00:00,,,549.89,518.35,503.02,564.13,367.08
2020-09-29 21:44:49.975457+00:00,,,549.58,518.58,502.95,564.48,366.93
2020-09-29 21:44:49.983457+00:00,,,549.49,518.09,502.42,564.0,367.63
2020-09-29 21:44:49.991457+00:00,,,549.3,518.31,503.23,564.42,367.61
2020-09-29 21:44:49.999457+00:00,,,549.39,518.18,502.87,564.41,367.8
2020-09-29 21:44:50.007457+00:00,,,549.44,518.1,502.81,564.35,367.35
2020-09-29 21:44:50.015457+00:00,,,549.86,518.33,502.78,563.7,366.9
2020-09-29 21:44:50.023457+00:00,,,548.86,518.84,502.88,564.46,366.97
2020-09-29 21:44:50.031457+00:00,,,549.24,518.86,503.89,564.7,366.63
2020-09-29 21:44:50.039457+00:00,,,549.63,518.18,502.83,564.47,367.3
2020-09-29 21:44:50.047457+00:00,,,549.78,518.4,502.82,564.31,366.8
2020-09-29 21:44:50.055457+00:00,,,549.51,518.19,503.0,564.49,367.32
2020-09-29 21:44:50.063457+00:00,,,549.78,518.44,502.9,564.33,367.2
2020-09-29 21:44:50.071457+00:00,,,549.3,519.15,503.24,564.66,367.15
2020-09-29 21:44:50.079457+00:00,1.2427671876080892,-14.106693667691053,549.57,519.37,503.71,564.03,366.4
2020-09-29 21:44:50.087457+00:00,1.8679156328276394,-14.498716576124234,548.79,518.66,503.58,565.15,367.17
2020-09-29 21:44:50.095457+00:00,1.8032227747235496,-14.382723551235124,549.34,518.61,503.51,564.88,367.61
2020-09-29 21:44:50.103457+00:00,2.6393932017054125,-14.17434891099016,549.25,518.47,503.35,564.78,367.48
2020-09-29 21:44:50.111457+00:00,1.2357625405247696,-13.626746499109277,549.34,518.34,502.83,564.51,367.42
2020-09-29 21:44:50.119457+00:00,1.5337433727060907,-14.205245061474743,549.81,517.74,502.99,564.92,367.94
2020-09-29 21:44:50.127457+00:00,1.7647043393438422,-14.048467086597714,545.32,514.55,501.2,564.76,368.07
2020-09-29 21:44:50.135457+00:00,1.8528094649278752,-14.274365783740455,549.87,518.2,502.77,564.04,367.36
2020-09-29 21:44:50.143457+00:00,1.4548651940266988,-14.281827645707896,549.83,518.29,502.64,563.71,367.08
2020-09-29 21:44:50.151457+00:00,1.5516190149173712,-14.38760051340525,549.6,518.95,503.5,564.13,366.79
2020-09-29 21:44:50.159457+00:00,1.601360019434754,-14.486547459818134,549.21,518.6,502.92,564.7,366.92
2020-09-29 21:44:50.167457+00:00,1.8437740792657664,-13.987189323405186,548.2,517.49,503.83,565.8,367.36
2020-09-29 21:44:50.175457+00:00,0.8586375657158491,-12.762580646829417,549.31,518.25,503.11,564.73,367.9
2020-09-29 21:44:50.183457+00:00,1.347629600752228,-12.980975493407051,549.99,518.16,502.27,564.37,367.36
