Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-22 19:47:57.135675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.143675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.151675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.159675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.167675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.175675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.183675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.191675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.199675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.207675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.215675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.223675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.231675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.239675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.247675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.255675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.263675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.271675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.279675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.287675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.295675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.303675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.311675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.319675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.327675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.335675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.343675+00:00,,,,,,,,,,,,,,
2020-10-22 19:47:57.351675+00:00,,,,,,,,,,,,,,
