Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-22 19:54:23.507725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.515725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.523725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.531725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.539725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.547725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.555725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.563725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.571725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.579725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.587725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.595725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.603725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.611725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.619725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.627725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.635725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.643725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.651725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.659725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.667725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.675725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.683725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.691725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.699725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.707725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.715725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.723725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.731725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.739725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.747725+00:00,,,,,,,,,,,,,,
2020-10-22 19:54:23.755725+00:00,,,,,,,,,,,,,,
