Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-29 21:45:35.482132+00:00,,,556.09,514.11,486.11,567.2,367.7
2020-09-29 21:45:35.490132+00:00,,,555.92,514.31,486.49,567.51,367.7
2020-09-29 21:45:35.498132+00:00,,,556.71,514.39,485.69,567.6,367.49
2020-09-29 21:45:35.506132+00:00,,,556.28,514.0,486.12,567.7,367.3
2020-09-29 21:45:35.514132+00:00,,,555.89,514.06,486.18,567.36,367.39
2020-09-29 21:45:35.522132+00:00,,,556.04,513.8,486.61,567.62,367.11
2020-09-29 21:45:35.530132+00:00,,,557.0,516.88,489.58,570.88,367.81
2020-09-29 21:45:35.538132+00:00,,,556.01,513.31,486.09,567.34,367.7
2020-09-29 21:45:35.546132+00:00,,,555.76,513.79,485.83,567.92,367.88
2020-09-29 21:45:35.554132+00:00,,,556.6,514.32,486.04,567.2,367.25
2020-09-29 21:45:35.562132+00:00,,,555.73,514.0,486.61,568.14,367.01
2020-09-29 21:45:35.570132+00:00,,,555.64,512.81,486.28,567.99,367.43
2020-09-29 21:45:35.578132+00:00,,,556.34,513.84,486.2,568.1,367.85
2020-09-29 21:45:35.586132+00:00,,,556.49,513.73,486.09,567.9,368.16
2020-09-29 21:45:35.594132+00:00,,,556.29,514.4,486.1,568.0,367.26
2020-09-29 21:45:35.602132+00:00,,,555.95,513.53,486.21,568.01,367.68
2020-09-29 21:45:35.610132+00:00,,,556.04,513.45,486.04,567.95,368.38
2020-09-29 21:45:35.618132+00:00,,,557.76,514.12,485.32,567.17,367.55
2020-09-29 21:45:35.626132+00:00,,,555.59,513.88,486.36,567.56,367.63
2020-09-29 21:45:35.634132+00:00,,,555.96,513.91,486.51,568.1,367.78
2020-09-29 21:45:35.642132+00:00,,,556.29,513.74,486.34,567.91,367.63
2020-09-29 21:45:35.650132+00:00,,,556.22,513.26,485.38,567.95,368.2
2020-09-29 21:45:35.658132+00:00,,,556.59,514.41,485.96,567.21,367.69
2020-09-29 21:45:35.666132+00:00,,,555.94,513.69,486.31,568.04,367.88
2020-09-29 21:45:35.674132+00:00,,,555.62,514.22,486.44,567.87,367.39
2020-09-29 21:45:35.682132+00:00,,,556.11,513.88,486.77,567.72,367.84
2020-09-29 21:45:35.690132+00:00,,,556.14,514.01,485.95,567.74,367.97
2020-09-29 21:45:35.698132+00:00,,,556.3,513.86,486.29,567.17,367.38
2020-09-29 21:45:35.706132+00:00,,,554.69,513.54,487.31,568.61,367.4
2020-09-29 21:45:35.714132+00:00,,,556.21,514.55,486.55,567.45,367.19
2020-09-29 21:45:35.722132+00:00,,,556.48,514.47,486.4,567.72,367.34
2020-09-29 21:45:35.730132+00:00,,,556.19,514.05,486.39,567.61,367.68
2020-09-29 21:45:35.738132+00:00,,,556.05,513.36,486.18,567.9,367.19
2020-09-29 21:45:35.746132+00:00,,,555.51,513.34,486.01,567.85,367.51
2020-09-29 21:45:35.754132+00:00,,,556.24,513.93,486.21,568.48,367.4
2020-09-29 21:45:35.762132+00:00,,,556.07,514.02,486.33,567.7,367.62
2020-09-29 21:45:35.770132+00:00,,,555.8,514.31,486.69,568.32,367.55
2020-09-29 21:45:35.778132+00:00,,,555.88,514.07,486.18,567.99,367.03
2020-09-29 21:45:35.786132+00:00,,,555.64,513.42,486.06,568.21,368.19
2020-09-29 21:45:35.794132+00:00,,,556.53,512.72,485.52,568.2,368.59
2020-09-29 21:45:35.802132+00:00,,,556.27,513.77,486.34,567.93,367.91
2020-09-29 21:45:35.810132+00:00,,,556.22,514.0,486.31,567.0,366.98
2020-09-29 21:45:35.818132+00:00,,,556.37,514.0,486.59,567.87,367.56
2020-09-29 21:45:35.826132+00:00,,,555.68,513.77,486.21,568.07,367.88
2020-09-29 21:45:35.834132+00:00,,,555.78,513.51,486.72,567.95,367.49
2020-09-29 21:45:35.842132+00:00,,,555.29,513.79,486.58,568.7,367.7
2020-09-29 21:45:35.850132+00:00,,,555.76,513.41,486.38,567.84,367.61
2020-09-29 21:45:35.858132+00:00,,,556.18,513.8,486.32,567.73,367.79
2020-09-29 21:45:35.866132+00:00,,,555.57,513.51,486.73,568.1,367.26
2020-09-29 21:45:35.874132+00:00,,,555.86,513.89,486.54,567.9,367.23
2020-09-29 21:45:35.882132+00:00,,,556.0,513.26,486.4,568.48,367.61
2020-09-29 21:45:35.890132+00:00,-0.1228604262507541,-15.944285545337062,554.74,513.21,487.76,569.07,367.61
2020-09-29 21:45:35.898132+00:00,-0.29205387425399937,-15.41297639724008,556.46,513.44,485.82,568.06,367.91
2020-09-29 21:45:35.906132+00:00,-0.23787446626525907,-15.91005147600202,555.87,514.02,486.47,568.09,367.65
2020-09-29 21:45:35.914132+00:00,0.022953923920013452,-15.87964326892237,556.35,513.88,486.8,567.68,366.97
2020-09-29 21:45:35.922132+00:00,-0.014261197981194282,-15.13489685720733,556.05,513.4,486.7,568.4,367.32
2020-09-29 21:45:35.930132+00:00,0.07977013370911319,-16.110527427546113,555.19,512.82,486.66,569.25,368.2
2020-09-29 21:45:35.938132+00:00,-0.0004910637777814394,-15.670495849983858,556.78,513.41,486.15,567.13,367.54
2020-09-29 21:45:35.946132+00:00,-0.22822858244539893,-14.997818672498907,556.37,513.09,485.99,568.19,367.63
2020-09-29 21:45:35.954132+00:00,-0.08951652503927551,-15.465040656073906,556.63,513.58,486.17,567.97,367.67
2020-09-29 21:45:35.962132+00:00,0.07495150474642552,-15.900505688835246,556.42,513.85,486.71,568.01,367.26
2020-09-29 21:45:35.970132+00:00,-0.3063925208984475,-15.371089366639442,555.79,513.71,486.77,568.25,367.23
2020-09-29 21:45:35.978132+00:00,-0.13582205724082186,-15.59739460744412,556.11,514.08,486.95,568.45,368.2
2020-09-29 21:45:35.986132+00:00,-0.03214257461967957,-15.430133162989922,556.02,511.94,485.39,567.9,369.1
2020-09-29 21:45:35.994132+00:00,-0.19588820664722326,-15.44674901606536,556.29,513.97,486.72,568.31,367.42
2020-09-29 21:45:36.002132+00:00,0.16029133669250886,-15.321845998487662,556.0,513.08,486.62,567.97,368.1
2020-09-29 21:45:36.010132+00:00,0.19929202015439648,-15.734133453425663,556.07,513.71,485.8,567.89,368.38
2020-09-29 21:45:36.018132+00:00,-0.09564765153619202,-16.869043362134402,556.55,513.74,485.86,567.66,367.53
2020-09-29 21:45:36.026132+00:00,0.1272868965275244,-15.882961005256705,558.47,515.08,486.92,567.52,366.53
2020-09-29 21:45:36.034132+00:00,0.23750930194998654,-15.499841177284674,556.44,513.56,485.2,567.81,367.72
2020-09-29 21:45:36.042132+00:00,0.19039333050290688,-16.35345714979347,556.69,513.56,485.54,567.56,367.99
2020-09-29 21:45:36.050132+00:00,0.19144604802170234,-16.83994298560123,557.5,514.31,485.36,566.99,367.5
2020-09-29 21:45:36.058132+00:00,0.5987357507054186,-16.750303555798734,557.29,514.49,485.22,566.86,367.07
2020-09-29 21:45:36.066132+00:00,0.4204287346433145,-16.259659695729628,555.65,513.55,485.22,568.14,368.04
2020-09-29 21:45:36.074132+00:00,0.7099058266608803,-15.543823329943619,557.67,514.89,484.23,566.4,367.68
2020-09-29 21:45:36.082132+00:00,1.2608621059476046,-16.1121063679272,557.8,514.96,483.8,566.71,367.93
2020-09-29 21:45:36.090132+00:00,1.5718897871023811,-16.373000275841857,558.3,515.73,482.73,566.13,368.01
2020-09-29 21:45:36.098132+00:00,1.399615521449056,-16.113706961461137,559.06,515.64,482.68,565.35,367.83
2020-09-29 21:45:36.106132+00:00,1.6205805693491613,-15.84655439655072,558.78,516.07,482.53,564.83,367.71
2020-09-29 21:45:36.114132+00:00,1.1319690782826943,-15.644573240689729,558.3,515.64,482.77,566.02,368.64
2020-09-29 21:45:36.122132+00:00,1.9008572779209212,-16.112482469221874,559.63,516.85,482.16,564.08,367.22
2020-09-29 21:45:36.130132+00:00,2.4786858874438216,-15.96028394790946,559.11,517.24,481.94,564.31,367.82
2020-09-29 21:45:36.138132+00:00,2.6206060999888066,-16.260732953831965,560.12,517.15,481.26,563.7,368.0
2020-09-29 21:45:36.146132+00:00,2.413242463262252,-16.502464712325903,560.63,518.87,481.15,562.63,367.11
2020-09-29 21:45:36.154132+00:00,2.9485794168209076,-16.576695022058715,560.81,518.65,480.7,561.45,367.81
2020-09-29 21:45:36.162132+00:00,3.211325609196598,-16.089274375086752,560.93,519.66,480.75,561.61,367.25
2020-09-29 21:45:36.170132+00:00,3.3436252337114283,-16.22172772770094,561.22,519.61,480.21,561.64,367.45
2020-09-29 21:45:36.178132+00:00,3.691910783731842,-16.932999594242585,561.32,520.06,480.57,561.85,367.83
2020-09-29 21:45:36.186132+00:00,3.920469814520404,-15.97522656836708,561.38,520.56,479.71,560.78,367.75
2020-09-29 21:45:36.194132+00:00,4.346100029937072,-15.743379356562226,561.49,521.03,479.51,560.31,367.68
2020-09-29 21:45:36.202132+00:00,5.295768689177523,-15.302345713807114,562.57,521.38,479.45,560.07,368.37
2020-09-29 21:45:36.210132+00:00,5.535004711822708,-15.987398743326748,562.75,522.31,479.0,558.72,367.43
2020-09-29 21:45:36.218132+00:00,5.6499152425861405,-16.81283139963501,563.34,522.68,479.04,558.54,367.54
2020-09-29 21:45:36.226132+00:00,6.092652306794913,-17.541082112636712,563.29,522.84,478.41,557.89,367.57
2020-09-29 21:45:36.234132+00:00,5.322624193700922,-17.328534873616046,563.98,524.39,478.5,557.94,367.44
2020-09-29 21:45:36.242132+00:00,6.178006208279897,-16.556267587566417,563.93,524.16,478.24,557.61,367.35
2020-09-29 21:45:36.250132+00:00,6.904050225489224,-16.30724505725193,561.19,524.66,480.42,558.22,366.02
2020-09-29 21:45:36.258132+00:00,6.927337518255607,-15.755025025550475,565.72,526.09,477.74,555.67,367.29
2020-09-29 21:45:36.266132+00:00,7.126035374263678,-15.81482970474473,565.19,526.21,478.23,556.37,367.34
2020-09-29 21:45:36.274132+00:00,7.1099858124937185,-14.734703126374844,565.27,526.67,477.78,556.16,367.63
2020-09-29 21:45:36.282132+00:00,7.280469588016792,-15.379827224338415,565.97,526.85,477.85,556.13,367.08
2020-09-29 21:45:36.290132+00:00,7.0486613655854065,-15.846235209948091,566.6,526.84,477.19,556.12,368.33
2020-09-29 21:45:36.298132+00:00,7.60381942792818,-16.19821894323735,567.18,528.76,477.5,555.13,367.52
2020-09-29 21:45:36.306132+00:00,7.986717303226627,-16.212612765173773,567.14,529.26,477.18,554.79,367.4
2020-09-29 21:45:36.314132+00:00,7.898255147296194,-15.62381028913026,568.52,529.76,477.17,554.24,367.25
2020-09-29 21:45:36.322132+00:00,8.213333329430599,-15.578396052947674,568.36,530.36,476.9,554.77,367.13
2020-09-29 21:45:36.330132+00:00,8.474722801666138,-16.211321698127723,568.77,531.41,476.98,554.03,367.39
2020-09-29 21:45:36.338132+00:00,8.330440871421679,-15.589675115141086,570.05,531.77,476.82,554.15,367.23
2020-09-29 21:45:36.346132+00:00,8.732586862317918,-15.716582182768231,570.1,532.38,477.29,554.45,367.47
2020-09-29 21:45:36.354132+00:00,9.445575721495024,-15.087683841595414,569.95,533.07,477.6,554.42,367.11
2020-09-29 21:45:36.362132+00:00,9.5045998773274,-16.150374611800224,571.58,534.4,477.21,553.87,367.39
2020-09-29 21:45:36.370132+00:00,10.08099757672677,-15.459321639988225,572.08,535.15,476.78,553.99,367.07
2020-09-29 21:45:36.378132+00:00,10.202249731729946,-15.183838150713125,572.96,535.21,476.3,553.63,367.55
2020-09-29 21:45:36.386132+00:00,10.537843137982579,-16.039242420570645,573.61,535.92,475.51,553.25,368.16
2020-09-29 21:45:36.394132+00:00,10.943933320632794,-16.38633988306777,573.73,537.49,477.03,553.43,367.3
2020-09-29 21:45:36.402132+00:00,11.225214828528172,-16.569891260884255,574.93,538.36,476.88,554.08,367.22
2020-09-29 21:45:36.410132+00:00,11.697876518856772,-15.765965301961964,575.55,539.44,476.84,553.46,367.46
2020-09-29 21:45:36.418132+00:00,11.778495201323356,-16.089732754085567,576.75,540.43,476.7,553.91,367.68
2020-09-29 21:45:36.426132+00:00,12.121205394676307,-17.2930557073154,577.42,541.97,477.35,554.42,367.55
2020-09-29 21:45:36.434132+00:00,12.90864748875566,-16.439954482857516,578.65,542.62,476.59,554.12,367.87
2020-09-29 21:45:36.442132+00:00,13.470359275336907,-15.810209645077649,580.03,543.83,476.98,553.65,367.05
2020-09-29 21:45:36.450132+00:00,14.046539964623264,-15.70346093781662,580.35,545.3,476.64,553.94,366.79
2020-09-29 21:45:36.458132+00:00,14.940975376915024,-14.232907583726023,580.42,545.76,477.23,554.88,367.52
2020-09-29 21:45:36.466132+00:00,15.1894615622303,-15.312611786907254,579.77,546.21,477.27,554.74,367.05
2020-09-29 21:45:36.474132+00:00,15.646956306463766,-14.640542427506016,580.17,548.6,477.79,554.36,367.13
2020-09-29 21:45:36.482132+00:00,15.956259185328957,-13.66987437938509,580.27,548.91,477.39,554.31,367.17
2020-09-29 21:45:36.490132+00:00,16.748855332973015,-13.796979315854289,580.12,549.86,477.44,554.42,367.17
2020-09-29 21:45:36.498132+00:00,17.70702031897602,-12.859335932543523,580.43,550.17,477.18,554.51,367.72
2020-09-29 21:45:36.506132+00:00,18.52670974154121,-12.576967464449153,580.37,551.18,477.89,554.62,367.46
2020-09-29 21:45:36.514132+00:00,18.807416940429906,-11.801424065124458,580.18,550.98,477.4,554.71,367.39
2020-09-29 21:45:36.522132+00:00,19.10146750656836,-12.40125459445355,579.92,552.71,477.82,554.83,367.42
2020-09-29 21:45:36.530132+00:00,19.533284475876496,-12.431443590331941,579.34,552.71,477.86,555.02,367.47
2020-09-29 21:45:36.538132+00:00,19.623958452465796,-12.442149137979571,579.17,554.21,478.29,555.27,367.17
2020-09-29 21:45:36.546132+00:00,19.520574608788984,-11.547275199764886,578.68,554.68,477.87,555.76,367.22
2020-09-29 21:45:36.554132+00:00,20.196456378988472,-11.029905599040012,578.99,554.86,477.72,555.28,367.29
