Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-22 19:43:10.262980+00:00,,,,,,,
2020-10-22 19:43:10.270980+00:00,,,,,,,
2020-10-22 19:43:10.278980+00:00,,,,,,,
2020-10-22 19:43:10.286980+00:00,,,,,,,
2020-10-22 19:43:10.294980+00:00,,,,,,,
2020-10-22 19:43:10.302980+00:00,,,,,,,
2020-10-22 19:43:10.310980+00:00,,,,,,,
2020-10-22 19:43:10.318980+00:00,,,,,,,
2020-10-22 19:43:10.326980+00:00,,,,,,,
2020-10-22 19:43:10.334980+00:00,,,,,,,
2020-10-22 19:43:10.342980+00:00,,,,,,,
2020-10-22 19:43:10.350980+00:00,,,,,,,
2020-10-22 19:43:10.358980+00:00,,,,,,,
2020-10-22 19:43:10.366980+00:00,,,,,,,
2020-10-22 19:43:10.374980+00:00,,,,,,,
2020-10-22 19:43:10.382980+00:00,,,,,,,
2020-10-22 19:43:10.390980+00:00,,,,,,,
2020-10-22 19:43:10.398980+00:00,,,,,,,
2020-10-22 19:43:10.406980+00:00,,,,,,,
2020-10-22 19:43:10.414980+00:00,,,,,,,
2020-10-22 19:43:10.422980+00:00,,,,,,,
2020-10-22 19:43:10.430980+00:00,,,,,,,
2020-10-22 19:43:10.438980+00:00,,,,,,,
2020-10-22 19:43:10.446980+00:00,,,,,,,
2020-10-22 19:43:10.454980+00:00,,,,,,,
2020-10-22 19:43:10.462980+00:00,,,,,,,
2020-10-22 19:43:10.470980+00:00,,,,,,,
2020-10-22 19:43:10.478980+00:00,,,,,,,
2020-10-22 19:43:10.486980+00:00,,,,,,,
2020-10-22 19:43:10.494980+00:00,,,,,,,
2020-10-22 19:43:10.502980+00:00,,,,,,,
2020-10-22 19:43:10.510980+00:00,,,,,,,
2020-10-22 19:43:10.518980+00:00,,,,,,,
2020-10-22 19:43:10.526980+00:00,,,,,,,
2020-10-22 19:43:10.534980+00:00,,,,,,,
2020-10-22 19:43:10.542980+00:00,,,,,,,
2020-10-22 19:43:10.550980+00:00,,,,,,,
2020-10-22 19:43:10.558980+00:00,,,,,,,
2020-10-22 19:43:10.566980+00:00,,,,,,,
2020-10-22 19:43:10.574980+00:00,,,,,,,
2020-10-22 19:43:10.582980+00:00,,,,,,,
2020-10-22 19:43:10.590980+00:00,,,,,,,
2020-10-22 19:43:10.598980+00:00,,,,,,,
2020-10-22 19:43:10.606980+00:00,,,,,,,
2020-10-22 19:43:10.614980+00:00,,,,,,,
2020-10-22 19:43:10.622980+00:00,,,,,,,
2020-10-22 19:43:10.630980+00:00,,,,,,,
2020-10-22 19:43:10.638980+00:00,,,,,,,
2020-10-22 19:43:10.646980+00:00,,,,,,,
2020-10-22 19:43:10.654980+00:00,,,,,,,
2020-10-22 19:43:10.662980+00:00,,,,,,,
2020-10-22 19:43:10.670980+00:00,,,,,,,
2020-10-22 19:43:10.678980+00:00,,,,,,,
2020-10-22 19:43:10.686980+00:00,,,,,,,
2020-10-22 19:43:10.694980+00:00,,,,,,,
2020-10-22 19:43:10.702980+00:00,,,,,,,
2020-10-22 19:43:10.710980+00:00,,,,,,,
2020-10-22 19:43:10.718980+00:00,,,,,,,
2020-10-22 19:43:10.726980+00:00,,,,,,,
2020-10-22 19:43:10.734980+00:00,,,,,,,
2020-10-22 19:43:10.742980+00:00,,,,,,,
2020-10-22 19:43:10.750980+00:00,,,,,,,
2020-10-22 19:43:10.758980+00:00,,,,,,,
2020-10-22 19:43:10.766980+00:00,,,,,,,
2020-10-22 19:43:10.774980+00:00,,,,,,,
2020-10-22 19:43:10.782980+00:00,,,,,,,
2020-10-22 19:43:10.790980+00:00,,,,,,,
2020-10-22 19:43:10.798980+00:00,,,,,,,
2020-10-22 19:43:10.806980+00:00,,,,,,,
2020-10-22 19:43:10.814980+00:00,,,,,,,
2020-10-22 19:43:10.822980+00:00,,,,,,,
2020-10-22 19:43:10.830980+00:00,,,,,,,
2020-10-22 19:43:10.838980+00:00,,,,,,,
2020-10-22 19:43:10.846980+00:00,,,,,,,
2020-10-22 19:43:10.854980+00:00,,,,,,,
2020-10-22 19:43:10.862980+00:00,,,,,,,
2020-10-22 19:43:10.870980+00:00,,,,,,,
2020-10-22 19:43:10.878980+00:00,,,,,,,
2020-10-22 19:43:10.886980+00:00,,,,,,,
2020-10-22 19:43:10.894980+00:00,,,,,,,
2020-10-22 19:43:10.902980+00:00,,,,,,,
2020-10-22 19:43:10.910980+00:00,,,,,,,
2020-10-22 19:43:10.918980+00:00,,,,,,,
2020-10-22 19:43:10.926980+00:00,,,,,,,
2020-10-22 19:43:10.934980+00:00,,,,,,,
2020-10-22 19:43:10.942980+00:00,,,,,,,
2020-10-22 19:43:10.950980+00:00,,,,,,,
2020-10-22 19:43:10.958980+00:00,,,,,,,
2020-10-22 19:43:10.966980+00:00,,,,,,,
2020-10-22 19:43:10.974980+00:00,,,,,,,
2020-10-22 19:43:10.982980+00:00,,,,,,,
2020-10-22 19:43:10.990980+00:00,,,,,,,
2020-10-22 19:43:10.998980+00:00,,,,,,,
2020-10-22 19:43:11.006980+00:00,,,,,,,
2020-10-22 19:43:11.014980+00:00,,,,,,,
2020-10-22 19:43:11.022980+00:00,,,,,,,
2020-10-22 19:43:11.030980+00:00,,,,,,,
2020-10-22 19:43:11.038980+00:00,,,,,,,
2020-10-22 19:43:11.046980+00:00,,,,,,,
2020-10-22 19:43:11.054980+00:00,,,,,,,
2020-10-22 19:43:11.062980+00:00,,,,,,,
2020-10-22 19:43:11.070980+00:00,,,,,,,
2020-10-22 19:43:11.078980+00:00,,,,,,,
2020-10-22 19:43:11.086980+00:00,,,,,,,
2020-10-22 19:43:11.094980+00:00,,,,,,,
2020-10-22 19:43:11.102980+00:00,,,,,,,
2020-10-22 19:43:11.110980+00:00,,,,,,,
2020-10-22 19:43:11.118980+00:00,,,,,,,
2020-10-22 19:43:11.126980+00:00,,,,,,,
2020-10-22 19:43:11.134980+00:00,,,,,,,
2020-10-22 19:43:11.142980+00:00,,,,,,,
2020-10-22 19:43:11.150980+00:00,,,,,,,
2020-10-22 19:43:11.158980+00:00,,,,,,,
2020-10-22 19:43:11.166980+00:00,,,,,,,
2020-10-22 19:43:11.174980+00:00,,,,,,,
