Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-24 19:54:39.948778+00:00,,,,,,,
2020-09-24 19:54:39.956778+00:00,,,,,,,
2020-09-24 19:54:39.964778+00:00,,,,,,,
2020-09-24 19:54:39.972778+00:00,,,,,,,
2020-09-24 19:54:39.980778+00:00,,,,,,,
2020-09-24 19:54:39.988778+00:00,,,,,,,
2020-09-24 19:54:39.996778+00:00,,,,,,,
2020-09-24 19:54:40.004778+00:00,,,,,,,
2020-09-24 19:54:40.012778+00:00,,,,,,,
2020-09-24 19:54:40.020778+00:00,,,,,,,
2020-09-24 19:54:40.028778+00:00,,,,,,,
2020-09-24 19:54:40.036778+00:00,,,,,,,
2020-09-24 19:54:40.044778+00:00,,,,,,,
2020-09-24 19:54:40.052778+00:00,,,,,,,
2020-09-24 19:54:40.060778+00:00,,,,,,,
2020-09-24 19:54:40.068778+00:00,,,,,,,
2020-09-24 19:54:40.076778+00:00,,,,,,,
2020-09-24 19:54:40.084778+00:00,,,,,,,
2020-09-24 19:54:40.092778+00:00,,,,,,,
2020-09-24 19:54:40.100778+00:00,,,,,,,
2020-09-24 19:54:40.108778+00:00,,,,,,,
2020-09-24 19:54:40.116778+00:00,,,,,,,
2020-09-24 19:54:40.124778+00:00,,,,,,,
2020-09-24 19:54:40.132778+00:00,,,,,,,
2020-09-24 19:54:40.140778+00:00,,,,,,,
2020-09-24 19:54:40.148778+00:00,,,,,,,
2020-09-24 19:54:40.156778+00:00,,,,,,,
2020-09-24 19:54:40.164778+00:00,,,,,,,
2020-09-24 19:54:40.172778+00:00,,,,,,,
2020-09-24 19:54:40.180778+00:00,,,,,,,
2020-09-24 19:54:40.188778+00:00,,,,,,,
2020-09-24 19:54:40.196778+00:00,,,,,,,
2020-09-24 19:54:40.204778+00:00,,,,,,,
2020-09-24 19:54:40.212778+00:00,,,,,,,
2020-09-24 19:54:40.220778+00:00,,,,,,,
2020-09-24 19:54:40.228778+00:00,,,,,,,
2020-09-24 19:54:40.236778+00:00,,,,,,,
2020-09-24 19:54:40.244778+00:00,,,,,,,
2020-09-24 19:54:40.252778+00:00,,,,,,,
2020-09-24 19:54:40.260778+00:00,,,,,,,
2020-09-24 19:54:40.268778+00:00,,,,,,,
2020-09-24 19:54:40.276778+00:00,,,,,,,
2020-09-24 19:54:40.284778+00:00,,,,,,,
2020-09-24 19:54:40.292778+00:00,,,,,,,
2020-09-24 19:54:40.300778+00:00,,,,,,,
2020-09-24 19:54:40.308778+00:00,,,,,,,
2020-09-24 19:54:40.316778+00:00,,,,,,,
2020-09-24 19:54:40.324778+00:00,,,,,,,
2020-09-24 19:54:40.332778+00:00,,,,,,,
2020-09-24 19:54:40.340778+00:00,,,,,,,
2020-09-24 19:54:40.348778+00:00,,,,,,,
2020-09-24 19:54:40.356778+00:00,,,,,,,
2020-09-24 19:54:40.364778+00:00,,,,,,,
2020-09-24 19:54:40.372778+00:00,,,,,,,
2020-09-24 19:54:40.380778+00:00,,,,,,,
2020-09-24 19:54:40.388778+00:00,,,,,,,
2020-09-24 19:54:40.396778+00:00,,,,,,,
2020-09-24 19:54:40.404778+00:00,,,,,,,
2020-09-24 19:54:40.412778+00:00,,,,,,,
2020-09-24 19:54:40.420778+00:00,,,,,,,
2020-09-24 19:54:40.428778+00:00,,,,,,,
2020-09-24 19:54:40.436778+00:00,,,,,,,
2020-09-24 19:54:40.444778+00:00,,,,,,,
2020-09-24 19:54:40.452778+00:00,,,,,,,
2020-09-24 19:54:40.460778+00:00,,,,,,,
2020-09-24 19:54:40.468778+00:00,,,,,,,
2020-09-24 19:54:40.476778+00:00,,,,,,,
2020-09-24 19:54:40.484778+00:00,,,,,,,
2020-09-24 19:54:40.492778+00:00,,,,,,,
2020-09-24 19:54:40.500778+00:00,,,,,,,
2020-09-24 19:54:40.508778+00:00,,,,,,,
2020-09-24 19:54:40.516778+00:00,,,,,,,
2020-09-24 19:54:40.524778+00:00,,,,,,,
2020-09-24 19:54:40.532778+00:00,,,,,,,
2020-09-24 19:54:40.540778+00:00,,,,,,,
2020-09-24 19:54:40.548778+00:00,,,,,,,
2020-09-24 19:54:40.556778+00:00,,,,,,,
2020-09-24 19:54:40.564778+00:00,,,,,,,
2020-09-24 19:54:40.572778+00:00,,,,,,,
2020-09-24 19:54:40.580778+00:00,,,,,,,
2020-09-24 19:54:40.588778+00:00,,,,,,,
2020-09-24 19:54:40.596778+00:00,,,,,,,
2020-09-24 19:54:40.604778+00:00,,,,,,,
2020-09-24 19:54:40.612778+00:00,,,,,,,
2020-09-24 19:54:40.620778+00:00,,,,,,,
2020-09-24 19:54:40.628778+00:00,,,,,,,
2020-09-24 19:54:40.636778+00:00,,,,,,,
2020-09-24 19:54:40.644778+00:00,,,,,,,
2020-09-24 19:54:40.652778+00:00,,,,,,,
2020-09-24 19:54:40.660778+00:00,,,,,,,
2020-09-24 19:54:40.668778+00:00,,,,,,,
2020-09-24 19:54:40.676778+00:00,,,,,,,
2020-09-24 19:54:40.684778+00:00,,,,,,,
2020-09-24 19:54:40.692778+00:00,,,,,,,
2020-09-24 19:54:40.700778+00:00,,,,,,,
2020-09-24 19:54:40.708778+00:00,,,,,,,
2020-09-24 19:54:40.716778+00:00,,,,,,,
2020-09-24 19:54:40.724778+00:00,,,,,,,
2020-09-24 19:54:40.732778+00:00,,,,,,,
2020-09-24 19:54:40.740778+00:00,,,,,,,
2020-09-24 19:54:40.748778+00:00,,,,,,,
2020-09-24 19:54:40.756778+00:00,,,,,,,
2020-09-24 19:54:40.764778+00:00,,,,,,,
2020-09-24 19:54:40.772778+00:00,,,,,,,
2020-09-24 19:54:40.780778+00:00,,,,,,,
2020-09-24 19:54:40.788778+00:00,,,,,,,
2020-09-24 19:54:40.796778+00:00,,,,,,,
2020-09-24 19:54:40.804778+00:00,,,,,,,
2020-09-24 19:54:40.812778+00:00,,,,,,,
2020-09-24 19:54:40.820778+00:00,,,505.5,541.6,566.5,583.5,368.8
2020-09-24 19:54:40.828778+00:00,,,505.1,541.5,566.2,582.9,369.0
2020-09-24 19:54:40.836778+00:00,,,505.4,541.3,566.3,583.2,369.4
2020-09-24 19:54:40.844778+00:00,,,505.4,541.7,566.6,582.8,369.1
2020-09-24 19:54:40.852778+00:00,,,504.7,539.9,565.6,584.2,369.9
2020-09-24 19:54:40.860778+00:00,,,505.5,541.7,566.6,582.9,369.2
2020-09-24 19:54:40.868778+00:00,,,505.0,541.4,567.0,583.0,369.0
2020-09-24 19:54:40.876778+00:00,,,505.0,541.5,566.3,583.0,369.2
2020-09-24 19:54:40.884778+00:00,,,505.3,542.0,566.6,582.9,369.1
2020-09-24 19:54:40.892778+00:00,,,506.0,541.1,565.9,582.6,369.2
2020-09-24 19:54:40.900778+00:00,,,505.0,541.7,567.2,583.5,368.3
2020-09-24 19:54:40.908778+00:00,,,505.2,541.4,566.5,582.5,369.0
2020-09-24 19:54:40.916778+00:00,,,505.5,541.9,567.0,583.0,369.1
2020-09-24 19:54:40.924778+00:00,,,504.9,541.2,567.0,583.4,369.2
2020-09-24 19:54:40.932778+00:00,,,505.5,541.7,566.5,583.1,369.6
